season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436491,12,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,1.0,31.0,11.0,41.0,3.0,1.0,3.0,,,,3.0,,5.0,12.0,6.0,,,0.242857,0.0189,,,0.0,,,,,,1.0,,90.0,,,,,,,20.0,,6.6,,,1.0,,3.0,5.0,,2.0,,41.0,12.0,48.0,1,2.0,71.0,3.0,1.0,2.0,1.0
2024-25,12436491,12,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,20.0,9.0,29.0,2.0,3.0,8.0,1.0,,,,,1.0,10.0,7.0,,,0.251503,0.3104,0.1729,4.0,0.0,,,,1.0,,1.0,,90.0,1.0,,,,,,17.0,,7.4,,,4.0,,5.0,6.0,,,,28.0,9.0,31.0,5,1.0,62.0,4.0,1.0,2.0,
2024-25,12436491,12,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,True,,,,9.0,8.0,17.0,,,3.0,,,,,,,,1.0,,,0.00927298,,,,0.0,,,,,,,,15.0,,,,,,,3.0,,6.7,,,,,,2.0,,,,12.0,8.0,18.0,0,,22.0,,1.0,,
2024-25,12436491,12,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,,7.0,,7.0,1.0,2.0,3.0,,2.0,1.0,1.0,,1.0,4.0,6.0,,,0.00825521,0.5125,0.3356,1.0,0.0,,,,,,,,90.0,2.0,,,,,,2.0,,6.3,,,2.0,,,,,,2.0,7.0,1.0,8.0,5,1.0,19.0,,3.0,,
2024-25,12436491,12,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,5.0,39.0,28.0,67.0,,,7.0,,,,,,,1.0,1.0,,,0.020737,,,,0.0,,,,,2.0,2.0,,90.0,,,,,,,11.0,,6.9,,,,2.0,2.0,1.0,,8.0,,47.0,29.0,75.0,0,,84.0,,,1.0,
2024-25,12436491,12,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,1.0,,,21.0,9.0,29.0,1.0,,3.0,1.0,,,,,,1.0,5.0,,,0.237255,,,,0.0,,,,,1.0,2.0,,81.0,,1.0,,,,,8.0,,7.4,,,,,,3.0,,,,25.0,9.0,31.0,0,3.0,51.0,2.0,2.0,,1.0
2024-25,12436491,12,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,True,1.0,,,6.0,2.0,7.0,1.0,,3.0,1.0,,,2.0,,,4.0,2.0,,,0.116612,,,,0.0,,,,,1.0,1.0,,25.0,,,,,,,6.0,,6.8,,,,1.0,1.0,3.0,,,1.0,10.0,2.0,9.0,0,2.0,23.0,1.0,,,1.0
2024-25,12436491,12,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436491,12,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,3.0,18.0,13.0,31.0,1.0,1.0,4.0,,,2.0,,,,1.0,2.0,,,0.0126354,0.2411,,,0.0,,,,,1.0,,,25.0,,,,,,,6.0,,7.0,,,,2.0,,2.0,,4.0,,21.0,15.0,34.0,2,1.0,43.0,,,,1.0
2024-25,12436491,12,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,6.0,9.0,15.0,,,4.0,,,,1.0,,,1.0,2.0,,,0.00307383,,,,0.0,,,,,,,,90.0,,1.0,,,,,11.0,,6.5,,,,2.0,,1.0,,7.0,,13.0,11.0,23.0,0,,38.0,1.0,2.0,,
2024-25,12436922,13,91,Bournemouth,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,1.0,6.0,3.0,20.0,23.0,,,7.0,,,,,,,,,,,0.00045072,,,,0.0,,-0.7757,1.0,,,,,90.0,,,,,,,9.0,1.0,6.5,,1.0,,1.0,,,1.0,15.0,,8.0,24.0,32.0,0,,37.0,,,,
2024-25,12436922,13,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,,22.0,18.0,40.0,,,6.0,,,,1.0,,1.0,3.0,3.0,,,0.0151349,0.0168,0.2125,,0.0,,,,,,,,90.0,1.0,,,,,,11.0,,6.7,,,,2.0,1.0,,,1.0,1.0,27.0,19.0,46.0,1,2.0,63.0,3.0,1.0,,1.0
2024-25,12436922,13,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,3.0,1.0,4.0,,2.0,1.0,,,,,,3.0,4.0,3.0,,,0.0019989,0.0989,,,0.0,,,,,,,,13.0,,,,,,,8.0,,6.4,,,1.0,,1.0,,,,,5.0,1.0,6.0,1,,17.0,2.0,1.0,,
2024-25,12436922,13,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,True,,,,4.0,1.0,5.0,,,2.0,,,,,,1.0,1.0,4.0,,,0.0425815,,,,0.0,,,,,,,,13.0,,,,,,,2.0,,6.7,,,,,,,,,,5.0,1.0,6.0,0,3.0,12.0,,1.0,,
2024-25,12436922,13,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,1.0,7.0,17.0,24.0,,3.0,4.0,,,1.0,2.0,,,6.0,6.0,,,0.00150642,0.1117,,4.0,0.0,,,,,5.0,,,90.0,,,,,,,6.0,,6.9,,,,4.0,1.0,,,1.0,,9.0,20.0,29.0,1,3.0,47.0,,,,2.0
2024-25,12436922,13,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,8.0,15.0,17.0,32.0,4.0,,5.0,,,,2.0,,,7.0,2.0,,,0.00798342,,,1.0,0.0,,,,,1.0,1.0,,82.0,,1.0,,,,,11.0,,6.8,,,,3.0,,,,13.0,,23.0,19.0,42.0,0,2.0,52.0,1.0,,,2.0
2024-25,12436922,13,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,2.0,,2.0,14.0,4.0,16.0,1.0,,3.0,1.0,,,,,2.0,5.0,3.0,,,0.0839284,2.4144,2.1647,1.0,0.0,3.0,,,,,2.0,,77.0,4.0,,,,,,15.0,,9.1,,,,,1.0,5.0,,3.0,,21.0,4.0,20.0,4,2.0,43.0,4.0,1.0,,
2024-25,12436922,13,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,False,,,,5.0,4.0,9.0,,,5.0,,,,1.0,,,5.0,3.0,,,0.0159092,,,1.0,0.0,,,,,1.0,1.0,,64.0,,,,,,,9.0,,6.5,,,,,4.0,2.0,,,,8.0,6.0,12.0,0,2.0,24.0,1.0,,1.0,
2024-25,12436922,13,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,1.0,18.0,9.0,27.0,2.0,2.0,8.0,,,1.0,1.0,,4.0,9.0,8.0,,,0.0487075,0.0849,,1.0,1.0,,,,,,2.0,,90.0,,,,,,,21.0,,7.2,,,1.0,2.0,1.0,5.0,,2.0,,31.0,10.0,36.0,2,6.0,63.0,2.0,,,4.0
2024-25,12436922,13,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,,9.0,3.0,12.0,3.0,3.0,4.0,,1.0,,,,2.0,6.0,11.0,,,0.012602,0.5052,0.2503,,0.0,,,,,,1.0,,77.0,2.0,,,,,3.0,10.0,,8.1,,,,,1.0,,,,,13.0,4.0,17.0,2,2.0,34.0,2.0,6.0,,2.0
2024-25,12436922,13,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,4.0,12.0,11.0,23.0,,3.0,2.0,,,,,,,1.0,7.0,,,0.00443981,,,1.0,0.0,,,,,,,,90.0,,,,,,,8.0,,6.7,,,,3.0,1.0,,,7.0,,16.0,15.0,31.0,0,3.0,41.0,,,1.0,2.0
2024-25,12436922,13,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,1.0,13.0,13.0,26.0,1.0,,3.0,,,,,,,4.0,1.0,,,0.00546963,0.0535,0.6996,1.0,0.0,1.0,,,,,,,90.0,1.0,,,,,,10.0,,6.9,,,,3.0,2.0,2.0,,3.0,,18.0,14.0,30.0,1,,51.0,,1.0,,
2024-25,12436922,13,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,1.0,2.0,3.0,1.0,1.0,3.0,,,,1.0,,4.0,6.0,3.0,,,7.631e-05,,,,0.0,,,,,,,,26.0,,,,,,,9.0,,6.4,,,,,1.0,,,1.0,,3.0,4.0,7.0,0,1.0,16.0,1.0,,1.0,1.0
2024-25,12436922,13,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,,2.0,4.0,6.0,,,1.0,,,,,,,1.0,,,,0.294655,,,1.0,0.0,,,,,1.0,1.0,,8.0,,,,,,,1.0,,6.7,,,,,,,,,,3.0,4.0,7.0,0,,8.0,,,,
2024-25,12436922,13,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436922,13,91,Bournemouth,Away,2007889,606775,Ben Winterburn,ben-winterburn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,2.0,11.0,5.0,16.0,,1.0,1.0,,,,,,,2.0,3.0,,,0.00479725,,,2.0,0.0,,,,,,,,90.0,,,,,,,13.0,,7.0,,,,1.0,,1.0,,6.0,,16.0,9.0,24.0,0,2.0,38.0,,,,
2024-25,13015216,14,91,Bournemouth,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,7.0,4.0,5.0,9.0,,,4.0,,,,,,,,,,,0.00146848,,,,0.0,,0.3677,1.0,,,,,90.0,,,,,,,13.0,2.0,7.6,1.0,4.0,,2.0,,,,20.0,,15.0,7.0,22.0,0,,33.0,,,,
2024-25,13015216,14,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,,9.0,3.0,12.0,,,7.0,,,,1.0,,2.0,6.0,2.0,,,0.0592145,0.0674,,1.0,0.0,,,,1.0,5.0,2.0,,77.0,,1.0,,,,,13.0,,7.0,,,1.0,,2.0,1.0,,4.0,,15.0,5.0,19.0,1,2.0,38.0,1.0,,,
2024-25,13015216,14,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,2.0,2.0,4.0,,1.0,1.0,,1.0,,1.0,,1.0,4.0,1.0,,,0.0168749,0.2819,0.124,,0.0,,,,,,,,12.0,2.0,,,,,,5.0,,6.6,,,,,2.0,,,,,2.0,3.0,5.0,2,,11.0,1.0,,,
2024-25,13015216,14,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,True,,,,3.0,2.0,5.0,,,2.0,,,,1.0,,,1.0,1.0,,,0.00105226,,,,0.0,,,,,1.0,,,13.0,,,,,,,,,6.8,,,,1.0,,,,,,3.0,2.0,5.0,0,1.0,11.0,,,,1.0
2024-25,13015216,14,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,,,,5.0,2.0,7.0,,1.0,2.0,,,,,,,,3.0,,,0.333969,,,,0.0,,,,,,2.0,,12.0,,,,,,,2.0,,7.1,,,,,1.0,,,1.0,,6.0,2.0,8.0,0,1.0,11.0,1.0,,1.0,1.0
2024-25,13015216,14,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,False,,,,10.0,8.0,18.0,,2.0,7.0,,1.0,1.0,2.0,,1.0,8.0,11.0,,,0.0417308,0.9109,0.4852,5.0,0.0,,,,,3.0,2.0,,90.0,1.0,1.0,,,,,8.0,,7.2,,,,2.0,,,,3.0,,12.0,10.0,22.0,2,7.0,47.0,2.0,2.0,,5.0
2024-25,13015216,14,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,4.0,3.0,7.0,,,4.0,,1.0,,,,1.0,3.0,5.0,,,0.00335473,0.1638,0.1695,,0.0,,,,,,,,64.0,1.0,,,,,,5.0,,6.6,,,,1.0,3.0,,,,1.0,5.0,3.0,8.0,1,2.0,23.0,1.0,2.0,1.0,2.0
2024-25,13015216,14,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,1.0,,,0.00041647,,,,0.0,,,,,,,,12.0,,,,,,,4.0,,6.6,,,,,,1.0,,,,4.0,1.0,4.0,0,,7.0,1.0,,,
2024-25,13015216,14,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,2.0,,1.0,12.0,9.0,19.0,,,9.0,2.0,1.0,1.0,2.0,,2.0,8.0,4.0,,,0.280864,0.425,0.0403,1.0,1.0,,,,,,3.0,,85.0,1.0,,,,,,14.0,,7.2,,,2.0,,4.0,4.0,,2.0,1.0,18.0,12.0,26.0,4,3.0,45.0,,,1.0,1.0
2024-25,13015216,14,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,1.0,15.0,5.0,19.0,2.0,1.0,4.0,1.0,,1.0,1.0,,5.0,11.0,4.0,,,0.0990041,0.1076,,3.0,0.0,,,,,1.0,3.0,,85.0,,,,,,,9.0,,6.9,,,1.0,1.0,2.0,1.0,,2.0,,16.0,7.0,22.0,2,1.0,43.0,1.0,,2.0,
2024-25,13015216,14,91,Bournemouth,Home,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,,6.0,,6.0,5.0,2.0,2.0,,1.0,1.0,2.0,,1.0,11.0,4.0,,,0.0764573,0.5834,0.4516,2.0,0.0,,,,,,2.0,,85.0,2.0,,,,,,12.0,,6.5,,,,2.0,1.0,,,,1.0,7.0,3.0,10.0,3,,25.0,5.0,2.0,,
2024-25,13015216,14,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,3.0,9.0,6.0,15.0,,,4.0,,,,,,1.0,1.0,1.0,,1.0,0.00386993,,,,0.0,,,,,3.0,,,90.0,,,,,,,6.0,,6.9,,,,3.0,1.0,1.0,,6.0,,12.0,8.0,19.0,0,,28.0,,,1.0,
2024-25,13015216,14,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,1.0,6.0,9.0,13.0,,,4.0,,,,,,,1.0,5.0,,,0.0939463,,,1.0,0.0,,,,,3.0,2.0,,90.0,,,,,,,19.0,,7.4,,,,5.0,1.0,2.0,,5.0,,13.0,10.0,21.0,0,2.0,54.0,3.0,2.0,1.0,2.0
2024-25,13015216,14,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,5.0,1.0,6.0,,2.0,,1.0,1.0,1.0,,,,,3.0,,,0.140948,0.7781,,,0.0,,,,,1.0,2.0,,26.0,,,,,,,7.0,,7.4,,,4.0,,1.0,3.0,,,,10.0,2.0,9.0,5,,22.0,1.0,,1.0,
2024-25,13015216,14,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,3.0,8.0,8.0,16.0,,1.0,1.0,,,,,,,,5.0,,1.0,0.0100899,0.3897,0.8238,,0.0,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,8.0,,8.2,,,,10.0,,,,9.0,,13.0,11.0,24.0,1,4.0,43.0,,,,2.0
2024-25,13015216,14,91,Bournemouth,Home,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436462,15,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,18.0,8.0,26.0,1.0,,1.0,,,,1.0,,,2.0,3.0,,,0.0332077,,,,0.0,,,,,3.0,,,63.0,,,,,,,3.0,,6.8,,,,1.0,,1.0,,2.0,,21.0,8.0,28.0,0,3.0,41.0,,,,1.0
2024-25,12436462,15,91,Bournemouth,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,4.0,2.0,12.0,14.0,,,6.0,,,,,,,,1.0,,,0.00026675,,,,0.0,,0.6983,,,,,,90.0,,,,,,,6.0,1.0,7.3,3.0,4.0,,1.0,,,,10.0,,7.0,13.0,20.0,0,,31.0,,1.0,,
2024-25,12436462,15,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,4.0,26.0,8.0,34.0,3.0,1.0,10.0,,,,2.0,,,5.0,3.0,,,0.277315,0.0178,0.0391,,0.0,,,,,,1.0,,86.0,1.0,,,,,,11.0,,7.1,,,,1.0,1.0,,,11.0,,35.0,8.0,43.0,1,1.0,53.0,2.0,,1.0,
2024-25,12436462,15,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,4.0,2.0,6.0,1.0,2.0,1.0,,,,,,,3.0,3.0,,,0.00186021,0.7846,0.9924,1.0,0.0,1.0,,,,,,,27.0,1.0,,,,,,2.0,,7.3,,,1.0,1.0,1.0,,,,,5.0,2.0,7.0,2,,12.0,,1.0,,
2024-25,12436462,15,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,3.0,32.0,18.0,49.0,2.0,4.0,9.0,,,,,,1.0,5.0,7.0,,,0.0571215,0.1035,,2.0,0.0,,,,,2.0,1.0,,90.0,,2.0,,,,,17.0,,7.4,,,1.0,4.0,2.0,6.0,,6.0,,44.0,20.0,58.0,1,2.0,81.0,1.0,,1.0,1.0
2024-25,12436462,15,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,True,,,1.0,7.0,2.0,9.0,1.0,,1.0,2.0,,,,,,1.0,4.0,,,0.410508,0.0234,,,0.0,,,,,,2.0,,16.0,,,,,,,2.0,,7.6,,,1.0,1.0,,2.0,,1.0,,9.0,2.0,9.0,1,3.0,19.0,,1.0,,1.0
2024-25,12436462,15,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,1.0,,2.0,10.0,1.0,10.0,,1.0,2.0,,,2.0,,,1.0,2.0,3.0,,1.0,0.0631695,0.2903,0.0103,,0.0,,,,,1.0,3.0,,63.0,1.0,,,,,,14.0,,7.2,,,1.0,,2.0,4.0,,2.0,,18.0,2.0,16.0,4,1.0,35.0,3.0,,1.0,1.0
2024-25,12436462,15,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,5.0,2.0,7.0,1.0,,2.0,,1.0,1.0,,,,3.0,1.0,,,0.00297584,0.2684,0.2728,1.0,0.0,,,,,,,,16.0,1.0,,,,,,5.0,,6.3,,,,,2.0,,,,,8.0,2.0,10.0,2,,19.0,1.0,,1.0,
2024-25,12436462,15,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436462,15,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,1.0,24.0,8.0,32.0,4.0,,8.0,,1.0,,,,1.0,8.0,1.0,,,0.0716724,1.0104,,1.0,0.0,,,,1.0,,1.0,,74.0,,,,,,,15.0,,6.6,,,2.0,,2.0,2.0,,2.0,,31.0,8.0,37.0,2,1.0,53.0,2.0,,,1.0
2024-25,12436462,15,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,,19.0,3.0,21.0,3.0,3.0,10.0,,,2.0,,,4.0,14.0,13.0,,,0.124971,0.1321,0.3829,5.0,0.0,,,,,,2.0,,90.0,1.0,1.0,,,,,24.0,,7.7,,,1.0,2.0,8.0,1.0,,2.0,,29.0,6.0,34.0,4,4.0,72.0,3.0,,6.0,3.0
2024-25,12436462,15,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436462,15,91,Bournemouth,Away,991001,444172,Will Dennis,will-dennis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436462,15,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,,4.0,,4.0,2.0,1.0,4.0,,,2.0,,,1.0,4.0,1.0,,,0.00243778,0.1535,,2.0,0.0,,,,,,1.0,,74.0,,,,,,,9.0,,6.7,,,1.0,,,,,,,9.0,,9.0,3,,16.0,3.0,,,
2024-25,12436462,15,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,3.0,16.0,23.0,39.0,2.0,4.0,10.0,,,,,,,3.0,13.0,,,0.00831922,,,1.0,0.0,,,,,,1.0,1.0,90.0,,4.0,,,,,10.0,,8.4,,,,6.0,1.0,1.0,,8.0,,23.0,25.0,47.0,0,6.0,69.0,1.0,2.0,1.0,6.0
2024-25,12436462,15,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,4.0,29.0,5.0,34.0,,2.0,2.0,1.0,,,1.0,,1.0,2.0,6.0,,,0.120174,,,,0.0,,,,,,2.0,,90.0,,,,,,,13.0,,7.3,,,,1.0,,3.0,,7.0,,38.0,7.0,42.0,0,2.0,60.0,1.0,2.0,,1.0
2024-25,12436462,15,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,7.0,2.0,9.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,5.0,,,,0.02213,0.6154,0.3965,,1.0,1.0,,,,,2.0,,27.0,1.0,,,,,,9.0,,7.6,,,1.0,,1.0,2.0,,1.0,,10.0,2.0,10.0,2,,22.0,2.0,,,
2024-25,12436462,15,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,3.3e-06,,,,0.0,,,,,,,,12.0,,,,,,,3.0,,6.5,,,,1.0,,,,,,,4.0,4.0,0,,5.0,,,,
2024-25,12436462,15,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,8.0,26.0,36.0,62.0,3.0,,2.0,,,,3.0,,,6.0,,,,0.026387,,,,0.0,,,,,4.0,1.0,,90.0,,,,,,,8.0,,6.9,,,,7.0,,1.0,,13.0,,31.0,39.0,69.0,0,,82.0,,,,
2024-25,12436462,15,91,Bournemouth,Away,1902493,,Maxwell Kinsey-Wellings,maxwell-kinsey-wellings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436465,16,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,2.0,10.0,10.0,20.0,,,,,,,2.0,,,3.0,,,,0.00402741,,,1.0,0.0,,,,,,,,68.0,,,,,,,10.0,,6.5,,,,2.0,,2.0,,6.0,,17.0,11.0,26.0,0,,35.0,2.0,,,
2024-25,12436465,16,91,Bournemouth,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,1.0,11.0,9.0,15.0,24.0,,2.0,13.0,,,,,,,,2.0,,,0.00193355,,,,0.0,,0.4204,,,,,,90.0,,,,1.0,,,11.0,1.0,7.2,2.0,2.0,,1.0,,,1.0,22.0,,20.0,15.0,35.0,0,,43.0,,,,
2024-25,12436465,16,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,4.0,,6.0,30.0,13.0,39.0,1.0,1.0,7.0,,,3.0,1.0,,1.0,6.0,7.0,,,0.47927,0.2336,0.4347,1.0,0.0,,,,,1.0,5.0,,90.0,2.0,,,,,,19.0,,8.4,,,1.0,4.0,3.0,8.0,,10.0,,41.0,14.0,47.0,6,3.0,83.0,3.0,2.0,1.0,3.0
2024-25,12436465,16,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,,1.0,1.0,3.0,,1.0,,,1.0,,,,3.0,1.0,,,1.311e-05,0.0919,0.2625,,0.0,1.0,,,,,,,10.0,1.0,,,,,,3.0,,7.4,,,,,,,,,,1.0,2.0,3.0,2,,7.0,1.0,1.0,,
2024-25,12436465,16,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,4.0,21.0,15.0,35.0,1.0,2.0,8.0,,,,,,,2.0,6.0,,,0.0474756,,,1.0,0.0,,,,,2.0,2.0,,90.0,,,,,,,19.0,,7.4,,,,2.0,,6.0,,6.0,,37.0,17.0,48.0,0,4.0,70.0,1.0,,,1.0
2024-25,12436465,16,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,,,1.0,4.0,,4.0,,1.0,2.0,,,1.0,,,,,1.0,,,0.027185,0.3131,,,0.0,,,,,1.0,2.0,,10.0,,,,,,,3.0,,7.0,,,,,,,,1.0,,6.0,,6.0,1,,11.0,1.0,,,
