season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,11007089,8,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,2.0,23.0,28.0,50.0,,1.0,4.0,,,2.0,,,,,,8.0,,,0.114779,0.0966,0.0,,1.0,,,,,2.0,1.0,,82.0,,,,,,,,14.0,,7.5,,,,2.0,3.0,5.0,,5.0,,32.0,31.0,58.0,2,4.0,90.0,2.0,,3.0,2.0
2022-23,11007089,8,1,Manchester_United,Home,851100,209243,Jadon Sancho,jadon-sancho,M,True,,,1.0,18.0,4.0,22.0,,,1.0,,,,,,,1.0,4.0,2.0,,,0.267146,0.0908,0.0425,,,1.0,,,,,3.0,,31.0,1.0,,,,,,,9.0,,7.3,,,,,4.0,1.0,,2.0,,20.0,5.0,24.0,1,1.0,35.0,2.0,,1.0,1.0
2022-23,11007089,8,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,4.0,30.0,46.0,76.0,3.0,1.0,10.0,,,,,,,,3.0,5.0,,,0.0384896,0.0,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,,11.0,,7.1,,,,3.0,2.0,,,8.0,,37.0,48.0,85.0,0,2.0,102.0,2.0,,2.0,
2022-23,11007089,8,1,Manchester_United,Home,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11007089,8,1,Manchester_United,Home,989803,488404,Facundo Pellistri,facundo-pellistri,M,True,,,,5.0,3.0,8.0,,,,,,,,,,,1.0,1.0,,,0.00548354,0.0,0.0,1.0,,,,,,,,,31.0,,,,,,,,1.0,,6.5,,,,,,,,,,5.0,3.0,8.0,0,,10.0,1.0,1.0,,
2022-23,11007089,8,1,Manchester_United,Home,1014225,461548,Zidane Iqbal,zidane-iqbal,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11007089,8,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,False,,,,10.0,3.0,13.0,1.0,1.0,5.0,,1.0,1.0,1.0,,,4.0,12.0,8.0,,,0.007178,0.3781,0.0,1.0,,,,,,,,,59.0,1.0,,,,,,,19.0,,5.9,,,1.0,,10.0,,,,,15.0,6.0,21.0,3,,48.0,1.0,2.0,5.0,
2022-23,11007089,8,1,Manchester_United,Home,1142175,516895,Kobbie Mainoo,kobbie-mainoo,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385656,9,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385656,9,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385656,9,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,,19.0,19.0,,,2.0,,,,,,,,,,,,6.079e-05,0.0,0.0,,,,-2.94,,,,,,90.0,,,,,,,,11.0,,5.2,2.0,3.0,,,,,,15.0,,8.0,22.0,30.0,0,,35.0,,,,
2022-23,10385656,9,1,Manchester_United,Away,105734,80607,Christian Eriksen,christian-eriksen,M,False,,,2.0,18.0,17.0,35.0,,,4.0,,,,3.0,,,,4.0,1.0,,,0.0309894,0.0559,0.3327,,1.0,,,,,,2.0,,90.0,1.0,1.0,,,,,,9.0,,6.3,,,,1.0,1.0,,,6.0,,25.0,17.0,42.0,1,1.0,49.0,1.0,,,
2022-23,10385656,9,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,True,,,,7.0,12.0,19.0,,1.0,1.0,,,,1.0,,,2.0,4.0,2.0,,,0.00429816,0.0167,0.0178,1.0,,,,,,1.0,,,31.0,1.0,,,,,,,7.0,,6.3,,,,1.0,,,,3.0,,11.0,13.0,24.0,1,1.0,32.0,,,,
2022-23,10385656,9,1,Manchester_United,Away,138310,90152,Raphaël Varane,raphael-varane,D,False,,,,3.0,14.0,17.0,,,,,,,,,,,1.0,,,,0.00090217,0.0,0.0,1.0,,,,,,,,,40.0,,1.0,,,,,,,,6.2,,,,1.0,,,,,,3.0,14.0,17.0,0,,19.0,,,,
2022-23,10385656,9,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,2.0,12.0,28.0,40.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,0.0027362,0.0,0.0,,,,,,,,,,50.0,,1.0,,,,,,1.0,,6.4,,,,1.0,,,,2.0,,13.0,28.0,41.0,0,1.0,44.0,,,,1.0
2022-23,10385656,9,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,True,,,,17.0,11.0,28.0,2.0,,2.0,,,,1.0,,,,5.0,1.0,,,0.0162324,0.0,0.0,1.0,,,,,,,1.0,,45.0,,,,,,,,3.0,,6.2,,,,1.0,1.0,1.0,,,,19.0,11.0,29.0,0,1.0,37.0,,,,
2022-23,10385656,9,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,True,,,,4.0,2.0,6.0,,1.0,,,,,,,,1.0,1.0,3.0,,,0.00166679,1.2663,1.9612,,,2.0,,,,,,,31.0,2.0,,,,,,1.0,4.0,,8.3,,,,,,,,,,6.0,2.0,8.0,2,,14.0,1.0,2.0,,
2022-23,10385656,9,1,Manchester_United,Away,243623,101582,Fred,fred,M,True,,,,5.0,8.0,13.0,1.0,,1.0,,,,,,,,1.0,1.0,,,0.00676929,0.102,0.0185,,,,,,,,2.0,,20.0,1.0,,,,,,,,,6.9,,,,,,,,,,5.0,8.0,13.0,1,1.0,15.0,,,,
2022-23,10385656,9,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,,,1.0,18.0,13.0,31.0,1.0,2.0,4.0,,,1.0,1.0,,,1.0,6.0,4.0,,,0.0449533,0.0419,0.0203,2.0,,,,,,,,,90.0,1.0,,,,,,,14.0,,6.1,,,,,2.0,2.0,,3.0,,26.0,16.0,40.0,2,1.0,54.0,1.0,,1.0,
2022-23,10385656,9,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,4.0,1.0,5.0,1.0,,1.0,,,,,,,,1.0,1.0,,,0.00646931,0.0,0.0,,,,,,,,,,59.0,,,,,,,,5.0,,6.5,,,,,1.0,,,1.0,,6.0,2.0,8.0,0,,12.0,2.0,,1.0,
2022-23,10385656,9,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,False,,,,4.0,10.0,14.0,,,1.0,,,,,,,,1.0,3.0,,,0.00798314,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,,2.0,,5.9,,,,,1.0,,,,,4.0,11.0,15.0,0,1.0,22.0,1.0,1.0,1.0,1.0
2022-23,10385656,9,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,1.0,19.0,23.0,42.0,1.0,1.0,7.0,,,,1.0,,,,4.0,1.0,,,0.0153588,0.0,0.0,2.0,,,,,,1.0,1.0,,90.0,,2.0,,,,,,4.0,,5.8,,,,,,,,2.0,,21.0,25.0,46.0,0,,63.0,,,,
2022-23,10385656,9,1,Manchester_United,Away,851100,209243,Jadon Sancho,jadon-sancho,M,False,,,,16.0,8.0,24.0,,,7.0,,,,1.0,,,2.0,6.0,,,,0.0358922,0.0,0.0,,,,,,,1.0,2.0,,70.0,,,,,,,,13.0,,5.9,,,,,3.0,,,,,18.0,12.0,30.0,0,,38.0,1.0,,,
2022-23,10385656,9,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,3.0,15.0,46.0,61.0,1.0,,4.0,,,,,,,,2.0,2.0,,,0.0271069,0.0,0.0,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,8.0,,6.2,,,,3.0,1.0,,,6.0,,18.0,51.0,69.0,0,1.0,78.0,,,1.0,1.0
2022-23,10385656,9,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,False,,,2.0,9.0,14.0,23.0,1.0,,4.0,,,,,1.0,,,1.0,4.0,,,0.0114268,0.0,0.0,,,,,,,1.0,,,59.0,,1.0,,,,,,4.0,,7.3,,,,2.0,,,,4.0,,11.0,16.0,27.0,0,4.0,37.0,,,,2.0
2022-23,10385656,9,1,Manchester_United,Away,958380,467169,Antony,antony,M,False,,,1.0,17.0,14.0,31.0,1.0,,5.0,,,2.0,3.0,,,1.0,6.0,2.0,,,0.0630849,0.2355,0.5495,,,1.0,,,,1.0,1.0,,90.0,2.0,,,,,,,9.0,,6.8,,,1.0,,1.0,1.0,,1.0,,21.0,17.0,37.0,5,2.0,54.0,,,,
2022-23,10385656,9,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385656,9,1,Manchester_United,Away,989803,488404,Facundo Pellistri,facundo-pellistri,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385762,10,1,Manchester_United,Away,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,,10.0,8.0,18.0,1.0,3.0,2.0,,,,,,,,2.0,6.0,,,0.0374976,0.4099,0.7817,2.0,,1.0,,,,,1.0,,61.0,2.0,,,,,,,7.0,,7.8,,,1.0,1.0,2.0,,,,1.0,14.0,9.0,23.0,3,1.0,34.0,2.0,,2.0,1.0
2022-23,10385762,10,1,Manchester_United,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385762,10,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,7.0,5.0,26.0,31.0,,,8.0,,,,,,,,,,,,0.00041921,0.0,0.0,,,,-0.493,1.0,,,,,90.0,,,,,,,,5.0,,6.6,,1.0,,1.0,,,1.0,12.0,,10.0,26.0,36.0,0,,42.0,,,,
2022-23,10385762,10,1,Manchester_United,Away,105734,80607,Christian Eriksen,christian-eriksen,M,False,,,3.0,37.0,23.0,60.0,,1.0,9.0,,,1.0,1.0,,,1.0,3.0,3.0,,,0.0353813,0.1813,0.3403,,,,,,,,,,83.0,1.0,,,,,,,15.0,,6.8,,,1.0,1.0,2.0,4.0,,6.0,,47.0,26.0,69.0,3,1.0,81.0,,,1.0,1.0
2022-23,10385762,10,1,Manchester_United,Away,122951,61256,Casemiro,casemiro,M,False,,,3.0,24.0,32.0,56.0,1.0,3.0,9.0,1.0,1.0,,1.0,,,1.0,5.0,8.0,,,0.375967,0.3089,0.0,2.0,1.0,,,,,1.0,2.0,,90.0,,,,,,,,18.0,,7.6,,,2.0,4.0,,1.0,,6.0,,31.0,40.0,70.0,2,4.0,90.0,1.0,1.0,,1.0
2022-23,10385762,10,1,Manchester_United,Away,138310,90152,Raphaël Varane,raphael-varane,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,0,,3.0,,,,
2022-23,10385762,10,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,20.0,42.0,62.0,,,2.0,,,,,,,,,1.0,,,0.00757276,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,,,4.0,,6.8,,,,4.0,,,,5.0,,24.0,42.0,66.0,0,1.0,74.0,,,,1.0
2022-23,10385762,10,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,1.0,23.0,28.0,51.0,3.0,2.0,8.0,,,,1.0,,,,5.0,5.0,,,0.018728,0.0,0.0,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,12.0,,6.9,,,,2.0,,,,3.0,,31.0,29.0,60.0,0,2.0,88.0,,1.0,,
2022-23,10385762,10,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,False,,,,7.0,1.0,8.0,,,,1.0,,,,,,,,,,,0.183222,0.0,0.0,,1.0,,,,,,1.0,,29.0,,,,,,,,4.0,,7.1,,,,,,,,,,10.0,1.0,11.0,0,,12.0,,,,
2022-23,10385762,10,1,Manchester_United,Away,243623,101582,Fred,fred,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385762,10,1,Manchester_United,Away,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,,,1.0,31.0,7.0,38.0,1.0,1.0,7.0,,,,1.0,,,,4.0,4.0,,,0.154246,0.0,0.0,2.0,,,,,,,3.0,,90.0,,,,,,,,12.0,,6.8,,,,,1.0,,,2.0,2.0,40.0,9.0,49.0,0,,54.0,1.0,2.0,1.0,
2022-23,10385762,10,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,3.0,20.0,14.0,33.0,,1.0,6.0,1.0,,,2.0,,,,5.0,3.0,,,0.146489,0.0739,0.0,2.0,,,,,,,1.0,,90.0,,1.0,,,,,,14.0,,6.9,,,1.0,1.0,4.0,2.0,,5.0,1.0,26.0,16.0,40.0,1,,55.0,2.0,,2.0,
2022-23,10385762,10,1,Manchester_United,Away,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385762,10,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,False,,,5.0,16.0,26.0,42.0,1.0,,8.0,,,1.0,,,,,3.0,4.0,,,0.0227693,0.0709,0.0,2.0,,,,,,,,,90.0,,2.0,,,,,,11.0,,7.3,,,,3.0,1.0,,,6.0,,20.0,31.0,51.0,1,2.0,68.0,2.0,1.0,1.0,1.0
2022-23,10385762,10,1,Manchester_United,Away,851100,209243,Jadon Sancho,jadon-sancho,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385762,10,1,Manchester_United,Away,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,1.0,28.0,52.0,80.0,3.0,3.0,6.0,,,,,,,2.0,6.0,5.0,,,0.0183203,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,14.0,,6.9,,,,4.0,,,,6.0,,34.0,57.0,91.0,0,2.0,105.0,1.0,,,1.0
2022-23,10385762,10,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,1.548e-05,0.0,0.0,1.0,,,,,,,,,12.0,,,,,,,,2.0,,6.4,,,,1.0,,,,,,,3.0,3.0,0,,4.0,,,,
2022-23,10385762,10,1,Manchester_United,Away,958380,467169,Antony,antony,M,False,,,1.0,23.0,7.0,30.0,2.0,1.0,4.0,,,1.0,2.0,,,,6.0,5.0,,,0.0938272,0.406,0.9706,,,1.0,,,,,3.0,,89.0,1.0,,,,,,,14.0,,7.3,,,,1.0,2.0,2.0,,1.0,,34.0,8.0,40.0,2,2.0,55.0,,2.0,,
2022-23,10385762,10,1,Manchester_United,Away,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385762,10,1,Manchester_United,Away,989803,488404,Facundo Pellistri,facundo-pellistri,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,False,,,,8.0,3.0,11.0,1.0,,,,,,,,,,1.0,1.0,,,0.00694793,0.0771,0.0,,,,,,,,,,72.0,,,,,,,,8.0,,6.6,,,1.0,,,,,,2.0,15.0,4.0,19.0,1,,22.0,,1.0,,
2022-23,10385693,11,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,8.0,2.0,17.0,19.0,,,8.0,,,,,,,,,,,,0.00112362,0.0,0.0,,,,0.0798,,,,,,90.0,,,,,,,,9.0,,7.3,1.0,2.0,,1.0,,,,17.0,,8.0,20.0,28.0,0,,38.0,,,,
2022-23,10385693,11,1,Manchester_United,Home,122951,61256,Casemiro,casemiro,M,False,1.0,,2.0,25.0,18.0,42.0,2.0,1.0,3.0,1.0,,1.0,,,,2.0,7.0,9.0,,,0.436455,0.0084,0.0,3.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,13.0,,7.5,,,,,,2.0,,5.0,,32.0,22.0,52.0,1,7.0,73.0,,1.0,,2.0
2022-23,10385693,11,1,Manchester_United,Home,138310,90152,Raphaël Varane,raphael-varane,D,False,,,3.0,12.0,31.0,43.0,,,6.0,,,,,,,,1.0,,,,0.00593309,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,10.0,,6.9,,,,4.0,,,,11.0,,19.0,34.0,53.0,0,,61.0,,,,
2022-23,10385693,11,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,1.0,,2.0,29.0,18.0,46.0,2.0,1.0,6.0,,,,,,,1.0,5.0,3.0,,,0.0571562,0.0,0.0,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,18.0,,7.0,,,,2.0,1.0,2.0,,4.0,,36.0,24.0,58.0,0,1.0,76.0,1.0,1.0,,1.0
2022-23,10385693,11,1,Manchester_United,Home,243623,101582,Fred,fred,M,False,,,2.0,36.0,17.0,53.0,3.0,1.0,9.0,,1.0,2.0,,,,3.0,9.0,3.0,,,0.0694763,0.1681,0.0,2.0,,,,,,2.0,2.0,,90.0,,,,,,,,16.0,,6.4,,,2.0,,1.0,1.0,,3.0,,42.0,19.0,60.0,4,,81.0,3.0,2.0,,
2022-23,10385693,11,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,1.0,,3.0,24.0,12.0,35.0,2.0,1.0,8.0,,,1.0,,,,,6.0,8.0,,,0.246574,0.061,0.0,3.0,,,,,,2.0,3.0,,90.0,,,,,,,,15.0,,7.8,,,1.0,,2.0,5.0,,4.0,,35.0,15.0,45.0,2,5.0,65.0,,2.0,1.0,3.0
2022-23,10385693,11,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,3.0,2.0,5.0,1.0,,,1.0,1.0,,,,,,2.0,2.0,,,0.119341,0.3088,0.0,,,,,,,,1.0,,18.0,,,,,,,,5.0,,6.7,,,2.0,,3.0,,,,,4.0,3.0,7.0,2,,14.0,2.0,,2.0,
2022-23,10385693,11,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,False,1.0,,2.0,28.0,23.0,50.0,,1.0,3.0,,,,,,,,1.0,4.0,,,0.0601152,0.0,0.0,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,10.0,,7.6,,,,2.0,,3.0,,5.0,,32.0,29.0,58.0,0,3.0,73.0,,,,3.0
2022-23,10385693,11,1,Manchester_United,Home,851100,209243,Jadon Sancho,jadon-sancho,M,False,1.0,,,25.0,7.0,31.0,2.0,,4.0,,,,,,,,2.0,2.0,,,0.168883,0.0418,0.0,,,,,,,1.0,2.0,,90.0,,,,,,,,8.0,,7.0,,,1.0,,,1.0,,,,26.0,9.0,34.0,1,,47.0,5.0,2.0,,
2022-23,10385693,11,1,Manchester_United,Home,859999,221820,Lisandro Martínez,lisandro-martinez,D,False,,,1.0,9.0,40.0,49.0,,2.0,7.0,,,,,,,1.0,2.0,3.0,,,0.00505966,0.0,0.0,2.0,,,,,,2.0,,,90.0,,,,,,,,14.0,,6.8,,,,,,,,6.0,,17.0,45.0,62.0,0,1.0,67.0,,,,1.0
2022-23,10385693,11,1,Manchester_United,Home,958380,467169,Antony,antony,M,False,,,,23.0,8.0,31.0,,,7.0,,,1.0,,,,,2.0,4.0,,,0.0264543,0.1552,0.1576,,,,,,,,,,90.0,2.0,,,,,,,16.0,,7.0,,,1.0,,3.0,6.0,,2.0,,32.0,10.0,36.0,4,1.0,59.0,3.0,2.0,1.0,1.0
2022-23,10385693,11,1,Manchester_United,Home,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,1,Manchester_United,Home,989803,488404,Facundo Pellistri,facundo-pellistri,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,1,Manchester_United,Home,1014225,461548,Zidane Iqbal,zidane-iqbal,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,1,Manchester_United,Home,1135873,493105,Alejandro Garnacho,alejandro-garnacho,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,1,Manchester_United,Home,1142175,516895,Kobbie Mainoo,kobbie-mainoo,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385725,12,1,Manchester_United,Home,750,14937,Cristiano Ronaldo,cristiano-ronaldo,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385725,12,1,Manchester_United,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385725,12,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,1.0,7.0,3.0,14.0,17.0,,,5.0,,,,,,,,,,,,0.00493604,0.0,0.0,,,,0.3208,,,,,,90.0,,,,,,,,15.0,,7.3,2.0,2.0,,2.0,,,1.0,22.0,,17.0,15.0,32.0,0,,39.0,,,,
2022-23,10385725,12,1,Manchester_United,Home,105734,80607,Christian Eriksen,christian-eriksen,M,True,,,,5.0,1.0,6.0,,,,,,,,,,1.0,1.0,,,,0.0166548,0.0,0.0,,,,,,,,,,8.0,,,,,,,,1.0,,6.4,,,,,,,,,,5.0,1.0,6.0,0,,7.0,,,,
2022-23,10385725,12,1,Manchester_United,Home,122951,61256,Casemiro,casemiro,M,False,,,3.0,28.0,21.0,49.0,,1.0,10.0,,,,1.0,,,1.0,5.0,7.0,,,0.0433558,0.0768,0.0,3.0,,,,,,2.0,2.0,,87.0,,,,,,,,11.0,,7.4,,,2.0,1.0,1.0,1.0,,4.0,,36.0,23.0,58.0,2,4.0,71.0,,1.0,1.0,4.0
2022-23,10385725,12,1,Manchester_United,Home,138310,90152,Raphaël Varane,raphael-varane,D,False,,,5.0,17.0,26.0,43.0,,2.0,7.0,,,,,,,,1.0,2.0,,,0.0105809,0.0,0.0,1.0,,,,,,,2.0,,90.0,,1.0,,,,,,5.0,,7.4,,,,5.0,,,,5.0,,19.0,28.0,47.0,0,,55.0,1.0,,,
2022-23,10385725,12,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385725,12,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,2.0,44.0,33.0,77.0,,2.0,3.0,,,,2.0,,,,4.0,7.0,,,0.0386804,0.0349,0.136,1.0,,,,,,,2.0,,90.0,1.0,,,,,,,14.0,,7.7,,,,1.0,1.0,2.0,,3.0,,54.0,34.0,86.0,1,4.0,111.0,1.0,1.0,,3.0
2022-23,10385725,12,1,Manchester_United,Home,243623,101582,Fred,fred,M,False,1.0,,3.0,34.0,9.0,42.0,,,7.0,1.0,,3.0,2.0,,,1.0,5.0,4.0,,,0.341555,0.3466,0.3656,1.0,,1.0,,,,2.0,3.0,,90.0,2.0,,,,,,,15.0,,8.2,,,1.0,1.0,2.0,1.0,,7.0,,43.0,12.0,54.0,6,1.0,78.0,,2.0,1.0,1.0
2022-23,10385725,12,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,2.0,,9.0,48.0,17.0,63.0,1.0,,8.0,1.0,,1.0,1.0,,,1.0,4.0,3.0,,,0.52724,0.2063,0.5458,1.0,,1.0,,,,1.0,9.0,,90.0,3.0,,,,,,,12.0,,9.4,,,2.0,,,5.0,,10.0,2.0,55.0,18.0,68.0,6,2.0,90.0,2.0,1.0,,2.0
2022-23,10385725,12,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,14.0,2.0,16.0,2.0,1.0,2.0,,2.0,1.0,,,,,2.0,3.0,,,0.0279156,0.503,0.7193,,,,,,,,,,90.0,3.0,,,,,,,11.0,,6.4,,,,,1.0,,,1.0,2.0,19.0,2.0,21.0,4,1.0,37.0,5.0,,1.0,
2022-23,10385725,12,1,Manchester_United,Home,825839,222690,Tyrell Malacia,tyrell-malacia,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
