season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,11007089,8,2,Leeds_United,Away,914835,443967,Junior Firpo,junior-firpo,D,True,,,,6.0,7.0,13.0,1.0,,2.0,,,,2.0,,,,7.0,3.0,,,0.00204017,0.0,0.0,4.0,,,,,,,,,67.0,,2.0,,,,,,5.0,,6.3,,,,2.0,1.0,,,1.0,,8.0,7.0,15.0,0,2.0,29.0,,,1.0,1.0
2022-23,11007089,8,2,Leeds_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,13.0,4.0,17.0,2.0,,1.0,,,1.0,,,,,3.0,1.0,,,0.0253543,0.0361,0.0,1.0,,,,,,1.0,,,82.0,,,,,,,,6.0,,6.8,,,,1.0,,,,,,18.0,4.0,22.0,1,1.0,31.0,1.0,,,1.0
2022-23,11007089,8,2,Leeds_United,Away,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11007089,8,2,Leeds_United,Away,946695,463067,Georginio Rutter,georginio-rutter,M,True,,,,,1.0,1.0,1.0,3.0,1.0,,,,1.0,,,2.0,7.0,7.0,,,3.083e-05,0.0,0.0,,,,,,,1.0,,,27.0,,,,,,,,10.0,,6.4,,,,2.0,5.0,,,,,5.0,1.0,6.0,0,1.0,21.0,,1.0,2.0,1.0
2022-23,11007089,8,2,Leeds_United,Away,973431,427637,Brenden Aaronson,brenden-aaronson,M,True,,,1.0,9.0,1.0,10.0,,,2.0,,,,,,,,1.0,1.0,,,0.0163344,0.0501,0.0,,,,,,1.0,,,,27.0,,,,,,,,6.0,,6.7,,,1.0,,1.0,,,1.0,,10.0,2.0,12.0,1,1.0,20.0,3.0,,,1.0
2022-23,11007089,8,2,Leeds_United,Away,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,,,,1.0
2022-23,11007089,8,2,Leeds_United,Away,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,False,,,,20.0,2.0,22.0,,,5.0,,,,4.0,,,1.0,10.0,5.0,,,0.0440477,0.0635,0.2651,1.0,,1.0,,,,,1.0,,89.0,1.0,,,,,,,18.0,,6.6,,,,,4.0,3.0,,,,27.0,5.0,29.0,1,3.0,50.0,3.0,2.0,,3.0
2022-23,11007089,8,2,Leeds_United,Away,1067117,470294,Darko Gyabi,darko-gyabi,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11007089,8,2,Leeds_United,Away,1170693,565297,Mateo Joseph,mateo-joseph,F,True,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,0.00030552,0.0,0.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,0,,4.0,1.0,,,
2022-23,10385642,9,2,Leeds_United,Home,39327,55914,Liam Cooper,liam-cooper,D,False,,,1.0,6.0,33.0,39.0,2.0,4.0,4.0,,,,,,,,3.0,4.0,,,0.00298411,0.0829,0.0,1.0,,,,,,,,,90.0,,,,,,,,10.0,,7.0,,,1.0,8.0,,,,5.0,,10.0,39.0,49.0,1,,61.0,,,,
2022-23,10385642,9,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,True,,,,,2.0,2.0,,,2.0,,,1.0,2.0,,,,5.0,,,,8.79e-06,0.0651,0.0,3.0,,,,,,,,,11.0,,,,,,,,3.0,,6.0,,,,,,1.0,,2.0,,3.0,2.0,4.0,1,,8.0,,,,
2022-23,10385642,9,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,True,,,,1.0,,1.0,2.0,,1.0,,,,2.0,,,1.0,5.0,1.0,,,0.00013836,0.0,0.0,,,,,,,,,,22.0,,1.0,,,,,,3.0,,6.2,,,,,,,,2.0,,3.0,,3.0,0,1.0,6.0,,,,1.0
2022-23,10385642,9,2,Leeds_United,Home,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,0.0434149,0.0974,0.0435,,,,,,,,1.0,,22.0,1.0,,,,,,,2.0,,6.7,,,,,1.0,,,,,2.0,,2.0,1,,6.0,,1.0,,
2022-23,10385642,9,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385642,9,2,Leeds_United,Home,542472,80954,Rodrigo,rodrigo,M,False,1.0,,,6.0,6.0,11.0,2.0,2.0,1.0,,,2.0,,,,1.0,6.0,2.0,,,0.0168701,0.1245,0.0,3.0,,,,,,,,,68.0,,,,,,,,6.0,,6.5,,,1.0,4.0,,1.0,,1.0,,10.0,7.0,16.0,3,,25.0,,,,
2022-23,10385642,9,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,3.0,7.0,30.0,37.0,1.0,3.0,8.0,,,,1.0,1.0,,,5.0,5.0,,,0.00119984,0.0,0.0,3.0,,,,,,1.0,,,90.0,,1.0,,,,,,12.0,,7.3,,,,5.0,,,,8.0,,14.0,35.0,49.0,0,,60.0,,2.0,,
2022-23,10385642,9,2,Leeds_United,Home,800419,200785,Tyler Adams,tyler-adams,M,False,,,1.0,16.0,18.0,34.0,,,6.0,,,,,,,,2.0,1.0,,,0.00574576,0.0,0.0,2.0,,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,6.9,,,,,,,,3.0,,21.0,21.0,42.0,0,1.0,56.0,2.0,,,
2022-23,10385642,9,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,,,,3.0,9.0,12.0,4.0,1.0,6.0,,,,,,,2.0,11.0,4.0,,,0.0254709,0.0,0.0,3.0,,,,,,,,,79.0,,,,,,,,16.0,,6.1,,,,,2.0,3.0,,2.0,,9.0,12.0,18.0,0,1.0,35.0,3.0,2.0,,1.0
2022-23,10385642,9,2,Leeds_United,Home,836070,224995,Luis Sinisterra,luis-sinisterra,F,False,,,1.0,10.0,5.0,15.0,,,1.0,,,,,,,,2.0,6.0,,,0.00395714,0.0,0.0,2.0,,,,,,,,,48.0,,,,,,,,6.0,,6.0,,,,,3.0,1.0,,2.0,,15.0,5.0,19.0,0,2.0,28.0,1.0,1.0,3.0,2.0
2022-23,10385642,9,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,2.0,10.0,22.0,32.0,3.0,2.0,3.0,,,,1.0,,,,7.0,5.0,,,0.00290571,0.0,0.0,3.0,,,,,,2.0,,,90.0,,,,,,,,12.0,,6.9,,,,1.0,,2.0,,3.0,,16.0,26.0,40.0,0,1.0,54.0,1.0,2.0,,
2022-23,10385642,9,2,Leeds_United,Home,847128,234370,Marc Roca,marc-roca,M,False,,,4.0,11.0,17.0,28.0,1.0,1.0,4.0,,,,1.0,,,1.0,4.0,5.0,,,0.0138087,0.0,0.0,1.0,,,,,,,1.0,,58.0,,1.0,,,,,,11.0,,6.8,,,,,1.0,,,8.0,,18.0,20.0,38.0,0,2.0,47.0,,1.0,1.0,2.0
2022-23,10385642,9,2,Leeds_United,Home,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385642,9,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,6.0,4.0,12.0,16.0,,,14.0,,,,,,3.0,,,,,,0.0103847,0.0,0.0,,,,1.3352,3.0,,,,,90.0,,,,,,,,14.0,1.0,7.9,5.0,6.0,,1.0,,,,19.0,,15.0,14.0,29.0,0,,49.0,,,,
2022-23,10385642,9,2,Leeds_United,Home,914835,443967,Junior Firpo,junior-firpo,D,True,,,1.0,2.0,2.0,4.0,3.0,2.0,3.0,,,,1.0,,,1.0,5.0,4.0,,,0.00150537,0.0,0.0,,,,,,,,1.0,,32.0,,,,,,,,11.0,,6.6,,,,1.0,,,,2.0,,8.0,4.0,12.0,0,2.0,22.0,,,,2.0
2022-23,10385642,9,2,Leeds_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,1.128e-05,0.0,0.0,,,,,,,,,,11.0,,1.0,,,,,,3.0,,6.5,,,,,,,,2.0,,1.0,3.0,4.0,0,,6.0,1.0,,,
2022-23,10385642,9,2,Leeds_United,Home,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,,,1.0,9.0,15.0,24.0,1.0,1.0,3.0,,,,1.0,,,1.0,5.0,5.0,,,0.0641887,0.0,0.0,2.0,,,,,,2.0,,,68.0,,,,,,,,15.0,,6.9,,,,3.0,1.0,1.0,,4.0,,16.0,19.0,34.0,0,2.0,59.0,,1.0,1.0,1.0
2022-23,10385642,9,2,Leeds_United,Home,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,1.0,,,6.0,7.0,12.0,3.0,,6.0,,,,1.0,,,3.0,10.0,3.0,,,0.0855222,0.0,0.0,,,,,,,,2.0,,79.0,,,,,,,,14.0,,6.1,,,,,4.0,1.0,,2.0,,9.0,8.0,16.0,0,,31.0,4.0,2.0,1.0,
2022-23,10385642,9,2,Leeds_United,Home,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385642,9,2,Leeds_United,Home,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385686,10,2,Leeds_United,Away,39327,55914,Liam Cooper,liam-cooper,D,False,,,2.0,3.0,16.0,19.0,2.0,1.0,10.0,,,,3.0,,,,6.0,4.0,,,0.00078504,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,18.0,,6.0,,,,2.0,,,,9.0,,12.0,24.0,36.0,0,3.0,44.0,1.0,,,2.0
2022-23,10385686,10,2,Leeds_United,Away,44900,72222,Mateusz Klich,mateusz-klich,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,,,,,0.00065493,0.0,0.0,,,,,,,,,,14.0,,,,,,,,2.0,,6.4,,,,,,,,,,4.0,1.0,5.0,0,,7.0,1.0,,,
2022-23,10385686,10,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,True,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,1.46e-06,0.0,0.0,1.0,,,,,,,,,12.0,,,,,,,,1.0,,6.6,,,,,,,,,,1.0,1.0,2.0,0,1.0,4.0,,,,1.0
2022-23,10385686,10,2,Leeds_United,Away,204336,106617,Patrick Bamford,patrick-bamford,F,False,,,,6.0,3.0,9.0,1.0,,2.0,,1.0,1.0,,,,1.0,2.0,5.0,,,0.0109576,0.3775,0.6806,,,,,,,,,,62.0,1.0,,,,,,,9.0,,6.5,,,,1.0,,1.0,,,2.0,11.0,5.0,15.0,2,2.0,26.0,1.0,3.0,,1.0
2022-23,10385686,10,2,Leeds_United,Away,305278,149915,Diego Llorente,diego-llorente,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385686,10,2,Leeds_United,Away,542472,80954,Rodrigo,rodrigo,M,False,1.0,,2.0,15.0,5.0,19.0,2.0,1.0,5.0,,,1.0,1.0,,,,7.0,7.0,,,0.0757853,0.018,0.0,3.0,,,,,,,3.0,,90.0,,1.0,,,,,,14.0,,7.2,,,,,4.0,2.0,,2.0,,27.0,5.0,30.0,1,2.0,44.0,1.0,1.0,3.0,
2022-23,10385686,10,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,2.0,8.0,14.0,22.0,3.0,5.0,6.0,,,,,,,,6.0,7.0,,,0.0058386,0.0,0.0,3.0,,,,,,2.0,,,90.0,,,,,,,,13.0,,6.7,,,,6.0,,1.0,,6.0,,16.0,19.0,34.0,0,1.0,47.0,,1.0,,
2022-23,10385686,10,2,Leeds_United,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,4.0,24.0,16.0,40.0,,2.0,10.0,1.0,,,,,,2.0,7.0,9.0,,,0.298558,0.0,0.0,2.0,,,,,,1.0,2.0,,90.0,,,,,,,,19.0,,7.2,,,,1.0,3.0,,,7.0,,30.0,22.0,52.0,0,5.0,72.0,2.0,2.0,,4.0
2022-23,10385686,10,2,Leeds_United,Away,829570,221399,Jack Harrison,jack-harrison,F,False,1.0,,2.0,13.0,6.0,18.0,1.0,,5.0,,,,,,,,4.0,6.0,,,0.186499,0.036,0.752,,,,,,,,1.0,,90.0,1.0,,,,,,,25.0,,7.1,,,,,5.0,8.0,,2.0,,28.0,7.0,27.0,1,3.0,53.0,6.0,1.0,2.0,1.0
2022-23,10385686,10,2,Leeds_United,Away,836675,222694,Pascal Struijk,pascal-struijk,D,False,1.0,,,18.0,8.0,25.0,1.0,2.0,5.0,,,,1.0,,,,7.0,9.0,,,0.0747171,0.2079,0.3899,5.0,,1.0,,,,,2.0,,90.0,1.0,,,,,,,15.0,,7.5,,,,,2.0,1.0,,2.0,,30.0,9.0,38.0,1,5.0,66.0,2.0,,2.0,3.0
2022-23,10385686,10,2,Leeds_United,Away,847128,234370,Marc Roca,marc-roca,M,False,,,,15.0,10.0,25.0,,2.0,4.0,,,1.0,,,,,2.0,3.0,,,0.0295157,0.0879,0.0,2.0,,,,,,2.0,,,84.0,,,,,,,,11.0,,6.7,,,,,,2.0,,,,23.0,12.0,33.0,1,,43.0,,1.0,,
2022-23,10385686,10,2,Leeds_United,Away,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385686,10,2,Leeds_United,Away,906076,437495,Illan Meslier,illan-meslier,G,False,,1.0,2.0,2.0,5.0,7.0,,,10.0,,,,,,,,,1.0,,,0.00016911,0.0,0.0,,,,-0.3163,1.0,,,,,90.0,,,,,,,,15.0,,6.5,2.0,3.0,,,,,1.0,17.0,,16.0,6.0,22.0,0,,35.0,,1.0,,
2022-23,10385686,10,2,Leeds_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,1.0,,,3.0,1.0,3.0,,,3.0,,,1.0,,,,2.0,4.0,2.0,,,0.0443193,0.0268,0.0,2.0,,,,,,,,,28.0,,,,,,,,4.0,,6.4,,,,,,1.0,,1.0,,4.0,2.0,5.0,1,1.0,16.0,,1.0,,1.0
2022-23,10385686,10,2,Leeds_United,Away,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,,,1.0,6.0,7.0,13.0,1.0,,3.0,,,,1.0,,,,4.0,4.0,,,0.0032484,0.0,0.0,2.0,,,,,,4.0,,,84.0,,2.0,,,,,,11.0,,7.1,,,,2.0,,,,1.0,,11.0,10.0,21.0,0,4.0,53.0,,,,
2022-23,10385686,10,2,Leeds_United,Away,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,,,0.00039482,0.0848,0.2362,2.0,,,,,,,,,12.0,1.0,,,,,,,,,6.8,,,,,,,,,,1.0,,1.0,1,1.0,4.0,,,,
2022-23,10385686,10,2,Leeds_United,Away,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,1.0,,,13.0,4.0,16.0,3.0,,5.0,,,,1.0,,,5.0,10.0,4.0,,,0.0668949,0.1419,0.0,,,,,,1.0,,,,76.0,,,,,,,,14.0,,6.3,,,2.0,,2.0,1.0,,2.0,,20.0,5.0,24.0,2,1.0,41.0,,2.0,1.0,
2022-23,10385686,10,2,Leeds_United,Away,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385686,10,2,Leeds_United,Away,998951,492859,Wilfried Gnonto,wilfried-gnonto,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385686,10,2,Leeds_United,Away,1067117,470294,Darko Gyabi,darko-gyabi,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385700,11,2,Leeds_United,Home,39327,55914,Liam Cooper,liam-cooper,D,False,,,2.0,16.0,25.0,41.0,1.0,4.0,6.0,,,,,,,,1.0,7.0,,,0.00471396,0.0,0.0,,,,,,,4.0,1.0,,90.0,,,,,,,,10.0,,7.1,,,,1.0,,,,6.0,,22.0,29.0,51.0,0,1.0,62.0,,2.0,,1.0
2022-23,10385700,11,2,Leeds_United,Home,44900,72222,Mateusz Klich,mateusz-klich,M,True,,,1.0,7.0,3.0,10.0,,,1.0,,,,1.0,,,,1.0,1.0,,,0.00454869,0.0,0.0,,,,,,,,,,15.0,,,,,,,,8.0,,6.5,,,,,,4.0,,1.0,,14.0,3.0,13.0,0,,21.0,1.0,1.0,,
2022-23,10385700,11,2,Leeds_United,Home,102624,66588,Luke Ayling,luke-ayling,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385700,11,2,Leeds_United,Home,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,2.0,1.0,3.0,,,1.0,,3.0,,,,,2.0,8.0,,,,0.0111976,1.0051,0.7101,3.0,,,,,,,,,45.0,2.0,,,,,1.0,,6.0,,4.9,,,1.0,1.0,3.0,,,,,3.0,1.0,4.0,3,,14.0,,,,
2022-23,10385700,11,2,Leeds_United,Home,305278,149915,Diego Llorente,diego-llorente,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385700,11,2,Leeds_United,Home,542472,80954,Rodrigo,rodrigo,M,False,,,2.0,10.0,4.0,14.0,2.0,,2.0,,,3.0,1.0,,,1.0,4.0,2.0,,,0.0296187,0.1624,0.0,,,,,,,,1.0,,45.0,,,,,,,,6.0,,6.8,,,,,1.0,,,3.0,2.0,13.0,5.0,18.0,3,1.0,27.0,,,1.0,
2022-23,10385700,11,2,Leeds_United,Home,581302,193645,Robin Koch,robin-koch,D,False,,,1.0,16.0,22.0,38.0,2.0,1.0,2.0,,,,,,,,3.0,3.0,,,0.00619017,0.0,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,14.0,,6.9,,,,1.0,,,,6.0,,24.0,24.0,48.0,0,2.0,59.0,2.0,,,2.0
2022-23,10385700,11,2,Leeds_United,Home,800419,200785,Tyler Adams,tyler-adams,M,False,,,3.0,26.0,20.0,46.0,1.0,1.0,11.0,,,,4.0,,,,8.0,4.0,,,0.0256954,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,16.0,,6.4,,,,,3.0,,,7.0,,38.0,22.0,60.0,0,2.0,67.0,,,1.0,1.0
2022-23,10385700,11,2,Leeds_United,Home,829570,221399,Jack Harrison,jack-harrison,F,False,,,1.0,12.0,6.0,18.0,2.0,,7.0,1.0,,,1.0,,,,5.0,3.0,,,0.241046,0.04,0.0,1.0,,,,,,,2.0,,75.0,,,,,,,,9.0,,7.1,,,1.0,,2.0,1.0,,2.0,,18.0,7.0,24.0,1,1.0,31.0,1.0,1.0,1.0,
2022-23,10385700,11,2,Leeds_United,Home,836070,224995,Luis Sinisterra,luis-sinisterra,F,False,1.0,,,15.0,11.0,25.0,,4.0,8.0,,,3.0,1.0,,,3.0,5.0,9.0,,,0.0962519,0.2428,0.0,1.0,,,,,,2.0,2.0,,89.0,,,,,,,,9.0,,7.2,,,1.0,1.0,2.0,1.0,,,1.0,19.0,12.0,30.0,4,2.0,50.0,1.0,1.0,2.0,1.0
2022-23,10385700,11,2,Leeds_United,Home,836675,222694,Pascal Struijk,pascal-struijk,D,False,,,1.0,14.0,7.0,21.0,1.0,2.0,6.0,,,,3.0,,,,6.0,6.0,,,0.0122051,0.2134,0.4989,2.0,,,,,,2.0,,,90.0,1.0,,,,,,,15.0,,6.9,,,,,,1.0,,1.0,,21.0,12.0,32.0,1,3.0,53.0,1.0,1.0,,3.0
2022-23,10385700,11,2,Leeds_United,Home,847128,234370,Marc Roca,marc-roca,M,False,,,1.0,20.0,16.0,36.0,,,6.0,,,1.0,3.0,,,1.0,4.0,6.0,,,0.0297568,0.0217,0.0,,,,,,,,1.0,,84.0,,,,,,,,15.0,,7.0,,,,,,5.0,,3.0,,31.0,17.0,43.0,1,6.0,63.0,1.0,,,4.0
2022-23,10385700,11,2,Leeds_United,Home,858254,223081,Kristoffer Klaesson,kristoffer-klaesson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385700,11,2,Leeds_United,Home,906076,437495,Illan Meslier,illan-meslier,G,False,,,4.0,,13.0,13.0,,,13.0,,,,,,,,,,,,8.665e-05,0.0,0.0,,,,0.0387,1.0,,,,,90.0,,,,,,,,9.0,,6.8,1.0,3.0,,1.0,,,,12.0,,6.0,15.0,21.0,0,,34.0,,,,
2022-23,10385700,11,2,Leeds_United,Home,914835,443967,Junior Firpo,junior-firpo,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385700,11,2,Leeds_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,4.0,,4.0,,,,,,,,,,,,,,,0.0124619,0.0957,0.0,,,,,,,,,,16.0,,,,,,,,,,6.6,,,1.0,,,,,,,4.0,,4.0,1,,5.0,,,,
2022-23,10385700,11,2,Leeds_United,Home,921789,224209,Rasmus Kristensen,rasmus-kristensen,D,False,,,1.0,17.0,13.0,30.0,,,4.0,,,,,,,,1.0,7.0,,,0.0163674,0.0,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,12.0,,7.3,,,,,,2.0,,4.0,1.0,26.0,15.0,39.0,0,6.0,60.0,1.0,1.0,,2.0
2022-23,10385700,11,2,Leeds_United,Home,945806,462635,Joe Gelhardt,joe-gelhardt,M,True,,,,,,,,,1.0,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,11.0,,,,,,,,,,6.6,,,,,,,,,,,,,0,,1.0,,1.0,,
2022-23,10385700,11,2,Leeds_United,Home,973431,427637,Brenden Aaronson,brenden-aaronson,M,False,,,,27.0,8.0,35.0,1.0,1.0,4.0,,,,1.0,,,1.0,6.0,4.0,,,0.321993,0.074,0.0874,,,,,,,,4.0,,90.0,1.0,1.0,,,,,,17.0,,6.9,,,1.0,,4.0,5.0,,,,35.0,11.0,41.0,2,1.0,63.0,2.0,1.0,1.0,
2022-23,10385700,11,2,Leeds_United,Home,980640,248937,Sam Greenwood,sam-greenwood,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385706,12,2,Leeds_United,Away,39327,55914,Liam Cooper,liam-cooper,D,True,,,,10.0,26.0,36.0,1.0,2.0,3.0,,1.0,,,,,,1.0,5.0,,,0.0411509,0.0983,0.0396,,,,,,,3.0,1.0,,45.0,1.0,2.0,,,,,,6.0,,7.5,,,1.0,2.0,,,,2.0,,13.0,29.0,42.0,2,2.0,55.0,,1.0,,2.0
2022-23,10385706,12,2,Leeds_United,Away,44900,72222,Mateusz Klich,mateusz-klich,M,True,,,,1.0,4.0,5.0,,,1.0,,,,,,,,,1.0,,,0.00026821,0.0437,0.4993,,,,,,,,,,8.0,1.0,,,,,,,3.0,,6.8,,,,,,1.0,,2.0,,4.0,4.0,7.0,1,1.0,10.0,,,,1.0
2022-23,10385706,12,2,Leeds_United,Away,102624,66588,Luke Ayling,luke-ayling,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385706,12,2,Leeds_United,Away,204336,106617,Patrick Bamford,patrick-bamford,F,False,,,,4.0,4.0,8.0,1.0,2.0,2.0,1.0,,1.0,,,,1.0,2.0,4.0,,,0.0403316,0.5915,0.0,,,,,,,,2.0,,65.0,,1.0,,,,,,5.0,,7.2,,,1.0,,,,,,,4.0,6.0,10.0,2,1.0,22.0,2.0,1.0,,1.0
2022-23,10385706,12,2,Leeds_United,Away,305278,149915,Diego Llorente,diego-llorente,D,False,,,5.0,18.0,56.0,74.0,1.0,1.0,10.0,,,1.0,,,,,2.0,1.0,,,0.00606017,0.1417,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,12.0,,6.8,,,,5.0,,,,11.0,,23.0,62.0,85.0,1,,96.0,1.0,,,
2022-23,10385706,12,2,Leeds_United,Away,542472,80954,Rodrigo,rodrigo,M,True,,,,6.0,3.0,9.0,1.0,,2.0,,,,,,,2.0,4.0,3.0,,1.0,0.012787,0.1241,0.0,,,,,,,,,,45.0,,,,,,,,8.0,,6.5,,,2.0,,1.0,1.0,,,,7.0,5.0,11.0,2,3.0,24.0,2.0,,,1.0
2022-23,10385706,12,2,Leeds_United,Away,581302,193645,Robin Koch,robin-koch,D,False,,,1.0,13.0,20.0,33.0,,1.0,2.0,,,,,,,,2.0,1.0,,,0.00431399,0.0,0.0,2.0,,,,,,,,,45.0,,,1.0,,,,,10.0,,5.8,,,,,,,,5.0,,20.0,23.0,43.0,0,,44.0,,,,
2022-23,10385706,12,2,Leeds_United,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,2.0,28.0,29.0,57.0,,1.0,4.0,,,,2.0,,,,3.0,8.0,,,0.018471,0.0,0.0,,,,,,,2.0,3.0,,90.0,,,,,,,,14.0,,7.3,,,,,1.0,,,3.0,,37.0,32.0,69.0,0,5.0,84.0,1.0,2.0,,1.0
2022-23,10385706,12,2,Leeds_United,Away,829570,221399,Jack Harrison,jack-harrison,F,True,,,,3.0,3.0,6.0,,,,,,,,,,,1.0,1.0,,,0.00526214,0.0,0.0,,,,,,,,,,25.0,,,,,,,,8.0,,6.5,,,,,1.0,3.0,,2.0,,10.0,3.0,10.0,0,,19.0,,1.0,,
