playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,totalFoulsWon,winningGoal,duels,homeGoals,recoveries,appearances,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,offsides,goalsConcededOutsideBox,penaltyGoalsConceded,ownGoalScored,headedGoals,handballsConceded,penaltiesConceded,lastPlayerTackle,hitWoodwork,foulWonPenalty,successfulCornersIntoBox,throwInsToOppositionPlayer,attemptsFromSetPieces,setPiecesGoals,penaltiesTaken,penaltyGoals,clearancesOffTheLine,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,punches,savesMade,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesSaved,penaltiesFaced,savesFromPenalty,forwardPasses,redCards2ndYellow,otherGoals,goalkeeperSmother,leftsidePasses,overruns,rightsidePasses,backwardPasses,secondGoalAssists,putthroughBlockedDistribution,expectedAssists,expectedGoalsOnTarget,oboxBlocked,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,expectedGoalsOnTargetConceded,shotsBlockedInBox,oboxTarget,iboxBlocked,shotsBlockedOutsideBox,expectedGoals,freekickTotal,expectedGoalsFreekick,putthroughBlockedDistributionWon,foulAttemptedTackle,fiftyFifty,successfulFiftyFifty
154561,David Raya,Goalkeeper,Arsenal,3,Spain,2023-24,1.0,,0.0,,,1.0,,,5.0,32.0,,,32.0,265.0,,906.0,,,,,6.0,16.0,,2880.0,,1.0,11.0,6.0,498.0,,,59.0,13.0,24.0,,4.0,0.0,12.0,,271.0,32.0,,,,,114.0,21.0,,,6.0,5.0,0.0,708.0,,,269.0,1.0,,,,,,143.0,1176.0,,,148.0,527.0,2.0,260.0,49.0,,3.0,2.0,,,,,,,,,,,,,,,35.0,20.0,96.0,4.0,5.0,46.0,5.0,1.0,218.0,37.0,16.0,26.0,1.0,3.0,1.0,544.0,,,1.0,201.0,,161.0,,,2.0,0.0742,,,,,,20.7262,,,,,,,,,,,
463748,Karl Hein,Goalkeeper,Arsenal,3,Estonia,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568791,Callan McKenna,Goalkeeper,Bournemouth,91,Scotland,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32259,Darren Randolph,Goalkeeper,Bournemouth,91,Ireland,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215531,Ionut Radu,Goalkeeper,Bournemouth,91,Romania,2023-24,,,0.0,,,,,,,2.0,,,2.0,12.0,,58.0,,,,,,,,180.0,,,,,38.0,,,2.0,1.0,7.0,,,0.0,,,15.0,2.0,,,,,4.0,6.0,,,,,0.0,41.0,,,12.0,,,,,,,8.0,76.0,,,6.0,42.0,0.0,12.0,7.0,,1.0,,,,,,,,,,,,,,,,2.0,2.0,11.0,,1.0,5.0,,,19.0,2.0,1.0,2.0,,,,22.0,,,,21.0,,15.0,,,,0.0005,,,,,,2.932,,,,,,,,,,,
229600,Mark Travers,Goalkeeper,Bournemouth,91,Ireland,2023-24,1.0,,0.0,,,,,,,4.0,,,4.0,51.0,,105.0,,,,,2.0,2.0,,360.0,,,3.0,1.0,31.0,,,14.0,4.0,5.0,1.0,1.0,0.0,4.0,,27.0,4.0,,,,,21.0,5.0,,,2.0,2.0,0.0,56.0,,,51.0,,,,1.0,,,23.0,139.0,,,26.0,33.0,0.0,51.0,4.0,,,1.0,,,,1.0,,,,,,,,,,,3.0,4.0,26.0,,2.0,13.0,,,24.0,15.0,6.0,9.0,,1.0,,74.0,,,,17.0,,14.0,,,,0.0053,,,,,,5.0702,,,,,,,,,1.0,,
69752,Neto,Goalkeeper,Bournemouth,91,Brazil,2023-24,1.0,,0.0,,,,,,15.0,32.0,,,32.0,359.0,,902.0,,,,,9.0,7.0,,2880.0,,,12.0,3.0,355.0,,,61.0,38.0,55.0,1.0,,0.0,13.0,,282.0,32.0,,,,,125.0,49.0,,,4.0,9.0,0.0,534.0,,,368.0,,2.0,,1.0,1.0,,188.0,1254.0,,,144.0,418.0,5.0,344.0,72.0,,6.0,5.0,,,,,,,,,,,,,,,20.0,33.0,223.0,4.0,26.0,115.0,6.0,1.0,282.0,95.0,31.0,78.0,1.0,6.0,1.0,578.0,,,7.0,172.0,,152.0,,,3.0,0.0431,,,,,,58.3344,,,,,,,,1.0,1.0,,
154561,David Raya,Goalkeeper,Brentford,94,Spain,2023-24,1.0,,0.0,,,1.0,,,5.0,32.0,,,32.0,265.0,,906.0,,,,,6.0,16.0,,2880.0,,1.0,11.0,6.0,498.0,,,59.0,13.0,24.0,,4.0,0.0,12.0,,271.0,32.0,,,,,114.0,21.0,,,6.0,5.0,0.0,708.0,,,269.0,1.0,,,,,,143.0,1176.0,,,148.0,527.0,2.0,260.0,49.0,,3.0,2.0,,,,,,,,,,,,,,,35.0,20.0,96.0,4.0,5.0,46.0,5.0,1.0,218.0,37.0,16.0,26.0,1.0,3.0,1.0,544.0,,,1.0,201.0,,161.0,,,2.0,0.0742,,,,,,20.7262,,,,,,,,,,,
235448,Ellery Balcombe,Goalkeeper,Brentford,94,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507433,Hákon Valdimarsson,Goalkeeper,Brentford,94,Iceland,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118342,Mark Flekken,Goalkeeper,Brentford,94,Netherlands,2023-24,8.0,,0.0,,,1.0,,,6.0,37.0,1.0,,37.0,443.0,,1446.0,,,,,11.0,7.0,,3285.0,,1.0,18.0,8.0,682.0,,3.0,88.0,40.0,63.0,7.0,4.0,0.0,26.0,,299.0,37.0,,,,1.0,197.0,57.0,,1.0,15.0,10.0,0.0,948.0,,1.0,450.0,1.0,3.0,,2.0,,,321.0,1795.0,,1.0,232.0,806.0,3.0,437.0,70.0,,6.0,2.0,,,,1.0,1.0,,,,,,,,,,40.0,50.0,289.0,1.0,23.0,115.0,4.0,1.0,308.0,112.0,32.0,63.0,,2.0,,813.0,,,3.0,328.0,,305.0,,,1.0,0.1806,,,,,,56.6911,,,,,,,,1.0,2.0,,
140200,Thomas Strakosha,Goalkeeper,Brentford,94,Albania,2023-24,,,0.0,,,,,,,2.0,,,1.0,19.0,,66.0,,,1.0,,1.0,,,135.0,,,1.0,,31.0,,,2.0,1.0,2.0,,1.0,0.0,1.0,,11.0,2.0,,,,,5.0,2.0,,,,1.0,0.0,37.0,,,19.0,,,,,,,16.0,81.0,,,4.0,42.0,0.0,19.0,5.0,,,,,,,,,,,,,,,,,,2.0,3.0,15.0,,1.0,6.0,,,18.0,2.0,3.0,3.0,,,,36.0,,,,20.0,,10.0,,,,0.009,,,,,,1.5723,,,,,,,,,,,
563883,Vincent Angelini,Goalkeeper,Brentford,94,Scotland,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489639,Bart Verbruggen,Goalkeeper,Brighton,36,Netherlands,2023-24,2.0,,0.0,,,1.0,,,9.0,21.0,,1.0,21.0,107.0,,743.0,,,,,6.0,4.0,,1890.0,,,9.0,3.0,545.0,,,20.0,17.0,28.0,2.0,2.0,0.0,11.0,,205.0,21.0,,,,,29.0,26.0,,,5.0,6.0,0.0,647.0,,,109.0,1.0,1.0,,1.0,,,91.0,976.0,1.0,,48.0,607.0,3.0,98.0,41.0,,2.0,3.0,,,,,,,,,,,,,,,17.0,21.0,72.0,5.0,6.0,65.0,,,185.0,4.0,12.0,42.0,,3.0,,353.0,,,7.0,225.0,,165.0,,,1.0,0.01,,,,,,25.2098,,,,,,,,,1.0,,
49262,Jason Steele,Goalkeeper,Brighton,36,England,2023-24,3.0,,0.0,,,,,,7.0,17.0,,,17.0,101.0,,602.0,,,,,1.0,2.0,,1530.0,,,2.0,1.0,421.0,,,15.0,10.0,34.0,3.0,1.0,0.0,5.0,,147.0,17.0,,,,,17.0,28.0,,,4.0,1.0,0.0,527.0,,,103.0,,,,,,,80.0,743.0,,,53.0,484.0,0.0,94.0,30.0,,6.0,3.0,,,,,,,,,,,,,,,7.0,14.0,54.0,1.0,2.0,43.0,,,117.0,6.0,10.0,28.0,,3.0,,310.0,,,3.0,155.0,,137.0,,,,0.0078,,,,,,27.2936,,,,,,,,,,,
232917,Arijanet Muric,Goalkeeper,Burnley,90,Kosovo,2023-24,,,0.0,,,1.0,,,9.0,10.0,,,10.0,171.0,,526.0,,,,,4.0,,,900.0,,,7.0,3.0,249.0,,4.0,21.0,14.0,16.0,,3.0,0.0,7.0,,106.0,10.0,,,,,74.0,15.0,,,3.0,4.0,0.0,440.0,,,181.0,1.0,,,,,,106.0,688.0,,,101.0,281.0,0.0,162.0,40.0,,1.0,1.0,1.0,,,,,,,,,,,,,,19.0,21.0,33.0,,4.0,64.0,1.0,,72.0,15.0,19.0,42.0,1.0,2.0,1.0,354.0,,,,106.0,,66.0,,,,0.0507,,,,,,22.0913,,,,,,,,,,,
432720,James Trafford,Goalkeeper,Burnley,90,England,2023-24,3.0,,0.0,,,2.0,,1.0,16.0,28.0,,,28.0,519.0,,1368.0,,,,,20.0,2.0,,2520.0,,3.0,23.0,6.0,667.0,,,59.0,38.0,62.0,,5.0,0.0,26.0,,295.0,28.0,,1.0,,,108.0,50.0,,,6.0,17.0,0.0,1004.0,,,533.0,1.0,2.0,,,1.0,,182.0,1735.0,,,251.0,741.0,2.0,503.0,72.0,,12.0,5.0,,,,,,,,,,,,,,,25.0,28.0,198.0,2.0,20.0,106.0,5.0,3.0,241.0,119.0,41.0,78.0,,5.0,,837.0,,,6.0,304.0,,227.0,,,5.0,0.0619,,,,,,55.0437,,,,,,,,,,,
133085,Lawrence Vigouroux,Goalkeeper,Burnley,90,Chile,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457569,Djordje Petrovic,Goalkeeper,Chelsea,8,Serbia,2023-24,,,0.0,,,,,,1.0,23.0,,,22.0,167.0,,707.0,,,1.0,,6.0,5.0,,1986.0,,,6.0,,447.0,,,19.0,20.0,38.0,,1.0,0.0,6.0,,152.0,23.0,,,,,45.0,35.0,,,,6.0,0.0,519.0,,,172.0,,,,,,,93.0,926.0,,,96.0,495.0,2.0,166.0,49.0,,3.0,1.0,,,,,,,,,,,,,,,18.0,29.0,149.0,2.0,8.0,75.0,2.0,2.0,204.0,42.0,18.0,44.0,,2.0,,302.0,,,2.0,233.0,,172.0,,,,0.0103,,,,,,30.2749,,,,,,,,,,,
474803,Eddie Beach,Goalkeeper,Chelsea,8,Wales,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482158,Lucas Bergström,Goalkeeper,Chelsea,8,Finland,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122074,Marcus Bettinelli,Goalkeeper,Chelsea,8,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215059,Robert Sánchez,Goalkeeper,Chelsea,8,Spain,2023-24,,,0.0,,,,,,7.0,16.0,,,16.0,106.0,,520.0,,,,,3.0,3.0,,1434.0,,,4.0,1.0,329.0,,,11.0,13.0,25.0,,1.0,0.0,4.0,,133.0,16.0,,,,,30.0,23.0,,,1.0,3.0,0.0,386.0,,,110.0,,,,,,,85.0,698.0,,1.0,37.0,384.0,2.0,99.0,45.0,,2.0,2.0,,,,,,,,,,,,,,,17.0,17.0,91.0,2.0,2.0,53.0,2.0,1.0,156.0,22.0,10.0,36.0,1.0,3.0,1.0,250.0,,,,160.0,,110.0,,,,0.0118,,,,,,24.4373,,,,,,,,,,,
518892,Ted Curd,Goalkeeper,Chelsea,8,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499857,Teddy Sharman-Lowe,Goalkeeper,Chelsea,8,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11948,Andy Lonergan,Goalkeeper,Everton,11,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438405,Billy Crellin,Goalkeeper,Everton,11,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111234,Jordan Pickford,Goalkeeper,Everton,11,England,2023-24,1.0,,0.0,,,1.0,,1.0,12.0,38.0,,,38.0,580.0,,1429.0,,,,,1.0,13.0,,3420.0,,,9.0,8.0,449.0,,4.0,140.0,34.0,51.0,1.0,6.0,0.0,10.0,,354.0,38.0,,1.0,,,315.0,45.0,,,9.0,1.0,0.0,806.0,,2.0,590.0,,1.0,,1.0,,,400.0,1784.0,,,265.0,534.0,5.0,568.0,71.0,,6.0,8.0,1.0,,,1.0,1.0,,,,,,,,,,26.0,37.0,273.0,6.0,15.0,121.0,4.0,,308.0,106.0,40.0,80.0,,8.0,,1031.0,,,6.0,174.0,,224.0,,,3.0,0.4421,,,,,,55.944,,,,,,,,3.0,1.0,,
222627,João Virgínia,Goalkeeper,Everton,11,Portugal,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224068,Matt Turner,Goalkeeper,Nott'm Forest,17,United States,2023-24,,,0.0,,,,,,4.0,17.0,,,17.0,172.0,,474.0,,,,,6.0,2.0,,1530.0,,,7.0,1.0,164.0,,,32.0,13.0,28.0,,3.0,0.0,7.0,,158.0,17.0,,,,,95.0,23.0,,,1.0,6.0,0.0,236.0,,,181.0,,,,,,,138.0,685.0,,,59.0,207.0,2.0,168.0,31.0,,5.0,2.0,,,,,,,,,,,,,,,28.0,23.0,136.0,2.0,5.0,55.0,2.0,,189.0,45.0,14.0,29.0,,2.0,,336.0,,,2.0,84.0,,54.0,,,2.0,0.0239,,,,,,23.1658,,,,,,,,,,,
85633,Matz Sels,Goalkeeper,Nott'm Forest,17,Belgium,2023-24,,,0.0,,,,,,1.0,16.0,,,16.0,113.0,,326.0,,,,,4.0,1.0,,1440.0,,,6.0,2.0,128.0,1.0,1.0,38.0,17.0,27.0,,3.0,0.0,6.0,,78.0,16.0,,,,,57.0,23.0,,,2.0,4.0,0.0,199.0,,,115.0,,,,,,,85.0,450.0,,,61.0,156.0,1.0,112.0,17.0,,4.0,1.0,,,,,,,,,,,,,,,11.0,12.0,94.0,1.0,6.0,38.0,,,115.0,30.0,14.0,24.0,,1.0,,203.0,,,1.0,71.0,,52.0,,,,0.0701,,,,,,17.9262,,,,,,,,,,,
111452,Odysseas Vlachodimos,Goalkeeper,Nott'm Forest,17,Greece,2023-24,1.0,,0.0,,,,,,,5.0,,,5.0,32.0,,153.0,,,,,,1.0,,450.0,,,1.0,1.0,88.0,,1.0,10.0,5.0,12.0,1.0,1.0,0.0,2.0,,35.0,5.0,,,,,20.0,11.0,,,2.0,,0.0,95.0,,,35.0,,,,,,,33.0,197.0,,,15.0,101.0,0.0,32.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,1.0,44.0,,4.0,10.0,1.0,,50.0,15.0,1.0,9.0,,1.0,,78.0,,,1.0,45.0,,30.0,,,,0.0035,,,,,,7.854,,,,,,,,,,,
20066,Wayne Hennessey,Goalkeeper,Nott'm Forest,17,Wales,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80201,Bernd Leno,Goalkeeper,Fulham,54,Germany,2023-24,1.0,,0.0,,,,,,3.0,38.0,,,38.0,320.0,,1406.0,,,,,13.0,10.0,,3420.0,,1.0,13.0,1.0,910.0,,,51.0,32.0,61.0,,3.0,0.0,14.0,,328.0,38.0,,,,,121.0,49.0,,,1.0,12.0,0.0,1102.0,,2.0,328.0,,,,,,,176.0,1774.0,,,170.0,965.0,3.0,317.0,48.0,,12.0,8.0,1.0,,,,,,,,,,,,,,16.0,47.0,201.0,8.0,18.0,134.0,3.0,2.0,295.0,73.0,26.0,86.0,,8.0,,605.0,,,2.0,421.0,,380.0,,,,0.039,,,,,,56.3325,,,,,,,,,,,
155529,Marek Rodák,Goalkeeper,Fulham,54,Slovakia,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60706,Adrián,Goalkeeper,Liverpool,14,Spain,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116535,Alisson Becker,Goalkeeper,Liverpool,14,Brazil,2023-24,4.0,,0.0,,,,,,13.0,28.0,,,28.0,149.0,,997.0,,,,,11.0,8.0,,2520.0,,2.0,11.0,2.0,765.0,,1.0,12.0,21.0,30.0,2.0,5.0,0.0,15.0,,221.0,28.0,,,,,51.0,27.0,,,4.0,9.0,0.0,811.0,,,161.0,,,,1.0,,,83.0,1271.0,,,38.0,797.0,1.0,136.0,42.0,,3.0,1.0,,,,,,,,,,,,,,,11.0,31.0,116.0,4.0,10.0,83.0,2.0,,229.0,27.0,19.0,49.0,,1.0,,397.0,,,1.0,353.0,,247.0,,,3.0,0.0173,,,,,,28.8205,,,,,,,,,1.0,,
200720,Caoimhín Kelleher,Goalkeeper,Liverpool,14,Ireland,2023-24,,,0.0,,,,,,1.0,10.0,,,10.0,80.0,,387.0,,,,,4.0,2.0,,900.0,,,4.0,,263.0,,1.0,10.0,7.0,11.0,,,0.0,4.0,,73.0,10.0,,,,,28.0,10.0,,,,4.0,0.0,343.0,,,83.0,,,,,,,44.0,485.0,,,56.0,279.0,0.0,79.0,17.0,,1.0,,,,,,,,,,,,,,,,4.0,5.0,28.0,1.0,3.0,28.0,1.0,,73.0,7.0,4.0,23.0,,,,179.0,,,3.0,107.0,,101.0,,,,0.0122,,,,,,11.4013,,,,,,,,,,,
518199,Fabian Mrozek,Goalkeeper,Liverpool,14,Poland,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77818,James Shea,Goalkeeper,Luton,102,England,2023-24,,,0.0,,,,,,,1.0,,,,3.0,,8.0,,,1.0,,,,,14.0,,,,,2.0,,,2.0,2.0,,,,0.0,,,2.0,1.0,,,,,3.0,,,,,,0.0,3.0,,,3.0,,,,,,,3.0,13.0,,,2.0,2.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,2.0,3.0,,,2.0,,,3.0,1.0,,,,,,7.0,,,,,,1.0,,,,0.0008,,,,,,0.1257,,,,,,,,,,,
54738,Thomas Kaminski,Goalkeeper,Luton,102,Belgium,2023-24,4.0,,0.0,,,2.0,,,12.0,38.0,,,38.0,591.0,,1312.0,,,,,4.0,2.0,,3406.0,,,11.0,7.0,409.0,,1.0,111.0,22.0,85.0,4.0,3.0,0.0,15.0,,328.0,38.0,,1.0,,,236.0,78.0,,,11.0,4.0,0.0,764.0,,,600.0,1.0,2.0,,,,,312.0,1670.0,,1.0,298.0,485.0,3.0,579.0,99.0,,7.0,4.0,,,,,1.0,,,,,,,,,,15.0,42.0,341.0,5.0,8.0,145.0,1.0,,350.0,141.0,35.0,98.0,,4.0,,980.0,,,4.0,177.0,,155.0,,,1.0,0.1022,,,,,,79.39,,,,,,,,1.0,,,
20480,Tim Krul,Goalkeeper,Luton,102,Netherlands,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121160,Ederson,Goalkeeper,Man City,43,Brazil,2023-24,3.0,,0.0,,,,,,10.0,33.0,,,33.0,155.0,,1097.0,,,,,9.0,10.0,,2788.0,,,13.0,4.0,757.0,,1.0,19.0,16.0,27.0,3.0,4.0,0.0,16.0,,218.0,33.0,,,,,81.0,23.0,,,7.0,9.0,0.0,932.0,,,157.0,,1.0,,2.0,,,185.0,1346.0,,4.0,62.0,861.0,5.0,145.0,40.0,,4.0,3.0,,,,1.0,,,,,,,,,,,22.0,19.0,114.0,,6.0,57.0,3.0,2.0,229.0,22.0,18.0,37.0,,3.0,,558.0,,,3.0,195.0,,344.0,,,1.0,0.055,,,,,,27.4948,,,,,,,,,2.0,,
17601,Scott Carson,Goalkeeper,Man City,43,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88248,Stefan Ortega,Goalkeeper,Man City,43,Germany,2023-24,,,0.0,,,,,,3.0,9.0,,,5.0,53.0,,242.0,,,4.0,,1.0,1.0,,632.0,,,2.0,1.0,153.0,,,5.0,3.0,7.0,,1.0,0.0,2.0,,50.0,9.0,,,,,16.0,7.0,,,1.0,1.0,0.0,208.0,,,53.0,,,,,,,36.0,299.0,,,18.0,173.0,0.0,50.0,18.0,,,,,,,,,,,,,,,,,,6.0,5.0,19.0,,1.0,20.0,,,39.0,4.0,7.0,15.0,,,,132.0,,,3.0,65.0,,45.0,,,1.0,0.0052,,,,,,9.1052,,,,,,,,,,,
451302,Altay Bayindir,Goalkeeper,Man Utd,1,Turkey,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202641,André Onana,Goalkeeper,Man Utd,1,Cameroon,2023-24,3.0,,0.0,,,2.0,,1.0,15.0,38.0,,,38.0,407.0,,1374.0,,,,,17.0,9.0,,3420.0,,3.0,21.0,7.0,761.0,,3.0,44.0,24.0,58.0,,4.0,0.0,24.0,,287.0,38.0,,2.0,,,120.0,53.0,,,7.0,14.0,0.0,1108.0,,1.0,417.0,,1.0,,1.0,,,206.0,1750.0,,,165.0,847.0,5.0,392.0,87.0,,5.0,7.0,,,,1.0,,,,,,,,,,,37.0,48.0,162.0,5.0,13.0,149.0,5.0,1.0,230.0,71.0,51.0,98.0,,7.0,,778.0,,,5.0,340.0,,255.0,1.0,,2.0,0.0972,,,,,,62.1687,,,,,,,,,,,
461537,Dermot Mee,Goalkeeper,Man Utd,1,Northern Ireland,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
