playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,overruns,totalTackles,savesMadeFromOutsideBox,throughBalls,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goals,offsides,awayGoals,substituteOn,successfulCrossesAndCorners,totalTouchesInOppositionBox,shotsBlockedInBox,groundDuelsLost,homeGoals,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,headedGoals,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,backwardPasses,throwInsToOwnPlayer,substituteOff,foulAttemptedTackle,expectedGoals,throwInsToOppositionPlayer,cornersWon,clearancesOffTheLine,goalAssists,successfulLayoffs,oboxBlocked,iboxTarget,shotsOnTargetInBox,shotsBlockedOutsideBox,shotsOnTargetOutsideBox,unsuccessfulLayoffs,ownGoalScored,oboxTarget,leftFootGoals,handballsConceded,hitWoodwork,foulWonPenalty,cornersTakenInclShortCorners,rightFootGoals,successfulCornersIntoBox,unsuccessfulCornersIntoBox,secondGoalAssists,attemptsFromSetPieces,freekickTotal,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,penaltiesConceded,penaltyGoalsConceded,setPiecesGoals,redCards2ndYellow,otherGoals
243526,Gabriel Gudmundsson,Defender,Leeds United,2,Sweden,2025-26,154.0,2.7493,1.0,,5.0,65.0,,1.0,152.0,32.0,31.0,227.0,64.0,957.0,,,50.0,3.0,2637.0,32.0,178.0,5.0,76.0,160.0,700.0,,40.6822,21.0,15.0,83.0,45.0,288.0,,56.0,0.0,332.0,28.0,,405.0,112.0,32.0,,,366.0,40.0,67.0,282.0,18.0,0.0,,949.0,475.0,44.0,39.0,,,45.0,27.0,30.0,1730.0,49.0,388.0,,4.0,75.0,77.0,23.0,5.0,3.0,0.1215,13.0,,3.0,,1.0,24.0,51.0,3.0,122.0,,21.0,1.0,35.0,,61.0,3.0,10.0,7.0,31.0,219.0,122.0,9.0,19.0,1.1039,68.0,15.0,,,,2.0,3.0,3.0,2.0,,,1.0,,,,,,3.0,,1.0,2.0,,,,,,,,,,,5.0,,1.0,
199598,Ethan Ampadu,Defender,Leeds United,2,Wales,2025-26,111.0,2.2521,0.0,,,81.0,,6.0,174.0,35.0,35.0,249.0,16.0,1731.0,,,89.0,6.0,3123.0,32.0,184.0,7.0,58.0,127.0,1399.0,,48.2506,18.0,16.0,83.0,49.0,486.0,,36.0,0.0,295.0,33.0,,486.0,182.0,35.0,,,709.0,42.0,16.0,206.0,57.0,0.0,,1672.0,434.0,46.0,12.0,,,475.0,50.0,83.0,2370.0,39.0,783.0,,10.0,75.0,73.0,10.0,11.0,6.0,2.0811,15.0,1.0,,0.0,,10.0,26.0,4.0,79.0,1.0,35.0,,5.0,,17.0,4.0,9.0,18.0,50.0,284.0,39.0,4.0,23.0,2.4957,112.0,9.0,1.0,1.0,50.0,7.0,2.0,2.0,7.0,3.0,,,3.0,,5.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,4.0,,,
222694,Pascal Struijk,Defender,Leeds United,2,Netherlands,2025-26,139.0,0.7803,0.0,,,39.0,,1.0,130.0,34.0,33.0,212.0,2.0,1839.0,70.0,,197.0,6.0,2937.0,87.0,174.0,7.0,34.0,64.0,1556.0,,42.0717,11.0,14.0,207.0,48.0,690.0,,22.0,0.0,313.0,15.0,,636.0,118.0,34.0,,,516.0,41.0,2.0,116.0,110.0,0.0,70.0,1717.0,249.0,23.0,4.0,,,388.0,31.0,71.0,2295.0,36.0,1111.0,,5.0,82.0,76.0,,8.0,5.0,1.6046,23.0,,5.0,,1.0,,58.0,7.0,52.0,,16.0,1.0,2.0,,10.0,7.0,18.0,19.0,27.0,125.0,7.0,2.0,11.0,3.0214,,6.0,2.0,1.0,,1.0,5.0,5.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,5.0,,,
214225,Joe Rodon,Defender,Leeds United,2,Wales,2025-26,112.0,0.5692,0.0,,,37.0,,,126.0,35.0,33.0,183.0,3.0,1450.0,2.0,,166.0,6.0,2953.0,81.0,140.0,7.0,27.0,55.0,1229.0,,48.4458,9.0,9.0,185.0,53.0,254.0,,19.0,1.0,252.0,14.0,,472.0,85.0,35.0,,,422.0,46.0,3.0,86.0,85.0,0.0,2.0,1428.0,239.0,20.0,1.0,,,607.0,29.0,38.0,1921.0,26.0,848.0,,3.0,57.0,61.0,3.0,4.0,7.0,2.4963,14.0,2.0,1.0,0.0,2.0,3.0,46.0,4.0,31.0,2.0,17.0,,1.0,2.0,7.0,4.0,7.0,22.0,17.0,117.0,40.0,3.0,7.0,1.4142,30.0,6.0,,,1.0,,5.0,5.0,,,,,,,,2.0,,,,,,,,,,,,,,,,6.0,,,
434752,Jaka Bijol,Defender,Leeds United,2,Slovenia,2025-26,85.0,0.7815,0.0,,,26.0,,,85.0,25.0,21.0,153.0,1.0,1010.0,17.0,,126.0,5.0,1893.0,60.0,104.0,1.0,12.0,38.0,789.0,,28.3224,5.0,14.0,160.0,26.0,254.0,,10.0,0.0,189.0,7.0,,347.0,63.0,25.0,,,244.0,25.0,1.0,63.0,66.0,0.0,17.0,971.0,167.0,14.0,2.0,,,319.0,24.0,68.0,1319.0,28.0,613.0,,4.0,68.0,37.0,,4.0,6.0,0.8213,11.0,1.0,,0.0,4.0,,48.0,4.0,25.0,1.0,12.0,2.0,1.0,1.0,1.0,4.0,5.0,14.0,19.0,90.0,1.0,5.0,6.0,0.8808,,3.0,,2.0,1.0,,5.0,5.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,,
437738,Sebastiaan Bornauw,Defender,Leeds United,2,Belgium,2025-26,28.0,0.0163,0.0,,,8.0,,,16.0,12.0,5.0,25.0,,146.0,3.0,,27.0,,432.0,16.0,20.0,1.0,6.0,9.0,110.0,,4.378,,4.0,30.0,5.0,25.0,,,0.0,48.0,1.0,,62.0,13.0,12.0,,,35.0,4.0,,21.0,11.0,0.0,3.0,140.0,32.0,4.0,1.0,1.0,,38.0,5.0,11.0,224.0,6.0,87.0,,1.0,9.0,10.0,1.0,,,,1.0,,1.0,,7.0,1.0,7.0,,12.0,,4.0,,1.0,,2.0,,1.0,6.0,7.0,21.0,8.0,5.0,3.0,0.2003,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220627,James Justin,Defender,Leeds United,2,England,2025-26,81.0,1.1725,0.0,,1.0,56.0,,1.0,118.0,29.0,21.0,170.0,26.0,709.0,,,74.0,6.0,1896.0,34.0,127.0,3.0,43.0,87.0,505.0,,27.6324,11.0,9.0,90.0,26.0,104.0,,30.0,1.0,208.0,21.0,,291.0,70.0,29.0,,,239.0,23.0,32.0,134.0,40.0,0.0,,691.0,287.0,37.0,3.0,,,156.0,28.0,34.0,1227.0,29.0,306.0,,4.0,52.0,50.0,2.0,8.0,6.0,1.008,16.0,2.0,2.0,1.0,8.0,6.0,40.0,4.0,47.0,1.0,19.0,2.0,13.0,,23.0,4.0,10.0,11.0,13.0,158.0,87.0,4.0,8.0,1.6742,37.0,12.0,1.0,1.0,7.0,4.0,2.0,2.0,4.0,2.0,,,2.0,1.0,,1.0,,9.0,1.0,4.0,5.0,,,,,,,,,,,4.0,,,
113564,Sam Byram,Defender,Leeds United,2,England,2025-26,1.0,0.0002,0.0,,,1.0,,,1.0,2.0,,3.0,,6.0,,,,,8.0,,1.0,,,1.0,3.0,,0.6105,,,2.0,1.0,,,,0.0,2.0,,,4.0,1.0,2.0,,,2.0,1.0,,2.0,,0.0,,6.0,3.0,1.0,,,,2.0,,,10.0,1.0,1.0,,0.0,2.0,2.0,,,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
643970,Jayden Lienou,Defender,Leeds United U21,17017,Wales,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577978,Rhys Chadwick,Defender,Leeds United U21,17017,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592740,Alfie Cresswell,Defender,Leeds United U21,17017,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171287,Joe Gomez,Defender,Liverpool,14,England,2025-26,40.0,0.6567,0.0,,,10.0,,,49.0,21.0,7.0,65.0,13.0,320.0,,,26.0,1.0,599.0,13.0,26.0,3.0,19.0,13.0,245.0,,10.8788,3.0,3.0,25.0,14.0,32.0,,,0.0,66.0,5.0,,117.0,20.0,21.0,,,119.0,11.0,13.0,40.0,13.0,0.0,,318.0,116.0,7.0,3.0,,,119.0,9.0,10.0,482.0,2.0,139.0,,4.0,16.0,27.0,3.0,,1.0,,5.0,,,,14.0,3.0,11.0,,27.0,,3.0,,3.0,,9.0,,4.0,2.0,14.0,52.0,34.0,5.0,8.0,0.2722,20.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,
97032,Virgil van Dijk,Defender,Liverpool,14,Netherlands,2025-26,78.0,1.3467,0.0,,,22.0,,2.0,146.0,38.0,38.0,307.0,1.0,2792.0,141.0,,234.0,10.0,3420.0,60.0,216.0,11.0,16.0,42.0,2348.0,,47.4074,12.0,14.0,275.0,53.0,1036.0,,18.0,2.0,294.0,12.0,,1012.0,87.0,38.0,,,1149.0,42.0,1.0,60.0,174.0,0.0,123.0,2567.0,327.0,13.0,2.0,18.0,,649.0,28.0,137.0,3261.0,69.0,1336.0,,4.0,161.0,61.0,,4.0,14.0,4.8691,26.0,6.0,1.0,5.0,,,71.0,3.0,18.0,1.0,9.0,1.0,,5.0,1.0,3.0,12.0,26.0,19.0,95.0,4.0,,10.0,3.7711,,2.0,,,2.0,1.0,8.0,8.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,,1.0
204716,Ibrahima Konaté,Defender,Liverpool,14,France,2025-26,99.0,0.9789,0.0,,1.0,53.0,,4.0,147.0,36.0,36.0,225.0,2.0,2168.0,22.0,,174.0,8.0,3100.0,50.0,220.0,10.0,25.0,96.0,1877.0,,40.2998,8.0,7.0,190.0,45.0,465.0,,41.0,0.0,319.0,14.0,,749.0,117.0,36.0,,,799.0,35.0,2.0,145.0,124.0,0.0,22.0,2097.0,260.0,28.0,5.0,,,821.0,29.0,66.0,2638.0,22.0,1145.0,,7.0,78.0,81.0,1.0,3.0,4.0,1.1835,9.0,1.0,,0.0,,1.0,19.0,3.0,49.0,1.0,25.0,2.0,2.0,,7.0,3.0,5.0,24.0,33.0,133.0,4.0,10.0,9.0,1.212,,1.0,1.0,,,,3.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,3.0,,,
544877,Milos Kerkez,Defender,Liverpool,14,Hungary,2025-26,79.0,0.6989,0.0,,1.0,41.0,,2.0,103.0,34.0,27.0,157.0,64.0,1070.0,,,66.0,3.0,2260.0,33.0,114.0,6.0,40.0,81.0,885.0,,30.1813,25.0,5.0,71.0,37.0,404.0,,30.0,0.0,193.0,11.0,,379.0,88.0,34.0,,,545.0,31.0,64.0,127.0,33.0,0.0,,1052.0,304.0,26.0,12.0,,,59.0,14.0,28.0,1614.0,30.0,383.0,,4.0,54.0,45.0,15.0,2.0,2.0,1.0862,7.0,2.0,4.0,2.0,7.0,15.0,43.0,,46.0,0.0,15.0,2.0,10.0,,17.0,,5.0,8.0,22.0,228.0,138.0,12.0,6.0,1.5866,30.0,15.0,,1.0,8.0,2.0,,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,3.0,,,
492777,Conor Bradley,Defender,Liverpool,14,Northern Ireland,2025-26,75.0,0.9381,0.0,,2.0,19.0,,3.0,49.0,15.0,12.0,79.0,20.0,492.0,,,31.0,1.0,932.0,16.0,61.0,4.0,33.0,46.0,403.0,,12.1725,3.0,1.0,29.0,13.0,39.0,,20.0,0.0,136.0,22.0,,168.0,43.0,15.0,,,255.0,9.0,20.0,105.0,15.0,0.0,,480.0,150.0,15.0,7.0,,,190.0,13.0,10.0,808.0,24.0,162.0,,5.0,30.0,20.0,4.0,4.0,,,2.0,,1.0,,3.0,4.0,28.0,4.0,59.0,,4.0,2.0,15.0,,26.0,4.0,2.0,4.0,18.0,95.0,91.0,9.0,11.0,0.241,6.0,8.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,
647681,Giovanni Leoni,Defender,Liverpool,14,Italy,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122798,Andy Robertson,Defender,Liverpool,14,Scotland,2025-26,27.0,1.3883,0.0,,1.0,12.0,,2.0,75.0,24.0,11.0,119.0,35.0,711.0,,,29.0,3.0,1172.0,15.0,30.0,5.0,24.0,16.0,565.0,,17.08,20.0,6.0,32.0,16.0,289.0,,1.0,1.0,57.0,12.0,,285.0,40.0,24.0,,,373.0,11.0,42.0,28.0,14.0,0.0,,696.0,191.0,9.0,3.0,,,32.0,8.0,27.0,962.0,19.0,232.0,,0.0,44.0,39.0,12.0,6.0,3.0,1.4283,4.0,1.0,5.0,0.0,13.0,13.0,28.0,4.0,12.0,1.0,3.0,,3.0,,4.0,4.0,1.0,3.0,4.0,105.0,66.0,7.0,1.0,1.1045,9.0,6.0,,,2.0,2.0,2.0,2.0,2.0,,,,,1.0,,,,3.0,,,3.0,,,,,,,,,,,,,,
216094,Jeremie Frimpong,Defender,Liverpool,14,Netherlands,2025-26,61.0,1.5761,0.0,,3.0,11.0,,,50.0,21.0,12.0,68.0,40.0,441.0,,,17.0,1.0,1039.0,10.0,57.0,3.0,37.0,50.0,366.0,,11.5658,14.0,1.0,13.0,13.0,39.0,,21.0,0.0,118.0,17.0,,82.0,52.0,21.0,,,266.0,10.0,40.0,101.0,7.0,0.0,,438.0,173.0,10.0,18.0,,,172.0,6.0,7.0,732.0,15.0,118.0,,1.0,18.0,26.0,11.0,4.0,2.0,0.1931,6.0,,4.0,,9.0,11.0,69.0,2.0,51.0,,1.0,,15.0,,32.0,2.0,4.0,,8.0,148.0,52.0,9.0,4.0,0.5095,1.0,18.0,,1.0,3.0,2.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
219937,Rhys Williams,Defender,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489580,Calvin Ramsay,Defender,Liverpool,14,Scotland,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577722,Carter Pinnington,Defender,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611926,Amara Nallo,Defender,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718875,Talla Ndiaye,Defender,Liverpool U21,15987,Senegal,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519440,Wellity Lucky,Defender,Liverpool,14,Spain,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171314,Rúben Dias,Defender,Manchester City,43,Portugal,2025-26,54.0,0.6379,0.0,,,13.0,,1.0,74.0,26.0,24.0,123.0,6.0,1752.0,19.0,,89.0,11.0,2140.0,31.0,82.0,6.0,16.0,24.0,1576.0,,25.501,7.0,7.0,117.0,22.0,507.0,,9.0,1.0,136.0,8.0,,540.0,73.0,26.0,,,757.0,16.0,6.0,47.0,58.0,0.0,19.0,1700.0,139.0,6.0,3.0,,,654.0,23.0,53.0,2012.0,17.0,875.0,,3.0,49.0,45.0,3.0,3.0,4.0,0.9207,7.0,2.0,,1.0,2.0,3.0,8.0,3.0,23.0,1.0,7.0,3.0,3.0,,6.0,3.0,3.0,17.0,15.0,51.0,5.0,2.0,3.0,0.5644,,2.0,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
97299,John Stones,Defender,Manchester City,43,England,2025-26,6.0,0.0876,0.0,,1.0,1.0,,,14.0,9.0,5.0,20.0,4.0,302.0,1.0,,13.0,,439.0,2.0,14.0,1.0,5.0,3.0,275.0,,10.0816,1.0,,21.0,10.0,65.0,,,0.0,20.0,3.0,,102.0,19.0,9.0,,,119.0,9.0,4.0,7.0,11.0,0.0,1.0,297.0,28.0,1.0,2.0,,,110.0,3.0,7.0,351.0,4.0,163.0,,0.0,6.0,8.0,,,,,,,,,4.0,,2.0,,4.0,,,,,,1.0,,,6.0,,25.0,,3.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
126184,Nathan Aké,Defender,Manchester City,43,Netherlands,2025-26,18.0,0.5338,0.0,,1.0,8.0,,,38.0,18.0,6.0,56.0,1.0,496.0,14.0,,30.0,3.0,688.0,12.0,34.0,1.0,5.0,16.0,433.0,,10.744,7.0,,31.0,9.0,192.0,,8.0,0.0,52.0,4.0,,171.0,17.0,18.0,,,226.0,8.0,1.0,22.0,18.0,0.0,14.0,472.0,68.0,5.0,,,,91.0,5.0,7.0,608.0,10.0,217.0,,1.0,18.0,17.0,3.0,2.0,1.0,0.3063,4.0,,1.0,,12.0,3.0,16.0,2.0,6.0,,3.0,2.0,1.0,,1.0,2.0,3.0,1.0,3.0,42.0,17.0,2.0,2.0,0.7167,3.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
209036,Marc Guéhi,Defender,Manchester City,43,England,2025-26,112.0,0.8681,0.0,,2.0,46.0,,3.0,128.0,35.0,35.0,239.0,14.0,2309.0,37.0,,158.0,14.0,3150.0,55.0,194.0,7.0,22.0,91.0,1993.0,,14.963,15.0,9.0,164.0,35.0,959.0,,38.0,0.0,306.0,13.0,,839.0,138.0,35.0,,,958.0,28.0,14.0,148.0,103.0,0.0,36.0,2208.0,300.0,31.0,7.0,1.0,,394.0,50.0,77.0,2808.0,34.0,1115.0,,6.0,111.0,78.0,3.0,8.0,9.0,1.884,24.0,3.0,,3.0,,3.0,62.0,3.0,57.0,0.0,15.0,2.0,4.0,1.0,22.0,3.0,15.0,23.0,25.0,117.0,8.0,,12.0,2.0903,,3.0,1.0,3.0,3.0,,4.0,4.0,,,1.0,,,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,2.0,,,
448514,Rayan Aït-Nouri,Defender,Manchester City,43,Algeria,2025-26,63.0,2.0228,0.0,,2.0,35.0,,1.0,44.0,17.0,12.0,57.0,13.0,590.0,,,23.0,4.0,976.0,9.0,81.0,3.0,28.0,67.0,526.0,,12.146,10.0,1.0,18.0,8.0,288.0,,10.0,0.0,144.0,10.0,,113.0,49.0,17.0,,,351.0,5.0,16.0,121.0,14.0,0.0,,580.0,130.0,22.0,22.0,,,34.0,13.0,7.0,875.0,11.0,188.0,,2.0,13.0,21.0,3.0,2.0,2.0,0.2062,8.0,,,,5.0,6.0,27.0,1.0,54.0,,13.0,,20.0,,32.0,1.0,6.0,1.0,17.0,155.0,56.0,5.0,9.0,0.5946,7.0,8.0,,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,7.0,,3.0,3.0,,,,,,,,,,,1.0,,,
477424,Josko Gvardiol,Defender,Manchester City,43,Croatia,2025-26,48.0,0.7146,0.0,,2.0,18.0,,3.0,71.0,18.0,16.0,111.0,1.0,1047.0,23.0,,53.0,5.0,1374.0,24.0,56.0,3.0,20.0,27.0,898.0,,15.1987,2.0,7.0,61.0,13.0,417.0,,7.0,0.0,104.0,8.0,,366.0,50.0,18.0,,,495.0,10.0,1.0,51.0,29.0,0.0,23.0,1010.0,135.0,13.0,2.0,,,191.0,15.0,38.0,1249.0,20.0,442.0,,2.0,40.0,41.0,1.0,4.0,6.0,2.5209,13.0,2.0,,0.0,2.0,1.0,32.0,1.0,24.0,2.0,5.0,1.0,4.0,1.0,8.0,1.0,7.0,10.0,16.0,73.0,14.0,4.0,7.0,2.3961,1.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,,,,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,1.0,,,,
578153,Abdukodir Khusanov,Defender,Manchester City,43,Uzbekistan,2025-26,36.0,0.5682,0.0,,,27.0,,,51.0,21.0,15.0,89.0,2.0,1080.0,3.0,,30.0,5.0,1429.0,15.0,55.0,1.0,22.0,40.0,950.0,,18.957,6.0,12.0,56.0,13.0,241.0,,6.0,0.0,91.0,9.0,,303.0,75.0,21.0,,,433.0,12.0,2.0,61.0,15.0,0.0,3.0,1064.0,116.0,20.0,7.0,,,469.0,33.0,41.0,1304.0,22.0,559.0,,2.0,38.0,40.0,1.0,,1.0,,7.0,,,,6.0,1.0,8.0,,21.0,,7.0,2.0,2.0,,4.0,,6.0,9.0,14.0,67.0,25.0,3.0,5.0,0.6793,10.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
554054,Kaden Braithwaite,Defender,Manchester City U21,12969,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494307,Max Alleyne,Defender,Manchester City U21,12969,England,2025-26,2.0,0.0644,0.0,,,3.0,,,6.0,2.0,2.0,8.0,,128.0,6.0,,3.0,,135.0,,9.0,1.0,1.0,6.0,112.0,,1.2181,1.0,3.0,4.0,1.0,48.0,,,0.0,11.0,1.0,,32.0,4.0,2.0,,,57.0,,,8.0,3.0,0.0,6.0,121.0,11.0,3.0,3.0,,,36.0,4.0,8.0,148.0,1.0,63.0,,0.0,2.0,2.0,,,1.0,0.3121,2.0,,,,,,3.0,,2.0,,,,1.0,,2.0,,1.0,,,12.0,,1.0,,0.259,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
477064,Rico Lewis,Defender,Manchester City,43,England,2025-26,20.0,1.3903,0.0,,,5.0,,4.0,37.0,11.0,4.0,44.0,2.0,285.0,,,2.0,,402.0,1.0,17.0,,12.0,16.0,232.0,,8.5843,6.0,1.0,6.0,7.0,53.0,,9.0,0.0,37.0,3.0,,80.0,15.0,11.0,,,142.0,7.0,2.0,35.0,1.0,0.0,,280.0,63.0,3.0,2.0,,,99.0,7.0,9.0,387.0,2.0,99.0,,2.0,7.0,5.0,,1.0,,,2.0,,,,7.0,,25.0,,19.0,,2.0,,2.0,,10.0,,2.0,1.0,5.0,53.0,33.0,1.0,3.0,0.1876,1.0,2.0,,1.0,7.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
519909,Kian Noble,Defender,Manchester City U21,12969,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216051,Diogo Dalot,Defender,Manchester United,1,Portugal,2025-26,92.0,2.5679,0.0,,3.0,53.0,,3.0,144.0,34.0,29.0,170.0,40.0,1132.0,,,73.0,5.0,2616.0,21.0,135.0,4.0,36.0,83.0,921.0,,42.366,26.0,7.0,92.0,40.0,159.0,,14.0,0.0,227.0,9.0,,355.0,135.0,34.0,,,524.0,36.0,40.0,154.0,52.0,0.0,,1121.0,343.0,30.0,18.0,,,405.0,27.0,41.0,1785.0,13.0,455.0,,5.0,26.0,52.0,17.0,3.0,6.0,0.8041,21.0,1.0,4.0,0.0,5.0,17.0,47.0,2.0,71.0,1.0,23.0,,9.0,,25.0,2.0,15.0,9.0,25.0,213.0,169.0,7.0,10.0,2.0013,64.0,10.0,,3.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,3.0,,,
