playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,goalAssists,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,oboxTarget,unsuccessfulCrossesAndCorners,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,blocks,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,expectedGoals,secondGoalAssists,expectedGoalsFreekick,throughBalls,successfulLayoffs,goals,awayGoals,oboxBlocked,unsuccessfulLayoffs,homeGoals,headedGoals,freekickTotal,attemptsFromSetPieces,shotsBlockedOutsideBox,foulWonPenalty,offsides,hitWoodwork,handballsConceded,rightFootGoals,redCards2ndYellow,clearancesOffTheLine,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,ownGoalScored,penaltiesTaken,penaltyGoals,leftFootGoals,setPiecesGoals,otherGoals
78916,Dan Burn,Defender,Newcastle United,4,England,2013-14,34.0,,0.1218,0.0,,6.0,,39.0,9.0,6.0,64.0,205.0,,,36.0,,,605.0,15.0,28.0,4.0,,6.0,7.0,125.0,,,1.0,15.5611,1.0,81.0,18.0,19.0,48.0,,1.0,0.0,62.0,,102.0,17.0,9.0,,,1.0,,2.0,26.0,14.0,5.0,26.0,21.0,0.0,,205.0,79.0,5.0,,,,38.0,6.0,16.0,338.0,16.0,115.0,1.0,,0.0,25.0,18.0,,2.0,,,,2.0,,,3.0,,,,,11.0,6.0,1.0,2.0,5.0,,,2.0,2.0,1.0,6.0,7.0,17.0,3.0,1.0,0.1526,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
20599,Fernando Amorebieta,Defender,Fulham,54,Venezuela,2013-14,79.0,,0.4605,1.0,,23.0,,85.0,23.0,20.0,163.0,679.0,,,112.0,3.0,,1846.0,42.0,107.0,8.0,2.0,19.0,37.0,435.0,,,2.0,34.6375,13.0,190.0,43.0,37.0,219.0,,12.0,0.0,186.0,,345.0,51.0,23.0,,,4.0,,3.0,174.0,35.0,7.0,74.0,70.0,1.0,,661.0,202.0,19.0,7.0,,,59.0,25.0,81.0,1073.0,48.0,343.0,5.0,,5.0,78.0,36.0,1.0,1.0,4.0,,1.2417,10.0,,6.0,3.0,,1.0,3.0,3.0,15.0,17.0,5.0,1.0,7.0,,6.0,1.0,6.0,5.0,17.0,44.0,56.0,20.0,1.0,0.6684,,,,2.0,1.0,0.0,,,1.0,1.0,,,,,1.0,,,,,2.0,,,,1.0,,,,,
112060,Josh Passley,Defender,Bromley,2050,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15073,Kieran Richardson,Defender,Cardiff City,97,England,2013-14,108.0,,1.7008,0.0,,60.0,,140.0,31.0,28.0,189.0,854.0,,,64.0,2.0,,2381.0,32.0,123.0,8.0,,34.0,91.0,614.0,,,2.0,45.603,15.0,91.0,52.0,76.0,314.0,,16.0,0.0,231.0,,331.0,135.0,31.0,,,12.0,1.0,10.0,350.0,44.0,40.0,167.0,32.0,0.0,,826.0,363.0,48.0,16.0,,,61.0,17.0,51.0,1466.0,36.0,336.0,3.0,,5.0,49.0,55.0,14.0,6.0,6.0,2.0,3.4749,21.0,3.0,47.0,3.0,,21.0,2.0,2.0,30.0,42.0,19.0,1.0,16.0,,58.0,1.0,15.0,13.0,5.0,40.0,148.0,114.0,9.0,3.6195,,0.3214,,10.0,4.0,2.0,5.0,,2.0,,4.0,4.0,5.0,,4.0,,3.0,2.0,,1.0,11.0,4.0,5.0,,,,2.0,,
15137,Liam Rosenior,Defender,Brighton and Hove Albion U23,8951,England,2013-14,83.0,,1.6232,0.0,,73.0,,211.0,29.0,22.0,268.0,967.0,,,49.0,6.0,,1986.0,26.0,129.0,2.0,,62.0,106.0,660.0,,,2.0,23.4527,12.0,70.0,28.0,57.0,213.0,,15.0,1.0,212.0,,456.0,104.0,29.0,,,19.0,,11.0,450.0,26.0,28.0,163.0,23.0,0.0,,963.0,435.0,54.0,20.0,,,153.0,14.0,39.0,1623.0,55.0,265.0,8.0,,5.0,57.0,64.0,16.0,2.0,2.0,2.0,0.6536,7.0,2.0,51.0,7.0,1.0,16.0,,,15.0,60.0,18.0,1.0,24.0,1.0,51.0,1.0,5.0,6.0,10.0,36.0,145.0,193.0,7.0,1.1354,,,,11.0,1.0,0.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
34285,Maynor Figueroa,Defender,Hull City,88,Honduras,2013-14,129.0,,1.2794,0.0,,68.0,,183.0,32.0,31.0,300.0,1145.0,,,79.0,8.0,,2715.0,31.0,167.0,7.0,,36.0,119.0,777.0,,,3.0,38.1931,24.0,112.0,42.0,98.0,385.0,,39.0,0.0,296.0,,545.0,133.0,32.0,,,16.0,,13.0,440.0,35.0,29.0,217.0,48.0,0.0,,1106.0,487.0,52.0,14.0,,,74.0,43.0,68.0,1917.0,71.0,418.0,15.0,,6.0,117.0,64.0,13.0,6.0,6.0,2.0,0.9992,15.0,,38.0,1.0,6.0,13.0,,,9.0,82.0,11.0,3.0,22.0,6.0,38.0,3.0,9.0,5.0,16.0,79.0,141.0,167.0,6.0,0.5369,,0.0514,1.0,1.0,,,3.0,,,,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,
19687,Alex Bruce,Defender,Wigan Athletic,111,Northern Ireland,2013-14,52.0,,0.2959,0.0,,33.0,,64.0,20.0,19.0,97.0,460.0,,,76.0,,,1594.0,34.0,76.0,5.0,,8.0,34.0,321.0,,,1.0,25.6516,11.0,109.0,29.0,18.0,88.0,,2.0,0.0,128.0,,201.0,54.0,20.0,,,12.0,1.0,,80.0,24.0,1.0,52.0,42.0,0.0,,444.0,104.0,21.0,,,,135.0,12.0,42.0,679.0,25.0,284.0,2.0,,2.0,33.0,26.0,1.0,1.0,2.0,,1.0424,9.0,,1.0,1.0,,1.0,2.0,2.0,17.0,,3.0,1.0,6.0,,1.0,1.0,7.0,,17.0,26.0,36.0,1.0,6.0,1.6995,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,
43252,James Chester,Defender,Salford City,3448,Wales,2013-14,85.0,,0.2346,0.0,,43.0,,104.0,24.0,22.0,136.0,707.0,,,91.0,5.0,,1868.0,45.0,107.0,7.0,,24.0,61.0,525.0,,,1.0,24.7967,4.0,105.0,30.0,40.0,147.0,,10.0,0.0,192.0,,314.0,109.0,24.0,,,13.0,,2.0,195.0,23.0,11.0,101.0,46.0,0.0,,695.0,164.0,30.0,10.0,,,191.0,14.0,46.0,1017.0,27.0,377.0,6.0,,0.0,32.0,43.0,1.0,1.0,2.0,,1.4608,9.0,,2.0,2.0,,1.0,1.0,1.0,19.0,3.0,4.0,1.0,19.0,,2.0,1.0,7.0,3.0,21.0,47.0,55.0,3.0,3.0,1.7805,,,,3.0,1.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,
19115,Curtis Davies,Defender,Cheltenham Town,87,Sierra Leone,2013-14,157.0,,0.6017,0.0,,73.0,,179.0,37.0,37.0,232.0,1101.0,,,267.0,10.0,,3326.0,96.0,273.0,8.0,,19.0,102.0,814.0,,,3.0,43.9924,11.0,326.0,50.0,61.0,299.0,,26.0,0.0,430.0,,489.0,140.0,37.0,,,17.0,2.0,3.0,202.0,42.0,10.0,163.0,171.0,0.0,,1093.0,260.0,56.0,11.0,,,243.0,25.0,55.0,1761.0,59.0,667.0,9.0,,6.0,53.0,92.0,,3.0,5.0,1.0,1.2153,23.0,1.0,4.0,,,,3.0,3.0,50.0,,3.0,3.0,15.0,,4.0,3.0,18.0,2.0,32.0,104.0,70.0,2.0,1.0,2.1519,,,,2.0,2.0,0.0,,,2.0,2.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,
17506,Paul McShane,Defender,Manchester United U21,15988,Ireland,2013-14,31.0,,0.0396,0.0,,13.0,,42.0,10.0,9.0,58.0,300.0,,,39.0,2.0,,686.0,17.0,39.0,,,5.0,17.0,221.0,,,2.0,9.9312,4.0,25.0,9.0,14.0,82.0,,6.0,0.0,70.0,,128.0,40.0,10.0,,,2.0,,,88.0,9.0,2.0,31.0,22.0,0.0,,297.0,72.0,11.0,,,,74.0,9.0,21.0,392.0,8.0,154.0,1.0,,0.0,16.0,28.0,,1.0,,2.0,,2.0,,3.0,1.0,,,,,5.0,2.0,1.0,1.0,2.0,,3.0,1.0,2.0,1.0,3.0,13.0,16.0,4.0,3.0,0.1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14055,Abdoulaye Faye,Defender,Hull City,88,Senegal,2013-14,10.0,,0.3876,0.0,,4.0,,11.0,3.0,3.0,21.0,62.0,,,19.0,2.0,,270.0,7.0,16.0,,,1.0,4.0,38.0,,,,2.3096,1.0,18.0,2.0,3.0,15.0,,,0.0,26.0,,31.0,8.0,3.0,,,3.0,,,11.0,2.0,,7.0,12.0,0.0,,58.0,21.0,1.0,,,,12.0,,3.0,95.0,7.0,30.0,,,0.0,10.0,4.0,,,,,,2.0,,,,,,,,4.0,,1.0,,1.0,,,,2.0,1.0,3.0,3.0,4.0,,,0.2633,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
37339,Ahmed El Mohamady,Defender,Aston Villa,7,Egypt,2013-14,178.0,,3.465,0.0,,67.0,,264.0,38.0,38.0,377.0,1751.0,,,147.0,8.0,,3329.0,73.0,212.0,8.0,1.0,70.0,138.0,1291.0,,,3.0,45.9136,18.0,69.0,51.0,105.0,76.0,,29.0,1.0,390.0,,636.0,235.0,38.0,,,13.0,,32.0,806.0,43.0,60.0,243.0,74.0,0.0,,1731.0,743.0,54.0,42.0,,,742.0,34.0,83.0,2807.0,99.0,618.0,8.0,,3.0,113.0,90.0,48.0,3.0,9.0,11.0,2.7151,16.0,2.0,193.0,,3.0,50.0,4.0,4.0,35.0,56.0,40.0,1.0,29.0,3.0,193.0,1.0,7.0,32.0,3.0,70.0,297.0,282.0,5.0,1.1933,,,,39.0,2.0,1.0,2.0,1.0,1.0,1.0,,,2.0,,3.0,2.0,2.0,1.0,,2.0,2.0,2.0,,,,,,,
9047,Glen Johnson,Defender,Stoke City,110,England,2013-14,159.0,,2.5041,0.0,,64.0,,183.0,29.0,29.0,232.0,1457.0,1.0,,92.0,7.0,,2521.0,50.0,189.0,8.0,,50.0,147.0,1168.0,,,1.0,29.2685,5.0,71.0,38.0,109.0,105.0,,38.0,0.0,348.0,,489.0,148.0,29.0,,,12.0,,31.0,631.0,30.0,65.0,256.0,42.0,0.0,,1424.0,431.0,52.0,46.0,1.0,,565.0,23.0,57.0,2267.0,24.0,599.0,6.0,,3.0,49.0,56.0,5.0,9.0,5.0,7.0,0.6523,11.0,2.0,46.0,,4.0,5.0,1.0,1.0,55.0,41.0,26.0,2.0,14.0,4.0,46.0,2.0,6.0,22.0,8.0,49.0,298.0,262.0,5.0,1.1131,,,3.0,17.0,,,7.0,1.0,,,,,7.0,,1.0,,,,,,,,,1.0,,,,,
40784,Mamadou Sakho,Defender,Crystal Palace,31,France,2013-14,61.0,,0.1651,0.0,,27.0,,57.0,18.0,17.0,70.0,921.0,,,85.0,1.0,,1480.0,37.0,87.0,6.0,,10.0,39.0,808.0,,,1.0,19.9343,2.0,136.0,25.0,24.0,377.0,,8.0,1.0,148.0,,442.0,108.0,18.0,,,2.0,1.0,1.0,278.0,19.0,11.0,63.0,48.0,0.0,,903.0,106.0,25.0,6.0,,,70.0,10.0,43.0,1221.0,9.0,574.0,2.0,,0.0,13.0,27.0,1.0,2.0,1.0,,0.4694,8.0,,4.0,1.0,,1.0,,,14.0,9.0,2.0,2.0,8.0,,4.0,2.0,7.0,2.0,7.0,27.0,32.0,24.0,3.0,1.6741,,,,1.0,1.0,0.0,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,1.0,,
26725,José Enrique,Defender,Liverpool PL2,7139,Spain,2013-14,20.0,,0.747,0.0,,11.0,,47.0,8.0,6.0,64.0,326.0,,,9.0,3.0,,602.0,7.0,20.0,,,7.0,18.0,237.0,,,,8.3805,1.0,20.0,4.0,13.0,141.0,,1.0,0.0,40.0,,123.0,44.0,8.0,,,3.0,,2.0,138.0,4.0,7.0,31.0,2.0,0.0,,318.0,104.0,8.0,6.0,,,5.0,4.0,25.0,476.0,9.0,127.0,2.0,,0.0,17.0,14.0,3.0,1.0,1.0,1.0,0.8292,2.0,2.0,18.0,2.0,,3.0,1.0,1.0,12.0,6.0,7.0,,2.0,,18.0,,1.0,2.0,1.0,9.0,57.0,47.0,,0.5731,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
12450,Kolo Touré,Defender,Celtic,61,Cote d’Ivoire,2013-14,67.0,,0.7038,0.0,,33.0,,62.0,20.0,15.0,96.0,707.0,,,85.0,3.0,,1439.0,42.0,86.0,5.0,,16.0,43.0,568.0,,,2.0,19.0937,9.0,147.0,20.0,25.0,115.0,,1.0,0.0,153.0,,357.0,78.0,20.0,,,5.0,,7.0,209.0,15.0,9.0,68.0,43.0,0.0,,700.0,129.0,28.0,10.0,,,187.0,11.0,43.0,1014.0,30.0,402.0,3.0,,2.0,34.0,27.0,,2.0,1.0,1.0,0.4988,5.0,2.0,1.0,5.0,1.0,,,,18.0,10.0,5.0,2.0,6.0,1.0,1.0,2.0,4.0,2.0,13.0,15.0,48.0,31.0,,0.4052,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,
21094,Daniel Agger,Defender,Liverpool,14,Denmark,2013-14,39.0,,0.1321,0.0,,27.0,,59.0,20.0,16.0,87.0,796.0,,,70.0,8.0,,1420.0,25.0,85.0,2.0,1.0,9.0,40.0,672.0,,,1.0,19.0988,4.0,114.0,16.0,14.0,280.0,,11.0,1.0,124.0,,374.0,65.0,20.0,,,7.0,,,195.0,14.0,1.0,54.0,45.0,0.0,,772.0,102.0,20.0,2.0,,,104.0,10.0,37.0,1028.0,24.0,514.0,4.0,,0.0,28.0,24.0,,1.0,3.0,1.0,0.3374,6.0,1.0,1.0,4.0,,,1.0,1.0,14.0,4.0,1.0,1.0,7.0,,1.0,1.0,3.0,,8.0,20.0,38.0,9.0,2.0,1.0944,,,1.0,,2.0,0.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,
44354,Aly Cissokho,Defender,Aston Villa,7,France,2013-14,56.0,,0.3258,0.0,,34.0,,68.0,15.0,12.0,86.0,435.0,,,49.0,2.0,,1089.0,21.0,81.0,4.0,1.0,27.0,53.0,339.0,,,2.0,13.2889,4.0,54.0,16.0,35.0,182.0,,9.0,0.0,137.0,,163.0,46.0,15.0,,,13.0,1.0,15.0,214.0,12.0,20.0,88.0,28.0,0.0,,429.0,168.0,21.0,11.0,,,6.0,10.0,10.0,777.0,19.0,137.0,3.0,,2.0,18.0,24.0,2.0,2.0,,1.0,,3.0,1.0,27.0,3.0,,2.0,,,12.0,22.0,7.0,,16.0,,27.0,,3.0,7.0,3.0,17.0,84.0,87.0,2.0,0.199,,,,2.0,,,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,
102548,Tiago Ilori,Defender,Sporting CP,255,Portugal,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58786,Martin Kelly,Defender,Salford City,3448,England,2013-14,9.0,,0.0124,0.0,,4.0,,9.0,5.0,,10.0,51.0,,,6.0,,,107.0,5.0,5.0,,,6.0,4.0,40.0,,,1.0,1.6557,,5.0,2.0,4.0,6.0,,,0.0,14.0,,17.0,10.0,5.0,,,1.0,,,18.0,2.0,1.0,8.0,1.0,0.0,,51.0,15.0,3.0,,,,15.0,2.0,1.0,87.0,3.0,23.0,,,0.0,1.0,4.0,,,,,,,,3.0,5.0,,,,,1.0,1.0,,,4.0,,3.0,,,,,3.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26793,Martin Skrtel,Defender,Istanbul Basaksehir,2133,Slovakia,2013-14,97.0,,0.5481,0.0,,50.0,,101.0,36.0,36.0,162.0,1760.0,,,185.0,8.0,,3222.0,56.0,197.0,10.0,1.0,16.0,68.0,1485.0,,,3.0,40.658,11.0,409.0,50.0,41.0,287.0,,12.0,1.0,294.0,,741.0,165.0,36.0,,,13.0,1.0,2.0,379.0,40.0,4.0,109.0,129.0,0.0,,1708.0,182.0,37.0,10.0,,,597.0,28.0,113.0,2432.0,58.0,1220.0,8.0,,6.0,61.0,47.0,1.0,1.0,8.0,,4.1766,14.0,1.0,3.0,,,1.0,1.0,1.0,34.0,,6.0,1.0,5.0,,3.0,1.0,6.0,2.0,38.0,62.0,135.0,11.0,1.0,2.579,,,,1.0,7.0,3.0,,,4.0,4.0,,,,,1.0,,,1.0,,2.0,,,,4.0,,,2.0,,
91979,Jon Flanagan,Defender,Rangers,67,England,2013-14,130.0,,0.7098,0.0,,79.0,,120.0,23.0,23.0,144.0,886.0,,,62.0,4.0,,1898.0,33.0,142.0,6.0,,19.0,113.0,708.0,,,2.0,23.5157,2.0,75.0,30.0,97.0,309.0,,20.0,0.0,272.0,,297.0,114.0,23.0,,,20.0,,11.0,354.0,24.0,35.0,210.0,29.0,0.0,,869.0,245.0,59.0,15.0,,,108.0,25.0,34.0,1416.0,18.0,390.0,10.0,,3.0,24.0,42.0,2.0,1.0,3.0,3.0,0.6762,6.0,1.0,14.0,,,2.0,2.0,2.0,21.0,27.0,12.0,,7.0,,14.0,,3.0,3.0,4.0,40.0,172.0,159.0,8.0,0.3036,,,2.0,1.0,1.0,1.0,1.0,,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
120447,Brad Smith,Defender,Bournemouth,91,Australia,2013-14,5.0,,0.0011,0.0,,,,2.0,1.0,,2.0,3.0,,,1.0,,,30.0,1.0,,,,,,1.0,,,,0.136,,,,4.0,2.0,,,0.0,5.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,4.0,,0.0,,3.0,7.0,,,,,,3.0,,11.0,,,,,0.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89088,Andre Wisdom,Defender,Birmingham City U21,8942,England,2013-14,8.0,,0.009,0.0,,3.0,,6.0,2.0,1.0,10.0,32.0,,,4.0,,,81.0,3.0,5.0,,,1.0,4.0,22.0,,,,1.9024,,5.0,2.0,5.0,,,,0.0,13.0,,18.0,6.0,2.0,,,,,,11.0,2.0,3.0,9.0,1.0,0.0,,31.0,19.0,3.0,1.0,,,9.0,2.0,,60.0,3.0,11.0,1.0,,1.0,4.0,5.0,,,1.0,,0.5291,2.0,,,1.0,,,1.0,1.0,3.0,4.0,,,1.0,,,,1.0,,,,5.0,7.0,1.0,0.2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20492,Micah Richards,Defender,Aston Villa,7,England,2013-14,8.0,,0.0243,0.0,,5.0,,7.0,2.0,2.0,7.0,71.0,,,7.0,,,161.0,1.0,13.0,,,,7.0,62.0,,,,0.9709,,5.0,2.0,7.0,4.0,,,0.0,21.0,,25.0,4.0,2.0,,,1.0,,4.0,41.0,2.0,5.0,14.0,6.0,0.0,,70.0,15.0,4.0,2.0,,,33.0,2.0,2.0,107.0,,23.0,1.0,,0.0,,2.0,,1.0,1.0,,0.0293,1.0,,1.0,,1.0,,,,4.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,,4.0,9.0,9.0,1.0,0.0703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17476,Vincent Kompany,Defender,Manchester City,43,Belgium,2013-14,64.0,,0.8829,1.0,,65.0,,84.0,28.0,28.0,136.0,1140.0,,,49.0,8.0,,2365.0,12.0,124.0,7.0,,17.0,87.0,888.0,,,1.0,26.7692,11.0,142.0,30.0,52.0,197.0,,10.0,0.0,188.0,,488.0,159.0,28.0,,,19.0,3.0,5.0,319.0,23.0,14.0,139.0,37.0,1.0,,1127.0,167.0,46.0,17.0,,,426.0,22.0,116.0,1513.0,38.0,685.0,11.0,,6.0,52.0,38.0,,4.0,7.0,,1.826,14.0,1.0,2.0,,1.0,,2.0,2.0,24.0,,4.0,4.0,9.0,1.0,2.0,4.0,7.0,3.0,14.0,56.0,29.0,2.0,2.0,2.1932,,,2.0,,4.0,2.0,,,2.0,1.0,,,,,,,,3.0,,,,,,1.0,,,,,
20658,Pablo Zabaleta,Defender,West Ham United,21,Argentina,2013-14,167.0,,5.2658,0.0,,120.0,,205.0,35.0,34.0,250.0,1633.0,,,97.0,15.0,,3079.0,51.0,201.0,7.0,1.0,45.0,155.0,1321.0,,,1.0,33.0879,3.0,84.0,33.0,116.0,87.0,,32.0,0.0,368.0,,662.0,160.0,35.0,,,28.0,1.0,9.0,847.0,26.0,33.0,271.0,46.0,0.0,,1609.0,402.0,92.0,7.0,,,680.0,53.0,62.0,2459.0,25.0,546.0,24.0,,11.0,45.0,48.0,10.0,9.0,2.0,1.0,0.8134,12.0,6.0,67.0,1.0,,10.0,1.0,1.0,83.0,28.0,27.0,6.0,25.0,,67.0,6.0,10.0,30.0,10.0,70.0,204.0,255.0,,1.289,,,2.0,4.0,1.0,0.0,3.0,,1.0,1.0,,,3.0,1.0,,1.0,3.0,,,,1.0,,,,,,,,
7551,Joleon Lescott,Defender,Sunderland,56,England,2013-14,20.0,,0.0418,0.0,,16.0,,40.0,10.0,8.0,45.0,427.0,,,20.0,4.0,,784.0,6.0,32.0,,,5.0,18.0,365.0,,,,8.3175,3.0,45.0,6.0,14.0,125.0,,1.0,0.0,52.0,,159.0,48.0,10.0,,,5.0,,1.0,102.0,6.0,3.0,32.0,14.0,0.0,,415.0,50.0,11.0,1.0,,,113.0,5.0,17.0,529.0,6.0,280.0,1.0,,0.0,5.0,18.0,,,1.0,,0.1302,6.0,,,2.0,,,1.0,1.0,8.0,,,,3.0,,,,5.0,2.0,5.0,17.0,30.0,1.0,,0.5468,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
42593,Aleksandar Kolarov,Defender,Internazionale,127,Serbia,2013-14,73.0,,3.9088,0.0,,51.0,,146.0,30.0,21.0,192.0,1020.0,,,53.0,8.0,,1970.0,15.0,145.0,5.0,,46.0,107.0,778.0,,,1.0,18.7473,8.0,61.0,21.0,58.0,446.0,,36.0,1.0,218.0,,344.0,140.0,30.0,,,10.0,2.0,16.0,510.0,16.0,30.0,165.0,38.0,0.0,,1005.0,362.0,41.0,22.0,,,35.0,13.0,50.0,1686.0,28.0,344.0,4.0,,2.0,46.0,43.0,22.0,11.0,13.0,6.0,1.835,42.0,7.0,75.0,9.0,5.0,26.0,7.0,7.0,56.0,26.0,28.0,2.0,18.0,5.0,81.0,2.0,29.0,32.0,3.0,31.0,195.0,170.0,1.0,1.9489,,0.2978,3.0,4.0,1.0,1.0,9.0,,0.0,,6.0,6.0,9.0,1.0,2.0,1.0,3.0,1.0,,,10.0,4.0,4.0,,,,,,
17336,Gaël Clichy,Defender,Istanbul Basaksehir,2133,France,2013-14,50.0,,1.0447,0.0,,57.0,,122.0,20.0,18.0,147.0,1040.0,,,39.0,8.0,,1660.0,17.0,99.0,2.0,,39.0,77.0,842.0,,,,20.9555,3.0,64.0,20.0,33.0,444.0,,10.0,0.0,149.0,,411.0,113.0,20.0,,,13.0,,2.0,541.0,18.0,9.0,110.0,22.0,0.0,,1035.0,219.0,44.0,11.0,,,60.0,8.0,51.0,1465.0,21.0,359.0,3.0,,1.0,25.0,31.0,7.0,1.0,,1.0,,,,31.0,2.0,,7.0,,,5.0,15.0,13.0,1.0,26.0,,31.0,1.0,,7.0,3.0,40.0,125.0,113.0,,0.0942,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
15312,Martín Demichelis,Defender,Manchester City,43,Argentina,2013-14,88.0,,0.587,0.0,,55.0,,106.0,27.0,27.0,144.0,1423.0,,,97.0,12.0,,2430.0,36.0,123.0,3.0,,11.0,62.0,1208.0,,,1.0,25.108,5.0,183.0,25.0,52.0,399.0,,5.0,0.0,211.0,,651.0,145.0,27.0,,,13.0,,2.0,576.0,22.0,5.0,114.0,61.0,0.0,,1398.0,157.0,42.0,3.0,,,301.0,19.0,71.0,1802.0,46.0,703.0,9.0,,6.0,38.0,45.0,,1.0,6.0,,1.0932,15.0,1.0,1.0,,,,4.0,4.0,27.0,,4.0,,9.0,,1.0,,9.0,,7.0,69.0,72.0,2.0,,1.843,,,,2.0,2.0,0.0,1.0,,2.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,,
84702,Matija Nastasic,Defender,Leganés,957,Serbia,2013-14,42.0,,0.0719,0.0,,21.0,,33.0,13.0,11.0,48.0,603.0,,,46.0,4.0,,1027.0,20.0,52.0,5.0,,5.0,26.0,519.0,,,,9.931,2.0,87.0,10.0,22.0,196.0,,5.0,0.0,94.0,,228.0,53.0,13.0,,,5.0,2.0,,169.0,5.0,2.0,48.0,26.0,0.0,,592.0,54.0,16.0,,,,132.0,20.0,36.0,757.0,11.0,386.0,5.0,,4.0,15.0,14.0,,,1.0,,0.0411,5.0,,,2.0,,,1.0,1.0,8.0,,1.0,,4.0,,,,4.0,,5.0,14.0,47.0,,1.0,0.3759,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
80235,Dedryck Boyata,Defender,Club Brugge,413,Belgium,2013-14,3.0,,0.0649,0.0,,1.0,,2.0,1.0,1.0,2.0,48.0,,,2.0,,,55.0,2.0,1.0,,,,1.0,44.0,,,,0.8088,,1.0,,1.0,5.0,,,0.0,4.0,,13.0,5.0,1.0,,,,,,33.0,,,2.0,,0.0,,48.0,4.0,1.0,,,,24.0,2.0,2.0,56.0,,13.0,,,0.0,,,,1.0,,,,,,2.0,,,,,,2.0,,2.0,1.0,,,2.0,1.0,,2.0,,,6.0,3.0,1.0,0.0975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
