playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,setPiecesGoals,foulWonPenalty,leftFootGoals,headedGoals,freekickTotal,attemptsFromSetPieces,ownGoalScored,penaltiesConceded,throwInsToOppositionPlayer,gkSuccessfulDistribution,punches,catches,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,crossesNotClaimed,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,penaltiesTaken,penaltyGoals,penaltiesFaced,drops,penaltiesSaved,savesFromPenalty,overruns,awayGoals,totalTouchesInOppositionBox,penaltyGoalsConceded,winningGoal,homeGoals,timesTackled,secondGoalAssists,otherGoals,lastPlayerTackle,goalKicks
57112,Eliaquim Mangala,Defender,Man City,43,France,2015-16,76.0,,0.082,0.0,,1.0,0.423,32.0,7.0,,95.0,23.0,,,23.0,126.0,2.0,1003.0,,,,,,62.0,9.0,,,1.0,2010.0,1.0,,21.0,84.0,5.0,17.0,43.0,836.0,,18.5955,,4.0,120.0,23.0,,55.0,354.0,6.0,160.0,11.0,324.0,122.0,23.0,,,5.0,1.0,243.0,18.0,2.0,,98.0,41.0,0.0,988.0,6.0,,176.0,27.0,5.0,7.0,269.0,36.0,66.0,,,41.0,56.0,1296.0,1.0,2.0,,,16.0,634.0,15.0,1.0,0.887,8.0,31.0,65.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17336,Gaël Clichy,Defender,Man City,43,France,2015-16,46.0,9.0,0.8886,0.0,,,,28.0,2.0,1.0,83.0,14.0,1.0,3.0,12.0,129.0,18.0,693.0,,,,2.0,,21.0,5.0,,9.0,,1088.0,,,9.0,59.0,2.0,31.0,47.0,535.0,,9.2273,11.0,5.0,40.0,11.0,,37.0,309.0,6.0,105.0,13.0,293.0,77.0,14.0,,,3.0,7.0,384.0,9.0,18.0,,84.0,12.0,0.0,675.0,2.0,2.0,214.0,25.0,15.0,3.0,16.0,10.0,50.0,,,29.0,75.0,1026.0,86.0,2.0,1.0,,22.0,189.0,4.0,,0.0534,0.0,46.0,34.0,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109006,James Horsfield,Defender,Man City,43,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160729,Jason Denayer,Defender,Man City,43,Belgium,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17740,Jesús Navas,Defender,Man City,43,Spain,2015-16,137.0,14.0,4.9679,0.0,11.0,8.0,2.8028,29.0,20.0,7.0,175.0,34.0,7.0,46.0,24.0,210.0,117.0,1268.0,,4.0,4.0,10.0,53.0,42.0,8.0,1.0,33.0,7.0,2279.0,7.0,2.0,33.0,110.0,4.0,74.0,101.0,1018.0,17.0,17.2813,47.0,1.0,11.0,22.0,7.0,104.0,99.0,24.0,247.0,38.0,292.0,130.0,34.0,1.0,,5.0,22.0,847.0,18.0,143.0,7.0,205.0,9.0,0.0,1254.0,12.0,44.0,471.0,24.0,48.0,,460.0,18.0,21.0,23.0,,40.0,417.0,1798.0,12.0,8.0,,4.0,17.0,244.0,10.0,,2.8725,1.0,35.0,43.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
15312,Martín Demichelis,Defender,Man City,43,Argentina,2015-16,46.0,,0.1528,0.0,2.0,,,20.0,3.0,,52.0,20.0,,,10.0,75.0,,551.0,,,,10.0,,48.0,3.0,,,,1015.0,,,13.0,68.0,1.0,11.0,33.0,453.0,,16.7776,4.0,1.0,76.0,18.0,2.0,33.0,126.0,9.0,114.0,9.0,242.0,47.0,20.0,,,4.0,2.0,218.0,17.0,,2.0,66.0,35.0,0.0,531.0,3.0,,95.0,16.0,5.0,4.0,147.0,12.0,35.0,,,23.0,36.0,726.0,,1.0,,,16.0,258.0,9.0,1.0,0.3196,3.0,23.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57410,Nicolás Otamendi,Defender,Man City,43,Argentina,2015-16,129.0,,0.3323,0.0,8.0,8.0,1.9072,90.0,19.0,,147.0,30.0,,1.0,30.0,249.0,1.0,1569.0,1.0,,3.0,,,139.0,11.0,,,7.0,2672.0,7.0,,49.0,219.0,7.0,31.0,129.0,1223.0,,30.8079,5.0,16.0,209.0,35.0,5.0,80.0,420.0,30.0,348.0,19.0,655.0,190.0,30.0,,,30.0,3.0,545.0,28.0,1.0,5.0,209.0,90.0,0.0,1539.0,11.0,6.0,303.0,60.0,11.0,13.0,433.0,31.0,104.0,,2.0,97.0,61.0,2122.0,4.0,1.0,,3.0,40.0,775.0,23.0,,1.1883,9.0,102.0,92.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170154,Pablo Maffeo,Defender,Man City,43,Argentina,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20658,Pablo Zabaleta,Defender,Man City,43,Argentina,2015-16,59.0,,0.5861,0.0,2.0,1.0,0.1491,43.0,1.0,,63.0,13.0,1.0,2.0,12.0,86.0,19.0,575.0,,2.0,1.0,1.0,,32.0,3.0,,,1.0,1062.0,1.0,,14.0,73.0,2.0,30.0,55.0,476.0,,14.1398,1.0,3.0,35.0,16.0,1.0,45.0,36.0,9.0,132.0,14.0,248.0,47.0,13.0,,,12.0,4.0,310.0,14.0,19.0,1.0,100.0,18.0,0.0,574.0,,7.0,155.0,31.0,3.0,2.0,198.0,15.0,25.0,,,13.0,93.0,889.0,105.0,1.0,,1.0,10.0,179.0,13.0,,0.126,3.0,23.0,32.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17476,Vincent Kompany,Defender,Man City,43,Belgium,2015-16,30.0,,0.1896,0.0,3.0,3.0,1.4126,20.0,8.0,,62.0,14.0,,,13.0,116.0,,678.0,2.0,,1.0,1.0,,41.0,9.0,,,1.0,1179.0,1.0,,6.0,65.0,1.0,11.0,30.0,507.0,,7.6184,3.0,8.0,78.0,7.0,2.0,24.0,143.0,3.0,95.0,7.0,267.0,90.0,14.0,,,5.0,,205.0,6.0,,2.0,54.0,35.0,0.0,666.0,5.0,1.0,137.0,15.0,7.0,4.0,243.0,15.0,23.0,,,55.0,25.0,846.0,2.0,1.0,,1.0,29.0,357.0,9.0,,0.5686,5.0,54.0,37.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20695,Antonio Valencia,Defender,Man Utd,1,Ecuador,2015-16,42.0,9.0,0.8845,0.0,3.0,1.0,0.1223,27.0,3.0,1.0,49.0,14.0,3.0,7.0,8.0,69.0,26.0,584.0,,2.0,1.0,6.0,,26.0,4.0,1.0,9.0,,855.0,,,8.0,67.0,,12.0,49.0,493.0,,7.3197,4.0,4.0,18.0,6.0,2.0,34.0,42.0,6.0,109.0,2.0,173.0,57.0,14.0,1.0,,6.0,5.0,343.0,6.0,26.0,2.0,83.0,18.0,0.0,576.0,2.0,15.0,133.0,21.0,16.0,6.0,245.0,16.0,15.0,,,22.0,124.0,841.0,82.0,2.0,,1.0,12.0,181.0,10.0,,0.2383,1.0,20.0,15.0,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,2.0,,27.0,,0.0,,9.0,1.0,,,
18892,Ashley Young,Defender,Man Utd,1,England,2015-16,60.0,10.0,1.3291,0.0,3.0,3.0,1.0957,20.0,4.0,1.0,90.0,18.0,2.0,9.0,11.0,126.0,62.0,566.0,1.0,2.0,2.0,7.0,6.0,18.0,2.0,1.0,11.0,1.0,1063.0,1.0,,6.0,64.0,2.0,35.0,52.0,404.0,,14.2851,8.0,3.0,18.0,18.0,1.0,54.0,81.0,20.0,124.0,10.0,207.0,72.0,18.0,1.0,1.0,6.0,23.0,294.0,16.0,66.0,1.0,106.0,12.0,0.0,545.0,1.0,12.0,250.0,14.0,12.0,,143.0,15.0,26.0,4.0,,36.0,135.0,930.0,110.0,3.0,,2.0,18.0,157.0,10.0,2.0,0.8625,5.0,36.0,26.0,0.0813,,,,,1.0,1.0,,,11.0,,,,,,,,,,,,,,,,,,,2.0,0.0,21.0,2.0,0.0,1.0,31.0,1.0,,,
180804,Axel Tuanzebe,Defender,Man Utd,1,DR Congo,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171273,Cameron Borthwick-Jackson,Defender,Man Utd,1,England,2015-16,45.0,5.0,0.7413,0.0,,1.0,0.0541,8.0,1.0,,45.0,10.0,1.0,1.0,6.0,64.0,22.0,353.0,,,,4.0,,33.0,1.0,1.0,5.0,,692.0,,,23.0,29.0,2.0,14.0,19.0,277.0,,5.1188,6.0,1.0,17.0,6.0,,22.0,128.0,2.0,74.0,4.0,148.0,43.0,10.0,1.0,,2.0,3.0,189.0,4.0,22.0,,41.0,10.0,0.0,348.0,,5.0,123.0,6.0,9.0,4.0,25.0,8.0,11.0,,,12.0,52.0,564.0,80.0,1.0,,,14.0,105.0,3.0,1.0,0.0148,0.0,19.0,21.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,2.0,,6.0,,0.0,,8.0,1.0,,,
55909,Chris Smalling,Defender,Man Utd,1,England,2015-16,137.0,,0.77,0.0,7.0,2.0,1.0454,55.0,11.0,1.0,155.0,35.0,1.0,1.0,35.0,269.0,,1533.0,,1.0,1.0,,,194.0,17.0,,,2.0,3150.0,2.0,,70.0,203.0,3.0,23.0,79.0,1160.0,,29.9748,5.0,14.0,180.0,31.0,6.0,67.0,356.0,14.0,340.0,16.0,500.0,194.0,35.0,,,16.0,3.0,364.0,28.0,,6.0,146.0,124.0,0.0,1505.0,9.0,5.0,292.0,39.0,12.0,19.0,561.0,47.0,97.0,,,104.0,116.0,1998.0,7.0,,2.0,1.0,64.0,900.0,17.0,1.0,1.809,8.0,114.0,84.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,38.0,2.0,0.0,,12.0,,,1.0,
58877,Daley Blind,Defender,Man Utd,1,Netherlands,2015-16,123.0,6.0,2.0772,0.0,2.0,2.0,0.6186,95.0,2.0,1.0,150.0,35.0,1.0,,35.0,330.0,30.0,2029.0,1.0,,1.0,,109.0,89.0,12.0,1.0,33.0,,3117.0,,,55.0,165.0,4.0,51.0,131.0,1528.0,28.0,32.7859,24.0,26.0,119.0,35.0,1.0,68.0,752.0,15.0,288.0,30.0,937.0,274.0,35.0,1.0,,28.0,5.0,770.0,31.0,92.0,1.0,199.0,34.0,0.0,1964.0,,11.0,466.0,67.0,21.0,20.0,229.0,27.0,80.0,61.0,1.0,171.0,111.0,2658.0,42.0,3.0,,1.0,99.0,962.0,14.0,1.0,0.1437,2.0,180.0,104.0,,,,1.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,1.0,0.0,10.0,2.0,0.0,1.0,14.0,1.0,,,
160816,Donald Love,Defender,Man Utd,1,Scotland,2015-16,3.0,,0.0336,0.0,,,,4.0,,,5.0,1.0,,,,7.0,1.0,26.0,,,,1.0,,1.0,,,,,53.0,,,1.0,6.0,,3.0,6.0,18.0,,0.9755,,,,1.0,,2.0,,,9.0,,8.0,6.0,1.0,,,1.0,,7.0,1.0,1.0,,8.0,,0.0,26.0,,,14.0,3.0,2.0,,14.0,1.0,1.0,,,1.0,4.0,44.0,4.0,,,,2.0,12.0,1.0,,,0.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,0.0,,1.0,,,,
152015,Guillermo Varela,Defender,Man Utd,1,Uruguay,2015-16,28.0,1.0,0.0728,0.0,,,,13.0,1.0,,12.0,4.0,,,3.0,31.0,6.0,146.0,,,,1.0,,7.0,1.0,,1.0,,315.0,,,6.0,25.0,1.0,6.0,24.0,104.0,,4.2605,1.0,5.0,6.0,4.0,,22.0,10.0,7.0,53.0,3.0,52.0,26.0,4.0,,,3.0,5.0,50.0,3.0,6.0,,46.0,1.0,0.0,141.0,1.0,1.0,58.0,10.0,4.0,,59.0,5.0,13.0,,,11.0,25.0,269.0,37.0,,,,16.0,66.0,3.0,,0.0202,1.0,19.0,14.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,1.0,,4.0,,0.0,,8.0,1.0,,,
106760,Luke Shaw,Defender,Man Utd,1,England,2015-16,43.0,5.0,0.6596,0.0,,1.0,0.1447,9.0,1.0,1.0,29.0,5.0,1.0,1.0,5.0,38.0,8.0,271.0,,1.0,,,,31.0,3.0,1.0,5.0,,450.0,,,17.0,32.0,,12.0,18.0,220.0,,3.0502,3.0,5.0,19.0,3.0,,26.0,113.0,3.0,75.0,8.0,92.0,40.0,5.0,1.0,,,5.0,151.0,3.0,8.0,,44.0,14.0,0.0,267.0,,1.0,73.0,9.0,6.0,2.0,14.0,8.0,5.0,,,13.0,52.0,413.0,46.0,,,,6.0,87.0,4.0,,0.0576,1.0,9.0,9.0,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,,11.0,,,,
58893,Marcos Rojo,Defender,Man Utd,1,Argentina,2015-16,73.0,11.0,0.7068,0.0,3.0,1.0,0.1752,43.0,5.0,,122.0,16.0,1.0,2.0,15.0,188.0,42.0,700.0,,1.0,2.0,1.0,,54.0,5.0,,11.0,1.0,1253.0,1.0,,24.0,89.0,,34.0,59.0,486.0,,12.1996,9.0,8.0,32.0,11.0,1.0,49.0,205.0,12.0,162.0,11.0,348.0,88.0,16.0,,,11.0,6.0,322.0,11.0,42.0,1.0,108.0,30.0,0.0,693.0,4.0,7.0,290.0,32.0,4.0,5.0,38.0,20.0,28.0,,,26.0,109.0,1075.0,111.0,6.0,,2.0,46.0,201.0,14.0,,0.3947,3.0,66.0,69.0,,,,,,,,,1.0,32.0,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,,14.0,1.0,,,
40002,Matteo Darmian,Defender,Man Utd,1,Italy,2015-16,96.0,9.0,1.5112,0.0,,1.0,0.0708,84.0,6.0,,112.0,28.0,,,24.0,193.0,44.0,934.0,1.0,4.0,,4.0,,33.0,8.0,,9.0,,1930.0,,,13.0,138.0,1.0,44.0,118.0,701.0,,18.3148,12.0,13.0,53.0,18.0,,83.0,107.0,23.0,234.0,21.0,397.0,103.0,28.0,,,15.0,12.0,451.0,17.0,44.0,,201.0,20.0,0.0,919.0,5.0,11.0,302.0,69.0,11.0,2.0,275.0,27.0,42.0,,,40.0,155.0,1469.0,157.0,11.0,,,66.0,299.0,17.0,,0.1659,8.0,81.0,64.0,,,,1.0,,,,,,18.0,,,,,,,,,,,,,,,,,,,1.0,0.0,19.0,1.0,0.0,1.0,28.0,,,,
160817,Paddy McNair,Defender,Man Utd,1,Northern Ireland,2015-16,36.0,1.0,0.2448,0.0,,1.0,0.151,9.0,3.0,,18.0,8.0,,,3.0,41.0,4.0,194.0,,,,5.0,,20.0,,,1.0,1.0,309.0,1.0,,12.0,19.0,1.0,6.0,11.0,139.0,,6.0474,1.0,,13.0,6.0,,24.0,39.0,2.0,55.0,2.0,82.0,27.0,8.0,,,1.0,6.0,64.0,5.0,5.0,,35.0,8.0,0.0,192.0,2.0,3.0,63.0,8.0,,,56.0,4.0,5.0,,,14.0,17.0,262.0,8.0,2.0,,,13.0,90.0,1.0,,0.2726,0.0,23.0,15.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,,9.0,,,,
76359,Phil Jones,Defender,Man Utd,1,England,2015-16,11.0,2.0,0.0847,0.0,1.0,,,9.0,,,32.0,10.0,,,6.0,49.0,1.0,320.0,,,,4.0,,24.0,2.0,,2.0,,528.0,,,4.0,32.0,2.0,4.0,12.0,258.0,,3.0802,,6.0,24.0,4.0,1.0,7.0,55.0,2.0,43.0,1.0,125.0,41.0,10.0,,,2.0,,101.0,2.0,1.0,1.0,19.0,20.0,0.0,317.0,,,57.0,7.0,2.0,1.0,103.0,4.0,13.0,,,13.0,37.0,392.0,1.0,2.0,,,6.0,172.0,2.0,,0.0403,0.0,17.0,13.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,,2.0,,,,
201084,Timothy Fosu-Mensah,Defender,Man Utd,1,Netherlands,2015-16,11.0,,0.0127,0.0,1.0,,,12.0,1.0,1.0,12.0,8.0,1.0,,2.0,34.0,2.0,127.0,,,1.0,6.0,,7.0,1.0,,,,254.0,,,5.0,18.0,,1.0,16.0,89.0,,2.6976,,,13.0,1.0,,6.0,15.0,2.0,29.0,,58.0,16.0,8.0,,,1.0,1.0,24.0,1.0,2.0,,22.0,2.0,0.0,126.0,1.0,2.0,52.0,11.0,2.0,1.0,31.0,2.0,13.0,,,4.0,23.0,200.0,6.0,1.0,,1.0,15.0,69.0,1.0,,0.0581,1.0,22.0,12.0,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,2.0,,,2.0,
179827,Callum Williams,Defender,Newcastle,4,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149736,Chancel Mbemba,Defender,Newcastle,4,DR Congo,2015-16,112.0,4.0,0.4254,0.0,3.0,2.0,0.4515,77.0,9.0,,115.0,33.0,,1.0,33.0,267.0,6.0,1147.0,,,2.0,,,102.0,7.0,1.0,4.0,1.0,2924.0,1.0,,54.0,157.0,9.0,43.0,109.0,770.0,,48.2372,4.0,22.0,231.0,53.0,1.0,58.0,173.0,12.0,269.0,19.0,576.0,151.0,33.0,1.0,,15.0,10.0,279.0,44.0,6.0,1.0,167.0,48.0,0.0,1132.0,7.0,5.0,356.0,62.0,20.0,25.0,330.0,21.0,96.0,,,110.0,68.0,1709.0,12.0,1.0,,2.0,99.0,605.0,8.0,2.0,1.0692,5.0,152.0,99.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52940,Daryl Janmaat,Defender,Newcastle,4,Netherlands,2015-16,134.0,28.0,4.1509,1.0,8.0,8.0,2.3123,80.0,11.0,3.0,234.0,32.0,4.0,5.0,32.0,328.0,116.0,1252.0,2.0,5.0,8.0,,3.0,55.0,3.0,1.0,28.0,5.0,2755.0,5.0,,28.0,153.0,10.0,66.0,126.0,845.0,,50.2477,21.0,16.0,83.0,60.0,,106.0,48.0,9.0,287.0,29.0,566.0,157.0,32.0,1.0,2.0,18.0,31.0,506.0,50.0,116.0,,232.0,27.0,0.0,1233.0,3.0,25.0,615.0,62.0,38.0,8.0,416.0,29.0,56.0,,,79.0,222.0,2197.0,299.0,3.0,,8.0,45.0,446.0,18.0,1.0,1.2407,5.0,94.0,96.0,,,,,,,,,,48.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
7933,Fabricio Coloccini,Defender,Newcastle,4,Argentina,2015-16,77.0,,0.5022,1.0,3.0,3.0,0.7836,43.0,7.0,,75.0,26.0,,,26.0,138.0,4.0,849.0,1.0,,1.0,,,65.0,5.0,,,2.0,2293.0,2.0,,33.0,88.0,9.0,25.0,56.0,632.0,,41.1698,3.0,9.0,97.0,47.0,2.0,44.0,285.0,9.0,165.0,16.0,375.0,106.0,26.0,,1.0,11.0,2.0,188.0,38.0,4.0,2.0,100.0,32.0,1.0,811.0,4.0,3.0,175.0,32.0,4.0,29.0,130.0,9.0,61.0,,1.0,79.0,59.0,1168.0,3.0,1.0,1.0,1.0,34.0,523.0,5.0,,1.1084,2.0,63.0,57.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101148,Jamaal Lascelles,Defender,Newcastle,4,England,2015-16,29.0,,0.2015,1.0,,4.0,1.1116,12.0,4.0,,55.0,18.0,,,10.0,98.0,1.0,486.0,2.0,,,8.0,,55.0,3.0,,,2.0,1148.0,2.0,,13.0,60.0,3.0,18.0,18.0,362.0,,16.1461,2.0,8.0,77.0,22.0,,16.0,129.0,3.0,89.0,12.0,221.0,55.0,18.0,,,6.0,2.0,105.0,19.0,1.0,,34.0,42.0,1.0,484.0,,1.0,136.0,6.0,3.0,13.0,96.0,11.0,28.0,,,26.0,40.0,660.0,3.0,,,,29.0,283.0,1.0,1.0,0.5222,1.0,43.0,24.0,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181397,Jamie Sterry,Defender,Newcastle,4,England,2015-16,,,,0.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120721,Kevin Mbabu,Defender,Newcastle,4,Switzerland,2015-16,11.0,,0.0907,0.0,,1.0,0.0197,11.0,1.0,,10.0,3.0,,,2.0,16.0,2.0,41.0,,1.0,,1.0,,5.0,,1.0,,,144.0,,,2.0,17.0,3.0,4.0,14.0,21.0,,4.6424,1.0,,2.0,5.0,,9.0,11.0,2.0,28.0,2.0,18.0,9.0,3.0,1.0,,2.0,3.0,12.0,2.0,2.0,,23.0,3.0,0.0,38.0,,,30.0,9.0,1.0,,4.0,3.0,3.0,,,4.0,8.0,90.0,10.0,1.0,,,6.0,13.0,3.0,,0.0252,0.0,6.0,8.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156069,Liam Gibson,Defender,Newcastle,4,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92170,Massadio Haïdara,Defender,Newcastle,4,Mali,2015-16,28.0,4.0,0.1557,0.0,1.0,,,12.0,2.0,,34.0,7.0,,2.0,6.0,43.0,17.0,230.0,,,1.0,1.0,,11.0,1.0,,4.0,,555.0,,,4.0,34.0,1.0,6.0,27.0,177.0,,9.5013,2.0,3.0,18.0,9.0,,24.0,64.0,10.0,62.0,1.0,120.0,32.0,7.0,,,1.0,2.0,99.0,8.0,17.0,,51.0,7.0,0.0,225.0,2.0,4.0,102.0,11.0,5.0,3.0,12.0,9.0,19.0,,,10.0,34.0,416.0,53.0,1.0,,1.0,2.0,92.0,5.0,1.0,0.0634,1.0,9.0,13.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106618,Paul Dummett,Defender,Newcastle,4,Wales,2015-16,69.0,7.0,0.4203,0.0,1.0,1.0,0.4871,54.0,4.0,,109.0,23.0,,3.0,23.0,207.0,27.0,673.0,1.0,,1.0,,1.0,78.0,6.0,,7.0,,1896.0,,,31.0,117.0,5.0,46.0,70.0,418.0,,22.4884,4.0,17.0,88.0,28.0,,38.0,207.0,9.0,186.0,19.0,367.0,64.0,23.0,,,11.0,2.0,226.0,23.0,27.0,,108.0,47.0,0.0,645.0,3.0,7.0,314.0,43.0,7.0,12.0,19.0,13.0,42.0,,,48.0,80.0,1184.0,148.0,5.0,1.0,1.0,62.0,247.0,6.0,,0.2831,3.0,98.0,72.0,,,,1.0,,,,,,40.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
17974,Steven Taylor,Defender,Newcastle,4,England,2015-16,15.0,,0.0448,0.0,1.0,,,3.0,,,20.0,10.0,,1.0,9.0,50.0,,324.0,,,,1.0,,15.0,2.0,,,,810.0,,,8.0,16.0,2.0,3.0,9.0,258.0,,13.2354,2.0,4.0,37.0,17.0,1.0,7.0,41.0,4.0,31.0,,123.0,33.0,10.0,,,1.0,1.0,61.0,15.0,,1.0,16.0,7.0,0.0,319.0,,1.0,62.0,2.0,2.0,12.0,126.0,3.0,17.0,,,16.0,34.0,411.0,,1.0,,,24.0,213.0,,,0.0696,1.0,30.0,15.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89088,Andre Wisdom,Defender,Norwich,45,England,2015-16,27.0,4.0,0.3728,0.0,1.0,,,19.0,1.0,,50.0,10.0,,,9.0,71.0,21.0,307.0,,,,1.0,,20.0,1.0,,4.0,,823.0,,,10.0,40.0,1.0,15.0,30.0,223.0,,18.2878,4.0,5.0,23.0,15.0,1.0,17.0,15.0,3.0,67.0,4.0,146.0,53.0,10.0,,,3.0,3.0,142.0,14.0,21.0,1.0,47.0,10.0,0.0,301.0,1.0,6.0,150.0,16.0,8.0,1.0,96.0,3.0,8.0,,,13.0,50.0,545.0,78.0,1.0,,,13.0,98.0,2.0,,0.1097,1.0,21.0,26.0,,,,,,,,,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
