season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385624,8,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,1.0,24.0,10.0,34.0,2.0,3.0,5.0,,,,1.0,,,4.0,9.0,10.0,,,0.0264005,0.2252,0.038,2.0,,,,,1.0,,,,90.0,1.0,,,,,,,13.0,,7.0,,,2.0,1.0,2.0,,,1.0,,30.0,11.0,41.0,3,1.0,65.0,1.0,4.0,2.0,1.0
2022-23,10385624,8,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,,9.0,2.0,11.0,2.0,3.0,3.0,,,,1.0,,,1.0,5.0,6.0,,,0.0511732,0.9477,1.4429,1.0,,1.0,,,,,2.0,,90.0,3.0,,,,,,,10.0,,7.6,,,,,2.0,,,,,14.0,2.0,16.0,3,1.0,31.0,4.0,1.0,2.0,1.0
2022-23,10385624,8,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,1.0,23.0,3.0,26.0,,,2.0,,,,2.0,,,1.0,3.0,,,,0.0271054,0.0,0.0,,,,,,,,1.0,,18.0,,1.0,,,,,,5.0,,6.4,,,,,,1.0,,3.0,,25.0,4.0,28.0,0,,32.0,1.0,,,
2022-23,10385624,8,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,1.0,39.0,16.0,55.0,1.0,,8.0,,,,1.0,,,4.0,9.0,7.0,,,0.100121,0.0,0.0,2.0,,,,,,1.0,1.0,,72.0,,,,,,,,11.0,,6.9,,,,,1.0,,,3.0,,45.0,16.0,61.0,0,5.0,78.0,,2.0,,3.0
2022-23,10385624,8,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,False,2.0,,1.0,51.0,9.0,58.0,,,3.0,,,,3.0,,,2.0,6.0,3.0,,,0.241624,0.0658,0.0,1.0,,,,,,,2.0,,90.0,,,,,,,,14.0,,6.8,,,2.0,,1.0,7.0,,1.0,1.0,60.0,10.0,63.0,2,2.0,81.0,1.0,,1.0,1.0
2022-23,10385624,8,4,Newcastle_United,Home,891803,194799,Jamal Lewis,jamal-lewis,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385624,8,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385749,9,4,Newcastle_United,Away,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385749,9,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,4.0,,5.0,34.0,27.0,57.0,,,8.0,1.0,,,,,,,2.0,3.0,,,0.542874,0.0,0.0,2.0,,,,,,1.0,3.0,,83.0,,,,,,,,19.0,,8.3,,,,3.0,,8.0,,7.0,1.0,46.0,32.0,70.0,0,2.0,97.0,1.0,1.0,,1.0
2022-23,10385749,9,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,5.0,31.0,26.0,57.0,,,4.0,,,,,,,,1.0,2.0,,,0.0120348,0.0769,0.0901,1.0,,,,,,1.0,,,83.0,1.0,,,,,,,6.0,,7.2,,,,2.0,1.0,,,6.0,,34.0,28.0,62.0,1,1.0,77.0,1.0,,1.0,1.0
2022-23,10385749,9,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,5.0,18.0,47.0,65.0,,3.0,6.0,,,,,,,,1.0,3.0,,,0.0318101,0.0,0.0,1.0,,,,,,,1.0,,83.0,,,,,,,,8.0,,7.0,,,,3.0,,,,11.0,,23.0,50.0,73.0,0,,80.0,,,,
2022-23,10385749,9,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,3.0,,3.0,,,,,1.0,,,,,,1.0,2.0,,,0.00092884,1.3611,0.9773,1.0,,1.0,,,1.0,,,,66.0,1.0,,,,,,,3.0,,7.1,,,2.0,,,1.0,,,2.0,5.0,,4.0,3,,12.0,1.0,2.0,,
2022-23,10385749,9,4,Newcastle_United,Away,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,7.0,13.0,20.0,,,1.0,,,,,,,,,1.0,,,0.0129994,0.0,0.0,,,,,,,,1.0,,24.0,,,,,,,,2.0,,6.6,,,,,,,,,1.0,9.0,13.0,22.0,0,,23.0,,1.0,,
2022-23,10385749,9,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,8.0,8.0,,2.0,,,,,,,,,2.0,2.0,,,0.00015612,0.0,0.0,2.0,,,,,,,,,11.0,,1.0,,,,,,1.0,,6.5,,,,1.0,,,,,,,9.0,9.0,0,,11.0,,,,
2022-23,10385749,9,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,,,,12.0,12.0,,,9.0,,,,,,,,,,,,3.81e-05,0.0,0.0,,,,-0.0914,1.0,,,,,90.0,,,,,,,,3.0,,6.3,,,,,,,,2.0,,2.0,13.0,15.0,0,,24.0,,,,
2022-23,10385749,9,4,Newcastle_United,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385749,9,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385749,9,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,3.0,27.0,13.0,40.0,,,3.0,,,2.0,,,,,3.0,2.0,,,0.0370148,1.0361,1.5146,1.0,,2.0,,,,,,,90.0,2.0,,,,,,,7.0,,8.4,,,,,3.0,1.0,,3.0,2.0,30.0,14.0,43.0,4,1.0,55.0,,,1.0,1.0
2022-23,10385749,9,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,True,,,1.0,,5.0,5.0,1.0,,1.0,,,,,,,,1.0,,,,2.746e-05,0.0,0.0,,,,,,,,,,11.0,,,,,,,,1.0,,6.3,,,,,,1.0,,1.0,,1.0,5.0,5.0,0,,6.0,,,,
2022-23,10385749,9,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,,22.0,5.0,27.0,,,4.0,,,,2.0,,,1.0,6.0,2.0,,,0.335919,0.1087,0.2493,1.0,,,,,,,2.0,,90.0,2.0,,,,,,,23.0,,7.2,,,1.0,,2.0,4.0,,,,36.0,10.0,42.0,3,2.0,58.0,,,,1.0
2022-23,10385749,9,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385749,9,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,2.0,23.0,21.0,44.0,,1.0,5.0,,,,2.0,,,2.0,6.0,5.0,,,0.107224,0.2228,0.032,,,1.0,,,,,2.0,,90.0,1.0,,,,,,,11.0,,7.2,,,1.0,1.0,2.0,,,3.0,1.0,28.0,22.0,50.0,2,3.0,64.0,1.0,1.0,,2.0
2022-23,10385749,9,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,9.0,33.0,19.0,52.0,,,5.0,1.0,,,1.0,,,,1.0,5.0,,,0.179621,0.0,0.0,,1.0,,,,,,4.0,,59.0,,,,,,,,8.0,,8.2,,,,1.0,1.0,,,12.0,,37.0,22.0,59.0,0,3.0,68.0,,1.0,1.0,1.0
2022-23,10385749,9,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,False,,,2.0,30.0,17.0,47.0,,,1.0,2.0,2.0,2.0,,,,1.0,2.0,3.0,,,0.712724,0.6542,0.9694,1.0,2.0,,,,,,4.0,,90.0,2.0,,,,,,,12.0,,7.6,,,,,,2.0,,2.0,,35.0,17.0,50.0,4,1.0,72.0,5.0,2.0,,1.0
2022-23,10385749,9,4,Newcastle_United,Away,891803,194799,Jamal Lewis,jamal-lewis,M,True,,,,4.0,6.0,10.0,,,2.0,,,,,,,,,,,,0.0008513,0.0,0.0,,,,,,,,,,11.0,,,,,,,,2.0,,6.3,,,,,,,,,,5.0,7.0,12.0,0,,13.0,,,,
2022-23,10385749,9,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,5.0,13.0,51.0,64.0,,3.0,5.0,,,,,,,,,4.0,,,0.0305651,0.0213,0.3989,,,,,,1.0,1.0,1.0,,90.0,1.0,,,,,,,7.0,,7.3,,,,3.0,,,,6.0,,16.0,52.0,68.0,1,1.0,80.0,1.0,1.0,,1.0
2022-23,10385749,9,4,Newcastle_United,Away,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,,12.0,7.0,19.0,,,3.0,,,1.0,,,,,3.0,1.0,,,0.0285016,0.0917,0.0,,,,,,,1.0,1.0,,31.0,,,,,,,,6.0,,6.4,,,,,3.0,,,1.0,,13.0,8.0,21.0,1,1.0,30.0,,,,1.0
2022-23,10385689,10,4,Newcastle_United,Home,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,,2.0,,,,,,,,,,3.0,,,0.0,0.0,0.0,,,,,,,,,,10.0,,,,,,,,3.0,,6.7,,,,,,,,,,2.0,,2.0,0,1.0,4.0,1.0,,,
2022-23,10385689,10,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,4.0,,2.0,29.0,17.0,42.0,,1.0,5.0,1.0,,,1.0,,,1.0,2.0,1.0,,,0.28143,0.0,0.0,,1.0,,,,,2.0,3.0,,84.0,,,,,,,,16.0,,7.5,,,,,,8.0,,6.0,,41.0,19.0,52.0,0,,73.0,1.0,,,
2022-23,10385689,10,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,1.0,,2.0,10.0,17.0,26.0,1.0,2.0,2.0,,,,2.0,,,,4.0,3.0,,,0.00390448,0.0,0.0,2.0,,,,,,,,,90.0,,1.0,,1.0,,,,13.0,,6.6,,,,5.0,,1.0,,5.0,,17.0,22.0,38.0,0,1.0,56.0,,,,
2022-23,10385689,10,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,1.0,10.0,8.0,18.0,,1.0,4.0,,,,,,,,2.0,3.0,,,0.00415021,0.0,0.0,2.0,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.6,,,,5.0,,2.0,,4.0,1.0,14.0,12.0,24.0,0,1.0,36.0,,1.0,,1.0
2022-23,10385689,10,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,10.0,2.0,12.0,5.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,8.0,2.0,,,0.356674,0.4393,0.0,2.0,1.0,,,,,,3.0,,84.0,,,,,,,,7.0,,6.9,,,2.0,,,,,,,13.0,2.0,15.0,3,,23.0,3.0,1.0,,
2022-23,10385689,10,4,Newcastle_United,Home,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385689,10,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385689,10,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,2.0,1.0,8.0,9.0,,,7.0,,,,,,,,,,,,0.00019608,0.0,0.0,,,,0.5993,,,,,,90.0,,,,,1.0,,,9.0,,7.0,1.0,2.0,,2.0,,,1.0,11.0,,8.0,10.0,18.0,0,,28.0,,,,
2022-23,10385689,10,4,Newcastle_United,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385689,10,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,18.0,4.0,22.0,,,5.0,,,1.0,,,,,1.0,3.0,,,0.0454195,0.4758,0.9993,,,1.0,,,,,1.0,,84.0,2.0,,,,,,,12.0,,7.6,,,1.0,,3.0,2.0,,1.0,,24.0,5.0,27.0,4,1.0,44.0,1.0,,2.0,
2022-23,10385689,10,4,Newcastle_United,Home,347010,170137,Allan Saint-Maximin,allan-saint-maximin,F,True,,,1.0,1.0,2.0,3.0,,,3.0,,,,,,,,1.0,3.0,,,0.00342445,0.0,0.0,1.0,,,,,,,,,12.0,,,,,,,,3.0,,6.7,,,,,3.0,,,1.0,,2.0,2.0,4.0,0,,9.0,,,3.0,
2022-23,10385689,10,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,1.987e-05,0.0,0.0,,,,,,,1.0,,,10.0,,,,,,,,1.0,,6.4,,,,,,,,,,,1.0,1.0,0,,3.0,,,,
2022-23,10385689,10,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,,10.0,,10.0,,,1.0,,,,,,,,2.0,2.0,,,0.00757543,0.2155,0.6261,2.0,,1.0,,,,,1.0,,66.0,2.0,,,,,,,9.0,,7.4,,,,,1.0,4.0,,,,17.0,2.0,15.0,2,,25.0,,1.0,1.0,
2022-23,10385689,10,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,True,,,,7.0,4.0,11.0,,3.0,1.0,,,,,,,,2.0,4.0,,,0.0504825,0.0,0.0,1.0,,,,,,,,,24.0,,,,,,,,2.0,,6.9,,,,3.0,2.0,1.0,,,,8.0,4.0,11.0,0,,19.0,,,1.0,
2022-23,10385689,10,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,1.0,22.0,16.0,38.0,,,5.0,,,,2.0,,,2.0,7.0,3.0,,,0.0435634,0.0,0.0,3.0,,,,,,,,,90.0,,,,,,,,8.0,,6.2,,,,,1.0,1.0,,1.0,,26.0,18.0,43.0,0,1.0,51.0,,1.0,1.0,
2022-23,10385689,10,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,2.0,23.0,21.0,44.0,,,7.0,,,,1.0,,,2.0,3.0,6.0,,,0.11602,0.0819,0.5972,,,2.0,,,,,2.0,,78.0,2.0,,,,,,,14.0,,8.9,,,,1.0,1.0,,,6.0,,31.0,22.0,53.0,2,4.0,70.0,2.0,1.0,1.0,1.0
2022-23,10385689,10,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,False,,,2.0,22.0,9.0,31.0,2.0,,3.0,,,2.0,,,,,4.0,2.0,,,0.0708898,0.2382,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.4,,,1.0,2.0,2.0,2.0,,4.0,,27.0,11.0,36.0,3,,58.0,4.0,1.0,1.0,
2022-23,10385689,10,4,Newcastle_United,Home,891803,194799,Jamal Lewis,jamal-lewis,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385689,10,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,False,,,2.0,9.0,33.0,42.0,4.0,4.0,7.0,,,2.0,1.0,,,,5.0,9.0,,,0.00834348,0.0798,0.0,,,,,,,,,,90.0,,1.0,,,,,,6.0,,7.1,,,,3.0,,,,5.0,,12.0,36.0,48.0,2,4.0,60.0,,1.0,,4.0
2022-23,10385689,10,4,Newcastle_United,Home,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,4.0,,,0.0,0.0,0.0,,,,,,,1.0,,,10.0,,,,,,,,2.0,,7.1,,,,,,,,,,1.0,1.0,2.0,0,2.0,7.0,,1.0,,
2022-23,10385693,11,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,4,Newcastle_United,Away,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,12.0,,,,,,,,3.0,,6.5,,,,,,,,,,1.0,1.0,2.0,0,,4.0,1.0,1.0,,
2022-23,10385693,11,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,4.0,,3.0,18.0,14.0,28.0,1.0,1.0,8.0,,,1.0,,,,,3.0,3.0,,,0.33506,0.0595,0.0,2.0,,,,,,3.0,4.0,,90.0,,,,,,,,22.0,,7.7,,,,2.0,,7.0,,11.0,,34.0,17.0,44.0,1,1.0,72.0,2.0,1.0,,
2022-23,10385693,11,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,,3.0,8.0,11.0,,1.0,2.0,,,,,,,2.0,6.0,1.0,,,0.0013467,0.0,0.0,3.0,,,,,,2.0,,,78.0,,,,,,,,7.0,,6.2,,,,1.0,1.0,1.0,,,,6.0,9.0,14.0,0,,28.0,,,,
2022-23,10385693,11,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,6.0,10.0,21.0,31.0,2.0,2.0,8.0,,,,,,,,2.0,3.0,,,0.0650839,0.0,0.0,1.0,,,,,,3.0,,,89.0,,2.0,,,,,,4.0,,7.6,,,,7.0,,,,7.0,,12.0,22.0,34.0,0,,51.0,1.0,1.0,,
2022-23,10385693,11,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,2.0,,2.0,2.0,1.0,,,,,,,,,2.0,5.0,,,0.00343032,0.2433,0.0,,,,,,,,,,78.0,,,,,,,,6.0,,6.9,,,2.0,1.0,,,,,,3.0,1.0,4.0,2,3.0,17.0,3.0,1.0,,1.0
2022-23,10385693,11,4,Newcastle_United,Away,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,2.0,,2.0,,,1.0,,,,,,,,,1.0,,,0.00353345,0.0,0.0,,,,,,,,,,31.0,,,,,,,,5.0,,6.5,,,,,,1.0,,1.0,,6.0,,5.0,0,,8.0,1.0,1.0,,
2022-23,10385693,11,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,1.0,0,,3.0,,,,
2022-23,10385693,11,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,,5.0,4.0,13.0,17.0,,,8.0,,,,1.0,,,,1.0,,,,0.00035287,0.0,0.0,,,,0.1576,,,,,,90.0,,,,,,,,13.0,,7.1,2.0,2.0,,,,,,18.0,,16.0,14.0,30.0,0,,37.0,,,,
2022-23,10385693,11,4,Newcastle_United,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,15.0,4.0,19.0,,1.0,5.0,,,,1.0,,,1.0,4.0,3.0,,,0.0293685,0.0527,0.0,1.0,,,,,,,,,90.0,,,,,,,,10.0,,6.7,,,1.0,1.0,1.0,,,1.0,,19.0,4.0,23.0,1,1.0,39.0,4.0,1.0,,
2022-23,10385693,11,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,,3.01e-06,0.0,0.0,,,,,,,,,,12.0,,,,,,,,2.0,,6.4,,,,1.0,,,,,,,3.0,3.0,0,,5.0,,,,
2022-23,10385693,11,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,,4.0,4.0,8.0,1.0,,5.0,,,,,,,2.0,4.0,1.0,,,0.021188,0.098,0.0361,,,,,,,,1.0,,59.0,1.0,,,,,,,10.0,,6.6,,,,,1.0,,,2.0,,9.0,4.0,13.0,1,1.0,21.0,1.0,,,1.0
2022-23,10385693,11,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,9.0,8.0,17.0,1.0,1.0,6.0,,1.0,1.0,1.0,,,2.0,8.0,6.0,,,0.031106,0.3188,0.0,1.0,,,,,2.0,1.0,,,90.0,,,,,,,,14.0,,6.6,,,2.0,1.0,3.0,,,1.0,,14.0,11.0,25.0,3,3.0,45.0,1.0,2.0,,2.0
2022-23,10385693,11,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,2.0,12.0,12.0,24.0,,2.0,5.0,,,,,,,1.0,2.0,4.0,,,0.033278,0.0,0.0,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,14.0,,7.0,,,,,,1.0,,5.0,,21.0,13.0,33.0,0,2.0,50.0,3.0,,,
2022-23,10385693,11,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,,9.0,11.0,20.0,,,8.0,,,,,,,1.0,5.0,5.0,,,0.00684247,0.1356,0.0437,2.0,,,,,,1.0,1.0,,78.0,1.0,,,,,,,8.0,,6.7,,,,,2.0,,,2.0,,13.0,12.0,25.0,1,1.0,37.0,,4.0,,
2022-23,10385693,11,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,True,,,,3.0,,3.0,,,,,,,,,,,1.0,1.0,,,0.00123639,0.0,0.0,,,,,,,,,,12.0,,,,,,,,3.0,,6.5,,,,,1.0,1.0,,,,4.0,1.0,4.0,0,1.0,8.0,,,,
2022-23,10385693,11,4,Newcastle_United,Away,891803,194799,Jamal Lewis,jamal-lewis,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385693,11,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,5.0,7.0,27.0,34.0,,2.0,3.0,,,,,,,,,2.0,,,0.263125,0.0,0.0,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,7.0,,7.4,,,,3.0,,,,7.0,,12.0,29.0,41.0,0,,51.0,,,,
2022-23,10385693,11,4,Newcastle_United,Away,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385715,12,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385715,12,4,Newcastle_United,Home,50480,60689,Chris Wood,chris-wood,F,True,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,0.00028571,0.0,0.0,,,,,,,,,,11.0,,,,,,,,3.0,,6.5,,,,,,,,,,3.0,,3.0,0,,4.0,1.0,,,
2022-23,10385715,12,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,7.0,,1.0,28.0,14.0,35.0,,,3.0,1.0,,,1.0,,,,1.0,4.0,,,0.308487,0.0,0.0,,,,,,,2.0,4.0,,90.0,,,,,,,,13.0,,8.1,,,,1.0,,14.0,,3.0,,40.0,15.0,41.0,0,4.0,75.0,,,,3.0
2022-23,10385715,12,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,8.0,18.0,26.0,,3.0,6.0,,,,2.0,,,1.0,3.0,4.0,,,0.00186393,0.0536,0.0,,,,,,,2.0,,,90.0,,,,,,,,14.0,,6.7,,,1.0,2.0,,,,5.0,,12.0,24.0,36.0,1,1.0,54.0,1.0,,,1.0
2022-23,10385715,12,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,2.0,9.0,36.0,45.0,,5.0,8.0,,,,1.0,,,1.0,2.0,8.0,,,0.0032161,0.195,0.1686,,,,,,,1.0,,,90.0,2.0,,,,,,,17.0,,7.4,,,,2.0,,,,9.0,,20.0,40.0,60.0,2,1.0,71.0,1.0,2.0,,1.0
2022-23,10385715,12,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,1.0,8.0,2.0,10.0,,,3.0,,,1.0,,,,3.0,3.0,2.0,,,0.0440383,0.2057,0.1742,,,,,,,,1.0,,87.0,1.0,,,,,,,9.0,,6.8,,,,,,,,1.0,,12.0,2.0,14.0,2,,25.0,2.0,2.0,,
2022-23,10385715,12,4,Newcastle_United,Home,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,1.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,1.0,3.0,,,0.00054051,0.0,0.0,,,,,,,,,,17.0,,,,,,,,6.0,,6.6,,,,,,2.0,,,,5.0,2.0,5.0,0,,13.0,2.0,3.0,,
2022-23,10385715,12,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385715,12,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,2.0,2.0,1.0,6.0,7.0,,,8.0,,,,,,,,,,,,0.00026356,0.0,0.0,,,,,1.0,,,,,90.0,,,,,,,,5.0,,6.9,,,,1.0,,,2.0,7.0,,6.0,6.0,12.0,0,,21.0,,,,
2022-23,10385715,12,4,Newcastle_United,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385715,12,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,23.0,3.0,26.0,,,1.0,,,1.0,4.0,,,1.0,8.0,3.0,,,0.0435693,0.2067,0.3226,,,1.0,,,,,1.0,,73.0,1.0,,,,,,,11.0,,7.2,,,1.0,,4.0,,,1.0,,26.0,3.0,29.0,3,2.0,46.0,3.0,,1.0,2.0
2022-23,10385715,12,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
