season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385616,33,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,,44.0,34.0,78.0,1.0,1.0,6.0,,,,2.0,,,4.0,7.0,,,0.104209,0.0584,0.1364,1.0,,,,,,3.0,1.0,90.0,1.0,1.0,,,,,,,7.0,,7.6,,,1.0,,3.0,,,,1.0,,50.0,35.0,85.0,2,4.0,101.0,,2.0,,3.0
2022-23,10385616,33,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,2.0,24.0,11.0,35.0,1.0,,7.0,,,1.0,1.0,,,2.0,2.0,,,0.077401,0.0706,0.4866,,,1.0,,,,1.0,2.0,78.0,1.0,,,,,,,,10.0,,7.6,,,,,,1.0,,,3.0,,31.0,11.0,42.0,2,1.0,52.0,3.0,,1.0,
2022-23,10385616,33,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,True,,,1.0,16.0,7.0,23.0,3.0,,2.0,,,1.0,,,2.0,8.0,3.0,,,0.029881,0.0839,0.0,2.0,,,,,,,,31.0,,,,,,,,,10.0,,6.7,,,1.0,,,3.0,,,1.0,,19.0,7.0,26.0,2,1.0,40.0,4.0,,2.0,
2022-23,10385616,33,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,,,1.0,52.0,15.0,67.0,3.0,1.0,4.0,,,,2.0,,2.0,11.0,6.0,,,0.0937631,0.0719,0.0,2.0,,,,,,2.0,3.0,84.0,,,,,,,,,9.0,,6.9,,,1.0,,,2.0,,,1.0,,55.0,16.0,71.0,1,5.0,89.0,,,,3.0
2022-23,10385616,33,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385647,34,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,1.0,,,,0.00162503,0.0,0.0,1.0,,,,,,,,12.0,,,,,,,,,1.0,,6.3,,,,,,,,,2.0,,2.0,1.0,3.0,0,,4.0,,,,
2022-23,10385647,34,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,True,1.0,,1.0,11.0,4.0,14.0,,,2.0,,,,1.0,,,2.0,3.0,,,0.044522,0.0,0.0,,,,,,,,1.0,27.0,,,,,,,,,5.0,,6.7,,,,,,2.0,2.0,,2.0,,15.0,4.0,17.0,0,2.0,27.0,,,1.0,2.0
2022-23,10385647,34,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,2.0,23.0,13.0,36.0,3.0,,4.0,,,1.0,1.0,,1.0,13.0,8.0,,,0.101369,0.9071,0.9489,3.0,,1.0,,,,,,90.0,1.0,,,,,,,,15.0,,7.2,,,1.0,,,8.0,2.0,,2.0,,28.0,13.0,39.0,3,2.0,63.0,4.0,3.0,3.0,1.0
2022-23,10385647,34,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,2.0,49.0,26.0,75.0,,2.0,7.0,,,,1.0,,,2.0,3.0,,,0.0241531,0.0,0.0,1.0,,,,,,,1.0,90.0,,,,,,,,,3.0,,6.6,,,,,,,,,4.0,,51.0,27.0,78.0,0,1.0,80.0,,,,1.0
2022-23,10385647,34,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,15.0,4.0,19.0,,,2.0,1.0,,1.0,,,1.0,5.0,4.0,,,0.520306,0.1109,0.0,1.0,1.0,,,,,,1.0,73.0,,,,,,,,1.0,11.0,,7.2,,,,,,4.0,,,,,18.0,4.0,22.0,1,2.0,36.0,3.0,1.0,1.0,2.0
2022-23,10385647,34,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,,,,23.0,9.0,32.0,,,4.0,,,,1.0,,1.0,5.0,6.0,,,0.0810545,0.3447,0.9478,,,1.0,,,,,1.0,63.0,1.0,,,,,,,,11.0,,7.4,,,,,,8.0,,,,,26.0,10.0,36.0,1,1.0,55.0,2.0,,5.0,1.0
2022-23,10385647,34,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,1.0,37.0,22.0,59.0,,,2.0,,,,,,1.0,2.0,2.0,,,0.0269357,0.2169,0.326,1.0,,1.0,,,,,1.0,86.0,1.0,,,,,,,,9.0,,7.3,,,,,2.0,,,,2.0,,42.0,22.0,64.0,1,1.0,76.0,3.0,1.0,,
2022-23,10385647,34,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,,27.0,8.0,35.0,,1.0,5.0,,,,1.0,,3.0,6.0,2.0,,,0.207881,0.1129,0.0,1.0,,,,,,,1.0,63.0,,,,,,,,,10.0,,6.4,,,1.0,,1.0,1.0,,,2.0,,29.0,10.0,39.0,1,,51.0,1.0,1.0,,
2022-23,10385654,35,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,2.0,1.0,3.0,,1.0,,,,,,,,1.0,1.0,,,0.0010004,0.0,0.0,1.0,,,,,,,,8.0,,,,,,,,,1.0,,6.5,,,,,1.0,,,,,,2.0,1.0,3.0,0,,6.0,1.0,,,
2022-23,10385654,35,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,True,,,,6.0,3.0,9.0,,,2.0,,,,,,,1.0,,,,0.0198566,0.0,0.0,1.0,,,,,,,1.0,17.0,,,,,,,,,5.0,,6.5,,,,,,,2.0,,1.0,,10.0,4.0,12.0,0,,15.0,,,,
2022-23,10385654,35,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,2.0,25.0,8.0,32.0,1.0,1.0,4.0,,,,1.0,,4.0,8.0,3.0,,,0.141332,0.9701,1.0031,1.0,,1.0,,,,1.0,3.0,90.0,2.0,,,,,,,,18.0,,7.8,,,1.0,,,3.0,4.0,,2.0,,35.0,10.0,41.0,3,,61.0,1.0,,2.0,
2022-23,10385654,35,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,1.0,24.0,10.0,34.0,,3.0,3.0,,,,1.0,,,4.0,7.0,,,0.325974,0.0,0.0,3.0,,,,,,1.0,1.0,90.0,,,,,,,,,4.0,,7.2,,,,,5.0,,,,1.0,,25.0,12.0,37.0,0,2.0,48.0,,2.0,,1.0
2022-23,10385654,35,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,10.0,6.0,16.0,3.0,,2.0,,2.0,,1.0,,1.0,8.0,5.0,,,0.0105682,0.2427,0.0,3.0,,,,,,,,90.0,,,,,,,,,8.0,,5.9,,,1.0,,,2.0,,,,,12.0,8.0,20.0,1,2.0,32.0,3.0,1.0,2.0,1.0
2022-23,10385654,35,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,True,,,1.0,6.0,1.0,7.0,,,1.0,,,,,,,,1.0,,,0.0216926,0.0,0.0,,,,,,,,,25.0,,,,,,,,,3.0,,6.6,,,,,,,,,1.0,,7.0,3.0,10.0,0,,11.0,,1.0,,
2022-23,10385654,35,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,1.0,24.0,4.0,28.0,1.0,,4.0,,,1.0,1.0,,,3.0,3.0,,,0.0519788,0.0362,0.0235,,,,,,,,,82.0,1.0,,,,,,,,5.0,,6.7,,,,,1.0,1.0,,,2.0,,26.0,5.0,31.0,2,2.0,41.0,,1.0,,1.0
2022-23,10385654,35,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11196472,36,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,7.0,5.0,12.0,,1.0,2.0,,,,,,,,1.0,,,0.00707557,0.0,0.0,,,,,,,,1.0,16.0,,,,,,,,,4.0,,6.7,,,,,,,,,1.0,,11.0,5.0,16.0,0,,19.0,,,,
2022-23,11196472,36,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,2.0,31.0,20.0,50.0,2.0,1.0,5.0,,,,1.0,,2.0,7.0,8.0,,,0.0599435,0.0,0.0,1.0,,,,,,,2.0,74.0,,,,,,,,,12.0,,7.1,,,,,,6.0,1.0,,4.0,,37.0,21.0,57.0,0,1.0,72.0,1.0,1.0,5.0,1.0
2022-23,11196472,36,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,22.0,9.0,30.0,2.0,,6.0,2.0,1.0,2.0,,,8.0,12.0,1.0,,,0.429038,0.94,0.0501,,3.0,,,,,,4.0,88.0,1.0,,,,,,,,19.0,,7.9,,,2.0,,,2.0,2.0,,1.0,1.0,28.0,10.0,36.0,5,1.0,60.0,,,,1.0
2022-23,11196472,36,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,5.0,34.0,31.0,65.0,,,6.0,,,,3.0,,,5.0,8.0,,,0.0251497,0.0635,0.0,2.0,,,,,,1.0,,90.0,,,,,,,,,10.0,,7.3,,,2.0,,,1.0,,,8.0,,40.0,34.0,74.0,2,5.0,91.0,1.0,2.0,1.0,2.0
2022-23,11196472,36,14,Liverpool,Away,794927,204043,Arthur,arthur,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11196472,36,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,11.0,3.0,14.0,1.0,2.0,2.0,1.0,1.0,,3.0,,7.0,11.0,10.0,,,0.327565,0.4004,0.0825,,,,,,,,2.0,90.0,1.0,,,,,,,,12.0,,6.8,,,,,1.0,,,,,1.0,13.0,4.0,17.0,1,4.0,40.0,2.0,4.0,,2.0
2022-23,11196472,36,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,False,,,2.0,34.0,8.0,42.0,4.0,,7.0,,,,,,5.0,15.0,4.0,,,0.173399,0.0783,0.0,4.0,,,,,,2.0,1.0,74.0,,,,,,,,,18.0,,6.7,,,2.0,,,3.0,,,2.0,,37.0,12.0,49.0,2,2.0,75.0,3.0,1.0,1.0,1.0
2022-23,11196472,36,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,,,1.0,40.0,20.0,60.0,,,5.0,,,1.0,,,2.0,4.0,5.0,,,0.193175,0.5361,0.9966,2.0,,2.0,,,,,2.0,84.0,2.0,,,,,,,,11.0,,8.9,,,,,,1.0,,,1.0,1.0,43.0,23.0,66.0,3,3.0,80.0,3.0,1.0,1.0,3.0
2022-23,11196472,36,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,1.0,1.0,,,1.0,,,,0.0,0.0428,0.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1,,2.0,,,,
2022-23,10385690,37,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,1.0,,1.0,10.0,5.0,14.0,1.0,,4.0,,,,,,,1.0,3.0,,,0.021986,0.0,0.0,,,,,,,,,18.0,,,,,,,,,6.0,,7.0,,,,,,,3.0,,1.0,,16.0,5.0,18.0,0,2.0,26.0,,1.0,,2.0
2022-23,10385690,37,14,Liverpool,Home,42694,56979,Jordan Henderson,jordan-henderson,M,False,1.0,,1.0,23.0,6.0,28.0,1.0,,1.0,,,,2.0,,1.0,5.0,1.0,,,0.0815798,0.0,0.0,1.0,,,,,,,1.0,72.0,,,,,,,,,9.0,,6.4,,,,,,,4.0,,1.0,,30.0,6.0,32.0,0,1.0,40.0,1.0,,,
2022-23,10385690,37,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,1.0,3.0,4.0,,,1.0,,,,,,,,,,,0.0148114,0.3516,0.8053,,,1.0,,,,,,18.0,1.0,,,,,,,,2.0,,7.2,,,,,,,,,,1.0,1.0,3.0,4.0,1,,8.0,1.0,,,
2022-23,10385690,37,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,18.0,3.0,20.0,2.0,,4.0,1.0,,1.0,1.0,,3.0,12.0,3.0,,,0.420815,0.0989,0.0913,,1.0,,,,,,1.0,90.0,1.0,,,,,,,,25.0,,6.5,,,,,,8.0,5.0,,1.0,1.0,30.0,3.0,28.0,2,,53.0,3.0,1.0,2.0,
2022-23,10385690,37,14,Liverpool,Home,243585,116643,Fabinho,fabinho,M,False,,,2.0,25.0,13.0,38.0,,1.0,3.0,,,,,,,6.0,3.0,,,0.0479713,0.0,0.0,6.0,,,,,,2.0,1.0,81.0,,,,,,,,,8.0,,6.9,,,,,4.0,,,,3.0,,29.0,16.0,45.0,0,2.0,58.0,1.0,,,1.0
2022-23,10385690,37,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,2.0,15.0,6.0,21.0,1.0,1.0,8.0,,,,1.0,,5.0,11.0,10.0,,,0.0611841,0.0097,0.1254,3.0,,,,,,,2.0,90.0,1.0,,,,,,,,15.0,,7.1,,,,,,4.0,3.0,,3.0,,21.0,7.0,25.0,1,1.0,52.0,2.0,5.0,3.0,1.0
2022-23,10385690,37,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,,,2.0,13.0,4.0,17.0,,1.0,3.0,,,1.0,,,1.0,6.0,7.0,,,0.0131936,0.0667,0.0,1.0,,,,,,1.0,,72.0,,,,,,,,,14.0,,6.6,,,1.0,,1.0,5.0,1.0,,2.0,1.0,16.0,4.0,19.0,2,1.0,43.0,5.0,4.0,1.0,
2022-23,10385690,37,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,,15.0,10.0,25.0,,,5.0,,,1.0,2.0,,2.0,8.0,6.0,,,0.0130094,0.0268,0.0,2.0,,,,,,,,63.0,,1.0,,,,,,,9.0,,6.6,,,,,1.0,4.0,1.0,,,,20.0,10.0,29.0,1,4.0,45.0,,,2.0,2.0
2022-23,10385690,37,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,1.0,8.0,2.0,10.0,,,2.0,,,,,,1.0,2.0,2.0,,,0.0305562,0.0241,0.0999,1.0,,,,,,,,9.0,1.0,,,,,,,,2.0,,6.9,,,,,,,,,1.0,,8.0,3.0,11.0,1,2.0,15.0,,,,1.0
2022-23,10385731,38,14,Liverpool,Away,791,15157,James Milner,james-milner,M,False,,,4.0,28.0,26.0,54.0,,1.0,7.0,,,,2.0,,2.0,7.0,6.0,,,0.052562,0.0214,,2.0,,,,,,,1.0,90.0,,,,,,,,,15.0,,6.5,,,1.0,,,1.0,1.0,,5.0,,37.0,28.0,64.0,1,2.0,84.0,1.0,3.0,,2.0
2022-23,10385731,38,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,True,1.0,,4.0,19.0,8.0,26.0,,,4.0,1.0,,,,,,,1.0,1.0,,0.218833,0.043,0.0553,,,,,,,1.0,1.0,33.0,1.0,,,,,,,,4.0,,6.9,,,,,,,1.0,,5.0,,21.0,10.0,30.0,1,1.0,36.0,,,,1.0
2022-23,10385731,38,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,10.0,4.0,14.0,2.0,1.0,5.0,,,,3.0,,1.0,8.0,2.0,,,0.213277,0.2448,0.2989,2.0,,1.0,,,,1.0,1.0,57.0,1.0,,,,,,,,9.0,,7.0,,,,,,1.0,,,,,17.0,4.0,21.0,1,1.0,26.0,,,,
2022-23,10385731,38,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,23.0,2.0,25.0,1.0,,2.0,1.0,2.0,2.0,1.0,,3.0,7.0,7.0,,,0.328973,1.215,0.568,,1.0,,,,1.0,,2.0,90.0,1.0,,,,,,,,21.0,,7.0,,,5.0,,,6.0,2.0,,2.0,,33.0,3.0,34.0,8,2.0,68.0,4.0,1.0,4.0,1.0
2022-23,10385731,38,14,Liverpool,Away,243585,116643,Fabinho,fabinho,M,False,,,,28.0,14.0,42.0,,1.0,2.0,1.0,,,1.0,,,4.0,1.0,,,0.0741312,,,2.0,1.0,,,,,1.0,1.0,57.0,,,,,,,,,5.0,,6.7,,,,,1.0,1.0,,,1.0,,30.0,16.0,46.0,0,,51.0,,,,
2022-23,10385731,38,14,Liverpool,Away,794927,204043,Arthur,arthur,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385731,38,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,8.0,3.0,11.0,,1.0,2.0,1.0,,1.0,3.0,,1.0,5.0,6.0,,,0.171747,1.0621,0.9898,1.0,,1.0,,,,,2.0,33.0,1.0,,,,,,,,8.0,,7.8,,,1.0,,,1.0,,,,,10.0,5.0,15.0,3,4.0,29.0,3.0,,1.0,2.0
2022-23,10385731,38,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,True,,,2.0,13.0,5.0,18.0,,,4.0,,,1.0,1.0,,1.0,3.0,5.0,,,0.0496208,0.1085,,,,,,,,,2.0,33.0,,,,,,,,,9.0,,7.0,,,1.0,,,5.0,,,2.0,,20.0,5.0,25.0,2,1.0,34.0,,,4.0,1.0
2022-23,10385731,38,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,,,1.0,21.0,16.0,37.0,,,7.0,,,1.0,1.0,,3.0,5.0,1.0,,,0.0374965,0.021,,,,,,,,,2.0,57.0,,,,,,,,,4.0,,6.1,,,,,,1.0,,,1.0,,21.0,16.0,37.0,1,1.0,45.0,,,,
2022-23,10385731,38,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,2.0,18.0,4.0,22.0,,,4.0,,,1.0,1.0,,,1.0,2.0,,,0.0525788,0.1383,0.0437,,,,,,,1.0,4.0,33.0,1.0,,,,,,,,6.0,,7.2,,,2.0,,,,3.0,,3.0,,24.0,4.0,25.0,4,2.0,36.0,,,,2.0
