season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPenPost,attPenTarget,attPostHigh,attPostLeft,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attOneOnOne,attPostRight,attemptedTackleFoul,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,contentiousDecision,fwdPass,overrun,putThrough,rightsidePass,successfulPutThrough,unsuccessfulTouch,attLgRight,attObxdRight,ptsDroppedWinningPos,ptsGainedLosingPos
2014-15,755384,9.0,2014-10-25 15:00:00,88,Hull,Away,98.0,12.0,,1.0,1.0,2.0,,111.0,4.0,1.0,2.0,10.0,8.0,28.0,208.0,1.0,,13.0,13.0,15.0,4.0,,,,,,,,,,,6.0,,,,,,,6.0,11.0,,,,62.0,4.0,1.0,20.0,1.0,1.0,8.0,,,10.0,2.0,70.0,56.0,4.0,47.0,25.0,,,,,,,,47.0,17.0,10.0,,,,,,,,,,,,12.0,,,,1.0,,,,,25.0,,26.0,26.0,3.0,,2.0,61.0,81.0,38.0,14.0,,2.0,2.0,3.0,260.0,,,8.0,,30.0,66.0,7.0,,,,,,129.0,129.0,3.0,30.0,20.0,34.1,,2.0,0.0,,,,2.0,2.0,3.0,,1.0,,2.0,,,3.0,48.0,196.0,4.0,111.0,20.0,47.0,19.0,,8.0,8.0,,84.0,10.0,185.0,1.0,1.0,41.0,8.0,73.0,1.0,288.0,1.0,0.0,6.0,24.0,,13.0,2.0,506.0,,,8.0,1.0,19.0,0.0,,,,10.0,43.0,,,,15.0,,132.0,4.0,15.0,52.0,9.0,16.0,,,,
2014-15,755398,10.0,2014-11-01 15:00:00,88,Hull,Home,179.0,23.0,3.0,7.0,4.0,4.0,1.0,200.0,1.0,1.0,2.0,9.0,5.0,36.0,372.0,,,25.0,20.0,14.0,6.0,2.0,,,,,,,,,,6.0,,,,,,,7.0,3.0,,,,66.0,,3.0,4.0,,7.0,9.0,8.0,,20.0,2.0,58.0,45.0,,26.0,15.0,1.0,,,,,,,78.0,6.0,8.0,,,2.0,1.0,,,,,,,,5.0,,,,,,,,,15.0,,13.0,13.0,,,2.0,119.0,74.0,29.0,4.0,,4.0,4.0,1.0,454.0,,,1.0,,63.0,63.0,23.0,,,,,,167.0,167.0,2.0,33.0,25.0,47.2,,,0.0,,,,2.0,,2.0,,,,4.0,,,3.0,94.0,363.0,8.0,198.0,41.0,26.0,19.0,6.0,24.0,18.0,,141.0,15.0,299.0,,2.0,36.0,7.0,84.0,1.0,473.0,1.0,0.0,8.0,13.0,,29.0,1.0,672.0,,,10.0,7.0,12.0,0.0,,,,3.0,66.0,,,,15.0,,167.0,3.0,15.0,121.0,9.0,12.0,,,,
2014-15,755403,11.0,2014-11-08 15:00:00,88,Hull,Away,159.0,13.0,,6.0,6.0,5.0,,144.0,4.0,,1.0,11.0,13.0,32.0,297.0,,1.0,23.0,23.0,41.0,7.0,1.0,,,,,,,,,,8.0,,,,,,4.0,7.0,7.0,,,,54.0,2.0,3.0,8.0,,1.0,13.0,2.0,,10.0,2.0,55.0,82.0,2.0,52.0,38.0,,1.0,,,,,,61.0,17.0,16.0,,,1.0,1.0,,,,,,,,11.0,,,,1.0,,,,3.0,38.0,,10.0,10.0,1.0,,1.0,88.0,67.0,37.0,7.0,,6.0,2.0,1.0,351.0,,,8.0,,59.0,48.0,18.0,,,,,,135.0,135.0,1.0,26.0,19.0,52.8,,1.0,0.0,,,,2.0,,2.0,,,,8.0,,,3.0,68.0,281.0,8.0,180.0,31.0,52.0,11.0,1.0,17.0,16.0,,110.0,9.0,221.0,1.0,,33.0,14.0,74.0,2.0,384.0,,0.0,12.0,16.0,1.0,28.0,4.0,601.0,,,9.0,1.0,12.0,0.0,,,,5.0,62.0,,,,18.0,,138.0,3.0,18.0,96.0,7.0,15.0,,,,
2014-15,755418,12.0,2014-11-23 16:00:00,88,Hull,Home,72.0,15.0,1.0,6.0,5.0,4.0,1.0,78.0,3.0,,8.0,10.0,4.0,27.0,144.0,,,14.0,12.0,21.0,6.0,1.0,,,,,,,,,,8.0,,,,,,2.0,8.0,15.0,,,,57.0,5.0,2.0,12.0,,3.0,8.0,5.0,,10.0,3.0,52.0,53.0,5.0,48.0,30.0,,,,,,,,42.0,15.0,8.0,,,1.0,1.0,,,,,,,,12.0,,,1.0,,,,,,30.0,,20.0,20.0,3.0,,8.0,39.0,51.0,20.0,9.0,1.0,5.0,2.0,2.0,191.0,,,9.0,,43.0,28.0,14.0,,,,,,120.0,120.0,4.0,22.0,17.0,27.3,,,0.0,,,,1.0,3.0,4.0,,,,6.0,,,3.0,38.0,133.0,7.0,97.0,19.0,48.0,9.0,3.0,17.0,14.0,,64.0,10.0,140.0,,,28.0,5.0,62.0,4.0,220.0,,1.0,10.0,20.0,,16.0,3.0,436.0,,,5.0,3.0,14.0,0.0,,,,7.0,38.0,,1.0,,15.0,,101.0,3.0,15.0,42.0,6.0,10.0,,,,
2014-15,755425,13.0,2014-11-29 15:00:00,88,Hull,Away,118.0,14.0,,1.0,1.0,1.0,,70.0,,,5.0,10.0,6.0,22.0,187.0,,,12.0,13.0,11.0,2.0,1.0,,,,,,,,,,2.0,,,,,,2.0,9.0,6.0,,,,47.0,5.0,,8.0,2.0,,1.0,2.0,,9.0,1.0,47.0,47.0,5.0,33.0,25.0,,,,,,,,31.0,12.0,11.0,,,3.0,3.0,,,,,,,,5.0,,,,,,,,,25.0,,18.0,18.0,,,5.0,59.0,44.0,18.0,7.0,,1.0,2.0,2.0,224.0,,,6.0,,37.0,33.0,7.0,,,,,,92.0,92.0,2.0,18.0,20.0,23.6,,2.0,0.0,,,,4.0,,2.0,,1.0,,2.0,,,3.0,31.0,173.0,3.0,136.0,20.0,33.0,12.0,,6.0,6.0,,50.0,4.0,117.0,,,25.0,7.0,48.0,2.0,247.0,,0.0,4.0,18.0,,13.0,2.0,415.0,,,7.0,,14.0,0.0,,,,7.0,54.0,,,,6.0,,77.0,4.0,6.0,57.0,3.0,6.0,,,,
2014-15,755441,14.0,2014-12-03 19:45:00,88,Hull,Away,132.0,27.0,,6.0,6.0,1.0,2.0,166.0,2.0,,2.0,6.0,7.0,30.0,292.0,,,18.0,28.0,18.0,4.0,1.0,,,,,,,,,,7.0,,,,,,1.0,7.0,6.0,,,,52.0,4.0,3.0,10.0,,4.0,16.0,3.0,,12.0,1.0,63.0,58.0,4.0,29.0,11.0,,1.0,,,,,,66.0,12.0,8.0,,,1.0,2.0,,1.0,,,1.0,,,8.0,,,1.0,,,,,,11.0,,21.0,21.0,1.0,,2.0,94.0,85.0,34.0,6.0,,4.0,2.0,1.0,362.0,,,3.0,,63.0,85.0,14.0,,,,,,136.0,136.0,3.0,14.0,26.0,42.5,,,0.0,,,,1.0,3.0,4.0,,,,4.0,,,3.0,73.0,285.0,6.0,139.0,40.0,29.0,9.0,4.0,25.0,21.0,,123.0,7.0,270.0,,,31.0,8.0,69.0,,384.0,,0.0,8.0,28.0,,19.0,1.0,577.0,,,5.0,4.0,21.0,0.0,,,,4.0,58.0,,,,16.0,,140.0,1.0,16.0,92.0,8.0,7.0,,,,
2014-15,755444,15.0,2014-12-06 15:00:00,88,Hull,Home,196.0,27.0,,4.0,4.0,3.0,,194.0,,,3.0,17.0,8.0,40.0,386.0,,,23.0,24.0,16.0,9.0,1.0,,,,,,,,,,9.0,,,,,,1.0,3.0,3.0,,,,73.0,1.0,3.0,6.0,,3.0,15.0,6.0,,10.0,3.0,54.0,49.0,1.0,21.0,14.0,,,,,,,,81.0,10.0,15.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,14.0,,22.0,22.0,1.0,,3.0,128.0,89.0,49.0,2.0,,6.0,4.0,2.0,463.0,,,2.0,,56.0,87.0,15.0,,1.0,1.0,1.0,,151.0,151.0,3.0,26.0,40.0,49.3,,,0.0,,,,1.0,2.0,3.0,,,,7.0,,,3.0,92.0,376.0,10.0,214.0,34.0,21.0,8.0,3.0,25.0,22.0,,143.0,6.0,292.0,,,62.0,8.0,92.0,2.0,481.0,1.0,0.0,12.0,17.0,,26.0,1.0,672.0,,,2.0,3.0,11.0,0.0,,,,6.0,79.0,1.0,1.0,,16.0,,157.0,3.0,16.0,117.0,7.0,11.0,,,,
2014-15,755455,16.0,2014-12-13 15:00:00,88,Hull,Away,166.0,17.0,2.0,4.0,2.0,2.0,1.0,121.0,2.0,,2.0,13.0,11.0,29.0,283.0,,2.0,8.0,13.0,22.0,3.0,1.0,,,,,,2.0,,,,4.0,,,,,,1.0,6.0,6.0,,,,64.0,3.0,2.0,12.0,,4.0,5.0,6.0,,13.0,,54.0,71.0,3.0,44.0,27.0,,,,,,,,48.0,13.0,11.0,,,4.0,2.0,2.0,,,,,,,5.0,,,,2.0,,,,1.0,27.0,,19.0,19.0,,,2.0,84.0,68.0,35.0,5.0,,4.0,,,336.0,,,5.0,,36.0,57.0,14.0,,,,,,127.0,127.0,1.0,26.0,30.0,40.4,,1.0,0.0,,,,,1.0,1.0,,,,6.0,,,3.0,41.0,270.0,4.0,179.0,22.0,44.0,15.0,4.0,17.0,13.0,,79.0,8.0,196.0,2.0,,37.0,13.0,64.0,1.0,358.0,,1.0,8.0,28.0,2.0,11.0,4.0,572.0,,,10.0,4.0,19.0,0.0,,,,7.0,70.0,,,,21.0,1.0,120.0,9.0,21.0,84.0,12.0,8.0,,,,
2014-15,755464,17.0,2014-12-20 15:00:00,88,Hull,Home,154.0,19.0,1.0,3.0,2.0,11.0,,210.0,4.0,1.0,3.0,23.0,19.0,42.0,361.0,,1.0,28.0,14.0,39.0,6.0,1.0,,,,1.0,,1.0,,,,8.0,,,,1.0,,1.0,7.0,6.0,,,,71.0,,2.0,7.0,,4.0,7.0,6.0,,9.0,1.0,48.0,78.0,,12.0,6.0,,,,,,,,86.0,14.0,16.0,,1.0,4.0,4.0,1.0,,,,,,,8.0,,,,,,,,1.0,6.0,2.0,15.0,15.0,,,3.0,116.0,96.0,58.0,5.0,,3.0,4.0,3.0,458.0,,,3.0,,38.0,86.0,38.0,,,,,,187.0,187.0,7.0,21.0,37.0,56.6,1.0,,0.0,,,,2.0,,2.0,,2.0,,6.0,,,3.0,86.0,345.0,7.0,175.0,50.0,12.0,14.0,4.0,21.0,17.0,,165.0,32.0,330.0,,1.0,42.0,20.0,80.0,3.0,484.0,,0.0,11.0,20.0,3.0,32.0,2.0,685.0,,,7.0,4.0,13.0,0.0,,,,6.0,64.0,1.0,1.0,,12.0,,186.0,2.0,12.0,118.0,8.0,20.0,,,,
2014-15,755480,18.0,2014-12-26 15:00:00,88,Hull,Away,118.0,12.0,3.0,7.0,4.0,5.0,,324.0,4.0,,,5.0,22.0,26.0,435.0,,,19.0,15.0,15.0,7.0,1.0,,,,,1.0,1.0,,,,9.0,,,,,,1.0,9.0,3.0,,,,62.0,7.0,4.0,7.0,1.0,4.0,12.0,5.0,1.0,12.0,1.0,45.0,54.0,7.0,41.0,26.0,1.0,,,,,,,80.0,6.0,12.0,1.0,,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,5.0,,,2.0,,,,,,26.0,,21.0,21.0,,,,134.0,68.0,44.0,10.0,,4.0,7.0,5.0,478.0,,,7.0,,82.0,124.0,11.0,,,,,,117.0,117.0,3.0,22.0,31.0,52.4,,,0.0,,,,2.0,,1.0,,3.0,,4.0,1.0,,3.0,139.0,421.0,11.0,127.0,24.0,41.0,19.0,4.0,22.0,18.0,2.0,180.0,8.0,395.0,,,17.0,22.0,52.0,,500.0,,0.0,13.0,14.0,,24.0,2.0,719.0,,,14.0,4.0,10.0,0.0,,,,3.0,99.0,1.0,,1.0,15.0,,166.0,6.0,15.0,101.0,9.0,9.0,,,,
2014-15,755484,19.0,2014-12-28 15:00:00,88,Hull,Home,168.0,11.0,3.0,10.0,7.0,7.0,,291.0,4.0,,3.0,18.0,11.0,36.0,449.0,,,30.0,26.0,35.0,7.0,2.0,,,,,,1.0,,1.0,,12.0,,,,,,,2.0,2.0,,,,83.0,1.0,6.0,5.0,,7.0,13.0,9.0,,18.0,1.0,64.0,77.0,1.0,34.0,23.0,,,,,,,,99.0,12.0,12.0,,,3.0,2.0,1.0,,,,,,,6.0,,,,,,,,3.0,23.0,2.0,17.0,17.0,,,4.0,140.0,97.0,52.0,1.0,,5.0,4.0,5.0,557.0,,,,,76.0,114.0,26.0,,,,,,195.0,195.0,,36.0,37.0,62.0,2.0,,0.0,,,,1.0,,1.0,,,,7.0,1.0,,3.0,102.0,438.0,9.0,187.0,29.0,34.0,14.0,6.0,30.0,24.0,,170.0,17.0,420.0,,,52.0,13.0,85.0,2.0,577.0,1.0,1.0,18.0,23.0,,32.0,0.0,818.0,,,7.0,7.0,18.0,0.0,,,2.0,3.0,80.0,2.0,2.0,,24.0,,220.0,3.0,24.0,137.0,12.0,14.0,,,,
2014-15,755494,20.0,2015-01-01 15:00:00,88,Hull,Home,81.0,16.0,,5.0,5.0,5.0,1.0,162.0,6.0,1.0,1.0,10.0,5.0,27.0,238.0,,,4.0,17.0,24.0,6.0,,,,,2.0,,2.0,,,,9.0,,,,,,2.0,3.0,6.0,,,,85.0,4.0,3.0,16.0,,4.0,12.0,5.0,,8.0,1.0,57.0,82.0,4.0,44.0,24.0,,,,,,,,74.0,16.0,15.0,1.0,,8.0,4.0,2.0,2.0,,2.0,2.0,,,9.0,,,2.0,,,,,2.0,24.0,,19.0,19.0,,,1.0,67.0,78.0,36.0,8.0,1.0,2.0,6.0,5.0,308.0,,,1.0,,47.0,86.0,19.0,,,,,,151.0,151.0,7.0,37.0,35.0,44.5,,,0.0,,,,1.0,2.0,3.0,,1.0,,6.0,,,3.0,70.0,227.0,8.0,95.0,37.0,44.0,17.0,4.0,25.0,21.0,,121.0,10.0,261.0,,1.0,40.0,5.0,72.0,2.0,331.0,,0.0,14.0,30.0,,9.0,3.0,554.0,,,13.0,4.0,26.0,0.0,,1.0,,9.0,51.0,2.0,1.0,2.0,16.0,1.0,148.0,8.0,16.0,65.0,8.0,11.0,,,,
2014-15,755512,21.0,2015-01-10 15:00:00,88,Hull,Away,180.0,12.0,,5.0,5.0,4.0,,191.0,3.0,,5.0,10.0,2.0,32.0,366.0,,,5.0,17.0,28.0,8.0,,,,,,,,,,,11.0,,,,,,,5.0,4.0,,,,69.0,4.0,3.0,6.0,,2.0,14.0,5.0,,13.0,1.0,50.0,53.0,4.0,39.0,30.0,,,,,,,,71.0,13.0,5.0,,,1.0,2.0,,,,,,,,8.0,,,,1.0,,,,,30.0,,19.0,19.0,,,5.0,116.0,80.0,40.0,5.0,,4.0,4.0,2.0,439.0,,,1.0,,48.0,95.0,9.0,,,,,,145.0,145.0,3.0,31.0,23.0,48.5,,,0.0,,,,,2.0,2.0,,,,7.0,,,3.0,80.0,358.0,8.0,201.0,16.0,39.0,8.0,2.0,23.0,21.0,,119.0,9.0,277.0,1.0,,46.0,2.0,79.0,2.0,455.0,,0.0,12.0,15.0,,9.0,0.0,644.0,,,5.0,2.0,12.0,0.0,,,,5.0,79.0,,,,20.0,,151.0,3.0,20.0,109.0,12.0,13.0,,,,
2014-15,755522,22.0,2015-01-18 13:30:00,88,Hull,Away,142.0,7.0,1.0,3.0,2.0,2.0,,191.0,2.0,,2.0,4.0,10.0,27.0,330.0,1.0,,11.0,36.0,22.0,7.0,,,,,,,,,1.0,,8.0,,,,,,,11.0,6.0,,,,69.0,3.0,3.0,15.0,,7.0,5.0,10.0,,16.0,3.0,81.0,59.0,3.0,53.0,23.0,1.0,1.0,,,,,,68.0,14.0,5.0,,,,,,,,,,,,7.0,,,,1.0,,,,,23.0,,17.0,17.0,,,2.0,117.0,85.0,37.0,4.0,,2.0,5.0,3.0,410.0,,,4.0,,53.0,70.0,16.0,,,,,,155.0,155.0,2.0,26.0,35.0,45.9,,1.0,0.0,,,,2.0,1.0,3.0,,,,3.0,,,3.0,85.0,322.0,7.0,161.0,18.0,53.0,14.0,6.0,21.0,15.0,,132.0,8.0,290.0,1.0,,22.0,11.0,67.0,2.0,430.0,1.0,0.0,9.0,20.0,,13.0,3.0,649.0,,,12.0,7.0,13.0,0.0,,,,9.0,57.0,,,,15.0,,159.0,1.0,15.0,97.0,11.0,14.0,,,,
2014-15,755526,23.0,2015-01-31 12:45:00,88,Hull,Home,209.0,17.0,3.0,9.0,6.0,5.0,2.0,177.0,3.0,,3.0,7.0,6.0,38.0,377.0,,,19.0,24.0,21.0,5.0,5.0,,,,,1.0,1.0,,,,7.0,,,,,,2.0,3.0,9.0,,,,61.0,1.0,2.0,23.0,,3.0,12.0,4.0,,12.0,,80.0,67.0,1.0,17.0,12.0,1.0,,,,,,,71.0,15.0,11.0,,,5.0,4.0,1.0,,,,,,,7.0,,,,1.0,,,,1.0,12.0,,14.0,14.0,1.0,,3.0,135.0,94.0,51.0,3.0,,2.0,8.0,8.0,468.0,,,2.0,,39.0,71.0,15.0,,,,,,163.0,163.0,3.0,23.0,30.0,52.7,,,0.0,,,,2.0,,2.0,,1.0,,3.0,1.0,,3.0,61.0,365.0,10.0,230.0,44.0,17.0,17.0,3.0,23.0,20.0,,118.0,10.0,281.0,1.0,,24.0,7.0,81.0,4.0,488.0,,0.0,13.0,26.0,,20.0,4.0,685.0,,,10.0,3.0,18.0,0.0,,,,6.0,65.0,1.0,2.0,,20.0,,159.0,,20.0,129.0,12.0,14.0,,,,
2014-15,755537,24.0,2015-02-07 15:00:00,88,Hull,Away,95.0,13.0,,1.0,1.0,3.0,,75.0,3.0,,1.0,8.0,5.0,18.0,169.0,,1.0,7.0,26.0,12.0,3.0,,,,,,,,,,,6.0,,,,1.0,,1.0,11.0,7.0,,,,57.0,3.0,1.0,10.0,,1.0,3.0,1.0,,10.0,2.0,55.0,44.0,3.0,55.0,27.0,,,,,,,,46.0,8.0,8.0,,,2.0,2.0,,,,,,,,8.0,,,1.0,1.0,,,,,27.0,2.0,21.0,21.0,,,1.0,71.0,58.0,20.0,13.0,1.0,1.0,2.0,3.0,225.0,,,7.0,,38.0,37.0,6.0,,,,,,119.0,119.0,1.0,29.0,17.0,26.4,2.0,,0.0,,,,3.0,1.0,4.0,,,,3.0,,,3.0,39.0,159.0,3.0,120.0,20.0,55.0,5.0,1.0,7.0,6.0,,71.0,8.0,140.0,1.0,,36.0,6.0,65.0,1.0,253.0,,0.0,7.0,20.0,1.0,14.0,4.0,452.0,,,4.0,1.0,16.0,0.0,,,1.0,4.0,37.0,1.0,1.0,1.0,21.0,,107.0,,21.0,38.0,16.0,10.0,,,,
2014-15,755545,25.0,2015-02-10 19:45:00,88,Hull,Home,86.0,16.0,1.0,2.0,1.0,6.0,,133.0,6.0,1.0,2.0,8.0,7.0,22.0,217.0,,1.0,18.0,17.0,28.0,6.0,,,1.0,,,,1.0,,,,8.0,,,,,,1.0,5.0,6.0,,,,58.0,3.0,2.0,8.0,,3.0,4.0,4.0,,9.0,1.0,52.0,57.0,3.0,49.0,32.0,,,,,,,,65.0,16.0,11.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,9.0,,,2.0,,,,,1.0,32.0,,14.0,14.0,1.0,,2.0,59.0,81.0,33.0,7.0,,4.0,3.0,4.0,281.0,,,2.0,,40.0,56.0,15.0,,,,,,137.0,137.0,2.0,26.0,25.0,37.8,,1.0,0.0,,,,3.0,1.0,4.0,,,1.0,4.0,,,3.0,67.0,203.0,7.0,100.0,27.0,49.0,11.0,3.0,12.0,9.0,1.0,107.0,18.0,215.0,,1.0,41.0,7.0,64.0,1.0,303.0,,0.0,10.0,14.0,1.0,28.0,1.0,503.0,,,6.0,3.0,13.0,0.0,,,,8.0,56.0,,,1.0,16.0,,129.0,7.0,16.0,59.0,11.0,9.0,,,,
2014-15,755557,26.0,2015-02-21 15:00:00,88,Hull,Home,136.0,17.0,2.0,7.0,5.0,4.0,,175.0,2.0,1.0,4.0,10.0,6.0,45.0,304.0,,,15.0,20.0,36.0,8.0,3.0,2.0,,,,,,,,,12.0,,,,,,2.0,4.0,4.0,11.0,5.0,,52.0,1.0,2.0,11.0,,5.0,9.0,9.0,,6.0,1.0,59.0,73.0,1.0,42.0,22.0,,,,,,,,66.0,18.0,16.0,2.0,,3.0,2.0,,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,,,,1.0,22.0,,7.0,7.0,,,4.0,111.0,76.0,40.0,7.0,,7.0,5.0,6.0,368.0,,,2.0,,67.0,45.0,37.0,,,,,,138.0,138.0,3.0,19.0,23.0,54.3,,,0.0,,,,2.0,,2.0,,,,8.0,,,3.0,80.0,291.0,12.0,150.0,35.0,42.0,10.0,5.0,25.0,20.0,,130.0,6.0,263.0,1.0,1.0,32.0,8.0,81.0,8.0,388.0,,0.0,16.0,18.0,,21.0,0.0,586.0,18.0,,4.0,5.0,15.0,0.0,,,,12.0,45.0,2.0,1.0,1.0,9.0,,135.0,1.0,9.0,97.0,3.0,9.0,,,,
2014-15,755570,27.0,2015-02-28 15:00:00,88,Hull,Away,139.0,9.0,,1.0,1.0,4.0,,114.0,4.0,,1.0,9.0,8.0,33.0,252.0,1.0,1.0,11.0,25.0,25.0,1.0,,,,,,,,,,,1.0,,,,,,,11.0,6.0,,,,38.0,5.0,,5.0,,2.0,3.0,2.0,,9.0,,49.0,58.0,5.0,21.0,8.0,,,,,,,,65.0,10.0,7.0,,,,,,,,,,,,21.0,,,,1.0,,,,,8.0,,5.0,5.0,1.0,,2.0,76.0,102.0,39.0,5.0,,1.0,,,323.0,,,8.0,,52.0,38.0,19.0,,,,,,148.0,148.0,1.0,22.0,11.0,42.1,,1.0,0.0,,,,1.0,,1.0,,1.0,,1.0,,,3.0,40.0,242.0,1.0,159.0,33.0,21.0,4.0,2.0,7.0,5.0,,88.0,5.0,205.0,1.0,,26.0,9.0,88.0,,357.0,1.0,0.0,1.0,24.0,2.0,20.0,2.0,499.0,,,3.0,2.0,19.0,0.0,,1.0,,6.0,56.0,1.0,1.0,,10.0,,146.0,1.0,10.0,79.0,6.0,16.0,,,,
2014-15,755574,28.0,2015-03-03 19:45:00,88,Hull,Home,86.0,17.0,4.0,12.0,8.0,5.0,2.0,149.0,1.0,,3.0,11.0,10.0,35.0,223.0,1.0,,18.0,18.0,14.0,12.0,,,1.0,,,,,,,,8.0,,,,,,3.0,5.0,4.0,,,,60.0,2.0,1.0,10.0,,6.0,18.0,8.0,,8.0,1.0,49.0,53.0,2.0,29.0,13.0,,,,,,,,69.0,9.0,14.0,1.0,,3.0,3.0,,1.0,1.0,1.0,,1.0,,3.0,,,,1.0,,,,1.0,13.0,,13.0,13.0,1.0,,3.0,65.0,83.0,32.0,4.0,,7.0,6.0,5.0,296.0,,,2.0,,57.0,56.0,20.0,,,,,,151.0,151.0,1.0,25.0,26.0,41.5,,,0.0,,,,,2.0,2.0,,,1.0,8.0,,,1.0,82.0,214.0,13.0,101.0,39.0,29.0,14.0,5.0,34.0,29.0,1.0,135.0,7.0,250.0,1.0,,35.0,12.0,78.0,2.0,317.0,2.0,0.0,14.0,17.0,,23.0,2.0,518.0,,,8.0,6.0,11.0,0.0,,,,5.0,49.0,1.0,1.0,,9.0,2.0,144.0,2.0,9.0,59.0,4.0,12.0,,,,
2014-15,755588,29.0,2015-03-14 15:00:00,88,Hull,Away,128.0,8.0,2.0,6.0,4.0,2.0,1.0,143.0,4.0,,,5.0,10.0,27.0,265.0,,2.0,20.0,30.0,34.0,9.0,3.0,,,,,,,,,,8.0,,,,,,2.0,7.0,7.0,,,,45.0,2.0,2.0,10.0,,5.0,12.0,3.0,,19.0,,75.0,63.0,2.0,35.0,19.0,,,,,,,,74.0,15.0,8.0,,,3.0,1.0,,,,,,,,13.0,,,,1.0,,,,1.0,19.0,,15.0,15.0,2.0,,,74.0,99.0,40.0,7.0,,5.0,7.0,5.0,357.0,,,3.0,,49.0,55.0,22.0,,,,,,171.0,171.0,3.0,18.0,17.0,48.7,,2.0,0.0,,,,2.0,1.0,3.0,1.0,1.0,,5.0,,,3.0,62.0,252.0,12.0,151.0,26.0,35.0,8.0,5.0,21.0,16.0,,121.0,7.0,255.0,1.0,,35.0,10.0,88.0,,385.0,,1.0,12.0,17.0,2.0,24.0,4.0,580.0,,,5.0,5.0,13.0,0.0,,,,9.0,65.0,2.0,2.0,,17.0,,180.0,1.0,17.0,66.0,6.0,9.0,,,,
