season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickTarget,attFreekickTotal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickMiss,attIboxOwnGoal,attLgCentre,attPenTarget,attPostRight,fiftyFifty,ownGoals,successfulFiftyFifty,subsGoals
2020-21,2128638,36.0,2021-05-16 19:00:00,49,Sheff Utd,Away,148.0,11.0,2.0,4.0,2.0,,2.0,154.0,1.0,,5.0,4.0,5.0,20.0,298.0,,,13.0,28.0,12.0,4.0,2.0,2.0,,,,,,7.0,,,,1.0,5.0,12.0,4.0,5.0,5.0,,74.0,66.0,1.0,1.0,1.0,1.0,14.0,4.0,7.0,,,4.0,6.0,1.0,,11.0,3.0,67.0,43.0,1.0,26.0,14.0,,,50.0,12.0,8.0,1.0,,3.0,2.0,,139.0,1.0,,1.0,1.0,,,11.0,,,1.0,2.0,,,,,14.0,,8.0,8.0,,5.0,78.0,74.0,28.0,11.0,,2.0,5.0,3.0,362.0,,,5.0,1.0,72.0,50.0,25.0,,,,,,137.0,137.0,4.0,26.0,25.0,37.6,,,,,14.0,0.0,,,,94.0,5.0,1.0,6.0,,,,3.0,,,88.0,289.0,8.0,7.0,163.0,34.0,26.0,19.0,4.0,13.0,9.0,,133.0,2.0,235.0,2.0,,18.0,6.0,67.0,3.0,385.0,,0.0,10.0,14.0,,16.0,3.0,573.0,17.0,13.0,9.0,4.0,7.0,0.0,,,,,,22.0,,8.0,
2020-21,2128652,37.0,2021-05-19 18:00:00,49,Sheff Utd,Away,130.0,5.0,2.0,7.0,5.0,4.0,1.0,266.0,4.0,,5.0,4.0,2.0,14.0,389.0,,,18.0,16.0,14.0,8.0,2.0,3.0,1.0,,1.0,,,6.0,,1.0,,1.0,3.0,8.0,8.0,6.0,5.0,,74.0,50.0,1.0,1.0,,1.0,14.0,1.0,24.0,,,2.0,9.0,9.0,,4.0,1.0,55.0,44.0,1.0,15.0,6.0,,,52.0,7.0,6.0,,,2.0,1.0,1.0,121.0,,,,,,,8.0,,,,1.0,,,,,6.0,1.0,4.0,4.0,2.0,5.0,138.0,56.0,30.0,5.0,,8.0,2.0,1.0,446.0,,,2.0,2.0,86.0,90.0,25.0,,,,,,113.0,113.0,5.0,18.0,18.0,49.1,1.0,,,,14.0,0.0,,,,129.0,2.0,2.0,4.0,,,1.0,9.0,,2.0,137.0,379.0,10.0,10.0,145.0,20.0,15.0,11.0,2.0,21.0,19.0,1.0,175.0,8.0,338.0,1.0,,17.0,3.0,46.0,4.0,462.0,,0.0,11.0,17.0,,19.0,2.0,622.0,13.0,11.0,7.0,2.0,10.0,0.0,1.0,,,,,24.0,,14.0,
2020-21,2128663,38.0,2021-05-23 16:00:00,49,Sheff Utd,Home,119.0,13.0,2.0,5.0,3.0,1.0,,133.0,4.0,,3.0,9.0,2.0,29.0,247.0,,,13.0,44.0,39.0,4.0,3.0,3.0,,,,,,8.0,,,,1.0,6.0,7.0,3.0,8.0,4.0,,59.0,69.0,,,,2.0,11.0,2.0,8.0,,,8.0,11.0,3.0,,10.0,,79.0,68.0,2.0,29.0,18.0,,,66.0,11.0,1.0,1.0,,1.0,,,167.0,1.0,,,1.0,,,13.0,,,1.0,1.0,,,,,18.0,1.0,5.0,5.0,1.0,3.0,74.0,78.0,28.0,9.0,,5.0,3.0,3.0,333.0,,,4.0,1.0,47.0,75.0,35.0,,,,,,164.0,164.0,3.0,29.0,23.0,43.0,1.0,,,1.0,11.0,0.0,,,,61.0,1.0,2.0,3.0,,2.0,,7.0,,2.0,77.0,236.0,6.0,8.0,152.0,28.0,29.0,15.0,6.0,20.0,14.0,,130.0,3.0,229.0,3.0,,37.0,3.0,88.0,2.0,361.0,2.0,0.0,12.0,19.0,,14.0,3.0,552.0,22.0,15.0,9.0,8.0,13.0,0.0,,,,,1.0,29.0,,15.0,
2023-24,2367544,1.0,2023-08-12 15:00:00,49,Sheff Utd,Home,69.0,11.0,2.0,3.0,1.0,,,96.0,,,1.0,5.0,,16.0,162.0,,,15.0,31.0,13.0,3.0,2.0,2.0,2.0,,,,,6.0,,,,,9.0,17.0,7.0,4.0,4.0,,30.0,58.0,,,,2.0,15.0,3.0,13.0,,,5.0,4.0,4.0,,12.0,5.0,83.0,48.0,2.0,34.0,9.0,,,53.0,18.0,11.0,,,2.0,2.0,,132.0,,,,,,,10.0,,,,,,,,,9.0,,11.0,11.0,2.0,1.0,47.0,70.0,19.0,5.0,,3.0,2.0,1.0,233.0,,,8.0,4.0,33.0,60.0,26.0,,,,,,152.0,152.0,4.0,28.0,19.0,32.2,,,,,25.0,0.0,,,,53.0,5.0,2.0,7.0,,,2.0,4.0,,5.0,49.0,153.0,15.0,5.0,87.0,34.0,34.0,11.0,4.0,14.0,10.0,2.0,94.0,3.0,189.0,,,23.0,,68.0,2.0,262.0,2.0,0.0,8.0,22.0,1.0,18.0,3.0,472.0,14.0,11.0,2.0,5.0,11.0,0.0,,,,,,,,,
2023-24,2367554,2.0,2023-08-18 19:45:00,49,Sheff Utd,Away,178.0,21.0,3.0,4.0,1.0,1.0,,154.0,3.0,,5.0,3.0,1.0,21.0,328.0,,,19.0,31.0,20.0,1.0,1.0,2.0,,,,,,5.0,,,,,4.0,9.0,7.0,4.0,3.0,,63.0,61.0,,1.0,,2.0,7.0,1.0,7.0,,,7.0,5.0,7.0,,5.0,2.0,66.0,53.0,2.0,15.0,6.0,,,48.0,9.0,5.0,1.0,,1.0,1.0,,165.0,,,,,,,9.0,,,,1.0,,,,,6.0,,17.0,17.0,5.0,5.0,110.0,68.0,28.0,6.0,,2.0,,3.0,416.0,,,5.0,,31.0,93.0,29.0,,,,,,166.0,166.0,3.0,32.0,19.0,50.1,,,,1.0,17.0,0.0,,,,99.0,1.0,1.0,2.0,,,,3.0,,4.0,68.0,315.0,7.0,2.0,211.0,51.0,15.0,21.0,7.0,20.0,13.0,,107.0,4.0,246.0,1.0,1.0,13.0,2.0,62.0,2.0,437.0,,0.0,7.0,22.0,1.0,23.0,3.0,637.0,20.0,15.0,6.0,7.0,15.0,0.0,,,,,,,,,
2023-24,2367567,3.0,2023-08-27 14:00:00,49,Sheff Utd,Home,79.0,18.0,1.0,2.0,1.0,,,55.0,10.0,,4.0,2.0,1.0,25.0,132.0,,,10.0,12.0,6.0,2.0,1.0,1.0,,,,,,4.0,,,,,3.0,20.0,10.0,4.0,2.0,,25.0,45.0,1.0,1.0,,2.0,7.0,,9.0,,,1.0,2.0,,,5.0,3.0,42.0,24.0,2.0,29.0,10.0,,,29.0,11.0,2.0,,,,,,95.0,,,,,,,14.0,,,1.0,,,,,2.0,10.0,,5.0,5.0,,4.0,36.0,51.0,24.0,12.0,,3.0,,2.0,167.0,,,7.0,,10.0,42.0,5.0,,1.0,1.0,,,95.0,95.0,3.0,21.0,9.0,20.5,,,,,14.0,0.0,,,,38.0,4.0,3.0,7.0,,1.0,,4.0,,4.0,27.0,113.0,7.0,3.0,91.0,35.0,29.0,13.0,1.0,3.0,2.0,,50.0,5.0,106.0,,,6.0,3.0,48.0,1.0,194.0,,0.0,6.0,11.0,,11.0,4.0,340.0,12.0,18.0,6.0,1.0,7.0,0.0,,,,,,,,,1.0
2023-24,2367577,4.0,2023-09-02 12:30:00,49,Sheff Utd,Home,180.0,27.0,1.0,4.0,3.0,1.0,1.0,110.0,6.0,2.0,9.0,2.0,3.0,25.0,286.0,,,18.0,19.0,20.0,4.0,2.0,2.0,,,,,,8.0,,,,2.0,4.0,10.0,6.0,11.0,2.0,,44.0,62.0,1.0,3.0,,2.0,14.0,1.0,10.0,,,4.0,6.0,1.0,,14.0,2.0,63.0,54.0,2.0,37.0,20.0,,1.0,51.0,11.0,13.0,1.0,,3.0,4.0,,175.0,1.0,,1.0,1.0,,,7.0,,,1.0,1.0,,,,,20.0,3.0,11.0,11.0,,9.0,82.0,76.0,35.0,6.0,,2.0,5.0,8.0,360.0,,,6.0,,42.0,58.0,29.0,,,,,,151.0,151.0,,31.0,20.0,45.4,1.0,2.0,1.0,,28.0,0.0,,,,83.0,2.0,2.0,4.0,,,,4.0,,3.0,54.0,267.0,14.0,7.0,207.0,52.0,37.0,16.0,3.0,14.0,11.0,,93.0,7.0,191.0,1.0,2.0,15.0,3.0,65.0,1.0,384.0,,0.0,13.0,16.0,,27.0,1.0,607.0,27.0,10.0,7.0,4.0,9.0,0.0,,,,,1.0,,,,
2023-24,2367585,5.0,2023-09-16 15:00:00,49,Sheff Utd,Away,91.0,13.0,1.0,2.0,1.0,5.0,1.0,96.0,9.0,2.0,6.0,4.0,4.0,27.0,185.0,1.0,,9.0,16.0,22.0,3.0,2.0,1.0,,,,,,4.0,,,,1.0,8.0,19.0,9.0,6.0,1.0,,44.0,58.0,1.0,1.0,,4.0,12.0,1.0,14.0,,,2.0,2.0,1.0,,12.0,4.0,58.0,59.0,4.0,34.0,20.0,,,48.0,14.0,11.0,,,1.0,1.0,,132.0,1.0,1.0,1.0,,1.0,,13.0,,,,1.0,,,,2.0,20.0,,10.0,10.0,4.0,6.0,46.0,64.0,34.0,15.0,1.0,1.0,5.0,5.0,227.0,,,9.0,3.0,11.0,53.0,12.0,,,,,,123.0,123.0,3.0,26.0,9.0,29.9,,3.0,,,23.0,0.0,,,,47.0,3.0,5.0,8.0,1.0,1.0,,1.0,,3.0,36.0,156.0,12.0,6.0,113.0,28.0,34.0,10.0,2.0,6.0,4.0,,73.0,14.0,162.0,1.0,2.0,19.0,4.0,60.0,3.0,269.0,1.0,1.0,7.0,22.0,,11.0,5.0,465.0,10.0,10.0,5.0,2.0,10.0,0.0,,,1.0,,,,,,
2023-24,2367597,6.0,2023-09-24 16:30:00,49,Sheff Utd,Home,208.0,16.0,,2.0,2.0,,,143.0,3.0,,4.0,1.0,2.0,13.0,349.0,,1.0,14.0,11.0,9.0,7.0,,1.0,,,,,,7.0,,,,1.0,9.0,17.0,5.0,7.0,2.0,,85.0,64.0,,,,,7.0,4.0,10.0,,,2.0,3.0,1.0,,11.0,5.0,51.0,46.0,,24.0,6.0,1.0,1.0,41.0,12.0,8.0,,,1.0,1.0,,156.0,,,,,,,6.0,,,,,,,,1.0,6.0,,12.0,12.0,,4.0,96.0,75.0,38.0,6.0,,3.0,4.0,1.0,421.0,,,3.0,3.0,40.0,43.0,16.0,,,,,,138.0,138.0,3.0,38.0,19.0,42.2,,,,,16.0,0.0,,,,107.0,6.0,1.0,7.0,,,,4.0,1.0,4.0,56.0,331.0,7.0,7.0,241.0,43.0,24.0,18.0,2.0,7.0,5.0,,87.0,2.0,210.0,,,19.0,4.0,56.0,3.0,444.0,,0.0,9.0,19.0,1.0,16.0,4.0,621.0,13.0,11.0,10.0,2.0,6.0,0.0,,,,,,,,,
2023-24,2367606,7.0,2023-09-30 15:00:00,49,Sheff Utd,Away,155.0,16.0,2.0,7.0,5.0,2.0,,216.0,7.0,,8.0,1.0,9.0,22.0,364.0,,,21.0,16.0,16.0,9.0,3.0,2.0,,,,,,11.0,,,,,7.0,17.0,3.0,11.0,5.0,,61.0,49.0,,,,1.0,12.0,8.0,9.0,1.0,,4.0,8.0,5.0,,12.0,1.0,50.0,40.0,1.0,20.0,5.0,,,54.0,9.0,6.0,,,,,,142.0,,,,,,,8.0,,,,,,,,,5.0,,1.0,1.0,,9.0,123.0,63.0,42.0,7.0,,6.0,6.0,2.0,418.0,,,4.0,,52.0,70.0,35.0,,,,,,124.0,124.0,3.0,10.0,23.0,47.6,,,,1.0,28.0,0.0,,,,115.0,5.0,2.0,6.0,,,,6.0,,5.0,95.0,344.0,12.0,12.0,175.0,36.0,20.0,9.0,4.0,17.0,13.0,,128.0,3.0,283.0,,,6.0,9.0,45.0,3.0,441.0,,0.0,16.0,14.0,3.0,23.0,1.0,621.0,31.0,15.0,5.0,4.0,10.0,0.0,,,,,,,,,
2023-24,2367613,8.0,2023-10-07 15:00:00,49,Sheff Utd,Away,128.0,18.0,3.0,4.0,1.0,,1.0,113.0,7.0,1.0,8.0,2.0,5.0,25.0,237.0,,,8.0,21.0,18.0,2.0,2.0,3.0,,,,,,2.0,,,,,3.0,10.0,11.0,3.0,2.0,,55.0,68.0,1.0,1.0,,4.0,15.0,1.0,14.0,,,4.0,3.0,3.0,,13.0,1.0,68.0,54.0,4.0,32.0,16.0,,1.0,55.0,10.0,8.0,,,2.0,2.0,,148.0,,,,,,,10.0,,,,1.0,,,,,16.0,,11.0,11.0,1.0,8.0,69.0,77.0,35.0,9.0,,1.0,3.0,2.0,318.0,,,6.0,1.0,35.0,47.0,25.0,,,,,,165.0,165.0,4.0,30.0,24.0,39.7,,,,,27.0,0.0,,,,70.0,2.0,2.0,4.0,,1.0,,2.0,,4.0,49.0,219.0,15.0,5.0,157.0,44.0,32.0,19.0,4.0,12.0,8.0,,93.0,3.0,197.0,1.0,1.0,19.0,5.0,68.0,1.0,342.0,,0.0,5.0,20.0,,19.0,2.0,553.0,17.0,15.0,8.0,4.0,13.0,0.0,,1.0,,,,,1.0,,
2023-24,2367626,9.0,2023-10-21 20:00:00,49,Sheff Utd,Home,100.0,22.0,1.0,2.0,1.0,,,127.0,2.0,1.0,2.0,2.0,3.0,25.0,225.0,,1.0,15.0,16.0,18.0,7.0,1.0,1.0,,,,,,10.0,1.0,,,,8.0,5.0,9.0,6.0,6.0,,54.0,62.0,1.0,1.0,1.0,2.0,8.0,3.0,9.0,,,5.0,3.0,6.0,,6.0,2.0,53.0,46.0,2.0,22.0,14.0,,1.0,57.0,12.0,8.0,1.0,,5.0,2.0,,149.0,,,,,,,10.0,,,,1.0,,,,,14.0,,14.0,14.0,2.0,2.0,61.0,74.0,27.0,4.0,,2.0,6.0,6.0,302.0,,,3.0,1.0,33.0,77.0,32.0,,,,,1.0,167.0,167.0,5.0,27.0,22.0,37.5,,,,,13.0,0.0,,,,68.0,1.0,2.0,3.0,,1.0,,3.0,,3.0,78.0,211.0,8.0,8.0,119.0,66.0,22.0,17.0,4.0,15.0,11.0,,129.0,4.0,228.0,1.0,1.0,15.0,3.0,70.0,3.0,332.0,,0.0,12.0,14.0,1.0,20.0,3.0,522.0,22.0,22.0,7.0,5.0,8.0,0.0,,,1.0,,,,,,
2023-24,2367629,10.0,2023-10-28 15:00:00,49,Sheff Utd,Away,167.0,21.0,,,,,,74.0,5.0,,4.0,4.0,2.0,23.0,241.0,,,11.0,11.0,11.0,2.0,,,1.0,,,,,2.0,,,,,8.0,10.0,3.0,,2.0,,63.0,47.0,,,,,8.0,1.0,6.0,1.0,,1.0,,1.0,,4.0,2.0,40.0,42.0,,21.0,4.0,1.0,,31.0,13.0,9.0,,,2.0,3.0,,115.0,,,,,,,8.0,,,,,,,,,4.0,,8.0,8.0,,4.0,76.0,44.0,19.0,6.0,,1.0,1.0,,300.0,,,4.0,1.0,31.0,28.0,9.0,1.0,1.0,1.0,,,112.0,112.0,3.0,21.0,16.0,32.9,,,,1.0,14.0,0.0,,,,69.0,3.0,,2.0,,,1.0,1.0,,5.0,30.0,224.0,8.0,2.0,207.0,49.0,21.0,9.0,1.0,5.0,4.0,1.0,53.0,4.0,121.0,,,12.0,2.0,57.0,1.0,323.0,,0.0,2.0,20.0,,12.0,3.0,463.0,7.0,12.0,3.0,1.0,13.0,0.0,,,1.0,,,,,,
2023-24,2367646,11.0,2023-11-04 15:00:00,49,Sheff Utd,Home,86.0,11.0,,3.0,3.0,2.0,,118.0,1.0,2.0,2.0,4.0,,13.0,201.0,,,17.0,25.0,11.0,6.0,,1.0,,,1.0,,,8.0,1.0,,,,6.0,7.0,3.0,4.0,7.0,,45.0,53.0,,,1.0,,14.0,3.0,8.0,,,4.0,7.0,2.0,,8.0,1.0,57.0,44.0,,14.0,6.0,,,54.0,13.0,9.0,1.0,,6.0,4.0,1.0,140.0,1.0,,,1.0,,,6.0,,,1.0,1.0,,,,2.0,6.0,,5.0,5.0,,2.0,58.0,59.0,21.0,4.0,1.0,4.0,3.0,2.0,283.0,,,2.0,2.0,38.0,61.0,25.0,,,,,1.0,153.0,153.0,13.0,17.0,20.0,38.1,,,,1.0,20.0,0.0,,,,57.0,2.0,,2.0,,1.0,,6.0,,2.0,69.0,194.0,14.0,7.0,107.0,23.0,14.0,7.0,3.0,16.0,13.0,,116.0,6.0,209.0,1.0,2.0,32.0,,55.0,,300.0,,0.0,11.0,24.0,,24.0,2.0,487.0,27.0,19.0,2.0,4.0,11.0,0.0,1.0,,1.0,,,,,,
2023-24,2367651,12.0,2023-11-12 14:00:00,49,Sheff Utd,Away,166.0,7.0,1.0,2.0,1.0,3.0,,147.0,4.0,,3.0,4.0,4.0,17.0,311.0,,,8.0,14.0,11.0,6.0,,3.0,,,,,,6.0,,,,,9.0,8.0,3.0,4.0,5.0,,67.0,52.0,1.0,2.0,,2.0,9.0,2.0,11.0,,,3.0,2.0,1.0,,6.0,2.0,54.0,57.0,2.0,18.0,5.0,,1.0,39.0,16.0,13.0,,,1.0,1.0,,134.0,,,,,,,6.0,,,,1.0,,,,,5.0,,8.0,8.0,1.0,3.0,93.0,51.0,22.0,6.0,,3.0,3.0,1.0,372.0,,,1.0,2.0,30.0,60.0,23.0,,,,,,116.0,116.0,6.0,19.0,22.0,38.6,,,1.0,2.0,21.0,0.0,,,,102.0,3.0,2.0,5.0,,1.0,,6.0,,3.0,80.0,294.0,9.0,6.0,186.0,16.0,18.0,13.0,2.0,6.0,4.0,,123.0,6.0,216.0,1.0,,26.0,6.0,50.0,1.0,396.0,,0.0,9.0,27.0,1.0,12.0,2.0,558.0,25.0,7.0,6.0,3.0,15.0,0.0,,,,,,,,,
2023-24,2367666,13.0,2023-11-25 15:00:00,49,Sheff Utd,Home,142.0,12.0,1.0,6.0,5.0,2.0,1.0,135.0,3.0,1.0,4.0,6.0,5.0,19.0,271.0,,,17.0,31.0,28.0,6.0,1.0,1.0,,,,,,8.0,,,,,3.0,16.0,7.0,9.0,1.0,,72.0,61.0,1.0,,1.0,,10.0,4.0,11.0,,,4.0,8.0,2.0,,10.0,4.0,64.0,67.0,,21.0,8.0,1.0,,77.0,6.0,8.0,,,1.0,2.0,,188.0,1.0,,1.0,1.0,,,12.0,,,1.0,,,,,,8.0,,6.0,6.0,1.0,4.0,64.0,89.0,33.0,7.0,,2.0,6.0,2.0,379.0,,,2.0,,54.0,71.0,27.0,,,,,,186.0,186.0,5.0,24.0,24.0,45.5,,,,,21.0,0.0,,,,81.0,4.0,4.0,8.0,,1.0,,4.0,,5.0,72.0,259.0,10.0,8.0,168.0,38.0,21.0,11.0,4.0,16.0,12.0,,143.0,5.0,253.0,,1.0,28.0,6.0,69.0,4.0,405.0,,0.0,10.0,26.0,,25.0,4.0,605.0,21.0,14.0,5.0,4.0,14.0,0.0,,,,,,,,,1.0
2023-24,2367671,14.0,2023-12-02 15:00:00,49,Sheff Utd,Away,163.0,9.0,,1.0,1.0,2.0,,80.0,2.0,,3.0,6.0,1.0,19.0,242.0,,,7.0,23.0,16.0,5.0,,1.0,1.0,,,,,4.0,,,,,8.0,13.0,6.0,4.0,2.0,,51.0,48.0,1.0,1.0,,1.0,9.0,,14.0,,,1.0,3.0,1.0,,3.0,2.0,58.0,42.0,1.0,34.0,9.0,,,37.0,12.0,10.0,,,,,,146.0,,,,,,,5.0,,,,,,,,,9.0,,10.0,10.0,2.0,3.0,70.0,54.0,18.0,6.0,,3.0,2.0,3.0,306.0,,,5.0,2.0,38.0,28.0,14.0,,,,,,123.0,123.0,,28.0,13.0,36.4,,,,,15.0,0.0,,,,67.0,,2.0,2.0,1.0,,1.0,3.0,,4.0,28.0,224.0,9.0,5.0,188.0,26.0,34.0,13.0,1.0,5.0,4.0,1.0,59.0,9.0,151.0,,,24.0,1.0,56.0,1.0,334.0,1.0,1.0,6.0,11.0,,15.0,5.0,480.0,11.0,6.0,6.0,1.0,5.0,0.0,,,,,,,,,
2023-24,2367684,15.0,2023-12-06 19:30:00,49,Sheff Utd,Home,44.0,5.0,1.0,1.0,,,,57.0,1.0,1.0,,5.0,3.0,10.0,100.0,,2.0,7.0,40.0,18.0,3.0,,1.0,2.0,,1.0,,,4.0,,,,,9.0,11.0,4.0,5.0,1.0,,30.0,47.0,2.0,3.0,,3.0,6.0,2.0,12.0,,,2.0,1.0,,,4.0,2.0,79.0,55.0,3.0,23.0,12.0,,,47.0,12.0,8.0,,,2.0,2.0,1.0,128.0,,,,,,,9.0,,,,1.0,,,,,12.0,,9.0,9.0,2.0,,21.0,65.0,13.0,12.0,,1.0,2.0,1.0,181.0,,,2.0,1.0,53.0,14.0,16.0,,,,,,160.0,160.0,1.0,25.0,13.0,24.3,,,,,16.0,0.0,,,,28.0,5.0,1.0,6.0,,,2.0,3.0,,4.0,33.0,92.0,6.0,3.0,75.0,12.0,23.0,21.0,2.0,5.0,3.0,2.0,76.0,3.0,137.0,2.0,1.0,42.0,4.0,63.0,1.0,207.0,,0.0,6.0,20.0,2.0,21.0,2.0,380.0,13.0,17.0,9.0,2.0,15.0,0.0,1.0,,,,,,,,
2023-24,2367695,16.0,2023-12-09 15:00:00,49,Sheff Utd,Home,110.0,10.0,,1.0,1.0,2.0,,133.0,2.0,1.0,2.0,15.0,1.0,33.0,242.0,,,22.0,15.0,24.0,7.0,,,1.0,,,,,9.0,,,,,12.0,8.0,2.0,4.0,5.0,,46.0,70.0,1.0,2.0,,1.0,10.0,1.0,10.0,,,3.0,5.0,2.0,,10.0,,61.0,58.0,1.0,43.0,21.0,,,54.0,14.0,13.0,,,,2.0,,154.0,1.0,,,1.0,,,5.0,,,1.0,2.0,,,,1.0,21.0,,8.0,8.0,,2.0,60.0,69.0,39.0,4.0,1.0,3.0,5.0,4.0,307.0,,,3.0,,62.0,44.0,25.0,,,,,,151.0,151.0,7.0,22.0,27.0,40.2,,,,,21.0,0.0,,,,74.0,3.0,1.0,4.0,,1.0,1.0,4.0,,3.0,77.0,225.0,10.0,8.0,142.0,20.0,43.0,21.0,3.0,12.0,9.0,1.0,113.0,8.0,204.0,2.0,1.0,39.0,2.0,73.0,1.0,334.0,,0.0,9.0,14.0,,27.0,5.0,559.0,18.0,19.0,8.0,3.0,8.0,0.0,,,,,,,,,
2023-24,2367702,17.0,2023-12-16 15:00:00,49,Sheff Utd,Away,87.0,7.0,1.0,2.0,1.0,1.0,,53.0,4.0,3.0,3.0,6.0,1.0,14.0,138.0,1.0,,7.0,10.0,12.0,5.0,,2.0,,1.0,1.0,,,3.0,,,,,14.0,7.0,8.0,3.0,3.0,,34.0,58.0,,,,1.0,6.0,4.0,12.0,,,5.0,1.0,3.0,,8.0,1.0,52.0,56.0,1.0,24.0,6.0,1.0,1.0,43.0,14.0,9.0,,,1.0,,1.0,109.0,,,,,,,8.0,,,,2.0,,,,,6.0,,13.0,13.0,2.0,3.0,50.0,46.0,16.0,7.0,,1.0,4.0,1.0,199.0,,,5.0,1.0,22.0,24.0,15.0,,,,,,123.0,123.0,4.0,32.0,15.0,22.3,,,,,12.0,0.0,,,,33.0,2.0,2.0,4.0,,1.0,,1.0,,3.0,31.0,123.0,6.0,5.0,121.0,21.0,24.0,15.0,4.0,8.0,4.0,,70.0,6.0,113.0,2.0,3.0,25.0,3.0,56.0,1.0,226.0,2.0,0.0,6.0,28.0,,8.0,3.0,399.0,14.0,10.0,7.0,6.0,15.0,0.0,,,,,,,,,
2023-24,2367708,18.0,2023-12-22 20:00:00,49,Sheff Utd,Away,59.0,10.0,1.0,2.0,1.0,,,63.0,2.0,1.0,2.0,5.0,1.0,15.0,120.0,1.0,1.0,8.0,20.0,20.0,2.0,1.0,1.0,,,,,,4.0,,,,,16.0,7.0,5.0,3.0,2.0,,25.0,51.0,1.0,,1.0,2.0,9.0,1.0,4.0,,,1.0,1.0,2.0,,3.0,2.0,51.0,69.0,2.0,44.0,25.0,1.0,,36.0,16.0,11.0,1.0,,,,,88.0,1.0,,1.0,1.0,,,8.0,,,1.0,,,,,,25.0,,10.0,10.0,2.0,2.0,36.0,48.0,18.0,9.0,,1.0,3.0,2.0,165.0,,,4.0,3.0,22.0,34.0,8.0,,,,,,111.0,111.0,2.0,25.0,13.0,22.3,,2.0,,1.0,20.0,0.0,,,,43.0,3.0,,3.0,,,,2.0,,4.0,27.0,108.0,9.0,4.0,77.0,21.0,44.0,15.0,1.0,4.0,3.0,,55.0,2.0,119.0,,1.0,24.0,1.0,52.0,4.0,192.0,2.0,0.0,5.0,31.0,1.0,13.0,3.0,390.0,10.0,14.0,7.0,1.0,15.0,0.0,,,,,,,,,
