season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attObxdRight,attPenMiss,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,rightsidePass,unsuccessfulTouch,attLgRight,attPenPost,attPenTarget,attOneOnOne,contentiousDecision,ptsDroppedWinningPos,attLgLeft,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,ptsGainedLosingPos,fiftyFifty,successfulFiftyFifty,totalDistance
2012-13,442060,7,2012-10-07 15:00:00,14,Liverpool,Home,194.0,9.0,,2.0,2.0,1.0,,234.0,4.0,,8.0,1.0,23.0,22.0,426.0,,1.0,26.0,18.0,19.0,11.0,1.0,,1.0,,1.0,,,1.0,,,,12.0,,,,3.0,1.0,2.0,4.0,,,64.0,1.0,5.0,2.0,,5.0,9.0,4.0,,9.0,,54.0,62.0,1.0,18.0,12.0,,2.0,,,,,,88.0,9.0,16.0,,,7.0,5.0,1.0,,,,,,,5.0,,1.0,,18.0,3.0,17.0,15.0,1.0,,8.0,70.0,43.0,5.0,,8.0,4.0,2.0,,1.0,,50.0,81.0,32.0,,,,,,172.0,158.0,2.0,20.0,32.0,62.9,3.0,,0.0,1.0,1.0,,,,1.0,11.0,,,2.0,137.0,,12.0,212.0,24.0,32.0,30.0,4.0,22.0,18.0,1.0,200.0,4.0,335.0,1.0,,10.0,23.0,44.0,,525.0,1.0,0.0,18.0,13.0,2.0,29.0,0.0,733.0,,,14.0,5.0,12.0,0.0,,,85.0,,1.0,,189.0,121.0,2.0,130.0,8.0,,,,,1.0,,,,,,,,,,
2012-13,442070,8,2012-10-20 15:00:00,14,Liverpool,Home,186.0,10.0,2.0,2.0,,3.0,,222.0,6.0,,6.0,4.0,14.0,27.0,406.0,2.0,1.0,22.0,15.0,20.0,19.0,1.0,,2.0,,,,,1.0,,,,22.0,,,,,1.0,3.0,7.0,,,64.0,1.0,9.0,6.0,,6.0,6.0,,,11.0,1.0,56.0,59.0,1.0,18.0,8.0,,,,,,,,67.0,13.0,6.0,,,3.0,1.0,1.0,1.0,,1.0,1.0,,,10.0,1.0,2.0,,20.0,,18.0,15.0,2.0,,6.0,82.0,46.0,5.0,1.0,8.0,13.0,7.0,,3.0,,79.0,53.0,13.0,,,,,,164.0,147.0,3.0,26.0,27.0,56.8,,1.0,0.0,1.0,2.0,,,2.0,2.0,11.0,,,3.0,142.0,,21.0,208.0,23.0,35.0,22.0,4.0,11.0,7.0,2.0,184.0,12.0,300.0,2.0,,14.0,15.0,49.0,3.0,497.0,2.0,0.0,27.0,22.0,2.0,24.0,1.0,729.0,,,11.0,6.0,17.0,0.0,,,79.0,1.0,1.0,,185.0,119.0,3.0,114.0,13.0,,,,1.0,,,,,,,,,,,
2012-13,442082,9,2012-10-28 13:30:00,14,Liverpool,Away,124.0,15.0,,2.0,2.0,4.0,1.0,119.0,5.0,1.0,4.0,7.0,9.0,24.0,241.0,,1.0,9.0,17.0,19.0,8.0,2.0,,,,,,1.0,1.0,,,,8.0,,,,,2.0,11.0,5.0,,,64.0,1.0,2.0,8.0,,5.0,8.0,3.0,,15.0,1.0,63.0,68.0,1.0,30.0,15.0,2.0,1.0,,,,,,59.0,19.0,16.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,14.0,,1.0,1.0,32.0,,13.0,11.0,,,4.0,77.0,42.0,9.0,,8.0,3.0,3.0,,3.0,,41.0,41.0,17.0,,,,,,158.0,135.0,2.0,33.0,20.0,43.8,,2.0,0.0,2.0,,,,1.0,,8.0,1.0,,3.0,63.0,,11.0,139.0,26.0,53.0,15.0,4.0,17.0,13.0,,103.0,10.0,192.0,1.0,1.0,19.0,11.0,46.0,3.0,314.0,,0.0,13.0,23.0,1.0,12.0,3.0,534.0,,,10.0,5.0,19.0,0.0,,,50.0,2.0,1.0,1.0,152.0,50.0,4.0,62.0,8.0,,,,1.0,2.0,,,,,,,,,,
2012-13,442090,10,2012-11-04 16:00:00,14,Liverpool,Home,191.0,15.0,,1.0,1.0,3.0,,248.0,9.0,,6.0,3.0,22.0,29.0,438.0,,1.0,26.0,7.0,16.0,15.0,,,2.0,,2.0,,,2.0,,1.0,,18.0,,,,,1.0,5.0,6.0,,,62.0,,9.0,9.0,,14.0,14.0,5.0,,8.0,2.0,52.0,71.0,,6.0,4.0,,2.0,,,,,,84.0,11.0,14.0,1.0,1.0,7.0,7.0,2.0,1.0,,1.0,1.0,,,10.0,1.0,1.0,1.0,9.0,1.0,13.0,9.0,,,6.0,84.0,57.0,3.0,,4.0,12.0,6.0,,,,96.0,61.0,21.0,,,,,,172.0,165.0,4.0,23.0,28.0,65.3,,,0.0,1.0,1.0,,,,2.0,8.0,,,2.0,132.0,,16.0,201.0,23.0,13.0,32.0,11.0,37.0,26.0,2.0,186.0,9.0,358.0,1.0,,6.0,22.0,44.0,1.0,522.0,,0.0,23.0,27.0,3.0,28.0,0.0,746.0,,,14.0,14.0,21.0,0.0,,,59.0,3.0,2.0,1.0,209.0,121.0,5.0,133.0,9.0,,,,,,,,,,,,,,,
2012-13,442101,11,2012-11-11 16:00:00,14,Liverpool,Away,231.0,19.0,2.0,2.0,,4.0,,213.0,11.0,2.0,7.0,3.0,12.0,26.0,442.0,,2.0,15.0,6.0,7.0,6.0,,,,,,,,,,,,5.0,,,,,1.0,10.0,5.0,,,61.0,4.0,2.0,13.0,,7.0,6.0,4.0,,20.0,2.0,67.0,63.0,4.0,10.0,4.0,,3.0,,,,,,69.0,13.0,12.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,19.0,,2.0,,9.0,,11.0,9.0,,,7.0,76.0,55.0,4.0,,4.0,3.0,3.0,,2.0,,93.0,44.0,12.0,,,,,,154.0,149.0,2.0,33.0,19.0,56.9,,1.0,0.0,2.0,,,,1.0,,4.0,,,1.0,107.0,,7.0,252.0,25.0,15.0,28.0,7.0,18.0,11.0,,139.0,11.0,273.0,2.0,2.0,12.0,13.0,36.0,7.0,507.0,,0.0,9.0,31.0,2.0,21.0,3.0,723.0,,,13.0,7.0,27.0,0.0,,,71.0,1.0,,1.0,184.0,125.0,1.0,127.0,11.0,1.0,,,,,,,,,,,,,,
2012-13,442111,12,2012-11-17 15:00:00,14,Liverpool,Home,175.0,13.0,1.0,3.0,2.0,2.0,,181.0,6.0,,3.0,2.0,11.0,21.0,353.0,2.0,1.0,18.0,12.0,8.0,13.0,1.0,,,,1.0,,,1.0,,,,18.0,,,,,,2.0,8.0,,,49.0,2.0,6.0,3.0,,10.0,14.0,3.0,1.0,12.0,1.0,44.0,54.0,2.0,7.0,5.0,,,,,,,,59.0,9.0,11.0,2.0,,2.0,1.0,1.0,2.0,,2.0,2.0,,,12.0,3.0,,,7.0,,17.0,15.0,,,3.0,70.0,47.0,5.0,,6.0,10.0,6.0,,1.0,,49.0,62.0,21.0,,,,,,136.0,130.0,5.0,23.0,17.0,48.9,,2.0,0.0,,2.0,,,2.0,,10.0,1.0,,3.0,110.0,,16.0,186.0,21.0,13.0,20.0,7.0,24.0,18.0,,145.0,6.0,256.0,,,9.0,11.0,37.0,1.0,418.0,2.0,0.0,22.0,23.0,2.0,24.0,0.0,627.0,,,12.0,10.0,19.0,0.0,,,69.0,3.0,1.0,3.0,168.0,91.0,4.0,90.0,7.0,,,,1.0,,,,,,,,,,,
2012-13,442126,13,2012-11-25 13:30:00,14,Liverpool,Away,206.0,18.0,2.0,4.0,2.0,1.0,,253.0,8.0,1.0,2.0,1.0,24.0,33.0,455.0,,2.0,18.0,11.0,14.0,10.0,3.0,,1.0,,,,,,,,,16.0,,1.0,,,1.0,9.0,9.0,,,60.0,5.0,5.0,7.0,,6.0,11.0,2.0,,14.0,2.0,57.0,48.0,5.0,12.0,5.0,,1.0,,,,,,71.0,10.0,6.0,,,1.0,,,,,,,,,14.0,,,,8.0,1.0,17.0,10.0,,,2.0,82.0,50.0,7.0,,4.0,9.0,9.0,,7.0,,63.0,60.0,14.0,,,,,,154.0,143.0,5.0,20.0,31.0,50.5,1.0,2.0,0.0,2.0,,,,2.0,1.0,7.0,1.0,,2.0,141.0,,13.0,222.0,27.0,23.0,28.0,6.0,19.0,13.0,1.0,176.0,7.0,330.0,,2.0,13.0,24.0,52.0,3.0,533.0,1.0,0.0,21.0,15.0,4.0,20.0,0.0,750.0,,,13.0,6.0,13.0,0.0,,,73.0,2.0,3.0,,197.0,124.0,3.0,139.0,7.0,,,,1.0,2.0,,,,,,,,,,
2012-13,442135,14,2012-11-28 19:45:00,14,Liverpool,Away,260.0,19.0,1.0,4.0,3.0,1.0,,213.0,8.0,,6.0,1.0,17.0,34.0,469.0,,2.0,25.0,11.0,14.0,5.0,,,,,,,,,,1.0,,12.0,,,,,,5.0,11.0,,,49.0,,7.0,8.0,,12.0,13.0,4.0,,24.0,2.0,74.0,52.0,,7.0,2.0,1.0,2.0,,,,,,86.0,18.0,6.0,,,,,,,,,,,,8.0,,,1.0,5.0,,10.0,9.0,,,6.0,87.0,56.0,1.0,,1.0,4.0,5.0,,2.0,,79.0,70.0,22.0,,,,,,171.0,165.0,2.0,19.0,21.0,65.0,,,0.0,2.0,3.0,,,,,5.0,1.0,,2.0,124.0,,5.0,268.0,34.0,13.0,28.0,12.0,29.0,17.0,,181.0,5.0,317.0,,,8.0,18.0,52.0,1.0,556.0,,0.0,17.0,18.0,3.0,29.0,2.0,765.0,,,14.0,12.0,16.0,0.0,,,75.0,1.0,3.0,,201.0,140.0,1.0,140.0,9.0,,,,,2.0,,,,,,,,,,
2012-13,442141,15,2012-12-01 15:00:00,14,Liverpool,Home,249.0,16.0,4.0,10.0,6.0,4.0,,233.0,10.0,1.0,7.0,3.0,19.0,41.0,472.0,,3.0,26.0,4.0,15.0,17.0,3.0,,1.0,,,1.0,,1.0,,,,16.0,,1.0,1.0,,1.0,4.0,5.0,,,57.0,3.0,4.0,5.0,,10.0,17.0,1.0,1.0,19.0,1.0,53.0,48.0,3.0,12.0,5.0,,2.0,,,,,,77.0,14.0,8.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,10.0,,,4.0,9.0,2.0,10.0,9.0,,,7.0,78.0,57.0,4.0,,10.0,11.0,8.0,,2.0,,55.0,98.0,23.0,,,,,,162.0,154.0,4.0,20.0,26.0,63.9,2.0,2.0,0.0,,1.0,,,1.0,1.0,11.0,1.0,,2.0,128.0,,21.0,261.0,27.0,20.0,21.0,9.0,28.0,19.0,2.0,178.0,9.0,322.0,,1.0,11.0,19.0,58.0,3.0,555.0,,0.0,23.0,19.0,3.0,30.0,2.0,774.0,,,6.0,10.0,15.0,0.0,,,81.0,3.0,3.0,,212.0,132.0,4.0,130.0,8.0,,,,,,,,,,,,,,,
2012-13,442157,16,2012-12-09 16:00:00,14,Liverpool,Away,212.0,18.0,2.0,4.0,2.0,8.0,,237.0,7.0,,8.0,5.0,15.0,33.0,445.0,,1.0,19.0,14.0,15.0,10.0,,,2.0,,,,,,1.0,,,16.0,,,,,,7.0,5.0,,,59.0,2.0,5.0,9.0,,5.0,12.0,5.0,1.0,18.0,,61.0,54.0,2.0,19.0,10.0,,2.0,,,,,,73.0,12.0,11.0,,,2.0,,,3.0,,2.0,3.0,,,8.0,3.0,3.0,1.0,19.0,,8.0,5.0,,,8.0,94.0,67.0,2.0,2.0,5.0,8.0,4.0,,2.0,1.0,60.0,68.0,24.0,1.0,1.0,1.0,,,172.0,152.0,,21.0,26.0,61.4,,2.0,0.0,2.0,1.0,,,,2.0,8.0,1.0,,3.0,122.0,,13.0,236.0,33.0,39.0,15.0,4.0,21.0,17.0,4.0,173.0,16.0,320.0,3.0,,16.0,16.0,48.0,1.0,535.0,,0.0,17.0,22.0,1.0,21.0,2.0,754.0,,,6.0,5.0,16.0,0.0,,,83.0,2.0,,2.0,214.0,122.0,1.0,116.0,13.0,,,,,,,,,,,,,,,
2012-13,442160,17,2012-12-15 15:00:00,14,Liverpool,Home,173.0,18.0,5.0,9.0,4.0,1.0,,332.0,5.0,2.0,6.0,,20.0,55.0,496.0,,1.0,31.0,16.0,10.0,16.0,2.0,,,,,,1.0,2.0,,,1.0,21.0,,,,,3.0,5.0,6.0,,,61.0,,11.0,4.0,,7.0,21.0,13.0,,11.0,2.0,49.0,35.0,,9.0,7.0,1.0,1.0,,,,,,93.0,5.0,9.0,,,5.0,3.0,2.0,1.0,,,1.0,,,5.0,1.0,,1.0,8.0,,9.0,6.0,,,6.0,75.0,59.0,2.0,1.0,7.0,12.0,8.0,,,,87.0,95.0,38.0,,,,,,151.0,147.0,4.0,22.0,28.0,72.1,,,0.0,1.0,2.0,,,,,10.0,2.0,,2.0,204.0,,19.0,180.0,29.0,13.0,19.0,6.0,43.0,37.0,,253.0,4.0,427.0,,2.0,5.0,21.0,65.0,3.0,564.0,,0.0,29.0,11.0,4.0,33.0,1.0,780.0,,,5.0,7.0,9.0,0.0,,,69.0,,,,187.0,158.0,2.0,150.0,13.0,,,,,1.0,,,,,,,,,,
2012-13,442170,18,2012-12-22 17:30:00,14,Liverpool,Home,243.0,17.0,4.0,7.0,3.0,1.0,2.0,247.0,4.0,1.0,2.0,1.0,19.0,29.0,483.0,1.0,1.0,15.0,5.0,14.0,15.0,2.0,,,,,,1.0,1.0,,,,15.0,,,,,1.0,3.0,5.0,,,61.0,,5.0,8.0,,8.0,8.0,6.0,1.0,7.0,4.0,45.0,52.0,,10.0,4.0,,,,,,,,59.0,13.0,6.0,1.0,,5.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,,4.0,2.0,1.0,,7.0,,19.0,17.0,2.0,,3.0,74.0,60.0,2.0,2.0,8.0,13.0,9.0,,2.0,,59.0,78.0,28.0,,,,,,127.0,119.0,4.0,25.0,29.0,55.6,,,0.0,1.0,3.0,,,,,9.0,,,3.0,114.0,,21.0,254.0,26.0,18.0,20.0,5.0,22.0,17.0,,154.0,5.0,321.0,1.0,1.0,6.0,20.0,41.0,2.0,553.0,1.0,0.0,23.0,24.0,3.0,15.0,1.0,740.0,,,8.0,8.0,21.0,0.0,,,75.0,4.0,3.0,2.0,186.0,151.0,,141.0,12.0,,,,,,,,,,,,,,,
2012-13,442187,19,2012-12-26 19:45:00,14,Liverpool,Away,197.0,9.0,2.0,8.0,6.0,2.0,1.0,230.0,6.0,,4.0,5.0,15.0,34.0,419.0,,1.0,25.0,24.0,26.0,14.0,,,,,,,,1.0,,,,12.0,1.0,,1.0,,,8.0,2.0,,,63.0,,7.0,1.0,,8.0,8.0,4.0,,13.0,1.0,56.0,66.0,,25.0,11.0,,,,,,,,64.0,6.0,11.0,,,4.0,2.0,1.0,,,,,,,7.0,,1.0,1.0,19.0,1.0,9.0,8.0,,,4.0,76.0,53.0,6.0,1.0,5.0,9.0,4.0,,3.0,,79.0,61.0,20.0,,,,,1.0,155.0,140.0,1.0,33.0,21.0,62.4,1.0,1.0,0.0,2.0,,,,1.0,,6.0,,,3.0,113.0,,14.0,219.0,20.0,40.0,21.0,7.0,21.0,14.0,,148.0,3.0,298.0,1.0,,17.0,16.0,48.0,4.0,496.0,,0.0,17.0,21.0,5.0,27.0,1.0,718.0,,,8.0,8.0,19.0,0.0,,,59.0,2.0,2.0,,191.0,124.0,3.0,122.0,14.0,,,,,,,,,,,,,,,
2012-13,442195,20,2012-12-30 16:00:00,14,Liverpool,Away,272.0,21.0,3.0,3.0,2.0,1.0,,251.0,10.0,1.0,7.0,4.0,31.0,43.0,520.0,2.0,1.0,22.0,8.0,11.0,11.0,2.0,,,,,,,,,,,13.0,,,,,,1.0,13.0,,,69.0,,5.0,4.0,,9.0,10.0,4.0,1.0,17.0,3.0,47.0,61.0,,7.0,2.0,,,,,,,,74.0,9.0,9.0,2.0,,5.0,2.0,,2.0,,1.0,1.0,1.0,,11.0,2.0,,1.0,4.0,,14.0,12.0,1.0,,7.0,90.0,63.0,1.0,,5.0,10.0,7.0,,1.0,,81.0,65.0,26.0,,,,,,154.0,148.0,4.0,26.0,30.0,66.5,,,0.0,,6.0,,,2.0,,7.0,1.0,,3.0,139.0,,15.0,291.0,39.0,13.0,25.0,6.0,20.0,16.0,1.0,195.0,4.0,343.0,,1.0,13.0,34.0,60.0,,614.0,2.0,0.0,19.0,26.0,1.0,23.0,1.0,820.0,,,15.0,9.0,20.0,0.0,,,103.0,4.0,4.0,2.0,213.0,143.0,,155.0,8.0,,,,,,,,,,,,,,,
2012-13,442200,21,2013-01-02 19:45:00,14,Liverpool,Home,300.0,25.0,3.0,4.0,1.0,4.0,,243.0,3.0,,8.0,2.0,33.0,31.0,539.0,,1.0,21.0,15.0,20.0,15.0,4.0,,1.0,,,,1.0,2.0,,,,22.0,,,,,1.0,4.0,4.0,,,72.0,1.0,9.0,1.0,,9.0,9.0,2.0,,8.0,1.0,43.0,51.0,1.0,19.0,9.0,,1.0,,,,,,88.0,9.0,5.0,2.0,,4.0,1.0,2.0,3.0,,2.0,3.0,,,4.0,3.0,2.0,1.0,11.0,,12.0,10.0,,,9.0,82.0,53.0,5.0,1.0,8.0,14.0,10.0,,5.0,,64.0,59.0,20.0,,,,,,143.0,137.0,8.0,28.0,26.0,66.2,,,0.0,2.0,,,,1.0,1.0,10.0,,,3.0,138.0,,22.0,319.0,39.0,25.0,19.0,8.0,20.0,12.0,2.0,185.0,11.0,321.0,2.0,,9.0,34.0,47.0,7.0,620.0,,0.0,29.0,18.0,3.0,22.0,0.0,825.0,,,8.0,9.0,13.0,0.0,,,115.0,6.0,3.0,3.0,216.0,140.0,3.0,149.0,8.0,,,,1.0,,,,,,,,,,,
2012-13,442213,22,2013-01-13 13:30:00,14,Liverpool,Away,216.0,14.0,,,,3.0,,198.0,6.0,1.0,5.0,2.0,12.0,32.0,414.0,,,15.0,13.0,8.0,10.0,1.0,,2.0,,,,,,,,,12.0,,,,,,10.0,5.0,,,56.0,1.0,3.0,8.0,1.0,1.0,5.0,2.0,,11.0,2.0,62.0,57.0,1.0,15.0,7.0,,3.0,,,,,,52.0,16.0,14.0,1.0,,3.0,3.0,,,,,,,,7.0,1.0,,,15.0,,17.0,13.0,,,5.0,77.0,54.0,3.0,,6.0,5.0,3.0,,5.0,,63.0,58.0,17.0,,,,,,142.0,129.0,3.0,24.0,22.0,54.0,,,0.0,2.0,1.0,,,1.0,2.0,7.0,,,3.0,88.0,,11.0,234.0,25.0,28.0,18.0,1.0,11.0,10.0,2.0,126.0,6.0,264.0,,1.0,9.0,12.0,45.0,1.0,487.0,1.0,0.0,13.0,31.0,1.0,22.0,4.0,689.0,,,4.0,1.0,26.0,0.0,,,74.0,1.0,1.0,1.0,175.0,121.0,3.0,117.0,8.0,,,,,,,,,,,,,,,
2012-13,442220,23,2013-01-19 15:00:00,14,Liverpool,Home,298.0,25.0,2.0,5.0,3.0,1.0,,334.0,2.0,1.0,4.0,4.0,28.0,61.0,627.0,1.0,1.0,22.0,9.0,12.0,12.0,1.0,,,,,,,,,,,15.0,,,,,,1.0,3.0,,,53.0,2.0,2.0,5.0,,9.0,13.0,1.0,,11.0,,45.0,40.0,2.0,10.0,4.0,,,,,,,,81.0,10.0,8.0,2.0,,1.0,,,3.0,,1.0,3.0,,,2.0,4.0,,,9.0,,18.0,11.0,,,4.0,73.0,66.0,4.0,2.0,7.0,9.0,9.0,,2.0,,88.0,79.0,17.0,,,,,,128.0,118.0,2.0,23.0,24.0,67.7,,,0.0,1.0,,,,,,7.0,,,3.0,167.0,,16.0,322.0,37.0,20.0,18.0,6.0,20.0,14.0,1.0,202.0,3.0,392.0,,1.0,15.0,29.0,72.0,2.0,694.0,1.0,0.0,18.0,12.0,2.0,23.0,1.0,875.0,,,8.0,9.0,9.0,0.0,,,98.0,3.0,1.0,2.0,214.0,199.0,1.0,183.0,11.0,,,,1.0,,,,,,,,,,,
2012-13,442229,24,2013-01-30 19:45:00,14,Liverpool,Away,200.0,19.0,2.0,2.0,,2.0,,110.0,8.0,,2.0,4.0,14.0,28.0,308.0,,1.0,11.0,17.0,14.0,7.0,2.0,2.0,3.0,,,,,,,,1.0,11.0,,,,,,11.0,8.0,10.0,3.0,74.0,3.0,3.0,6.0,,6.0,6.0,1.0,,12.0,3.0,57.0,57.0,3.0,20.0,7.0,,,,,,,,40.0,11.0,8.0,1.0,,2.0,,,1.0,,1.0,1.0,,,11.0,2.0,1.0,,16.0,,22.0,18.0,3.0,,2.0,60.0,34.0,8.0,1.0,4.0,6.0,5.0,359.0,5.0,,29.0,35.0,18.0,,,,,,129.0,129.0,3.0,40.0,23.0,38.2,,,0.0,3.0,1.0,4.0,,,3.0,5.0,1.0,,1.0,54.0,291.0,10.0,234.0,32.0,40.0,18.0,5.0,12.0,7.0,3.0,76.0,6.0,162.0,1.0,,18.0,15.0,54.0,3.0,384.0,1.0,0.0,13.0,28.0,2.0,17.0,1.0,602.0,22.0,,7.0,6.0,19.0,0.0,,,67.0,2.0,2.0,2.0,154.0,79.0,3.0,84.0,8.0,,,,,,2.0,,,,,,,,,
2012-13,442242,25,2013-02-03 16:00:00,14,Liverpool,Away,211.0,40.0,3.0,4.0,2.0,3.0,1.0,215.0,8.0,1.0,4.0,2.0,13.0,60.0,422.0,2.0,,17.0,19.0,13.0,15.0,3.0,,,,,,,1.0,,,,16.0,,,,,2.0,6.0,5.0,,,63.0,2.0,8.0,4.0,,10.0,6.0,4.0,,13.0,1.0,52.0,53.0,2.0,8.0,4.0,1.0,,,,,,,69.0,9.0,14.0,1.0,,3.0,1.0,1.0,1.0,,,1.0,,,11.0,2.0,2.0,1.0,9.0,,14.0,11.0,2.0,,4.0,70.0,38.0,9.0,1.0,9.0,10.0,5.0,,2.0,,65.0,59.0,25.0,,,,,,160.0,150.0,2.0,30.0,24.0,54.3,,1.0,0.0,,1.0,,,1.0,,9.0,1.0,,2.0,134.0,,19.0,237.0,63.0,18.0,16.0,10.0,20.0,11.0,,180.0,6.0,294.0,2.0,2.0,18.0,13.0,87.0,2.0,511.0,2.0,0.0,22.0,19.0,,19.0,4.0,709.0,,,7.0,10.0,15.0,0.0,,,68.0,,,,172.0,125.0,,146.0,16.0,,,,,1.0,,,,,,,,,,
2012-13,442251,26,2013-02-11 20:00:00,14,Liverpool,Home,219.0,20.0,3.0,5.0,2.0,2.0,,218.0,3.0,1.0,7.0,1.0,17.0,52.0,432.0,,1.0,27.0,12.0,13.0,13.0,3.0,,,,1.0,,,2.0,,,,18.0,,,,,2.0,2.0,3.0,,,65.0,,9.0,10.0,,13.0,16.0,3.0,,17.0,1.0,55.0,49.0,,17.0,11.0,,,,,,,,65.0,10.0,9.0,,,4.0,1.0,2.0,,,,,,,5.0,,2.0,1.0,15.0,,10.0,9.0,,,7.0,86.0,55.0,5.0,,5.0,11.0,7.0,,1.0,,55.0,103.0,18.0,,,,,1.0,168.0,161.0,4.0,23.0,28.0,58.5,,,0.0,,1.0,,,3.0,,9.0,,,3.0,104.0,,16.0,242.0,35.0,24.0,15.0,11.0,31.0,20.0,,151.0,4.0,318.0,2.0,1.0,12.0,18.0,70.0,4.0,529.0,,0.0,25.0,19.0,1.0,28.0,1.0,741.0,,,8.0,13.0,12.0,0.0,,,77.0,2.0,3.0,,176.0,137.0,,139.0,7.0,,,1.0,,,,,,,,,,,,
2012-13,442261,27,2013-02-17 15:00:00,14,Liverpool,Home,252.0,23.0,5.0,8.0,3.0,3.0,,236.0,2.0,,3.0,,19.0,45.0,480.0,,3.0,17.0,6.0,10.0,15.0,5.0,,1.0,,1.0,,,2.0,,,,24.0,2.0,1.0,,,1.0,2.0,1.0,,,62.0,,9.0,4.0,,10.0,10.0,1.0,1.0,6.0,2.0,33.0,45.0,,4.0,,,,,,,,,65.0,7.0,8.0,2.0,,4.0,,2.0,3.0,,1.0,3.0,,,2.0,3.0,,,2.0,1.0,18.0,15.0,1.0,,3.0,84.0,61.0,1.0,2.0,9.0,14.0,10.0,,1.0,,65.0,59.0,21.0,,,,,2.0,122.0,118.0,7.0,19.0,30.0,54.3,1.0,1.0,0.0,1.0,1.0,,,,1.0,16.0,,,3.0,123.0,,23.0,260.0,33.0,8.0,23.0,8.0,19.0,11.0,1.0,169.0,5.0,314.0,,,6.0,19.0,56.0,1.0,555.0,,0.0,35.0,14.0,4.0,19.0,0.0,730.0,,,13.0,10.0,10.0,0.0,,,106.0,4.0,4.0,3.0,192.0,124.0,2.0,133.0,11.0,1.0,,,,,,,,,,,,,,
