season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOpenplay,attPenGoal,attPostHigh,attSetpiece,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,rightsidePass,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickPost,attOneOnOne,attPenTarget,attPostLeft,attPostRight,attemptsIbox,attemptsObox,contentiousDecision,openPlayPass,ptsDroppedWinningPos,saves,successfulOpenPlayPass,touchesInOppBox,attObxdLeft,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,ptsGainedLosingPos,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,keeperGoals,subsGoals,winningGoal,fiftyFifty,successfulFiftyFifty
2013-14,694906,1,2013-08-17 15:00:00,45,Norwich,Home,98.0,8.0,1.0,2.0,1.0,1.0,,99.0,4.0,,1.0,,15.0,22.0,195.0,,,16.0,26.0,11.0,4.0,,,,,,,,,,7.0,,,1.0,13.0,7.0,39.0,44.0,,,1.0,,4.0,13.0,1.0,6.0,8.0,6.0,1.0,11.0,2.0,69.0,58.0,,27.0,14.0,,,51.0,14.0,10.0,1.0,,4.0,2.0,,110.0,1.0,,,1.0,,,14.0,2.0,,1.0,14.0,1.0,15.0,15.0,2.0,1.0,49.0,68.0,23.0,8.0,,1.0,4.0,2.0,6.0,3.0,,22.0,52.0,15.0,,,,,,125.0,125.0,,18.0,16.0,33.0,1.0,1.0,0.0,60.0,4.0,1.0,,,,2.0,,2.0,55.0,5.0,106.0,21.0,27.0,26.0,6.0,22.0,16.0,,98.0,1.0,174.0,,,11.0,16.0,50.0,1.0,258.0,,0.0,8.0,22.0,1.0,19.0,2.0,459.0,5.0,17.0,6.0,16.0,0.0,,,,,1.0,,,,1.0,234.0,,4.0,184.0,,,6.0,14.0,14.0,4.0,,,,,,,,,,,
2013-14,694915,2,2013-08-24 15:00:00,45,Norwich,Away,233.0,12.0,1.0,5.0,4.0,,,269.0,3.0,,7.0,2.0,22.0,28.0,497.0,,,26.0,9.0,10.0,9.0,1.0,,,1.0,,1.0,,,,12.0,,,,4.0,3.0,84.0,45.0,,,,1.0,2.0,9.0,,5.0,6.0,10.0,,10.0,,52.0,43.0,1.0,14.0,9.0,,,87.0,19.0,14.0,,,4.0,1.0,1.0,200.0,,,,,,,7.0,,3.0,,9.0,,17.0,17.0,,7.0,148.0,78.0,49.0,1.0,,6.0,4.0,4.0,,,,78.0,68.0,33.0,1.0,1.0,1.0,,,133.0,133.0,,17.0,16.0,61.3,,1.0,0.0,150.0,,1.0,,,,7.0,,3.0,120.0,10.0,255.0,31.0,14.0,17.0,4.0,21.0,17.0,,171.0,5.0,348.0,3.0,,8.0,22.0,50.0,,582.0,,0.0,13.0,13.0,1.0,27.0,1.0,765.0,8.0,8.0,5.0,10.0,0.0,,,,,,,,,2.0,562.0,,1.0,486.0,,,3.0,14.0,14.0,6.0,,,,,,,,,,,
2013-14,694927,3,2013-08-31 15:00:00,45,Norwich,Home,93.0,12.0,1.0,7.0,6.0,5.0,2.0,159.0,1.0,,3.0,6.0,12.0,27.0,245.0,,1.0,17.0,24.0,21.0,6.0,3.0,1.0,,,,,,,,9.0,,,3.0,4.0,7.0,54.0,50.0,1.0,2.0,,5.0,4.0,6.0,,5.0,12.0,3.0,,13.0,2.0,58.0,70.0,5.0,29.0,11.0,,,80.0,11.0,15.0,,,4.0,3.0,,141.0,1.0,,,1.0,,,8.0,1.0,4.0,1.0,11.0,,14.0,14.0,,3.0,73.0,88.0,27.0,4.0,1.0,3.0,7.0,4.0,4.0,2.0,,67.0,79.0,10.0,,,,,,157.0,157.0,3.0,15.0,18.0,42.2,,,0.0,73.0,2.0,,,,1.0,6.0,,1.0,92.0,10.0,111.0,27.0,29.0,12.0,3.0,21.0,18.0,3.0,151.0,10.0,251.0,4.0,,33.0,12.0,67.0,1.0,341.0,,0.0,14.0,30.0,2.0,26.0,0.0,568.0,9.0,6.0,5.0,24.0,0.0,,,1.0,,,,,,1.0,312.0,,2.0,231.0,,,6.0,16.0,16.0,9.0,,,,,,,,,,,
2013-14,694940,4,2013-09-14 15:00:00,45,Norwich,Away,118.0,5.0,,1.0,1.0,,,79.0,4.0,,3.0,8.0,10.0,12.0,196.0,,,10.0,24.0,13.0,2.0,,,,,,1.0,,,,2.0,,,2.0,9.0,14.0,63.0,50.0,1.0,2.0,,7.0,4.0,16.0,,1.0,3.0,1.0,,12.0,2.0,64.0,49.0,7.0,26.0,9.0,1.0,1.0,48.0,12.0,2.0,,,2.0,2.0,1.0,129.0,,,,,,,11.0,,1.0,,9.0,,19.0,19.0,2.0,3.0,45.0,71.0,27.0,8.0,,,2.0,1.0,6.0,1.0,,16.0,51.0,9.0,,,,,,133.0,133.0,,30.0,11.0,31.0,,,0.0,52.0,2.0,3.0,,,,,,3.0,30.0,2.0,145.0,18.0,26.0,8.0,1.0,7.0,6.0,,71.0,9.0,151.0,1.0,,27.0,11.0,38.0,4.0,289.0,,0.0,5.0,29.0,,14.0,3.0,472.0,3.0,5.0,1.0,23.0,0.0,,,,,,,,,,279.0,,5.0,192.0,,,5.0,14.0,14.0,10.0,,,,,,,,,,,
2013-14,694947,5,2013-09-21 12:45:00,45,Norwich,Home,151.0,15.0,,10.0,10.0,1.0,2.0,229.0,4.0,,5.0,6.0,14.0,36.0,370.0,,1.0,22.0,22.0,21.0,8.0,4.0,,,,,,,,,8.0,,,3.0,9.0,7.0,67.0,45.0,2.0,3.0,,2.0,4.0,6.0,,7.0,19.0,17.0,,23.0,1.0,64.0,50.0,2.0,10.0,4.0,,,88.0,15.0,10.0,,,5.0,2.0,,172.0,,,,,,,12.0,,,,4.0,,18.0,18.0,1.0,5.0,108.0,91.0,52.0,4.0,,7.0,5.0,2.0,3.0,,,61.0,82.0,32.0,,,,,1.0,181.0,181.0,3.0,21.0,15.0,64.2,,,0.0,117.0,1.0,2.0,,,,7.0,,3.0,125.0,12.0,170.0,30.0,10.0,7.0,7.0,45.0,38.0,,180.0,7.0,339.0,,,17.0,14.0,59.0,2.0,464.0,1.0,0.0,13.0,14.0,2.0,22.0,1.0,683.0,17.0,5.0,7.0,8.0,0.0,,,,1.0,,,,,,449.0,,3.0,360.0,,,3.0,11.0,11.0,5.0,,,,,,,,,,,
2013-14,694957,6,2013-09-29 13:30:00,45,Norwich,Away,126.0,8.0,1.0,1.0,,2.0,,145.0,3.0,,4.0,5.0,12.0,21.0,270.0,,1.0,29.0,38.0,27.0,4.0,1.0,,,,,,,,,6.0,,1.0,,4.0,4.0,54.0,58.0,,,,5.0,2.0,7.0,,3.0,5.0,4.0,,15.0,2.0,76.0,85.0,5.0,31.0,21.0,,1.0,87.0,12.0,14.0,,,3.0,3.0,,152.0,1.0,,,1.0,,,8.0,1.0,3.0,,21.0,1.0,8.0,8.0,,4.0,81.0,92.0,41.0,7.0,1.0,3.0,3.0,3.0,2.0,1.0,,39.0,86.0,19.0,,,,,,164.0,164.0,2.0,19.0,21.0,44.2,1.0,,0.0,79.0,,1.0,,,,3.0,,2.0,70.0,6.0,142.0,25.0,31.0,16.0,3.0,15.0,12.0,1.0,131.0,11.0,239.0,4.0,,29.0,12.0,61.0,2.0,366.0,2.0,0.0,8.0,35.0,1.0,37.0,1.0,604.0,16.0,9.0,3.0,28.0,0.0,,,,,,,,,,340.0,,1.0,256.0,,,2.0,16.0,16.0,7.0,,,,,,,,,,,
2013-14,694966,7,2013-10-06 13:30:00,45,Norwich,Home,177.0,7.0,1.0,4.0,3.0,3.0,,163.0,3.0,,5.0,5.0,8.0,22.0,336.0,,,10.0,18.0,7.0,10.0,,1.0,,1.0,,1.0,,,,12.0,,,,13.0,9.0,51.0,50.0,1.0,,1.0,,4.0,10.0,1.0,4.0,9.0,5.0,,10.0,3.0,56.0,37.0,,23.0,6.0,2.0,1.0,55.0,12.0,9.0,,,1.0,,1.0,154.0,1.0,,1.0,1.0,,,10.0,1.0,,,6.0,,14.0,14.0,1.0,5.0,102.0,81.0,46.0,6.0,1.0,5.0,6.0,3.0,7.0,1.0,,39.0,49.0,18.0,,,,,,121.0,121.0,,27.0,14.0,44.8,,1.0,0.0,98.0,2.0,3.0,,,1.0,7.0,1.0,2.0,75.0,11.0,197.0,17.0,23.0,13.0,4.0,18.0,14.0,2.0,107.0,5.0,226.0,2.0,,22.0,8.0,40.0,1.0,405.0,,0.0,14.0,14.0,1.0,13.0,1.0,581.0,10.0,7.0,4.0,9.0,0.0,,,,,,,,,1.0,388.0,,4.0,324.0,,,5.0,5.0,5.0,2.0,,,,,,,,,,,
2013-14,694980,8,2013-10-19 15:00:00,45,Norwich,Away,227.0,11.0,1.0,4.0,3.0,2.0,,207.0,4.0,,2.0,7.0,23.0,38.0,430.0,,,16.0,8.0,17.0,9.0,,,,,,,,,,10.0,,,2.0,11.0,9.0,79.0,45.0,,,,3.0,2.0,8.0,,1.0,7.0,3.0,,16.0,6.0,43.0,43.0,3.0,28.0,11.0,1.0,,54.0,7.0,7.0,,,2.0,1.0,,165.0,,,,,,,9.0,1.0,2.0,,11.0,,14.0,14.0,1.0,2.0,136.0,76.0,50.0,10.0,1.0,4.0,5.0,6.0,3.0,2.0,,42.0,83.0,26.0,,,,,,133.0,133.0,,24.0,14.0,43.7,,,0.0,132.0,2.0,5.0,,,,4.0,,2.0,89.0,9.0,246.0,21.0,28.0,12.0,1.0,12.0,11.0,,132.0,7.0,278.0,2.0,,15.0,24.0,57.0,2.0,512.0,,0.0,12.0,13.0,2.0,20.0,0.0,694.0,14.0,7.0,1.0,12.0,0.0,,,,,,,4.0,8.0,1.0,486.0,,7.0,415.0,11.0,,2.0,7.0,18.0,7.0,,,,,,,,,,,
2013-14,694986,9,2013-10-26 15:00:00,45,Norwich,Home,217.0,5.0,7.0,12.0,5.0,6.0,,220.0,2.0,,9.0,5.0,25.0,27.0,425.0,,1.0,24.0,23.0,26.0,16.0,5.0,,,,,,,,,21.0,,,2.0,3.0,3.0,80.0,53.0,2.0,2.0,,2.0,7.0,6.0,,13.0,20.0,6.0,,9.0,2.0,53.0,55.0,2.0,16.0,4.0,,,71.0,8.0,9.0,,,2.0,1.0,,184.0,,,,,,,4.0,,4.0,,4.0,,10.0,10.0,,9.0,119.0,91.0,54.0,2.0,,10.0,11.0,10.0,1.0,1.0,,46.0,87.0,25.0,,,,,,158.0,158.0,3.0,14.0,23.0,60.5,,,0.0,135.0,2.0,2.0,,,,14.0,,3.0,90.0,21.0,238.0,19.0,16.0,21.0,12.0,39.0,27.0,,139.0,9.0,319.0,4.0,,21.0,26.0,54.0,2.0,518.0,,0.0,31.0,9.0,2.0,30.0,1.0,746.0,10.0,13.0,13.0,8.0,0.0,,,,,,,,,2.0,502.0,,4.0,415.0,,,2.0,15.0,15.0,7.0,,,,,,,,,,,
2013-14,694995,10,2013-11-02 15:00:00,45,Norwich,Away,154.0,8.0,1.0,2.0,1.0,3.0,,140.0,2.0,,2.0,2.0,14.0,26.0,292.0,,,13.0,16.0,5.0,5.0,,,,,,,2.0,,,7.0,,,,26.0,3.0,57.0,38.0,1.0,1.0,,5.0,4.0,16.0,1.0,3.0,2.0,1.0,,7.0,3.0,52.0,32.0,5.0,17.0,8.0,1.0,1.0,39.0,9.0,5.0,,,1.0,1.0,,122.0,,,,,,,11.0,,,,8.0,,18.0,18.0,,2.0,85.0,78.0,45.0,10.0,,2.0,3.0,1.0,12.0,7.0,2.0,41.0,46.0,6.0,,,,,,103.0,103.0,4.0,16.0,13.0,31.7,,,0.0,88.0,4.0,,,2.0,,2.0,,2.0,52.0,5.0,166.0,17.0,17.0,14.0,3.0,7.0,4.0,,76.0,5.0,193.0,1.0,,16.0,14.0,40.0,,352.0,,0.0,7.0,14.0,2.0,15.0,1.0,522.0,8.0,9.0,3.0,11.0,0.0,,,,,,,,,1.0,336.0,,3.0,278.0,,,1.0,11.0,11.0,9.0,,,,,,,,,,,
2013-14,695006,11,2013-11-09 17:30:00,45,Norwich,Home,147.0,4.0,1.0,3.0,2.0,5.0,,162.0,3.0,,2.0,11.0,8.0,22.0,306.0,,,23.0,16.0,16.0,11.0,1.0,1.0,1.0,,,1.0,,,,12.0,1.0,1.0,,7.0,5.0,57.0,34.0,,,1.0,2.0,,6.0,,4.0,9.0,4.0,,12.0,2.0,49.0,48.0,2.0,34.0,13.0,,1.0,59.0,12.0,11.0,1.0,,2.0,,1.0,165.0,1.0,,,1.0,,,7.0,1.0,1.0,,13.0,1.0,8.0,8.0,,2.0,100.0,90.0,47.0,2.0,2.0,9.0,4.0,6.0,5.0,,,46.0,63.0,12.0,,,,,1.0,144.0,144.0,1.0,14.0,12.0,46.9,1.0,,0.0,83.0,2.0,1.0,,,1.0,9.0,,2.0,67.0,13.0,171.0,15.0,34.0,8.0,4.0,17.0,13.0,2.0,113.0,19.0,251.0,1.0,,30.0,9.0,50.0,,405.0,,0.0,15.0,20.0,,25.0,1.0,594.0,9.0,4.0,4.0,14.0,0.0,,,,,,,,,,382.0,,3.0,297.0,,,5.0,12.0,12.0,2.0,,,,,,,,,,,
2013-14,695016,12,2013-11-23 15:00:00,45,Norwich,Away,226.0,9.0,2.0,4.0,2.0,2.0,,147.0,6.0,,5.0,4.0,4.0,44.0,369.0,,1.0,31.0,18.0,19.0,4.0,1.0,,,,,2.0,,,,4.0,,,2.0,10.0,11.0,60.0,43.0,1.0,1.0,,,2.0,15.0,,5.0,6.0,4.0,,13.0,2.0,56.0,51.0,,25.0,12.0,1.0,,62.0,7.0,8.0,,,3.0,,2.0,150.0,1.0,1.0,1.0,,1.0,,9.0,,2.0,,12.0,,7.0,7.0,,5.0,137.0,88.0,40.0,6.0,1.0,5.0,1.0,2.0,6.0,2.0,,54.0,59.0,16.0,,,,,,150.0,150.0,3.0,15.0,16.0,51.2,,,0.0,129.0,2.0,1.0,,,,6.0,,3.0,53.0,6.0,247.0,29.0,25.0,11.0,5.0,15.0,10.0,,107.0,7.0,244.0,2.0,,20.0,5.0,68.0,1.0,476.0,,0.0,10.0,19.0,1.0,31.0,1.0,657.0,8.0,6.0,5.0,12.0,0.0,,,,,,,,,,462.0,,3.0,360.0,,,1.0,13.0,13.0,2.0,,,,,,,,,,,
2013-14,695028,13,2013-11-30 15:00:00,45,Norwich,Home,165.0,17.0,1.0,5.0,4.0,4.0,1.0,241.0,1.0,1.0,5.0,10.0,9.0,41.0,401.0,,,21.0,33.0,30.0,6.0,2.0,1.0,,,,,,,,7.0,,1.0,2.0,8.0,5.0,71.0,63.0,1.0,,1.0,4.0,3.0,4.0,1.0,5.0,14.0,6.0,,12.0,,67.0,63.0,4.0,33.0,14.0,,1.0,82.0,12.0,13.0,1.0,,6.0,3.0,,181.0,1.0,,1.0,1.0,,,4.0,1.0,3.0,,14.0,1.0,5.0,5.0,,5.0,125.0,96.0,44.0,4.0,,4.0,5.0,3.0,7.0,2.0,,84.0,104.0,18.0,,,,,,175.0,175.0,6.0,26.0,17.0,60.0,1.0,1.0,0.0,134.0,3.0,,,2.0,1.0,4.0,,3.0,136.0,9.0,192.0,33.0,33.0,16.0,5.0,28.0,23.0,2.0,195.0,10.0,347.0,4.0,1.0,41.0,12.0,78.0,1.0,511.0,,0.0,10.0,13.0,1.0,25.0,1.0,724.0,14.0,10.0,5.0,12.0,0.0,,,,,,,,,,491.0,,2.0,394.0,,,4.0,14.0,14.0,8.0,,,,,,,,,,,
2013-14,695033,14,2013-12-04 19:45:00,45,Norwich,Away,140.0,3.0,,7.0,7.0,4.0,1.0,139.0,2.0,,7.0,8.0,12.0,20.0,272.0,,,16.0,14.0,12.0,9.0,1.0,,,,1.0,1.0,,,,12.0,,,1.0,15.0,13.0,53.0,54.0,1.0,1.0,,2.0,2.0,19.0,1.0,,10.0,6.0,,17.0,4.0,62.0,50.0,2.0,18.0,2.0,,1.0,59.0,6.0,10.0,,,3.0,1.0,1.0,133.0,1.0,,1.0,1.0,,,11.0,1.0,,,2.0,,12.0,12.0,3.0,7.0,90.0,80.0,30.0,4.0,1.0,6.0,5.0,5.0,8.0,3.0,,55.0,44.0,12.0,,,,,,142.0,142.0,,22.0,16.0,38.2,,,0.0,80.0,4.0,3.0,,1.0,,7.0,,3.0,65.0,11.0,161.0,13.0,18.0,18.0,,17.0,17.0,,101.0,13.0,212.0,,,29.0,12.0,55.0,,356.0,,0.0,14.0,18.0,1.0,19.0,1.0,561.0,10.0,12.0,,12.0,0.0,,,,,,,,,,332.0,,6.0,260.0,,,4.0,12.0,12.0,8.0,,,,,,,,,,,
2013-14,695050,15,2013-12-07 15:00:00,45,Norwich,Away,114.0,16.0,1.0,3.0,2.0,4.0,,98.0,2.0,,3.0,4.0,14.0,24.0,209.0,,,13.0,20.0,8.0,4.0,,2.0,,,1.0,1.0,,,,7.0,,,,18.0,8.0,39.0,74.0,,,,8.0,2.0,12.0,2.0,3.0,11.0,3.0,,12.0,5.0,53.0,32.0,8.0,42.0,23.0,,1.0,66.0,6.0,9.0,1.0,,3.0,,1.0,126.0,1.0,,,1.0,,1.0,10.0,2.0,3.0,,23.0,,21.0,21.0,1.0,4.0,68.0,88.0,36.0,10.0,1.0,3.0,2.0,3.0,8.0,3.0,,35.0,45.0,16.0,,,,,,154.0,154.0,2.0,30.0,20.0,36.2,,1.0,0.0,69.0,10.0,2.0,,,2.0,3.0,,3.0,46.0,5.0,136.0,31.0,42.0,7.0,3.0,17.0,14.0,4.0,104.0,7.0,183.0,4.0,,31.0,14.0,69.0,,302.0,2.0,0.0,8.0,11.0,2.0,15.0,3.0,526.0,18.0,4.0,3.0,8.0,0.0,,,,,,,,,,275.0,,10.0,200.0,,,3.0,20.0,20.0,9.0,,,,,,,,,,,
2013-14,695058,16,2013-12-15 13:30:00,45,Norwich,Home,107.0,13.0,4.0,8.0,4.0,5.0,1.0,141.0,1.0,,4.0,8.0,12.0,29.0,240.0,,,22.0,12.0,17.0,7.0,2.0,,,,,,,,,11.0,,1.0,1.0,5.0,5.0,62.0,44.0,1.0,2.0,,5.0,3.0,6.0,,8.0,11.0,8.0,,14.0,1.0,51.0,53.0,5.0,15.0,5.0,1.0,,78.0,12.0,10.0,1.0,,4.0,1.0,,152.0,1.0,,1.0,1.0,,,7.0,1.0,4.0,1.0,5.0,1.0,20.0,20.0,3.0,5.0,61.0,81.0,32.0,5.0,,7.0,3.0,3.0,3.0,,,49.0,44.0,27.0,,,,,,173.0,173.0,3.0,15.0,14.0,37.5,1.0,,0.0,73.0,1.0,,,1.0,,10.0,,2.0,67.0,10.0,127.0,25.0,15.0,19.0,7.0,27.0,20.0,1.0,132.0,14.0,248.0,5.0,,32.0,13.0,56.0,1.0,348.0,,0.0,16.0,19.0,1.0,27.0,0.0,563.0,10.0,10.0,8.0,16.0,0.0,,,,,,,,,1.0,328.0,,1.0,227.0,,,2.0,12.0,12.0,5.0,,,,,,,,,,,
2013-14,695068,17,2013-12-21 15:00:00,45,Norwich,Away,99.0,4.0,2.0,9.0,7.0,10.0,1.0,168.0,8.0,,1.0,13.0,18.0,26.0,258.0,,,7.0,19.0,16.0,11.0,1.0,2.0,,,,,,,,12.0,,,1.0,4.0,14.0,52.0,55.0,,1.0,,3.0,4.0,10.0,,7.0,12.0,8.0,,10.0,2.0,51.0,56.0,3.0,33.0,12.0,,2.0,74.0,10.0,12.0,,,2.0,2.0,,127.0,,,,,,,15.0,,3.0,,12.0,,13.0,13.0,2.0,1.0,80.0,75.0,40.0,6.0,,4.0,8.0,5.0,4.0,2.0,,46.0,53.0,19.0,,,,,,119.0,119.0,,25.0,16.0,41.2,,,0.0,66.0,2.0,2.0,,1.0,2.0,5.0,,1.0,80.0,12.0,108.0,9.0,33.0,8.0,6.0,28.0,22.0,2.0,126.0,25.0,245.0,3.0,1.0,26.0,18.0,45.0,1.0,325.0,,0.0,14.0,25.0,1.0,10.0,1.0,532.0,8.0,6.0,7.0,18.0,0.0,,,,,,,,,1.0,300.0,,4.0,246.0,,,3.0,8.0,8.0,6.0,,,,,,,,,,,
2013-14,695078,18,2013-12-26 15:00:00,45,Norwich,Home,125.0,7.0,2.0,5.0,3.0,7.0,1.0,171.0,5.0,,4.0,11.0,15.0,35.0,291.0,,1.0,20.0,30.0,23.0,7.0,3.0,,,,,1.0,,,,9.0,,,1.0,7.0,8.0,73.0,57.0,1.0,2.0,,3.0,4.0,9.0,1.0,5.0,14.0,5.0,,7.0,1.0,64.0,52.0,3.0,31.0,15.0,,,81.0,13.0,9.0,1.0,,2.0,1.0,1.0,153.0,1.0,,,1.0,,,10.0,1.0,1.0,1.0,15.0,,13.0,13.0,1.0,4.0,83.0,89.0,46.0,4.0,,4.0,7.0,4.0,2.0,2.0,,59.0,59.0,23.0,,,,,,155.0,155.0,4.0,18.0,23.0,50.2,,1.0,0.0,84.0,3.0,2.0,,,,5.0,,2.0,96.0,11.0,147.0,24.0,31.0,15.0,5.0,25.0,20.0,1.0,149.0,10.0,271.0,1.0,,30.0,19.0,70.0,3.0,393.0,1.0,0.0,13.0,13.0,1.0,20.0,3.0,594.0,10.0,9.0,5.0,8.0,0.0,,,,,,,,,,377.0,,4.0,283.0,,1.0,4.0,17.0,17.0,8.0,,,,,,,,,,,
2013-14,695088,19,2013-12-28 15:00:00,45,Norwich,Home,122.0,8.0,2.0,5.0,3.0,5.0,,189.0,3.0,,2.0,8.0,15.0,23.0,306.0,2.0,1.0,18.0,14.0,14.0,9.0,2.0,,,,,,,,,12.0,,,1.0,3.0,4.0,55.0,59.0,,1.0,,5.0,5.0,14.0,,8.0,11.0,4.0,,10.0,1.0,53.0,47.0,5.0,25.0,9.0,,,57.0,11.0,9.0,,,4.0,3.0,,153.0,,,,,,,8.0,,1.0,,9.0,,16.0,16.0,1.0,2.0,95.0,75.0,42.0,3.0,,5.0,6.0,4.0,1.0,2.0,,52.0,81.0,18.0,,,,,,151.0,151.0,3.0,28.0,20.0,45.1,,,0.0,93.0,1.0,1.0,,,,6.0,,3.0,95.0,11.0,135.0,22.0,25.0,12.0,8.0,26.0,18.0,,145.0,9.0,287.0,1.0,,21.0,16.0,47.0,,396.0,2.0,0.0,15.0,18.0,2.0,22.0,4.0,597.0,15.0,8.0,8.0,17.0,0.0,,,,,,,,,1.0,380.0,,2.0,298.0,,,5.0,17.0,17.0,6.0,,,,,,,,,,,
2013-14,695092,20,2014-01-01 15:00:00,45,Norwich,Away,156.0,14.0,2.0,3.0,1.0,4.0,,139.0,4.0,1.0,2.0,4.0,16.0,30.0,292.0,,1.0,21.0,14.0,19.0,4.0,1.0,,,,,,,,,5.0,,,3.0,10.0,3.0,56.0,54.0,,,,6.0,1.0,10.0,1.0,4.0,5.0,1.0,,13.0,,54.0,46.0,6.0,40.0,20.0,,2.0,81.0,10.0,12.0,,,3.0,1.0,,174.0,1.0,,1.0,1.0,,,15.0,1.0,1.0,,20.0,,19.0,19.0,2.0,2.0,96.0,101.0,38.0,9.0,1.0,1.0,5.0,5.0,3.0,1.0,,57.0,59.0,27.0,1.0,1.0,1.0,,,167.0,167.0,,24.0,20.0,54.9,,1.0,0.0,77.0,3.0,,1.0,,,2.0,,3.0,63.0,6.0,179.0,32.0,40.0,12.0,4.0,11.0,7.0,,122.0,7.0,235.0,3.0,1.0,24.0,16.0,85.0,1.0,403.0,,1.0,8.0,13.0,1.0,28.0,1.0,608.0,18.0,4.0,4.0,7.0,0.0,,,,,,,3.0,5.0,1.0,368.0,2.0,2.0,284.0,18.0,,1.0,13.0,13.0,6.0,,,,,,,,,,,
2013-14,695103,21,2014-01-11 15:00:00,45,Norwich,Away,130.0,10.0,1.0,2.0,1.0,4.0,,109.0,6.0,,4.0,8.0,10.0,28.0,237.0,,2.0,7.0,14.0,15.0,8.0,,,,,,,,,,11.0,,,,11.0,12.0,63.0,47.0,1.0,1.0,,6.0,3.0,16.0,,5.0,6.0,4.0,,17.0,1.0,62.0,39.0,6.0,36.0,16.0,,1.0,70.0,14.0,7.0,,,1.0,1.0,,127.0,,,,,,,12.0,,,,16.0,1.0,26.0,26.0,3.0,4.0,49.0,85.0,42.0,10.0,,4.0,4.0,2.0,7.0,,,26.0,50.0,21.0,,,,,,133.0,133.0,2.0,23.0,12.0,37.6,1.0,1.0,0.0,73.0,3.0,,,1.0,,6.0,1.0,2.0,63.0,8.0,152.0,23.0,36.0,6.0,5.0,16.0,11.0,,103.0,8.0,176.0,,,27.0,10.0,56.0,2.0,312.0,,0.0,11.0,14.0,2.0,11.0,2.0,516.0,12.0,3.0,5.0,4.0,0.0,,,1.0,,,1.0,,,,296.0,,3.0,226.0,,,6.0,12.0,12.0,8.0,,,,,,,,,,,
