season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,rightsidePass,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attObxdLeft,attOneOnOne,attemptsIbox,attemptsObox,contentiousDecision,openPlayPass,saves,successfulOpenPlayPass,touchesInOppBox,attLgLeft,attObxdRight,attemptedTackleFoul,blockedPass,ptsDroppedWinningPos,ptsGainedLosingPos,putThrough,successfulPutThrough
2013-14,695038,14,2013-12-04 19:45:00,80,Swansea,Home,371.0,24.0,2.0,5.0,3.0,,,308.0,4.0,,5.0,7.0,32.0,36.0,674.0,1.0,1.0,21.0,12.0,10.0,7.0,2.0,,,,,,1.0,,,,9.0,,,,,,1.0,7.0,7.0,125.0,61.0,,,1.0,2.0,2.0,15.0,,5.0,10.0,3.0,,16.0,2.0,57.0,46.0,2.0,25.0,12.0,,,72.0,4.0,8.0,,,3.0,1.0,1.0,228.0,1.0,,,1.0,,,7.0,1.0,,1.0,12.0,,16.0,16.0,,5.0,206.0,92.0,76.0,1.0,2.0,6.0,4.0,5.0,6.0,1.0,,53.0,88.0,17.0,,,,,,133.0,133.0,1.0,22.0,32.0,65.4,,,0.0,185.0,2.0,1.0,,,,6.0,1.0,3.0,124.0,10.0,390.0,36.0,25.0,22.0,4.0,18.0,14.0,1.0,162.0,2.0,372.0,,,15.0,36.0,50.0,1.0,744.0,1.0,0.0,13.0,17.0,4.0,25.0,0.0,957.0,14.0,11.0,5.0,14.0,0.0,,,,,,,736.0,3.0,668.0,,,,1.0,13.0,,,13.0,12.0
2013-14,695049,15,2013-12-09 20:00:00,80,Swansea,Home,301.0,11.0,2.0,3.0,1.0,2.0,,330.0,1.0,,6.0,7.0,23.0,37.0,628.0,,,28.0,24.0,12.0,7.0,1.0,,,,,,,,,,8.0,,,,,,1.0,6.0,3.0,102.0,66.0,,,,1.0,2.0,15.0,,12.0,12.0,7.0,1.0,8.0,1.0,73.0,44.0,1.0,19.0,12.0,1.0,,79.0,8.0,6.0,,1.0,2.0,2.0,,215.0,1.0,,1.0,,1.0,,2.0,,1.0,,12.0,,14.0,14.0,,6.0,209.0,94.0,68.0,1.0,,6.0,3.0,2.0,4.0,2.0,,53.0,104.0,17.0,,,,,,158.0,158.0,4.0,30.0,26.0,65.7,,,0.0,187.0,,1.0,,1.0,,7.0,,2.0,121.0,9.0,318.0,25.0,19.0,27.0,11.0,32.0,21.0,,170.0,6.0,427.0,1.0,,22.0,24.0,65.0,2.0,713.0,1.0,0.0,11.0,17.0,,28.0,3.0,921.0,12.0,9.0,12.0,16.0,0.0,,,,,,1.0,703.0,1.0,620.0,,,,5.0,12.0,,,12.0,8.0
2013-14,695058,16,2013-12-15 13:30:00,80,Swansea,Away,331.0,22.0,,,,3.0,,186.0,8.0,,6.0,3.0,22.0,45.0,517.0,1.0,1.0,17.0,17.0,12.0,8.0,,,,1.0,,,1.0,,,,9.0,,,,,,,10.0,6.0,96.0,53.0,,,,3.0,3.0,10.0,1.0,5.0,5.0,4.0,,8.0,1.0,53.0,51.0,3.0,44.0,25.0,,3.0,60.0,11.0,11.0,,,2.0,1.0,1.0,178.0,1.0,,,1.0,,,17.0,1.0,4.0,1.0,25.0,,8.0,8.0,2.0,6.0,167.0,74.0,38.0,8.0,1.0,4.0,5.0,2.0,4.0,,,44.0,70.0,17.0,,,,,,150.0,150.0,4.0,18.0,23.0,62.5,,2.0,0.0,167.0,2.0,,,,,5.0,,3.0,95.0,9.0,359.0,33.0,44.0,17.0,4.0,14.0,10.0,,131.0,7.0,263.0,4.0,,20.0,24.0,67.0,1.0,608.0,1.0,0.0,10.0,23.0,2.0,18.0,3.0,826.0,15.0,6.0,5.0,20.0,0.0,,,,,,,592.0,1.0,501.0,,,,1.0,12.0,,,12.0,7.0
2013-14,695069,17,2013-12-22 16:00:00,80,Swansea,Home,244.0,22.0,1.0,2.0,1.0,2.0,,191.0,5.0,,6.0,6.0,8.0,35.0,433.0,1.0,,18.0,17.0,16.0,10.0,1.0,,,,,,,,,,10.0,,,,,,1.0,6.0,8.0,72.0,69.0,1.0,1.0,,3.0,1.0,9.0,,4.0,12.0,2.0,,10.0,3.0,54.0,46.0,3.0,29.0,17.0,,2.0,61.0,11.0,9.0,,,2.0,2.0,,181.0,,,,,,,7.0,,1.0,,17.0,,13.0,13.0,,6.0,112.0,69.0,46.0,8.0,,9.0,2.0,3.0,4.0,1.0,,38.0,76.0,16.0,,,,,,122.0,122.0,5.0,26.0,30.0,54.5,,,0.0,138.0,2.0,2.0,,,,9.0,,3.0,91.0,11.0,260.0,44.0,29.0,11.0,4.0,20.0,16.0,,124.0,2.0,263.0,2.0,,18.0,8.0,59.0,3.0,503.0,1.0,0.0,13.0,18.0,3.0,18.0,1.0,699.0,11.0,4.0,4.0,13.0,0.0,,,,,,,490.0,4.0,420.0,,,,5.0,14.0,,,14.0,9.0
2013-14,695073,18,2013-12-26 15:00:00,80,Swansea,Away,210.0,16.0,,4.0,4.0,,1.0,179.0,5.0,,7.0,5.0,6.0,38.0,385.0,,,14.0,27.0,12.0,5.0,1.0,,,1.0,,,1.0,,1.0,,5.0,,,,,,1.0,12.0,7.0,71.0,59.0,,,,4.0,2.0,10.0,,7.0,11.0,1.0,,14.0,4.0,65.0,48.0,4.0,33.0,16.0,,,49.0,9.0,14.0,,,4.0,4.0,1.0,149.0,,,,,,,12.0,,1.0,,16.0,,21.0,21.0,2.0,8.0,124.0,66.0,42.0,13.0,,4.0,2.0,1.0,5.0,,,41.0,55.0,14.0,,,,,,160.0,160.0,,32.0,18.0,54.5,,1.0,0.0,141.0,3.0,3.0,,,,5.0,,3.0,70.0,6.0,245.0,34.0,33.0,14.0,6.0,22.0,16.0,,107.0,1.0,262.0,1.0,,22.0,7.0,63.0,2.0,485.0,,0.0,8.0,14.0,,15.0,0.0,715.0,12.0,9.0,7.0,13.0,0.0,,,,,,,471.0,6.0,372.0,,,,2.0,28.0,,,28.0,14.0
2013-14,695081,19,2013-12-28 15:00:00,80,Swansea,Away,319.0,34.0,5.0,9.0,4.0,1.0,,316.0,7.0,2.0,4.0,7.0,27.0,50.0,626.0,,,21.0,14.0,17.0,11.0,1.0,,,,,1.0,1.0,,,,13.0,,,,,,,2.0,5.0,102.0,76.0,2.0,1.0,1.0,2.0,9.0,5.0,,8.0,8.0,11.0,,7.0,,48.0,48.0,2.0,28.0,18.0,,,89.0,9.0,13.0,,,2.0,,1.0,207.0,1.0,,1.0,1.0,,,7.0,1.0,,1.0,18.0,,13.0,13.0,,4.0,212.0,95.0,66.0,2.0,1.0,4.0,9.0,3.0,1.0,1.0,,92.0,77.0,28.0,,,,,,155.0,155.0,3.0,27.0,41.0,73.0,,,0.0,209.0,,2.0,,,,5.0,,3.0,125.0,13.0,341.0,55.0,28.0,26.0,6.0,25.0,19.0,,182.0,4.0,414.0,,2.0,25.0,27.0,81.0,2.0,730.0,,0.0,17.0,7.0,1.0,21.0,2.0,932.0,10.0,11.0,8.0,6.0,0.0,,,,,,,713.0,2.0,610.0,,,,1.0,13.0,,,13.0,9.0
2013-14,695099,20,2014-01-01 12:45:00,80,Swansea,Home,174.0,16.0,3.0,7.0,4.0,,1.0,261.0,7.0,,3.0,5.0,25.0,39.0,428.0,,,17.0,14.0,14.0,9.0,1.0,,,1.0,,,2.0,,,,11.0,,,,1.0,,1.0,7.0,7.0,77.0,45.0,1.0,1.0,,4.0,4.0,14.0,,8.0,14.0,11.0,,11.0,1.0,49.0,45.0,4.0,36.0,17.0,1.0,,67.0,5.0,9.0,2.0,,3.0,1.0,2.0,151.0,2.0,,1.0,2.0,,,8.0,2.0,,,17.0,1.0,15.0,15.0,,3.0,124.0,69.0,56.0,6.0,,6.0,6.0,4.0,4.0,1.0,,48.0,86.0,23.0,,,,,,119.0,119.0,,15.0,25.0,52.2,1.0,2.0,0.0,134.0,1.0,,,,,8.0,,2.0,106.0,12.0,187.0,29.0,36.0,13.0,7.0,33.0,26.0,,138.0,3.0,332.0,,,9.0,27.0,48.0,3.0,486.0,,0.0,16.0,14.0,1.0,19.0,2.0,711.0,12.0,8.0,8.0,8.0,0.0,,,,,,,470.0,1.0,414.0,,,,1.0,19.0,,,19.0,13.0
2013-14,695106,21,2014-01-11 17:30:00,80,Swansea,Away,302.0,18.0,,3.0,3.0,1.0,,288.0,6.0,,2.0,5.0,17.0,32.0,587.0,,2.0,14.0,12.0,12.0,8.0,,,,1.0,,,1.0,,,,11.0,,,,,,,11.0,5.0,102.0,66.0,1.0,1.0,,2.0,4.0,12.0,,5.0,14.0,4.0,,8.0,3.0,43.0,52.0,2.0,22.0,13.0,,,59.0,10.0,9.0,,,1.0,1.0,1.0,190.0,,,,,,,10.0,,,,13.0,,11.0,11.0,1.0,3.0,203.0,83.0,54.0,3.0,,3.0,5.0,2.0,1.0,3.0,,56.0,77.0,17.0,,,,,,145.0,145.0,1.0,29.0,32.0,61.4,,1.0,0.0,182.0,3.0,,,,,7.0,,2.0,123.0,8.0,325.0,31.0,22.0,8.0,3.0,22.0,19.0,,159.0,3.0,374.0,,,18.0,17.0,52.0,,677.0,1.0,0.0,13.0,25.0,2.0,15.0,2.0,867.0,18.0,7.0,5.0,18.0,0.0,,,,,,,663.0,3.0,575.0,,,,5.0,16.0,,,16.0,9.0
2013-14,695118,22,2014-01-19 13:30:00,80,Swansea,Home,284.0,24.0,3.0,6.0,3.0,1.0,,273.0,4.0,,9.0,4.0,26.0,36.0,551.0,,,20.0,11.0,11.0,8.0,2.0,,,,,,,1.0,,,9.0,,,1.0,,,,8.0,4.0,99.0,65.0,,,,1.0,1.0,13.0,,8.0,7.0,4.0,,21.0,1.0,59.0,51.0,1.0,18.0,11.0,,,70.0,6.0,8.0,1.0,,,1.0,,208.0,1.0,,1.0,1.0,,,5.0,1.0,3.0,,11.0,1.0,15.0,15.0,2.0,9.0,175.0,95.0,71.0,2.0,,7.0,4.0,3.0,3.0,1.0,1.0,53.0,88.0,20.0,,,,,,155.0,155.0,3.0,27.0,25.0,56.2,1.0,1.0,0.0,166.0,3.0,,,,,9.0,,1.0,93.0,11.0,308.0,40.0,18.0,19.0,7.0,19.0,12.0,,140.0,4.0,359.0,3.0,,11.0,27.0,58.0,2.0,648.0,,0.0,13.0,22.0,2.0,20.0,2.0,857.0,11.0,10.0,8.0,16.0,0.0,,,,,,1.0,632.0,3.0,536.0,,,,,20.0,,,20.0,7.0
2013-14,695128,23,2014-01-28 19:45:00,80,Swansea,Home,229.0,15.0,2.0,7.0,5.0,,2.0,328.0,4.0,,4.0,1.0,40.0,28.0,550.0,1.0,,16.0,26.0,11.0,9.0,3.0,,,,,,,,,,11.0,,,1.0,,,2.0,10.0,5.0,108.0,58.0,,,,2.0,2.0,9.0,,5.0,13.0,9.0,,7.0,2.0,58.0,43.0,2.0,22.0,15.0,,1.0,79.0,13.0,10.0,,,1.0,2.0,,180.0,1.0,,1.0,1.0,,,10.0,1.0,,1.0,15.0,1.0,24.0,24.0,,4.0,165.0,74.0,53.0,8.0,1.0,6.0,7.0,6.0,3.0,1.0,,64.0,132.0,16.0,,,,,,137.0,137.0,5.0,14.0,34.0,61.9,1.0,1.0,0.0,177.0,3.0,1.0,,,,6.0,,3.0,123.0,13.0,240.0,27.0,22.0,10.0,5.0,29.0,24.0,,167.0,1.0,419.0,,,11.0,42.0,49.0,,630.0,1.0,0.0,14.0,18.0,2.0,16.0,1.0,831.0,16.0,5.0,5.0,17.0,0.0,,,,,,,618.0,4.0,541.0,,,,5.0,16.0,,,16.0,9.0
2013-14,695140,24,2014-02-01 12:45:00,80,Swansea,Away,174.0,17.0,2.0,6.0,4.0,2.0,,262.0,4.0,,6.0,5.0,20.0,22.0,430.0,,1.0,22.0,25.0,7.0,13.0,,2.0,,,,,1.0,,,,16.0,,,,,,1.0,7.0,4.0,82.0,55.0,,,,3.0,12.0,3.0,,11.0,23.0,14.0,,15.0,,60.0,34.0,3.0,38.0,17.0,,1.0,65.0,7.0,7.0,,,2.0,1.0,1.0,152.0,,,,,,,9.0,,2.0,,17.0,,10.0,10.0,,6.0,133.0,62.0,40.0,8.0,,5.0,8.0,,1.0,3.0,,59.0,53.0,31.0,,,,,,160.0,160.0,3.0,24.0,20.0,65.0,,1.0,0.0,137.0,1.0,1.0,,,2.0,8.0,,3.0,129.0,13.0,190.0,28.0,38.0,17.0,9.0,47.0,38.0,3.0,164.0,7.0,361.0,2.0,,16.0,22.0,41.0,2.0,504.0,,0.0,20.0,15.0,1.0,23.0,0.0,748.0,9.0,7.0,11.0,14.0,0.0,,,,,,,492.0,2.0,419.0,,,,1.0,19.0,,,19.0,10.0
2013-14,695149,25,2014-02-08 17:30:00,80,Swansea,Home,257.0,15.0,2.0,7.0,5.0,1.0,1.0,258.0,5.0,,9.0,4.0,29.0,27.0,508.0,,2.0,21.0,18.0,13.0,11.0,1.0,1.0,,,,,,,1.0,,15.0,,,,,,1.0,3.0,4.0,101.0,69.0,3.0,,3.0,,4.0,9.0,,5.0,13.0,6.0,,8.0,1.0,53.0,54.0,,37.0,23.0,,,67.0,7.0,7.0,1.0,,3.0,2.0,,182.0,3.0,1.0,3.0,2.0,1.0,,8.0,2.0,,,23.0,,5.0,5.0,,9.0,156.0,90.0,62.0,1.0,2.0,7.0,8.0,6.0,1.0,7.0,,64.0,91.0,19.0,,,,,,133.0,133.0,3.0,21.0,35.0,62.0,,,0.0,141.0,,1.0,,,1.0,7.0,1.0,3.0,93.0,15.0,271.0,24.0,37.0,17.0,4.0,25.0,21.0,1.0,130.0,3.0,334.0,,,20.0,32.0,50.0,1.0,580.0,,0.0,17.0,28.0,3.0,22.0,1.0,805.0,12.0,6.0,5.0,17.0,0.0,,,1.0,,,,570.0,1.0,500.0,,,,4.0,13.0,,,13.0,7.0
2013-14,695154,26,2014-02-12 19:45:00,80,Swansea,Away,226.0,15.0,2.0,9.0,7.0,2.0,,236.0,4.0,,5.0,,31.0,24.0,453.0,,1.0,35.0,31.0,13.0,11.0,1.0,,,,,,,,,,11.0,,,,,,,3.0,4.0,83.0,79.0,2.0,2.0,,2.0,5.0,8.0,,5.0,12.0,4.0,1.0,16.0,1.0,78.0,72.0,2.0,39.0,24.0,,,64.0,12.0,11.0,,,1.0,1.0,,196.0,1.0,,1.0,,1.0,,7.0,,3.0,2.0,24.0,1.0,11.0,11.0,,5.0,138.0,84.0,53.0,2.0,,7.0,6.0,2.0,,2.0,,60.0,99.0,18.0,,,,,,172.0,172.0,3.0,33.0,33.0,64.3,,,0.0,136.0,1.0,2.0,,2.0,,7.0,1.0,3.0,80.0,13.0,255.0,25.0,39.0,37.0,4.0,21.0,17.0,,118.0,4.0,319.0,3.0,,32.0,33.0,61.0,1.0,553.0,1.0,0.0,14.0,25.0,2.0,39.0,2.0,826.0,20.0,23.0,5.0,19.0,0.0,,,,,,,539.0,3.0,443.0,,,,5.0,16.0,,,16.0,4.0
2013-14,695164,27,2014-02-23 13:30:00,80,Swansea,Away,207.0,14.0,2.0,3.0,1.0,4.0,,155.0,8.0,1.0,9.0,6.0,7.0,27.0,359.0,,,20.0,8.0,15.0,7.0,2.0,,,1.0,,,1.0,,,,10.0,1.0,,,,,1.0,13.0,8.0,66.0,71.0,,,1.0,2.0,2.0,15.0,,5.0,4.0,3.0,,12.0,4.0,58.0,51.0,2.0,20.0,11.0,,2.0,57.0,11.0,9.0,1.0,,3.0,1.0,1.0,163.0,1.0,,1.0,1.0,,,10.0,1.0,1.0,,11.0,,23.0,23.0,3.0,9.0,114.0,84.0,54.0,3.0,1.0,5.0,5.0,4.0,5.0,1.0,,44.0,56.0,16.0,,,,,1.0,146.0,146.0,5.0,30.0,25.0,46.6,,,0.0,102.0,4.0,2.0,,,,8.0,,3.0,56.0,10.0,229.0,23.0,20.0,19.0,5.0,13.0,8.0,,93.0,9.0,229.0,1.0,2.0,18.0,10.0,47.0,,445.0,1.0,0.0,14.0,21.0,1.0,24.0,0.0,666.0,18.0,6.0,5.0,15.0,0.0,,,,,,1.0,430.0,6.0,349.0,,,,4.0,13.0,,,13.0,7.0
2013-14,695179,28,2014-03-02 16:30:00,80,Swansea,Home,327.0,18.0,,2.0,2.0,2.0,,300.0,3.0,,8.0,3.0,41.0,47.0,625.0,,,19.0,40.0,14.0,5.0,,,,,,,,,,,7.0,,,,,,,6.0,,117.0,67.0,1.0,,1.0,1.0,1.0,6.0,,1.0,9.0,5.0,,10.0,,75.0,54.0,1.0,22.0,17.0,1.0,,63.0,8.0,9.0,,,4.0,4.0,,199.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,17.0,,21.0,21.0,5.0,8.0,188.0,108.0,71.0,4.0,1.0,1.0,5.0,5.0,1.0,3.0,,50.0,111.0,20.0,1.0,1.0,1.0,,,160.0,160.0,4.0,26.0,26.0,68.7,,,0.0,214.0,2.0,,,1.0,,1.0,,3.0,89.0,6.0,361.0,32.0,22.0,18.0,1.0,19.0,18.0,1.0,125.0,6.0,376.0,2.0,1.0,25.0,43.0,81.0,3.0,718.0,,1.0,7.0,25.0,,24.0,1.0,928.0,11.0,6.0,1.0,20.0,0.0,,,1.0,,,1.0,707.0,2.0,619.0,,,,3.0,23.0,,,23.0,7.0
2013-14,695190,29,2014-03-25 19:45:00,80,Swansea,Away,211.0,14.0,,7.0,7.0,4.0,,169.0,4.0,,4.0,7.0,16.0,28.0,373.0,,1.0,7.0,22.0,17.0,6.0,,,,,,,,,,,8.0,,,,,,,9.0,4.0,70.0,68.0,,,,2.0,1.0,7.0,,,6.0,5.0,,14.0,1.0,56.0,51.0,2.0,61.0,32.0,,,45.0,12.0,11.0,1.0,,,1.0,,167.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,32.0,,19.0,19.0,1.0,4.0,113.0,76.0,42.0,7.0,,4.0,3.0,2.0,2.0,1.0,,24.0,75.0,13.0,,,,,,130.0,130.0,1.0,32.0,25.0,39.5,,1.0,0.0,113.0,1.0,1.0,,,,5.0,,3.0,53.0,7.0,251.0,36.0,61.0,4.0,,12.0,12.0,,77.0,9.0,224.0,2.0,,26.0,18.0,57.0,3.0,463.0,,0.0,8.0,21.0,1.0,9.0,1.0,665.0,13.0,2.0,,16.0,0.0,,,,5.0,3.0,2.0,437.0,2.0,357.0,12.0,,,7.0,5.0,2.0,1.0,13.0,5.0
2013-14,695199,30,2014-03-15 15:00:00,80,Swansea,Home,293.0,21.0,2.0,7.0,5.0,4.0,,279.0,1.0,,7.0,6.0,23.0,48.0,565.0,1.0,1.0,19.0,25.0,18.0,7.0,2.0,1.0,,,,1.0,1.0,,1.0,,11.0,,,,,,,3.0,10.0,94.0,79.0,1.0,1.0,,6.0,4.0,3.0,,4.0,13.0,10.0,,7.0,,54.0,60.0,6.0,22.0,16.0,,,61.0,7.0,13.0,,,3.0,2.0,1.0,204.0,1.0,,,1.0,,,6.0,1.0,,,16.0,,27.0,27.0,1.0,7.0,169.0,93.0,74.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0,,56.0,101.0,20.0,,,,,,154.0,154.0,3.0,37.0,31.0,62.0,,,0.0,188.0,1.0,1.0,,,1.0,6.0,,3.0,80.0,10.0,329.0,40.0,22.0,25.0,4.0,29.0,25.0,1.0,118.0,11.0,355.0,,,24.0,25.0,74.0,4.0,655.0,1.0,0.0,14.0,17.0,1.0,20.0,1.0,880.0,11.0,12.0,4.0,11.0,0.0,,,,,,,642.0,2.0,552.0,,,,4.0,14.0,,,14.0,4.0
2013-14,695204,31,2014-03-22 15:00:00,80,Swansea,Away,241.0,24.0,2.0,6.0,4.0,2.0,,272.0,3.0,,4.0,5.0,15.0,33.0,507.0,1.0,,21.0,14.0,15.0,14.0,,,,,,,1.0,,1.0,,15.0,,,,,,,7.0,2.0,79.0,80.0,3.0,2.0,1.0,4.0,6.0,11.0,,12.0,17.0,8.0,1.0,11.0,1.0,54.0,42.0,4.0,14.0,9.0,,,62.0,6.0,8.0,1.0,,2.0,1.0,1.0,203.0,2.0,1.0,2.0,1.0,1.0,,3.0,1.0,2.0,,9.0,,32.0,32.0,1.0,4.0,159.0,78.0,55.0,5.0,,5.0,11.0,7.0,,1.0,,63.0,87.0,31.0,1.0,1.0,1.0,,,157.0,157.0,6.0,34.0,35.0,59.3,,,0.0,153.0,2.0,1.0,,,,8.0,,3.0,128.0,16.0,264.0,37.0,14.0,13.0,10.0,36.0,26.0,,162.0,5.0,366.0,2.0,,15.0,17.0,53.0,1.0,594.0,2.0,0.0,21.0,19.0,1.0,23.0,0.0,815.0,13.0,1.0,12.0,14.0,0.0,,,,,,,580.0,3.0,494.0,,,,3.0,16.0,,,16.0,7.0
2013-14,695219,32,2014-03-29 15:00:00,80,Swansea,Home,232.0,14.0,1.0,4.0,3.0,2.0,,237.0,,,5.0,4.0,16.0,41.0,465.0,2.0,1.0,16.0,19.0,16.0,12.0,1.0,1.0,,,,,,,,,14.0,,,,,,2.0,6.0,2.0,88.0,66.0,1.0,,1.0,5.0,4.0,3.0,1.0,7.0,9.0,8.0,,12.0,1.0,54.0,49.0,5.0,22.0,16.0,,,58.0,15.0,9.0,,,2.0,,,169.0,3.0,,2.0,3.0,,,4.0,3.0,2.0,,16.0,,20.0,20.0,,5.0,146.0,71.0,45.0,4.0,3.0,5.0,11.0,7.0,4.0,,,51.0,84.0,25.0,,,,,,131.0,131.0,5.0,28.0,25.0,58.7,,,0.0,136.0,4.0,,,1.0,1.0,5.0,,3.0,109.0,16.0,249.0,24.0,22.0,17.0,6.0,23.0,17.0,1.0,143.0,2.0,313.0,3.0,,19.0,19.0,58.0,1.0,539.0,2.0,0.0,16.0,15.0,1.0,21.0,1.0,739.0,9.0,10.0,7.0,10.0,0.0,,,1.0,,,2.0,525.0,3.0,453.0,,,,7.0,11.0,,,11.0,4.0
2013-14,695225,33,2014-04-05 15:00:00,80,Swansea,Away,171.0,21.0,,6.0,6.0,3.0,,198.0,3.0,,3.0,9.0,16.0,35.0,363.0,,,26.0,29.0,27.0,8.0,,1.0,,,,,,,,,11.0,,,,,,,5.0,3.0,60.0,65.0,,,,3.0,1.0,6.0,,2.0,12.0,8.0,,9.0,2.0,64.0,66.0,3.0,46.0,29.0,,,71.0,18.0,4.0,,,2.0,2.0,,204.0,,,,,,,8.0,,3.0,,29.0,,17.0,17.0,,4.0,94.0,106.0,61.0,7.0,,6.0,2.0,2.0,,2.0,,51.0,69.0,25.0,,,,,,162.0,162.0,2.0,21.0,34.0,56.9,,,0.0,111.0,3.0,,,2.0,1.0,9.0,,3.0,73.0,8.0,196.0,37.0,46.0,19.0,2.0,24.0,22.0,1.0,118.0,12.0,297.0,3.0,,27.0,16.0,55.0,,469.0,,0.0,12.0,21.0,2.0,32.0,2.0,703.0,10.0,14.0,2.0,15.0,0.0,,,,,,,459.0,3.0,356.0,,,,9.0,20.0,,,20.0,7.0
2013-14,695238,34,2014-04-13 16:07:00,80,Swansea,Home,155.0,10.0,2.0,3.0,1.0,,,115.0,5.0,1.0,3.0,3.0,14.0,22.0,267.0,,1.0,16.0,16.0,17.0,4.0,2.0,1.0,,,,,,,,,5.0,,,,,,,15.0,11.0,70.0,50.0,,,,4.0,1.0,14.0,1.0,5.0,5.0,3.0,,4.0,,46.0,47.0,4.0,30.0,11.0,,1.0,51.0,8.0,11.0,,,2.0,2.0,,128.0,,,,,,,15.0,,2.0,,11.0,,18.0,18.0,4.0,3.0,70.0,86.0,44.0,12.0,,2.0,4.0,4.0,11.0,,,32.0,67.0,11.0,,,,,,125.0,125.0,2.0,22.0,18.0,38.2,,1.0,0.0,80.0,2.0,,1.0,,1.0,2.0,,3.0,29.0,6.0,172.0,27.0,30.0,9.0,5.0,15.0,10.0,1.0,63.0,2.0,191.0,3.0,1.0,14.0,15.0,50.0,1.0,348.0,,1.0,7.0,19.0,1.0,20.0,0.0,543.0,8.0,4.0,5.0,11.0,0.0,,,,,,,329.0,1.0,257.0,,1.0,,5.0,14.0,,,14.0,7.0
2013-14,695247,35,2014-04-19 15:00:00,80,Swansea,Away,207.0,17.0,1.0,3.0,2.0,4.0,,171.0,5.0,,8.0,4.0,11.0,22.0,375.0,,,16.0,30.0,23.0,3.0,,,,1.0,,,1.0,,,,7.0,1.0,,,,,,8.0,6.0,63.0,70.0,2.0,1.0,2.0,4.0,4.0,5.0,,8.0,10.0,7.0,,13.0,1.0,66.0,52.0,4.0,42.0,24.0,,,64.0,9.0,6.0,2.0,,3.0,1.0,1.0,189.0,1.0,1.0,1.0,,1.0,,11.0,,2.0,,24.0,,20.0,20.0,,9.0,104.0,84.0,42.0,2.0,,1.0,3.0,2.0,1.0,,,30.0,71.0,19.0,,,,,1.0,174.0,174.0,4.0,27.0,26.0,52.8,,,0.0,122.0,1.0,2.0,,1.0,,4.0,,2.0,72.0,5.0,238.0,42.0,42.0,18.0,7.0,25.0,18.0,,118.0,4.0,265.0,2.0,,20.0,11.0,52.0,5.0,478.0,,0.0,10.0,17.0,,20.0,0.0,709.0,9.0,7.0,8.0,11.0,0.0,,,1.0,,,,468.0,3.0,368.0,,,,2.0,19.0,,,19.0,5.0
