season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgRight,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickGoal,attLgLeft,attPenTarget,subsGoals,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,totalDistance,keeperGoals,penaltySave,winningGoal,attPenPost
2022-23,2293142,34,2023-04-29 15:00:00,94,Brentford,Home,198.0,16.0,2.0,8.0,6.0,,2.0,276.0,4.0,,2.0,1.0,3.0,19.0,466.0,,,20.0,23.0,22.0,4.0,3.0,2.0,,,,,1.0,,,,,,,7.0,,,,,2.0,1.0,3.0,2.0,9.0,5.0,84.0,60.0,,1.0,,1.0,2.0,3.0,1.0,,,6.0,12.0,13.0,,7.0,,51.0,51.0,1.0,5.0,2.0,,,24.0,82.0,6.0,13.0,1.0,,2.0,2.0,1.0,167.0,1.0,,,1.0,,,4.0,1.0,,,2.0,,6.0,6.0,,2.0,137.0,78.0,44.0,,,2.0,6.0,8.0,530.0,1.0,1.0,,80.0,121.0,47.0,,,,,150.0,150.0,4.0,21.0,30.0,68.9,,,3.0,,10.0,0.0,162.0,1.0,1.0,2.0,,1.0,,3.0,1.0,5.0,14.0,111.0,450.0,2.0,8.0,213.0,44.0,5.0,21.0,5.0,32.0,27.0,,155.0,2.0,369.0,,,5.0,3.0,47.0,1.0,550.0,1.0,0.0,14.0,9.0,1.0,24.0,1.0,728.0,23.0,15.0,7.0,6.0,5.0,0.0,1.0,,,1.0,,,,,,,,,,
2022-23,2293153,35,2023-05-06 17:30:00,94,Brentford,Away,134.0,21.0,,1.0,1.0,2.0,,111.0,2.0,,2.0,6.0,2.0,32.0,244.0,,,9.0,14.0,14.0,4.0,,,,1.0,,,1.0,,,,,,,4.0,,,,,,2.0,8.0,7.0,3.0,2.0,69.0,54.0,,,,1.0,5.0,1.0,8.0,,,3.0,8.0,5.0,,5.0,1.0,40.0,52.0,1.0,18.0,11.0,,1.0,21.0,62.0,10.0,19.0,,,4.0,3.0,1.0,136.0,,,,,,,6.0,,1.0,1.0,11.0,,8.0,8.0,,2.0,57.0,62.0,33.0,7.0,,2.0,2.0,1.0,298.0,4.0,2.0,,67.0,41.0,32.0,,,,,126.0,126.0,6.0,25.0,18.0,46.1,,,,,10.0,0.0,64.0,1.0,3.0,4.0,,1.0,,3.0,,5.0,14.0,60.0,230.0,5.0,4.0,153.0,43.0,18.0,12.0,2.0,18.0,16.0,,108.0,4.0,191.0,1.0,,22.0,2.0,74.0,2.0,326.0,,0.0,5.0,11.0,,14.0,2.0,479.0,8.0,9.0,8.0,3.0,6.0,0.0,,,,,,,,,,,,,,
2022-23,2293162,36,2023-05-14 14:00:00,94,Brentford,Home,243.0,27.0,2.0,8.0,6.0,3.0,,176.0,4.0,,5.0,2.0,4.0,28.0,411.0,,,19.0,19.0,18.0,12.0,3.0,4.0,1.0,,,,,,,,,,,14.0,,,,,,2.0,3.0,1.0,18.0,6.0,108.0,74.0,5.0,4.0,2.0,2.0,11.0,5.0,6.0,,,7.0,12.0,5.0,,6.0,2.0,41.0,53.0,2.0,15.0,11.0,,,20.0,55.0,5.0,3.0,2.0,,,1.0,,163.0,2.0,,2.0,1.0,1.0,,4.0,1.0,,,11.0,,5.0,5.0,1.0,5.0,116.0,60.0,28.0,5.0,,7.0,10.0,10.0,489.0,,,,65.0,60.0,38.0,,,,,142.0,142.0,7.0,32.0,27.0,53.1,,,,,18.0,0.0,119.0,3.0,1.0,4.0,,2.0,1.0,9.0,1.0,5.0,6.0,97.0,399.0,11.0,17.0,268.0,60.0,15.0,17.0,4.0,22.0,18.0,1.0,139.0,5.0,260.0,,,12.0,4.0,64.0,3.0,506.0,,0.0,24.0,20.0,1.0,21.0,1.0,695.0,46.0,17.0,12.0,7.0,11.0,0.0,,,,,,,,,,,,,,
2022-23,2293177,37,2023-05-20 12:30:00,94,Brentford,Away,157.0,19.0,,4.0,4.0,,,130.0,5.0,2.0,4.0,3.0,2.0,21.0,283.0,,2.0,16.0,26.0,18.0,3.0,,1.0,,,,,,,,,,,1.0,10.0,,,,,,5.0,15.0,7.0,8.0,3.0,70.0,59.0,2.0,,2.0,3.0,17.0,1.0,5.0,1.0,,2.0,3.0,7.0,,7.0,2.0,51.0,45.0,3.0,20.0,7.0,,,18.0,51.0,9.0,10.0,3.0,,1.0,,,147.0,3.0,,3.0,3.0,,,8.0,3.0,4.0,1.0,7.0,,4.0,4.0,1.0,4.0,76.0,59.0,31.0,8.0,,2.0,4.0,4.0,337.0,9.0,,,77.0,29.0,22.0,,,,,120.0,120.0,6.0,26.0,17.0,38.2,,,3.0,,24.0,0.0,71.0,7.0,,6.0,,1.0,,6.0,,5.0,11.0,67.0,269.0,17.0,6.0,177.0,45.0,20.0,11.0,1.0,11.0,10.0,,106.0,8.0,198.0,4.0,2.0,15.0,2.0,55.0,1.0,364.0,,0.0,11.0,11.0,2.0,19.0,1.0,545.0,27.0,16.0,6.0,2.0,6.0,0.0,,,,,,,,,,,,,,
2022-23,2293182,38,2023-05-28 16:30:00,94,Brentford,Home,141.0,21.0,2.0,6.0,4.0,2.0,,121.0,4.0,,2.0,3.0,5.0,26.0,256.0,,,9.0,12.0,12.0,4.0,3.0,2.0,,,,,,,,,,,,5.0,,,,,3.0,8.0,11.0,6.0,9.0,2.0,74.0,56.0,2.0,1.0,1.0,1.0,8.0,3.0,13.0,1.0,,3.0,5.0,5.0,1.0,9.0,1.0,51.0,44.0,1.0,17.0,12.0,,,15.0,41.0,12.0,8.0,,,2.0,2.0,,122.0,1.0,,1.0,,1.0,,5.0,,1.0,,12.0,,10.0,10.0,1.0,2.0,60.0,55.0,29.0,4.0,,2.0,6.0,4.0,310.0,9.0,,,44.0,49.0,30.0,,,,,104.0,104.0,11.0,23.0,19.0,34.4,,,,,14.0,0.0,67.0,3.0,,2.0,,1.0,,4.0,,5.0,8.0,61.0,246.0,8.0,8.0,152.0,39.0,17.0,12.0,3.0,15.0,12.0,,98.0,5.0,186.0,1.0,,14.0,5.0,50.0,3.0,323.0,1.0,0.0,11.0,17.0,,10.0,4.0,482.0,39.0,10.0,7.0,3.0,11.0,0.0,,,,,,,,,,,,,,
2023-24,2367545,1,2023-08-13 14:00:00,94,Brentford,Home,148.0,28.0,1.0,3.0,2.0,,,90.0,2.0,,4.0,1.0,1.0,28.0,235.0,1.0,1.0,14.0,12.0,15.0,6.0,,1.0,,,,,,,,,,,1.0,8.0,1.0,,,,,6.0,12.0,6.0,9.0,2.0,41.0,56.0,3.0,3.0,1.0,1.0,10.0,3.0,16.0,,1.0,3.0,5.0,4.0,,12.0,1.0,54.0,50.0,1.0,34.0,18.0,,,,33.0,12.0,13.0,2.0,,3.0,2.0,,134.0,1.0,,1.0,1.0,,,7.0,1.0,2.0,1.0,18.0,,8.0,8.0,,4.0,67.0,48.0,28.0,6.0,,2.0,5.0,6.0,283.0,5.0,,,28.0,37.0,25.0,,,,1.0,115.0,115.0,6.0,26.0,15.0,30.4,,2.0,1.0,,16.0,0.0,64.0,4.0,,4.0,,,,2.0,,5.0,,54.0,219.0,10.0,8.0,178.0,44.0,34.0,9.0,2.0,13.0,11.0,,79.0,3.0,141.0,2.0,,13.0,1.0,58.0,1.0,306.0,3.0,0.0,11.0,17.0,1.0,20.0,1.0,499.0,27.0,11.0,5.0,3.0,9.0,0.0,,,,,,,,,,,,,,
2023-24,2367550,2,2023-08-19 15:00:00,94,Brentford,Away,216.0,22.0,2.0,5.0,3.0,2.0,1.0,114.0,4.0,,4.0,2.0,2.0,23.0,325.0,1.0,3.0,10.0,12.0,12.0,5.0,3.0,3.0,,1.0,,,1.0,,1.0,,,,,5.0,1.0,,,,5.0,7.0,4.0,6.0,15.0,2.0,70.0,61.0,2.0,2.0,3.0,,9.0,2.0,8.0,,,5.0,5.0,5.0,,5.0,,42.0,46.0,,25.0,11.0,,,,49.0,12.0,13.0,3.0,,4.0,2.0,1.0,110.0,1.0,,1.0,1.0,,,5.0,2.0,,,11.0,,9.0,9.0,1.0,4.0,99.0,45.0,21.0,5.0,,5.0,4.0,8.0,374.0,3.0,2.0,,30.0,32.0,34.0,,,,1.0,107.0,107.0,4.0,30.0,21.0,45.4,,,,1.0,15.0,0.0,112.0,1.0,1.0,2.0,,1.0,,7.0,1.0,5.0,,64.0,311.0,9.0,9.0,240.0,42.0,25.0,13.0,3.0,15.0,12.0,,96.0,7.0,166.0,,,9.0,3.0,45.0,4.0,391.0,2.0,0.0,17.0,13.0,4.0,13.0,2.0,562.0,35.0,12.0,8.0,5.0,9.0,0.0,,,,,,,,,,,,,,
2023-24,2367560,3,2023-08-26 15:00:00,94,Brentford,Home,262.0,34.0,4.0,7.0,3.0,3.0,,184.0,7.0,,5.0,2.0,2.0,36.0,439.0,,,14.0,17.0,20.0,6.0,3.0,4.0,,,,,,,,,,,,8.0,,,,,,7.0,10.0,5.0,10.0,2.0,105.0,47.0,1.0,1.0,,,11.0,7.0,17.0,,,8.0,8.0,7.0,,9.0,2.0,63.0,47.0,,9.0,7.0,,1.0,,63.0,9.0,15.0,1.0,,4.0,1.0,,168.0,1.0,,,1.0,,,7.0,1.0,1.0,,7.0,,6.0,6.0,1.0,5.0,127.0,65.0,49.0,6.0,,4.0,6.0,1.0,492.0,6.0,,,53.0,71.0,32.0,,,,,137.0,137.0,2.0,15.0,24.0,59.8,,2.0,,,18.0,0.0,118.0,2.0,2.0,4.0,,,,4.0,2.0,2.0,,91.0,417.0,11.0,10.0,281.0,58.0,9.0,15.0,7.0,23.0,16.0,,132.0,7.0,260.0,1.0,,6.0,2.0,54.0,2.0,518.0,1.0,0.0,12.0,9.0,,18.0,0.0,705.0,26.0,16.0,4.0,8.0,6.0,0.0,,,,,,,,,,,,,,
2023-24,2367569,4,2023-09-02 15:00:00,94,Brentford,Home,248.0,35.0,3.0,12.0,9.0,2.0,1.0,166.0,5.0,,2.0,2.0,7.0,28.0,402.0,1.0,2.0,13.0,15.0,23.0,10.0,3.0,3.0,1.0,,,,1.0,,,,1.0,,1.0,14.0,,,1.0,1.0,2.0,4.0,10.0,2.0,16.0,5.0,96.0,67.0,4.0,4.0,1.0,,7.0,3.0,8.0,,,5.0,10.0,7.0,,8.0,2.0,51.0,60.0,,16.0,5.0,1.0,,,53.0,6.0,12.0,1.0,,2.0,1.0,1.0,195.0,1.0,,1.0,1.0,,,8.0,1.0,,,5.0,3.0,6.0,6.0,,3.0,94.0,78.0,43.0,2.0,1.0,7.0,7.0,7.0,461.0,2.0,,,74.0,49.0,39.0,,,,,146.0,146.0,7.0,33.0,21.0,61.1,2.0,2.0,1.0,1.0,12.0,0.0,99.0,3.0,,3.0,,1.0,1.0,11.0,1.0,5.0,,90.0,383.0,7.0,14.0,265.0,67.0,16.0,18.0,5.0,23.0,18.0,1.0,127.0,11.0,242.0,,,5.0,7.0,58.0,1.0,484.0,1.0,0.0,21.0,22.0,3.0,18.0,1.0,689.0,45.0,24.0,4.0,5.0,15.0,0.0,1.0,,,,,,,,,,,,,
2023-24,2367583,5,2023-09-16 17:30:00,94,Brentford,Away,122.0,16.0,1.0,5.0,4.0,3.0,1.0,148.0,4.0,1.0,3.0,5.0,3.0,25.0,265.0,,1.0,13.0,23.0,20.0,8.0,2.0,1.0,,,,,,,,,,,,9.0,,,,,1.0,7.0,5.0,4.0,8.0,3.0,64.0,64.0,1.0,1.0,,1.0,9.0,5.0,14.0,,,3.0,7.0,4.0,,8.0,,60.0,68.0,1.0,28.0,13.0,,,,62.0,12.0,8.0,,,1.0,1.0,,148.0,,,,,,,7.0,,,,13.0,,9.0,9.0,,3.0,82.0,65.0,25.0,8.0,,3.0,7.0,2.0,350.0,2.0,1.0,,56.0,62.0,26.0,1.0,1.0,1.0,,145.0,145.0,8.0,30.0,20.0,43.7,,,,3.0,14.0,0.0,73.0,1.0,,1.0,,1.0,,4.0,,5.0,,75.0,255.0,9.0,10.0,147.0,55.0,28.0,14.0,3.0,15.0,12.0,,124.0,6.0,235.0,,1.0,16.0,3.0,70.0,1.0,367.0,,0.0,11.0,30.0,1.0,20.0,5.0,558.0,24.0,12.0,10.0,3.0,19.0,0.0,,,,,,,,,,,,,,
2023-24,2367589,6,2023-09-23 17:30:00,94,Brentford,Home,328.0,14.0,,3.0,3.0,4.0,2.0,158.0,11.0,,7.0,,7.0,25.0,483.0,,,17.0,28.0,17.0,4.0,1.0,,,1.0,,,1.0,,,,,,,5.0,,,,,4.0,3.0,12.0,6.0,8.0,4.0,85.0,68.0,2.0,4.0,,2.0,10.0,4.0,4.0,,,1.0,3.0,6.0,,6.0,1.0,57.0,55.0,2.0,16.0,13.0,1.0,1.0,,61.0,9.0,11.0,,,3.0,2.0,1.0,182.0,1.0,,1.0,1.0,,,12.0,1.0,,,13.0,,7.0,7.0,,7.0,161.0,80.0,45.0,4.0,1.0,2.0,4.0,2.0,561.0,1.0,,,54.0,85.0,20.0,,,,,148.0,148.0,6.0,30.0,25.0,57.4,,,,1.0,21.0,0.0,160.0,1.0,2.0,3.0,,1.0,,6.0,2.0,4.0,,66.0,458.0,10.0,6.0,359.0,47.0,16.0,17.0,,11.0,11.0,,119.0,8.0,240.0,,,10.0,8.0,61.0,3.0,588.0,,0.0,12.0,20.0,,20.0,2.0,764.0,18.0,13.0,7.0,1.0,15.0,0.0,,,,,,,,,,,,,,
2023-24,2367604,7,2023-10-01 14:00:00,94,Brentford,Away,257.0,18.0,4.0,9.0,5.0,2.0,,243.0,5.0,,4.0,2.0,4.0,19.0,491.0,,1.0,21.0,16.0,25.0,10.0,2.0,6.0,1.0,,,,,,,,,,,10.0,,,,,2.0,3.0,5.0,1.0,15.0,3.0,89.0,55.0,1.0,1.0,1.0,,9.0,7.0,9.0,,,11.0,9.0,11.0,,10.0,,51.0,47.0,,10.0,5.0,,,,64.0,10.0,6.0,,,3.0,1.0,,190.0,1.0,1.0,1.0,,1.0,,5.0,,,,5.0,,10.0,10.0,2.0,4.0,134.0,68.0,44.0,1.0,1.0,3.0,10.0,5.0,561.0,1.0,3.0,,94.0,77.0,48.0,,,,,149.0,149.0,4.0,22.0,25.0,59.1,,2.0,,,23.0,0.0,165.0,,,,,1.0,1.0,6.0,1.0,5.0,,123.0,474.0,9.0,13.0,278.0,39.0,10.0,12.0,8.0,29.0,21.0,1.0,172.0,6.0,329.0,,,14.0,4.0,46.0,1.0,578.0,,0.0,18.0,11.0,3.0,25.0,2.0,762.0,39.0,17.0,5.0,11.0,7.0,0.0,,,,,,,,,,,,,,
2023-24,2367615,8,2023-10-07 15:00:00,94,Brentford,Away,159.0,16.0,3.0,5.0,2.0,1.0,1.0,81.0,9.0,,3.0,1.0,6.0,19.0,235.0,,,9.0,13.0,10.0,7.0,2.0,4.0,,,,,,,,,,,,6.0,,,,,,7.0,14.0,7.0,6.0,5.0,55.0,52.0,1.0,1.0,,4.0,7.0,1.0,8.0,,,5.0,4.0,,,3.0,6.0,41.0,42.0,4.0,42.0,20.0,,,,38.0,17.0,10.0,,,1.0,1.0,,133.0,1.0,,,1.0,,,10.0,1.0,1.0,1.0,20.0,,16.0,16.0,4.0,3.0,74.0,52.0,20.0,7.0,1.0,7.0,3.0,3.0,296.0,4.0,,,22.0,53.0,16.0,,,,,113.0,113.0,2.0,28.0,17.0,36.1,,3.0,,1.0,14.0,0.0,64.0,3.0,3.0,6.0,,,,7.0,,3.0,,40.0,214.0,7.0,10.0,191.0,47.0,42.0,6.0,3.0,8.0,5.0,,73.0,6.0,143.0,1.0,,14.0,7.0,61.0,,326.0,,0.0,11.0,18.0,,14.0,5.0,504.0,21.0,10.0,5.0,5.0,11.0,0.0,,,,,,,,,,,,,,
2023-24,2367620,9,2023-10-21 15:00:00,94,Brentford,Home,173.0,21.0,2.0,6.0,4.0,1.0,,183.0,7.0,,2.0,2.0,2.0,24.0,350.0,,3.0,15.0,14.0,16.0,10.0,2.0,3.0,1.0,,,1.0,1.0,,,,,,1.0,15.0,,,,,1.0,9.0,3.0,3.0,16.0,7.0,69.0,59.0,4.0,4.0,1.0,,9.0,5.0,9.0,,,5.0,12.0,4.0,,4.0,1.0,43.0,55.0,,13.0,9.0,,,,53.0,14.0,12.0,2.0,,2.0,1.0,1.0,151.0,2.0,,2.0,2.0,,,7.0,3.0,,,9.0,,8.0,8.0,1.0,2.0,109.0,58.0,28.0,5.0,,5.0,9.0,10.0,423.0,1.0,,,51.0,73.0,37.0,,,,,133.0,133.0,10.0,18.0,29.0,49.9,,,,,18.0,0.0,114.0,,1.0,1.0,,,1.0,8.0,1.0,4.0,,93.0,334.0,9.0,14.0,197.0,40.0,13.0,13.0,4.0,21.0,17.0,1.0,136.0,4.0,267.0,,,18.0,2.0,60.0,2.0,443.0,1.0,0.0,23.0,17.0,4.0,19.0,5.0,618.0,57.0,12.0,10.0,5.0,11.0,0.0,,,,1.0,,,,,,,,,,
2023-24,2367632,10,2023-10-28 12:30:00,94,Brentford,Away,161.0,11.0,,3.0,3.0,2.0,,86.0,8.0,,5.0,3.0,8.0,18.0,244.0,1.0,1.0,14.0,13.0,12.0,3.0,,,2.0,,,,,,,,,,,6.0,,,,,,4.0,12.0,5.0,7.0,,55.0,56.0,4.0,3.0,2.0,,11.0,1.0,14.0,,,1.0,5.0,1.0,1.0,5.0,1.0,45.0,53.0,,35.0,16.0,,,,40.0,7.0,12.0,1.0,,,,,133.0,2.0,,2.0,2.0,,1.0,13.0,2.0,,,16.0,,7.0,7.0,2.0,5.0,69.0,46.0,21.0,10.0,,1.0,4.0,5.0,305.0,5.0,,,27.0,65.0,21.0,,,,,121.0,121.0,3.0,29.0,17.0,31.2,,,,,17.0,0.0,76.0,1.0,1.0,2.0,,1.0,2.0,1.0,,4.0,,43.0,226.0,11.0,5.0,193.0,35.0,35.0,16.0,,6.0,6.0,3.0,76.0,6.0,146.0,,,16.0,10.0,53.0,,333.0,2.0,0.0,7.0,19.0,3.0,19.0,4.0,508.0,15.0,13.0,10.0,1.0,10.0,0.0,,,,,,,,,,,,,,
2023-24,2367638,11,2023-11-04 15:00:00,94,Brentford,Home,252.0,15.0,1.0,4.0,3.0,2.0,,202.0,8.0,,3.0,7.0,,35.0,450.0,,,8.0,17.0,26.0,6.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,11.0,,,,,2.0,8.0,9.0,3.0,10.0,6.0,82.0,56.0,3.0,1.0,2.0,2.0,9.0,6.0,3.0,,,4.0,10.0,7.0,1.0,7.0,,45.0,53.0,2.0,31.0,20.0,,,,58.0,12.0,13.0,1.0,,3.0,1.0,1.0,194.0,2.0,,1.0,2.0,,,9.0,2.0,1.0,,20.0,,5.0,5.0,,3.0,138.0,71.0,40.0,3.0,,5.0,4.0,4.0,533.0,,,,68.0,85.0,38.0,,,,,153.0,153.0,4.0,25.0,21.0,59.4,,,3.0,,19.0,0.0,146.0,,,,,,,6.0,3.0,5.0,,112.0,427.0,9.0,9.0,283.0,32.0,31.0,11.0,2.0,20.0,18.0,,164.0,9.0,297.0,1.0,,20.0,,62.0,2.0,560.0,1.0,0.0,16.0,9.0,,10.0,1.0,736.0,37.0,10.0,5.0,4.0,3.0,0.0,,,,,,,,,,,,,,
2023-24,2367654,12,2023-11-12 14:00:00,94,Brentford,Away,165.0,21.0,3.0,5.0,2.0,2.0,,109.0,4.0,,5.0,10.0,1.0,24.0,269.0,1.0,1.0,7.0,21.0,19.0,9.0,3.0,3.0,1.0,,,1.0,2.0,,,,,,1.0,9.0,,,,,1.0,3.0,7.0,10.0,9.0,7.0,43.0,63.0,2.0,2.0,,,5.0,4.0,6.0,,,8.0,4.0,5.0,,8.0,4.0,46.0,60.0,,31.0,15.0,,,,39.0,12.0,16.0,,,2.0,1.0,2.0,156.0,,,,,,,6.0,,3.0,2.0,15.0,,11.0,11.0,2.0,5.0,76.0,59.0,24.0,6.0,,6.0,6.0,3.0,325.0,2.0,2.0,,35.0,39.0,34.0,,,,,132.0,132.0,6.0,26.0,18.0,41.7,,,,1.0,15.0,0.0,79.0,2.0,5.0,8.0,,,1.0,9.0,,4.0,,61.0,251.0,5.0,12.0,186.0,33.0,31.0,13.0,8.0,18.0,10.0,1.0,96.0,9.0,186.0,3.0,,32.0,1.0,56.0,2.0,354.0,1.0,0.0,16.0,14.0,2.0,11.0,2.0,557.0,29.0,16.0,11.0,8.0,8.0,0.0,,,,,,,,,,,,,,
2023-24,2367658,13,2023-11-25 17:30:00,94,Brentford,Home,81.0,20.0,,1.0,1.0,3.0,,113.0,5.0,,1.0,6.0,2.0,20.0,193.0,2.0,,16.0,20.0,23.0,7.0,,,,,,,,,,,,,,8.0,,,,,,3.0,11.0,4.0,7.0,2.0,52.0,52.0,2.0,3.0,,2.0,7.0,1.0,5.0,,,1.0,3.0,5.0,,4.0,1.0,41.0,47.0,2.0,35.0,19.0,,1.0,,54.0,9.0,6.0,,,,,,145.0,,,,,,,12.0,,2.0,1.0,19.0,,11.0,11.0,1.0,1.0,53.0,66.0,25.0,8.0,,3.0,4.0,3.0,271.0,4.0,1.0,,59.0,39.0,20.0,,,,,141.0,141.0,7.0,17.0,24.0,36.4,,,,1.0,15.0,0.0,48.0,3.0,,3.0,,2.0,,5.0,,4.0,,55.0,184.0,7.0,7.0,110.0,37.0,35.0,8.0,1.0,9.0,8.0,,97.0,14.0,197.0,2.0,,35.0,3.0,66.0,2.0,298.0,2.0,0.0,9.0,14.0,2.0,21.0,1.0,469.0,16.0,12.0,4.0,1.0,9.0,0.0,,,,,,,,,,,,,,
2023-24,2367670,14,2023-12-02 15:00:00,94,Brentford,Home,222.0,18.0,1.0,7.0,6.0,2.0,,315.0,2.0,,,7.0,8.0,23.0,530.0,1.0,1.0,24.0,23.0,10.0,12.0,1.0,5.0,,,,,,,,,,,,19.0,,,,,2.0,6.0,2.0,5.0,19.0,8.0,104.0,62.0,,,2.0,3.0,9.0,12.0,7.0,,,7.0,16.0,7.0,1.0,11.0,,57.0,44.0,3.0,21.0,12.0,,,,88.0,10.0,8.0,1.0,,3.0,2.0,,199.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,,12.0,,7.0,7.0,1.0,,157.0,73.0,45.0,5.0,,5.0,9.0,6.0,610.0,5.0,,,106.0,116.0,47.0,,,,,157.0,157.0,8.0,12.0,42.0,68.6,,,,,20.0,0.0,166.0,,,,,1.0,,9.0,2.0,4.0,,170.0,519.0,9.0,14.0,234.0,33.0,21.0,14.0,3.0,28.0,25.0,,231.0,7.0,420.0,,,33.0,8.0,58.0,,626.0,2.0,0.0,27.0,18.0,2.0,27.0,1.0,844.0,42.0,20.0,8.0,7.0,9.0,0.0,,,,1.0,,,,,,,,,,
2023-24,2367679,15,2023-12-06 19:30:00,94,Brentford,Away,180.0,18.0,,2.0,2.0,,1.0,101.0,3.0,,1.0,6.0,4.0,22.0,279.0,1.0,,12.0,25.0,13.0,3.0,1.0,2.0,,,,,,,,,,,,4.0,1.0,,,,1.0,8.0,12.0,6.0,8.0,,59.0,61.0,,,1.0,1.0,6.0,3.0,10.0,,,3.0,2.0,4.0,,5.0,3.0,58.0,58.0,1.0,19.0,6.0,,,,39.0,8.0,10.0,1.0,,4.0,2.0,,124.0,,,,,,,10.0,,1.0,,6.0,,11.0,11.0,1.0,1.0,85.0,58.0,17.0,7.0,,3.0,1.0,2.0,356.0,4.0,,,50.0,47.0,16.0,,,,1.0,134.0,134.0,4.0,29.0,21.0,38.4,,3.0,,,13.0,0.0,109.0,3.0,2.0,5.0,,1.0,,3.0,,4.0,,47.0,268.0,6.0,4.0,206.0,46.0,19.0,17.0,3.0,11.0,8.0,,84.0,4.0,182.0,1.0,,23.0,4.0,70.0,2.0,377.0,2.0,0.0,8.0,28.0,1.0,14.0,1.0,550.0,15.0,8.0,7.0,3.0,19.0,0.0,,,,,,,,,,,,,,
2023-24,2367695,16,2023-12-09 15:00:00,94,Brentford,Away,217.0,24.0,,5.0,5.0,,,172.0,8.0,2.0,5.0,2.0,3.0,19.0,384.0,,,26.0,24.0,15.0,5.0,,1.0,,,,,,,,,,,,8.0,,,,,,12.0,4.0,5.0,8.0,2.0,76.0,54.0,,,,,11.0,3.0,9.0,,,3.0,12.0,8.0,,6.0,2.0,59.0,61.0,,15.0,4.0,,3.0,,72.0,13.0,13.0,,1.0,1.0,1.0,,174.0,,,,,,,8.0,,2.0,,4.0,,8.0,8.0,1.0,5.0,114.0,77.0,36.0,3.0,,1.0,4.0,4.0,464.0,1.0,2.0,,79.0,46.0,46.0,,,,,171.0,171.0,2.0,27.0,19.0,59.8,,,,,22.0,0.0,125.0,1.0,2.0,3.0,,1.0,,3.0,,3.0,,95.0,367.0,11.0,5.0,242.0,51.0,15.0,18.0,3.0,24.0,21.0,,154.0,6.0,271.0,2.0,2.0,25.0,6.0,63.0,1.0,489.0,,0.0,10.0,23.0,1.0,31.0,1.0,709.0,27.0,24.0,10.0,4.0,17.0,0.0,,,,,,,,,,,,,,
