season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090097,10,31,Crystal_Palace,Home,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090097,10,31,Crystal_Palace,Home,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,1.0,,4.0,22.0,15.0,36.0,1.0,,7.0,,,,5.0,,,1.0,9.0,6.0,,,1.0,,,,,8.0,2.0,,90.0,,,,,,,11.0,,6.9,,,,2.0,2.0,2.0,,5.0,,29.0,15.0,42.0,0,4.0,64.0,1.0,1.0,1.0,4.0
2016-17,7090097,10,31,Crystal_Palace,Home,9921,18805,Joe Ledley,joe-ledley,M,False,,,,10.0,7.0,17.0,,2.0,2.0,,,,,,,2.0,2.0,3.0,,,,,,,,1.0,1.0,,74.0,,,,,,,11.0,,6.2,,,,1.0,,1.0,,1.0,,14.0,11.0,24.0,0,1.0,32.0,,,,1.0
2016-17,7090097,10,31,Crystal_Palace,Home,10038,7906,Damien Delaney,damien-delaney,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090097,10,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090097,10,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,True,,,2.0,6.0,4.0,10.0,,,1.0,,,,,,,,,3.0,,,,,,,,,,,16.0,,,,,,,4.0,,7.0,,,1.0,,1.0,,,4.0,,10.0,4.0,14.0,1,2.0,18.0,,,1.0,2.0
2016-17,7090097,10,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,7.0,12.0,18.0,30.0,2.0,3.0,8.0,,,,,,,,2.0,4.0,,,,,,,,,1.0,,90.0,,1.0,,,,,7.0,,6.7,,,,6.0,,,,12.0,,17.0,20.0,37.0,0,1.0,47.0,,,,
2016-17,7090097,10,31,Crystal_Palace,Home,27029,44413,Steve Mandanda,steve-mandanda,G,False,,1.0,16.0,14.0,5.0,19.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,24.0,1.0,6.7,4.0,6.0,,1.0,,,1.0,39.0,,32.0,10.0,42.0,0,,53.0,,,,
2016-17,7090097,10,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,3.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,1.0,,6.6,,,,,,,,,,3.0,,3.0,0,,5.0,,1.0,,
2016-17,7090097,10,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,10.0,14.0,26.0,40.0,1.0,5.0,3.0,,,,1.0,,,,2.0,11.0,,,,,,,,1.0,,,90.0,,,,,,,6.0,,7.2,,,,8.0,,,,13.0,,17.0,29.0,46.0,0,6.0,64.0,,,,4.0
2016-17,7090097,10,31,Crystal_Palace,Home,38639,75773,Chung-yong Lee,chung-yong-lee,M,False,,,1.0,6.0,9.0,15.0,,1.0,5.0,,,,2.0,,,2.0,5.0,2.0,,,1.0,,,,,1.0,,,66.0,,,,,,,16.0,,5.8,,,,,,,,3.0,,11.0,12.0,23.0,0,1.0,34.0,1.0,,,1.0
2016-17,7090097,10,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,,17.0,13.0,30.0,2.0,3.0,9.0,,,,,,,,7.0,11.0,,,4.0,,,,,1.0,,,90.0,,1.0,,,,,18.0,,6.7,,,,3.0,3.0,3.0,,6.0,,28.0,17.0,42.0,0,4.0,77.0,,3.0,2.0,2.0
2016-17,7090097,10,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,2.0,13.0,8.0,21.0,4.0,3.0,7.0,,,,,,,6.0,12.0,7.0,,,2.0,,2.0,,,,,,86.0,2.0,,,,,,17.0,,7.4,,,,1.0,1.0,2.0,,3.0,1.0,22.0,9.0,29.0,2,3.0,48.0,1.0,,1.0,3.0
2016-17,7090097,10,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,,,2.0,10.0,17.0,27.0,1.0,4.0,3.0,,,,1.0,,,,5.0,5.0,,,3.0,,,,,1.0,,,90.0,,,,,,,17.0,,6.0,,,,9.0,1.0,2.0,,4.0,,16.0,21.0,35.0,0,,65.0,4.0,,1.0,
2016-17,7090097,10,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,,18.0,8.0,26.0,8.0,11.0,1.0,,,,,,,,12.0,11.0,,,3.0,,,,,,,,90.0,3.0,,,,,,17.0,,7.0,,,,,1.0,,,,1.0,32.0,8.0,40.0,3,,46.0,2.0,,,
2016-17,7090097,10,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,True,,,,6.0,3.0,9.0,,,3.0,,,,,,,,2.0,,,,1.0,,,,,1.0,,,24.0,,,,,,,6.0,,6.4,,,,1.0,1.0,1.0,,,1.0,10.0,3.0,12.0,0,,20.0,,,,
2016-17,7090097,10,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,2.0,,1.0,16.0,7.0,21.0,,,9.0,,,,,,,8.0,8.0,12.0,,,,1.0,,,,2.0,2.0,,90.0,1.0,,,,,,25.0,,6.5,,,,,7.0,3.0,,1.0,1.0,22.0,9.0,28.0,1,5.0,68.0,7.0,,7.0,4.0
2016-17,7090097,10,31,Crystal_Palace,Home,137756,,Zeki Fryers,zeki-fryers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090130,11,31,Crystal_Palace,Away,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090130,11,31,Crystal_Palace,Away,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,1.0,,5.0,27.0,25.0,51.0,,,6.0,,,1.0,1.0,,,1.0,3.0,4.0,,,1.0,,,,,6.0,1.0,,90.0,,,,,,,21.0,,7.2,,,1.0,,2.0,9.0,,9.0,,43.0,28.0,62.0,2,,87.0,,2.0,2.0,
2016-17,7090130,11,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,6.4,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2016-17,7090130,11,31,Crystal_Palace,Away,10038,7906,Damien Delaney,damien-delaney,D,False,,,8.0,13.0,36.0,49.0,2.0,2.0,10.0,,,,,,,,3.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,19.0,,6.4,,,,4.0,,1.0,,20.0,,27.0,40.0,66.0,0,,76.0,1.0,,,
2016-17,7090130,11,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090130,11,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,1.0,,2.0,20.0,17.0,36.0,,1.0,8.0,,,,,,,,,3.0,,,,,,,,,1.0,,59.0,1.0,,,,,,11.0,,6.8,,,,1.0,,6.0,,2.0,,28.0,19.0,41.0,1,,54.0,,2.0,,
2016-17,7090130,11,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,,,4.0,11.0,22.0,33.0,11.0,10.0,7.0,,,,1.0,1.0,,,12.0,12.0,,,1.0,,,,,,,,90.0,,2.0,,,,,17.0,,6.8,,,,4.0,,,,8.0,,24.0,24.0,48.0,0,2.0,58.0,1.0,,,
2016-17,7090130,11,31,Crystal_Palace,Away,27029,44413,Steve Mandanda,steve-mandanda,G,False,,1.0,10.0,6.0,12.0,18.0,,,9.0,,,,,,,,,,1.0,,,,,1.0,,,,,90.0,,,,,,,12.0,,5.9,3.0,3.0,,,,,1.0,22.0,,16.0,14.0,30.0,0,,42.0,,,,
2016-17,7090130,11,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090130,11,31,Crystal_Palace,Away,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090130,11,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,1.0,,1.0,20.0,22.0,41.0,1.0,3.0,4.0,,,,,,,1.0,2.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,19.0,,6.3,,,1.0,1.0,,3.0,,6.0,,32.0,23.0,52.0,1,1.0,76.0,3.0,1.0,,1.0
2016-17,7090130,11,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,3.0,23.0,27.0,50.0,1.0,1.0,6.0,1.0,,1.0,1.0,,,,5.0,2.0,,,3.0,,,,,1.0,3.0,,88.0,,,,,,,8.0,,6.9,,,1.0,,,,,5.0,,29.0,29.0,58.0,2,1.0,67.0,,,,
2016-17,7090130,11,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,,,3.0,13.0,8.0,21.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,1.0,,,59.0,,,,,,,7.0,,6.3,,,,,,2.0,,5.0,,19.0,8.0,25.0,0,,41.0,,1.0,,
2016-17,7090130,11,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,16.0,5.0,21.0,3.0,9.0,3.0,,,1.0,,,,6.0,10.0,11.0,,,1.0,,1.0,,,,2.0,,90.0,2.0,,,,,,13.0,,7.4,,,1.0,2.0,1.0,,,,2.0,22.0,6.0,28.0,4,,43.0,,1.0,1.0,
2016-17,7090130,11,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,False,2.0,,,24.0,9.0,31.0,1.0,,7.0,,,1.0,,,,3.0,6.0,9.0,,,,,,,1.0,,2.0,,90.0,,,,,,,21.0,,7.1,,,3.0,,9.0,12.0,,,1.0,38.0,9.0,35.0,4,2.0,70.0,1.0,,7.0,2.0
2016-17,7090130,11,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,True,1.0,,,4.0,5.0,8.0,1.0,,,,,,,,,,2.0,,,,2.0,,1.0,,,1.0,,,31.0,1.0,,,,,,4.0,,7.1,,,,,,1.0,,1.0,,6.0,5.0,10.0,1,,15.0,2.0,,,
2016-17,7090130,11,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,3.0,,,22.0,8.0,27.0,,,6.0,1.0,1.0,,1.0,,,3.0,11.0,8.0,,,1.0,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,24.0,,6.7,,,,,10.0,6.0,,2.0,,31.0,10.0,35.0,1,1.0,70.0,3.0,3.0,4.0,1.0
2016-17,7090130,11,31,Crystal_Palace,Away,137756,,Zeki Fryers,zeki-fryers,D,True,1.0,,1.0,9.0,5.0,13.0,,,1.0,,,,,,,,3.0,1.0,,,2.0,,,,,,,,31.0,,,,,,,5.0,,6.3,,,,1.0,1.0,2.0,,2.0,,13.0,5.0,16.0,0,1.0,24.0,,,,1.0
2016-17,7090129,12,31,Crystal_Palace,Home,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090129,12,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090129,12,31,Crystal_Palace,Home,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,,,2.0,8.0,8.0,16.0,1.0,,8.0,,,,2.0,,,,6.0,7.0,,,2.0,,,,,6.0,,,90.0,,,,,,,21.0,,7.0,,,1.0,,1.0,1.0,,8.0,,24.0,10.0,33.0,1,6.0,57.0,1.0,1.0,,4.0
2016-17,7090129,12,31,Crystal_Palace,Home,10038,7906,Damien Delaney,damien-delaney,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090129,12,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,False,,,9.0,9.0,1.0,10.0,,,9.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,25.0,,6.2,1.0,1.0,,2.0,,,,33.0,,32.0,2.0,34.0,0,,40.0,,,,
2016-17,7090129,12,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,3.0,,,15.0,4.0,16.0,1.0,,4.0,,,,1.0,,,2.0,5.0,7.0,,,,,,,,,2.0,,90.0,,,,,,,15.0,,6.8,,,1.0,,5.0,6.0,,,,21.0,8.0,23.0,1,1.0,48.0,2.0,2.0,4.0,1.0
2016-17,7090129,12,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,2.0,6.0,9.0,15.0,4.0,2.0,4.0,,,,,,,1.0,5.0,2.0,,,,,,,,2.0,,,90.0,,1.0,,,,,9.0,,6.2,,,,6.0,,,,8.0,,14.0,9.0,23.0,0,,33.0,,,,
2016-17,7090129,12,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,7.0,9.0,13.0,22.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,6.0,,6.5,,,,1.0,,,,13.0,,15.0,13.0,28.0,0,1.0,31.0,,,,1.0
2016-17,7090129,12,31,Crystal_Palace,Home,38130,49438,Jordon Mutch,jordon-mutch,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090129,12,31,Crystal_Palace,Home,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,,,,3.0,1.0,4.0,1.0,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,9.0,,,,,,,2.0,,6.5,,,,,,1.0,,,,5.0,1.0,5.0,0,2.0,9.0,,,,1.0
2016-17,7090129,12,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,3.0,7.0,10.0,17.0,,3.0,3.0,,,,,1.0,,,,5.0,,,,,,,,1.0,,,90.0,,1.0,,,,,13.0,,7.0,,,,7.0,,,,9.0,,17.0,12.0,29.0,0,1.0,51.0,1.0,1.0,,
2016-17,7090129,12,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,False,,,2.0,12.0,9.0,21.0,,,6.0,,,,,,,1.0,3.0,11.0,,,2.0,,,,,2.0,,,90.0,,,,,,,13.0,,7.5,,,,1.0,2.0,2.0,,5.0,,22.0,10.0,30.0,0,7.0,50.0,,2.0,2.0,6.0
2016-17,7090129,12,31,Crystal_Palace,Home,39472,58786,Martin Kelly,martin-kelly,D,False,,,3.0,3.0,6.0,9.0,,1.0,2.0,,,,4.0,,,,5.0,4.0,,,1.0,,,,,2.0,,,86.0,,,,,,,8.0,,6.1,,,,5.0,,2.0,,5.0,,8.0,8.0,14.0,0,2.0,39.0,,1.0,,1.0
2016-17,7090129,12,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,False,,,1.0,4.0,2.0,6.0,8.0,10.0,,,,,1.0,,,1.0,12.0,11.0,,,2.0,,,,,,,,81.0,1.0,,,,,,14.0,,6.9,,,2.0,,,,,1.0,,14.0,3.0,17.0,3,,29.0,2.0,2.0,,
2016-17,7090129,12,31,Crystal_Palace,Home,47992,60252,Andros Townsend,andros-townsend,F,False,,,,2.0,6.0,8.0,,,3.0,,,,1.0,,,,1.0,3.0,,,,,,,,1.0,,,45.0,,,,,,,5.0,,6.7,,,,,,,,1.0,,3.0,6.0,9.0,0,2.0,19.0,3.0,1.0,,2.0
2016-17,7090129,12,31,Crystal_Palace,Home,50485,59125,Connor Wickham,connor-wickham,F,True,,,1.0,5.0,3.0,8.0,1.0,4.0,,,,,1.0,,,1.0,5.0,4.0,,1.0,2.0,,1.0,,,,,,45.0,1.0,,,,,,5.0,,6.9,,,,3.0,,,,1.0,1.0,9.0,3.0,12.0,1,,20.0,,,,
2016-17,7090129,12,31,Crystal_Palace,Home,51455,44343,Bakary Sako,bakary-sako,F,True,,,,1.0,1.0,2.0,,,3.0,,,,,,,,,2.0,,,,,,,,,,,4.0,,,,,,,3.0,,6.7,,,,,,,,1.0,,1.0,3.0,4.0,0,1.0,10.0,,1.0,,1.0
2016-17,7090129,12,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,1.0,,1.0,6.0,5.0,10.0,3.0,,8.0,,,2.0,2.0,,,4.0,15.0,11.0,,,3.0,1.0,,,,,2.0,,90.0,,,,,,,18.0,,6.7,,,,1.0,8.0,5.0,,2.0,,15.0,5.0,15.0,2,3.0,44.0,1.0,3.0,5.0,2.0
2016-17,7090188,13,31,Crystal_Palace,Away,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090188,13,31,Crystal_Palace,Away,3574,27341,Yohan Cabaye,yohan-cabaye,M,False,4.0,,,15.0,12.0,23.0,,,5.0,1.0,,,1.0,1.0,,,4.0,4.0,1.0,,2.0,,,,,3.0,3.0,,90.0,,1.0,,,,,11.0,,6.9,,,1.0,1.0,2.0,7.0,,3.0,,23.0,12.0,28.0,1,2.0,48.0,2.0,1.0,1.0,1.0
2016-17,7090188,13,31,Crystal_Palace,Away,9921,18805,Joe Ledley,joe-ledley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090188,13,31,Crystal_Palace,Away,10038,7906,Damien Delaney,damien-delaney,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090188,13,31,Crystal_Palace,Away,16620,20066,Wayne Hennessey,wayne-hennessey,G,False,,,23.0,22.0,1.0,23.0,,,11.0,,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,,,13.0,,5.7,2.0,3.0,,,,,,36.0,,35.0,1.0,36.0,0,,46.0,,,,
2016-17,7090188,13,31,Crystal_Palace,Away,19593,19197,Jason Puncheon,jason-puncheon,M,False,1.0,,2.0,13.0,10.0,22.0,,1.0,5.0,,,,,,,3.0,8.0,7.0,,,5.0,,,,,,1.0,,90.0,,,,,,,16.0,,6.3,,,,2.0,1.0,2.0,,4.0,,22.0,12.0,32.0,0,3.0,48.0,2.0,2.0,1.0,3.0
2016-17,7090188,13,31,Crystal_Palace,Away,20278,19188,Scott Dann,scott-dann,D,False,,,6.0,8.0,8.0,16.0,4.0,3.0,3.0,1.0,,1.0,,,,,6.0,4.0,,1.0,2.0,1.0,,,,,2.0,,90.0,,,,,,,8.0,,6.3,,,1.0,6.0,,,,9.0,,14.0,10.0,24.0,2,,36.0,,1.0,,
2016-17,7090188,13,31,Crystal_Palace,Away,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090188,13,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,False,,,6.0,8.0,16.0,24.0,1.0,1.0,3.0,,,1.0,,,,,1.0,3.0,,,,,1.0,,,1.0,,1.0,90.0,1.0,1.0,,,,,7.0,,7.4,,,,8.0,,,,9.0,,14.0,16.0,30.0,2,2.0,46.0,1.0,,,2.0
2016-17,7090188,13,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,False,,,1.0,7.0,6.0,13.0,,4.0,,,,1.0,1.0,,,1.0,5.0,6.0,,,3.0,,,,,,,,90.0,,1.0,,,,,11.0,,5.8,,,,4.0,,1.0,,2.0,,12.0,10.0,21.0,1,1.0,42.0,1.0,1.0,,
2016-17,7090188,13,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,False,,,1.0,10.0,12.0,22.0,3.0,1.0,4.0,1.0,,,,,,1.0,6.0,4.0,,,2.0,1.0,,,,1.0,1.0,,82.0,,,,,,,11.0,,6.7,,,,,,,,3.0,,16.0,13.0,29.0,0,2.0,40.0,3.0,1.0,,2.0
2016-17,7090188,13,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,False,1.0,,,5.0,7.0,11.0,,3.0,1.0,,,,2.0,,,,5.0,3.0,,,3.0,,,,,1.0,1.0,,73.0,,,,,,,8.0,,6.0,,,,9.0,,3.0,,2.0,,9.0,10.0,16.0,0,,44.0,,,,
2016-17,7090188,13,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,False,,,,16.0,6.0,22.0,11.0,14.0,,1.0,,,1.0,,,,13.0,15.0,,,1.0,1.0,1.0,,,,3.0,,90.0,1.0,,,,,,15.0,,8.3,,,1.0,1.0,2.0,,,,,28.0,7.0,35.0,2,,43.0,1.0,,1.0,
2016-17,7090188,13,31,Crystal_Palace,Away,47992,60252,Andros Townsend,andros-townsend,F,True,1.0,,,4.0,1.0,4.0,,,2.0,,,1.0,1.0,,,1.0,3.0,2.0,,,1.0,,,,,,,,38.0,,,,,,,8.0,,5.9,,,,1.0,,5.0,,,,9.0,1.0,5.0,1,,17.0,2.0,2.0,,
2016-17,7090188,13,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,False,,,,5.0,2.0,7.0,2.0,3.0,1.0,,,,2.0,,,2.0,9.0,7.0,,,3.0,,,,,,,,52.0,1.0,,,,,,7.0,,6.8,,,,1.0,2.0,,,,,8.0,3.0,11.0,1,1.0,23.0,1.0,1.0,2.0,1.0
2016-17,7090188,13,31,Crystal_Palace,Away,51455,44343,Bakary Sako,bakary-sako,F,True,,,,1.0,1.0,2.0,,2.0,,,,,,,,1.0,2.0,3.0,,,1.0,,,,,,,,8.0,,,,,,,6.0,,6.0,,,,,,1.0,,,,4.0,1.0,4.0,0,1.0,9.0,2.0,,,1.0
2016-17,7090188,13,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,6.0,1.0,7.0,,1.0,3.0,,1.0,,,,,4.0,8.0,12.0,,,1.0,,1.0,,1.0,1.0,,,90.0,1.0,,,,,,13.0,,6.8,,,1.0,2.0,8.0,1.0,,1.0,,9.0,1.0,9.0,2,3.0,39.0,3.0,3.0,5.0,1.0
2016-17,7090188,13,31,Crystal_Palace,Away,137756,,Zeki Fryers,zeki-fryers,D,True,,,,3.0,4.0,7.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,17.0,,,,,,,2.0,,6.0,,,,,,,,1.0,,4.0,5.0,9.0,0,,15.0,,,,
2016-17,7090120,14,31,Crystal_Palace,Home,519,18155,Mathieu Flamini,mathieu-flamini,M,True,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0,,1.0,,,,
2016-17,7090120,14,31,Crystal_Palace,Home,631,11554,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090120,14,31,Crystal_Palace,Home,9921,18805,Joe Ledley,joe-ledley,M,False,1.0,,4.0,18.0,16.0,33.0,1.0,,4.0,,,,4.0,,,1.0,8.0,5.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,6.0,,6.7,,,,1.0,,1.0,,5.0,,22.0,17.0,38.0,0,4.0,48.0,,1.0,,2.0
2016-17,7090120,14,31,Crystal_Palace,Home,10038,7906,Damien Delaney,damien-delaney,D,False,,,8.0,8.0,12.0,20.0,,3.0,5.0,,,,1.0,,,,2.0,5.0,,,1.0,,,,,,,,90.0,,1.0,,,,,13.0,,7.5,,,,13.0,,,,17.0,,18.0,14.0,32.0,0,2.0,50.0,1.0,,,2.0
2016-17,7090120,14,31,Crystal_Palace,Home,16620,20066,Wayne Hennessey,wayne-hennessey,G,False,,,11.0,11.0,,11.0,,,8.0,,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,,,19.0,,7.1,2.0,3.0,,,,,,30.0,,30.0,,30.0,0,,39.0,,,,
2016-17,7090120,14,31,Crystal_Palace,Home,19593,19197,Jason Puncheon,jason-puncheon,M,False,2.0,,1.0,25.0,12.0,35.0,,,10.0,1.0,,1.0,2.0,,,5.0,11.0,4.0,,,3.0,1.0,,,,2.0,2.0,,90.0,,,,,,,18.0,,6.7,,,,1.0,2.0,3.0,,3.0,,28.0,19.0,44.0,1,2.0,64.0,2.0,1.0,1.0,1.0
2016-17,7090120,14,31,Crystal_Palace,Home,20278,19188,Scott Dann,scott-dann,D,False,,,,3.0,12.0,15.0,2.0,4.0,4.0,,,,,,,,2.0,7.0,,,,,,,,1.0,,,90.0,,1.0,,,,,8.0,,7.2,,,,7.0,,,,4.0,,10.0,13.0,23.0,0,2.0,36.0,,1.0,,1.0
2016-17,7090120,14,31,Crystal_Palace,Home,27771,28541,Fraizer Campbell,fraizer-campbell,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090120,14,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,False,,,4.0,6.0,9.0,15.0,2.0,2.0,7.0,,,,1.0,,,3.0,7.0,8.0,,,1.0,,1.0,,,2.0,,,89.0,1.0,,,,,,12.0,,7.8,,,,7.0,2.0,,,7.0,,9.0,10.0,19.0,1,3.0,52.0,1.0,1.0,2.0,1.0
2016-17,7090120,14,31,Crystal_Palace,Home,38639,75773,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090120,14,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,False,,,,12.0,7.0,19.0,2.0,1.0,4.0,,,,1.0,,,2.0,6.0,2.0,,,,,,,,,,,90.0,1.0,,,,,,16.0,,6.5,,,,1.0,1.0,1.0,,4.0,,19.0,10.0,28.0,1,,55.0,1.0,1.0,,
