playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulCrossesOpenPlay,goals,offsides,oboxBlocked,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,tacklesLost,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,blocks,totalFoulsConceded,interceptions,backwardPasses,throwInsToOwnPlayer,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,goalAssists,shotsOnTargetOutsideBox,unsuccessfulLayoffs,penaltiesConceded,oboxTarget,throughBalls,rightFootGoals,clearancesOffTheLine,hitWoodwork,successfulLayoffs,expectedGoalsFreekick,headedGoals,freekickTotal,attemptsFromSetPieces,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,secondGoalAssists,redCards2ndYellow,foulWonPenalty,setPiecesGoals,penaltiesTaken,penaltyGoals,ownGoalScored,drops,otherGoals,goalKicks,overruns,lastPlayerTackle
19419,Gary Cahill,Defender,Bournemouth,91,England,2019-20,77.0,,0.3341,0.0,,,85.0,25.0,25.0,153.0,1008.0,,,140.0,7.0,,2168.0,52.0,116.0,4.0,15.0,28.0,782.0,,,,36.8599,8.0,111.0,35.0,25.0,329.0,,12.0,0.0,193.0,,,388.0,98.0,25.0,,211.0,31.0,53.0,88.0,0.0,,971.0,171.0,4.0,,,223.0,73.0,1287.0,1.0,28.0,644.0,,1.0,68.0,65.0,,,8.0,5.0,0.7667,15.0,13.0,,,,1.0,,5.0,5.0,47.0,,2.0,7.0,9.0,7.0,,1.0,,5.0,7.0,8.0,3.0,8.0,25.0,14.0,18.0,68.0,5.0,1.0,7.0,1.551,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244723,Tyrick Mitchell,Defender,Crystal Palace,31,England,2019-20,18.0,,0.1967,0.0,,,10.0,4.0,2.0,19.0,94.0,,,6.0,,,193.0,6.0,7.0,,6.0,7.0,72.0,,,,3.2677,3.0,1.0,4.0,12.0,31.0,,1.0,0.0,25.0,,,48.0,7.0,4.0,,46.0,4.0,19.0,,0.0,,94.0,30.0,1.0,,,2.0,3.0,157.0,,4.0,32.0,,1.0,9.0,5.0,2.0,3.0,,,,5.0,,1.0,,,,3.0,,,1.0,4.0,4.0,,2.0,3.0,,2.0,1.0,5.0,,,3.0,2.0,,1.0,2.0,13.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58786,Martin Kelly,Defender,Salford City,3448,England,2019-20,58.0,,0.5694,0.0,,,100.0,19.0,17.0,168.0,570.0,,,58.0,5.0,,1550.0,25.0,61.0,2.0,21.0,28.0,370.0,,,,23.7525,6.0,74.0,16.0,33.0,79.0,,,0.0,119.0,,,296.0,71.0,19.0,,153.0,14.0,61.0,33.0,0.0,,556.0,228.0,5.0,,,144.0,32.0,904.0,3.0,34.0,255.0,,0.0,68.0,66.0,2.0,6.0,,,,23.0,2.0,14.0,,,,6.0,,,6.0,26.0,5.0,,8.0,5.0,,5.0,14.0,8.0,,2.0,,18.0,10.0,8.0,16.0,51.0,92.0,,5.0,0.069,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221272,Sam Woods,Defender,Bromley,2050,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235599,Nikola Tavares,Defender,Barnet,34,Croatia,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12745,Leighton Baines,Defender,Everton,11,England,2019-20,14.0,,0.6638,0.0,,,16.0,8.0,4.0,21.0,155.0,,,12.0,,,401.0,7.0,21.0,2.0,9.0,16.0,131.0,,,1.0,7.4583,1.0,10.0,8.0,7.0,67.0,,4.0,,35.0,,,45.0,17.0,8.0,,80.0,6.0,23.0,5.0,0.0,,153.0,49.0,2.0,,,2.0,3.0,276.0,2.0,3.0,64.0,,0.0,5.0,7.0,4.0,4.0,,,,10.0,1.0,8.0,,,,10.0,,,1.0,2.0,7.0,,3.0,4.0,,2.0,17.0,,,1.0,2.0,6.0,2.0,1.0,5.0,41.0,32.0,,,0.0543,,,,,,,,,,,0.0543,,1.0,1.0,11.0,4.0,7.0,,,,,,,,,,,,,
194164,Mason Holgate,Defender,Everton,11,Jamaica,2019-20,70.0,,1.3019,0.0,,,88.0,27.0,24.0,167.0,1058.0,,,80.0,5.0,,2054.0,36.0,120.0,6.0,24.0,76.0,778.0,,,1.0,30.9242,19.0,94.0,34.0,34.0,408.0,,25.0,,190.0,,,364.0,126.0,27.0,,241.0,28.0,110.0,44.0,0.0,4.0,1026.0,188.0,10.0,,,172.0,113.0,1365.0,2.0,41.0,651.0,,5.0,79.0,61.0,3.0,1.0,1.0,5.0,1.4857,44.0,10.0,1.0,,1.0,,1.0,3.0,3.0,17.0,2.0,1.0,1.0,13.0,18.0,,2.0,1.0,,1.0,5.0,5.0,26.0,13.0,17.0,34.0,114.0,10.0,,13.0,1.7247,3.0,2.0,,,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
106611,Michael Keane,Defender,Everton,11,England,2019-20,121.0,,0.4715,0.0,,,148.0,31.0,28.0,249.0,1447.0,,,220.0,7.0,,2556.0,90.0,169.0,8.0,16.0,39.0,1107.0,,,3.0,37.5208,19.0,151.0,42.0,31.0,356.0,,8.0,,290.0,,,547.0,127.0,31.0,,308.0,34.0,70.0,130.0,0.0,2.0,1410.0,266.0,1.0,,,468.0,91.0,1803.0,,47.0,890.0,,3.0,101.0,103.0,3.0,,1.0,4.0,1.0241,31.0,13.0,,2.0,,,,2.0,2.0,33.0,,6.0,1.0,7.0,15.0,,,,,1.0,9.0,1.0,16.0,28.0,20.0,43.0,76.0,5.0,,11.0,1.8817,,,,1.0,,2.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,
101188,Lucas Digne,Defender,Aston Villa,7,France,2019-20,167.0,,5.6918,0.0,,,273.0,35.0,35.0,354.0,1373.0,,,166.0,7.0,,3035.0,52.0,237.0,6.0,92.0,123.0,955.0,,,3.0,44.1274,10.0,93.0,49.0,115.0,508.0,,29.0,,404.0,,,577.0,182.0,35.0,,653.0,43.0,238.0,114.0,0.0,,1325.0,721.0,23.0,,,58.0,64.0,2493.0,5.0,41.0,438.0,,6.0,81.0,128.0,,30.0,15.0,4.0,0.8528,73.0,14.0,116.0,,3.0,13.0,72.0,1.0,1.0,54.0,89.0,65.0,2.0,29.0,24.0,,13.0,198.0,,2.0,10.0,35.0,49.0,10.0,43.0,42.0,230.0,280.0,13.0,30.0,1.4515,7.0,3.0,,1.0,3.0,2.0,,,1.0,2.0,0.9139,,13.0,13.0,108.0,38.0,63.0,1.0,1.0,,,,,,1.0,,,,,
164511,Yerry Mina,Defender,Cagliari,124,Colombia,2019-20,97.0,,0.4346,0.0,,,123.0,29.0,25.0,221.0,1361.0,,,184.0,4.0,,2281.0,70.0,170.0,4.0,16.0,56.0,1032.0,,,,33.9105,21.0,98.0,37.0,27.0,399.0,,12.0,,267.0,,,497.0,131.0,29.0,,290.0,33.0,83.0,114.0,0.0,,1315.0,240.0,6.0,,,373.0,108.0,1661.0,2.0,64.0,850.0,,3.0,98.0,96.0,4.0,,6.0,11.0,3.6439,39.0,23.0,4.0,2.0,2.0,2.0,,9.0,9.0,48.0,,6.0,4.0,6.0,17.0,,2.0,4.0,,4.0,12.0,3.0,22.0,14.0,20.0,28.0,92.0,1.0,2.0,4.0,3.3925,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
102747,Djibril Sidibé,Defender,Toulouse,427,France,2019-20,106.0,,1.9801,0.0,,,161.0,25.0,18.0,203.0,948.0,,,62.0,4.0,,1820.0,32.0,144.0,4.0,47.0,114.0,691.0,,,1.0,27.4073,7.0,33.0,30.0,74.0,37.0,,19.0,,250.0,,,350.0,148.0,25.0,,400.0,26.0,188.0,30.0,0.0,,929.0,338.0,14.0,,,404.0,54.0,1537.0,3.0,19.0,363.0,,3.0,42.0,68.0,7.0,18.0,5.0,3.0,0.7213,83.0,7.0,50.0,,2.0,4.0,18.0,1.0,1.0,20.0,24.0,15.0,1.0,16.0,39.0,,11.0,50.0,,1.0,4.0,13.0,44.0,3.0,24.0,40.0,157.0,161.0,4.0,12.0,0.3636,4.0,2.0,,,2.0,5.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2019-20,78.0,,0.7737,1.0,,,122.0,27.0,21.0,181.0,824.0,,,49.0,5.0,,1839.0,20.0,128.0,3.0,37.0,99.0,610.0,,,2.0,25.8993,7.0,36.0,28.0,58.0,50.0,,19.0,,206.0,,,340.0,118.0,27.0,,313.0,25.0,157.0,29.0,0.0,,814.0,337.0,38.0,,,297.0,33.0,1401.0,5.0,26.0,333.0,,3.0,59.0,62.0,6.0,3.0,2.0,4.0,1.035,42.0,6.0,40.0,,1.0,,3.0,4.0,4.0,32.0,36.0,8.0,2.0,12.0,11.0,,20.0,40.0,,2.0,2.0,14.0,31.0,9.0,19.0,24.0,137.0,181.0,,8.0,0.9265,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
480455,Jarrad Branthwaite,Defender,Everton,11,England,2019-20,21.0,,0.0363,0.0,,,12.0,4.0,2.0,27.0,223.0,,,24.0,1.0,,299.0,15.0,20.0,,3.0,11.0,183.0,,,1.0,3.5499,2.0,11.0,6.0,6.0,95.0,,3.0,,41.0,,,72.0,18.0,4.0,,47.0,6.0,17.0,9.0,0.0,5.0,213.0,30.0,1.0,,,46.0,13.0,263.0,,5.0,149.0,,0.0,15.0,12.0,2.0,,,,,8.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,7.0,3.0,4.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220627,James Justin,Defender,Leeds United,2,England,2019-20,71.0,,0.5418,0.0,,,78.0,13.0,11.0,119.0,682.0,,,55.0,4.0,,1010.0,33.0,85.0,,32.0,63.0,543.0,,,3.0,12.0693,5.0,24.0,14.0,38.0,68.0,,20.0,0.0,156.0,,,244.0,64.0,13.0,,312.0,14.0,101.0,22.0,0.0,,673.0,195.0,8.0,,,239.0,20.0,1000.0,,30.0,258.0,,1.0,41.0,37.0,2.0,7.0,1.0,,,36.0,6.0,30.0,,1.0,,7.0,,,18.0,6.0,11.0,1.0,8.0,19.0,,9.0,30.0,21.0,1.0,6.0,13.0,17.0,7.0,8.0,11.0,131.0,95.0,,6.0,0.2948,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,
172850,Ben Chilwell,Defender,Chelsea,8,England,2019-20,148.0,,3.1578,0.0,,,251.0,27.0,27.0,359.0,1654.0,2.0,,94.0,9.0,,2375.0,38.0,147.0,2.0,69.0,91.0,1241.0,,,6.0,32.4417,8.0,54.0,26.0,110.0,631.0,,30.0,1.0,295.0,1.0,,595.0,161.0,27.0,,719.0,24.0,201.0,56.0,0.0,,1625.0,586.0,19.0,,,86.0,54.0,2417.0,2.0,46.0,595.0,,3.0,108.0,122.0,,15.0,3.0,6.0,1.7725,43.0,13.0,75.0,3.0,1.0,3.0,19.0,1.0,1.0,48.0,30.0,31.0,,24.0,17.0,2.0,31.0,84.0,53.0,,7.0,24.0,26.0,6.0,29.0,28.0,342.0,230.0,3.0,11.0,0.9846,3.0,2.0,,,2.0,3.0,1.0,,1.0,,,,,,8.0,1.0,3.0,1.0,1.0,,,,,,,,,,6.0,
218031,Çaglar Söyüncü,Defender,Fenerbahçe,253,Turkey,2019-20,117.0,,0.3157,1.0,,,138.0,34.0,34.0,241.0,2319.0,1.0,,173.0,12.0,,3037.0,64.0,202.0,2.0,26.0,93.0,1967.0,,,7.0,39.4747,16.0,151.0,33.0,53.0,766.0,,20.0,1.0,319.0,0.0,,784.0,195.0,34.0,,653.0,31.0,146.0,109.0,1.0,,2273.0,281.0,17.0,,,680.0,111.0,2763.0,,69.0,1425.0,,4.0,103.0,122.0,,,,5.0,1.5572,60.0,17.0,4.0,1.0,1.0,,,4.0,4.0,33.0,2.0,3.0,,16.0,20.0,,5.0,4.0,7.0,,12.0,,40.0,19.0,30.0,43.0,89.0,8.0,,18.0,2.1186,1.0,,,2.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,
15033,Wes Morgan,Defender,Leicester City,13,Jamaica,2019-20,23.0,,0.0134,0.0,,,21.0,11.0,4.0,27.0,244.0,,,36.0,1.0,,430.0,16.0,26.0,,3.0,6.0,210.0,,,1.0,4.6007,,19.0,6.0,7.0,83.0,,1.0,0.0,49.0,,,68.0,16.0,11.0,,44.0,6.0,13.0,20.0,0.0,,241.0,31.0,2.0,,,82.0,7.0,298.0,,6.0,173.0,,0.0,6.0,14.0,7.0,,1.0,2.0,0.7886,4.0,3.0,,,,,,2.0,2.0,5.0,,,1.0,2.0,3.0,,,,1.0,1.0,1.0,,1.0,3.0,4.0,7.0,11.0,,,2.0,0.5445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37642,Jonny Evans,Defender,Manchester United,1,Northern Ireland,2019-20,121.0,,0.6818,1.0,,,177.0,38.0,38.0,328.0,2491.0,1.0,,198.0,11.0,,3385.0,71.0,207.0,2.0,22.0,80.0,2047.0,,,8.0,44.4765,18.0,171.0,40.0,50.0,653.0,,27.0,0.0,328.0,0.0,,855.0,230.0,38.0,,676.0,38.0,130.0,127.0,1.0,,2422.0,357.0,6.0,,,881.0,116.0,2958.0,2.0,67.0,1488.0,,8.0,151.0,128.0,,1.0,1.0,8.0,2.2445,48.0,22.0,7.0,1.0,2.0,,1.0,7.0,7.0,48.0,2.0,7.0,1.0,15.0,14.0,,2.0,7.0,5.0,1.0,14.0,6.0,34.0,18.0,35.0,57.0,102.0,14.0,,20.0,3.7541,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,
213405,Filip Benkovic,Defender,Udinese,136,Croatia,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111931,Ricardo Pereira,Defender,Leicester City,13,Portugal,2019-20,215.0,,2.9877,0.0,,,261.0,28.0,28.0,332.0,1572.0,0.0,,90.0,10.0,,2520.0,48.0,256.0,2.0,76.0,214.0,1181.0,,,5.0,32.6461,11.0,74.0,27.0,167.0,65.0,,37.0,2.0,471.0,3.0,,592.0,171.0,28.0,,739.0,25.0,381.0,42.0,0.0,,1560.0,542.0,60.0,,,637.0,59.0,2548.0,,38.0,510.0,,1.0,71.0,109.0,,9.0,3.0,5.0,0.8892,118.0,15.0,51.0,3.0,,2.0,9.0,1.0,1.0,64.0,27.0,25.0,1.0,32.0,50.0,1.0,41.0,51.0,72.0,1.0,10.0,21.0,68.0,6.0,45.0,49.0,278.0,284.0,2.0,32.0,1.2415,2.0,1.0,,1.0,1.0,4.0,2.0,,,2.0,,,,,,,,3.0,,,,,,,,,,,11.0,3.0
37402,Christian Fuchs,Defender,Leicester City,13,Austria,2019-20,36.0,,0.335,0.0,,,61.0,11.0,8.0,108.0,563.0,,,37.0,2.0,,769.0,18.0,35.0,,16.0,16.0,429.0,,,1.0,10.4378,1.0,23.0,10.0,18.0,214.0,,,0.0,71.0,,,231.0,45.0,11.0,,201.0,10.0,34.0,19.0,0.0,,552.0,156.0,2.0,,,39.0,26.0,771.0,1.0,22.0,256.0,,0.0,47.0,36.0,3.0,1.0,1.0,1.0,0.1412,14.0,4.0,14.0,,1.0,1.0,2.0,,,1.0,16.0,2.0,,5.0,5.0,,3.0,14.0,5.0,,3.0,3.0,9.0,3.0,2.0,17.0,79.0,60.0,1.0,1.0,0.2266,,1.0,,,1.0,,,,,,0.1518,,2.0,2.0,,,,,,,,,,,,,,,,
41727,Ryan Bennett,Defender,Cambridge United,101,England,2019-20,38.0,,0.2709,0.0,,,49.0,16.0,10.0,91.0,434.0,,,52.0,2.0,,936.0,24.0,38.0,1.0,12.0,10.0,320.0,,,1.0,7.7547,5.0,36.0,17.0,14.0,43.0,,1.0,,76.0,,,214.0,54.0,16.0,,134.0,16.0,24.0,28.0,0.0,,432.0,116.0,,,,144.0,23.0,574.0,4.0,21.0,211.0,,2.0,42.0,37.0,6.0,2.0,,,,9.0,1.0,4.0,,,,2.0,,,7.0,16.0,2.0,,8.0,3.0,,,4.0,,,1.0,1.0,6.0,9.0,7.0,16.0,33.0,17.0,,3.0,0.0536,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
244619,Luke Thomas,Defender,Leicester City,13,England,2019-20,,,0.6011,,,,,,,,,,,,,,,,,,,,,,,,3.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173810,Darnell Johnson,Defender,Forest Green Rovers,302,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97032,Virgil van Dijk,Defender,Liverpool,14,Netherlands,2019-20,81.0,,1.5379,0.0,,,189.0,38.0,38.0,357.0,3259.0,1.0,,251.0,15.0,,3420.0,60.0,239.0,2.0,11.0,48.0,2697.0,,,1.0,27.837,10.0,162.0,33.0,21.0,1383.0,,25.0,2.0,320.0,4.0,,940.0,220.0,38.0,,1092.0,31.0,69.0,191.0,0.0,2.0,3169.0,364.0,3.0,,,812.0,205.0,3628.0,,44.0,1810.0,,1.0,168.0,98.0,,,4.0,16.0,2.3054,23.0,27.0,,5.0,1.0,,,11.0,11.0,49.0,,6.0,4.0,5.0,11.0,,1.0,,3.0,4.0,11.0,5.0,12.0,15.0,16.0,40.0,124.0,16.0,,7.0,2.9198,1.0,,1.0,,,7.0,,1.0,1.0,,,5.0,,,,,,1.0,2.0,,,,,,,,,2.0,1.0,2.0
38454,Dejan Lovren,Defender,PAOK Salonika,237,Croatia,2019-20,36.0,,0.4406,0.0,,,56.0,10.0,9.0,114.0,680.0,,,76.0,,,777.0,27.0,70.0,1.0,4.0,21.0,538.0,,,,6.4325,5.0,41.0,11.0,9.0,166.0,,8.0,0.0,106.0,,,248.0,51.0,10.0,,195.0,10.0,30.0,49.0,0.0,,666.0,115.0,1.0,,,214.0,28.0,790.0,1.0,21.0,371.0,,1.0,58.0,43.0,1.0,,1.0,1.0,0.0311,13.0,4.0,,,,,,1.0,1.0,16.0,,,1.0,3.0,5.0,,,,,1.0,3.0,2.0,8.0,6.0,4.0,10.0,52.0,3.0,,1.0,0.4057,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0
171287,Joe Gomez,Defender,Liverpool,14,England,2019-20,87.0,,0.3641,0.0,,,129.0,28.0,22.0,238.0,1988.0,,,119.0,12.0,,1999.0,49.0,112.0,,17.0,42.0,1646.0,,,1.0,17.5331,10.0,59.0,16.0,38.0,471.0,,13.0,0.0,199.0,,,587.0,151.0,28.0,,601.0,16.0,80.0,70.0,0.0,,1959.0,270.0,8.0,,,820.0,104.0,2224.0,1.0,30.0,1152.0,,7.0,109.0,78.0,6.0,3.0,1.0,,,23.0,,6.0,,,1.0,3.0,,,2.0,2.0,5.0,,7.0,7.0,,3.0,6.0,6.0,,,5.0,16.0,8.0,21.0,38.0,110.0,13.0,1.0,8.0,0.0267,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
122798,Andy Robertson,Defender,Liverpool,14,Scotland,2019-20,115.0,,5.9264,0.0,,,296.0,36.0,34.0,406.0,2492.0,1.0,,66.0,9.0,,3113.0,33.0,122.0,2.0,71.0,89.0,2002.0,,,1.0,24.619,6.0,58.0,31.0,82.0,1220.0,,13.0,0.0,237.0,1.0,,773.0,210.0,36.0,,1306.0,29.0,171.0,33.0,0.0,,2438.0,694.0,22.0,,,78.0,84.0,3375.0,4.0,45.0,821.0,,2.0,110.0,91.0,2.0,30.0,7.0,6.0,1.6882,54.0,15.0,137.0,2.0,2.0,3.0,41.0,4.0,4.0,83.0,26.0,48.0,4.0,22.0,23.0,,22.0,169.0,31.0,4.0,9.0,40.0,31.0,7.0,18.0,38.0,421.0,264.0,3.0,9.0,1.8246,12.0,,,,,2.0,,,,3.0,,2.0,,,42.0,7.0,25.0,1.0,1.0,,,,,,,,,,8.0,
60914,Joël Matip,Defender,Liverpool,14,Cameroon,2019-20,21.0,,0.2144,0.0,,,51.0,9.0,8.0,87.0,553.0,0.0,,52.0,2.0,,704.0,5.0,66.0,1.0,4.0,19.0,440.0,,,,4.2358,5.0,37.0,5.0,16.0,155.0,,6.0,0.0,87.0,1.0,,175.0,51.0,9.0,,190.0,4.0,35.0,47.0,0.0,,543.0,93.0,2.0,,,196.0,26.0,653.0,1.0,20.0,276.0,,0.0,36.0,30.0,1.0,,,1.0,0.28,13.0,4.0,1.0,1.0,,,,,,9.0,,1.0,,4.0,4.0,,,1.0,2.0,,3.0,,9.0,4.0,7.0,12.0,27.0,4.0,,4.0,0.3429,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
197464,Nathaniel Phillips,Defender,West Bromwich Albion,35,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441271,Ki-Jana Hoever,Defender,Wolverhampton Wanderers,39,Netherlands,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169187,Trent Alexander-Arnold,Defender,Liverpool,14,England,2019-20,135.0,,9.6554,0.0,,,329.0,38.0,35.0,569.0,2440.0,2.0,,46.0,12.0,,3176.0,30.0,100.0,2.0,87.0,84.0,1679.0,,,1.0,26.7643,12.0,70.0,32.0,105.0,97.0,,9.0,1.0,235.0,2.0,,903.0,221.0,38.0,,1189.0,30.0,189.0,16.0,0.0,,2335.0,1047.0,21.0,,,1086.0,192.0,3664.0,4.0,74.0,763.0,,5.0,240.0,141.0,3.0,36.0,17.0,13.0,3.772,55.0,27.0,202.0,4.0,3.0,12.0,81.0,2.0,2.0,55.0,70.0,74.0,5.0,18.0,21.0,,30.0,301.0,42.0,5.0,14.0,56.0,34.0,9.0,22.0,45.0,354.0,326.0,12.0,12.0,2.7858,13.0,7.0,,,7.0,5.0,4.0,,,,1.1076,,13.0,13.0,162.0,39.0,85.0,1.0,,,,2.0,,,,,,,6.0,1.0
215136,Neco Williams,Defender,Nottingham Forest,17,Wales,2019-20,15.0,,0.1831,0.0,,,20.0,6.0,3.0,32.0,167.0,,,9.0,,,230.0,3.0,19.0,,8.0,13.0,124.0,,,,2.0754,3.0,3.0,2.0,12.0,21.0,,2.0,0.0,34.0,,,49.0,16.0,6.0,,80.0,2.0,25.0,6.0,0.0,,163.0,55.0,6.0,,,56.0,11.0,268.0,3.0,6.0,59.0,,1.0,12.0,15.0,3.0,4.0,5.0,1.0,0.0896,5.0,2.0,6.0,,,1.0,4.0,,,9.0,1.0,2.0,4.0,2.0,2.0,,5.0,10.0,6.0,4.0,1.0,2.0,3.0,1.0,5.0,9.0,41.0,31.0,1.0,4.0,0.2636,,1.0,,,1.0,1.0,,,,,,,,,4.0,,4.0,,,,,,,,,,,,1.0,
58621,Kyle Walker,Defender,Burnley,90,England,2019-20,99.0,,2.8665,0.0,,,154.0,29.0,28.0,222.0,1939.0,,,63.0,10.0,,2395.0,33.0,96.0,6.0,36.0,66.0,1592.0,,,2.0,24.3798,5.0,35.0,24.0,66.0,213.0,,15.0,,195.0,,,482.0,144.0,29.0,,1035.0,18.0,132.0,30.0,0.0,,1910.0,336.0,23.0,,,906.0,125.0,2441.0,6.0,36.0,692.0,,5.0,68.0,61.0,1.0,10.0,5.0,3.0,0.8467,28.0,9.0,44.0,1.0,3.0,3.0,10.0,,,33.0,15.0,14.0,2.0,9.0,10.0,1.0,8.0,44.0,,2.0,6.0,9.0,18.0,6.0,27.0,28.0,338.0,174.0,3.0,17.0,1.2142,4.0,2.0,,,2.0,1.0,,1.0,,,0.0177,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
97299,John Stones,Defender,Manchester City,43,England,2019-20,30.0,,0.2129,0.0,,,50.0,16.0,12.0,60.0,1035.0,,,68.0,3.0,,1119.0,24.0,66.0,2.0,9.0,22.0,923.0,,,2.0,12.8106,2.0,31.0,16.0,6.0,326.0,,1.0,,96.0,,,281.0,69.0,16.0,,416.0,14.0,28.0,44.0,0.0,,1029.0,66.0,5.0,,,386.0,52.0,1136.0,1.0,5.0,559.0,,0.0,10.0,32.0,4.0,,1.0,1.0,0.1857,16.0,5.0,,,1.0,,,1.0,1.0,12.0,1.0,2.0,1.0,2.0,6.0,,,,,1.0,4.0,2.0,10.0,3.0,5.0,9.0,42.0,2.0,,2.0,0.3908,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
