playerId,playerName,position,team_name,team_id,nationality,season,expectedGoalsOnTargetConceded,successfulLaunches,expectedAssists,totalClearances,goalsConceded,totalRedCards,catches,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,savesMadeFromOutsideBox,gamesPlayed,successfulPassesOppositionHalf,starts,goalsConcededInsideBox,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,groundDuels,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,cleanSheets,leftsidePasses,successfulLongPasses,timePlayed,touches,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,unsuccessfulLaunches,successfulPassesOwnHalf,successfulShortPasses,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,shotsBlockedInBox,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,oboxTarget,tacklesLost,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,aerialDuelsWon,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,offsides,iboxTarget,shotsOnTargetInBox,throwInsToOppositionPlayer,rightFootGoals,leftFootGoals,handballsConceded,successfulCornersIntoBox,hitWoodwork,foulWonPenalty,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,crossesNotClaimed,savesMadeParried,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded,ownGoalScored,lastPlayerTackle,secondGoalAssists,redCards2ndYellow,setPiecesGoals,otherGoals
194164,Mason Holgate,Defender,Everton,11,Jamaica,2023-24,16.7829,3.0,0.2062,39.0,22.0,1.0,,16.0,,4.0,0.0,50.0,83.0,30.0,10.0,,,10.0,43.0,9.0,18.0,47.0,165.0,,34.0,1.0,,162.0,80.0,,,48.0,10.0,713.0,307.0,26.0,4.0,9.0,17.0,12.0,77.0,108.0,,3.0,23.0,17.0,24.0,2.0,1.0,,1.0,,12.0,2.0,,24.0,,1.0,5.0,,,,1.0,,16.0,,2.0,7.0,3.0,3.0,1.0,1.0,17.0,7.0,,,5.0,1.0,,5.0,2.0,1.0,9.0,2.0,1.0,7.0,1.0,5.0,8.0,11.0,,,18.0,18.0,4.0,,8.0,0.6397,,,,20.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
106611,Michael Keane,Defender,Everton,11,England,2023-24,11.3743,2.0,0.0583,18.0,13.0,0.0,,55.0,,,0.0,50.0,80.0,26.0,9.0,,,9.0,52.0,4.0,12.0,49.0,220.0,,23.0,0.0,,217.0,56.0,,1.0,65.0,17.0,438.0,277.0,25.0,1.0,1.0,9.0,8.0,119.0,154.0,,2.0,21.0,13.0,25.0,,1.0,4.0,,0.9789,7.0,5.0,,28.0,,,,1.0,1.0,,5.0,,27.0,,,11.0,12.0,3.0,,1.0,14.0,1.0,0.0,,4.0,1.0,,,4.0,1.0,16.0,1.0,1.0,3.0,2.0,4.0,5.0,5.0,,,20.0,,1.0,,3.0,0.6872,,3.0,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
243571,Nathan Patterson,Defender,Everton,11,Scotland,2023-24,21.2601,5.0,1.0396,28.0,21.0,0.0,,17.0,,5.0,0.0,119.0,173.0,60.0,20.0,,,20.0,171.0,9.0,19.0,110.0,408.0,,102.0,0.0,,407.0,193.0,,2.0,156.0,27.0,999.0,707.0,53.0,2.0,24.0,46.0,15.0,134.0,271.0,,4.0,36.0,22.0,66.0,7.0,2.0,,1.0,,34.0,2.0,1.0,74.0,2.0,,25.0,,,2.0,11.0,,17.0,,7.0,10.0,9.0,4.0,6.0,,56.0,11.0,,,10.0,10.0,,25.0,16.0,,7.0,2.0,3.0,24.0,7.0,3.0,18.0,9.0,,1.0,62.0,88.0,2.0,2.0,16.0,0.3345,1.0,,,21.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2023-24,9.5084,1.0,0.7064,24.0,10.0,0.0,,12.0,,5.0,0.0,54.0,118.0,39.0,12.0,,,12.0,77.0,7.0,8.0,72.0,220.0,,49.0,0.0,,219.0,117.0,,3.0,52.0,11.0,662.0,410.0,29.0,2.0,19.0,28.0,19.0,73.0,137.0,,0.0,33.0,23.0,25.0,2.0,,,,,17.0,,,39.0,,,11.0,,,,5.0,,5.0,,2.0,4.0,3.0,,3.0,,21.0,8.0,,,3.0,7.0,,11.0,11.0,,1.0,,3.0,14.0,6.0,4.0,6.0,7.0,,1.0,38.0,57.0,2.0,,3.0,,,,,12.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
224967,Vitalii Mykolenko,Defender,Everton,11,Ukraine,2023-24,40.7098,24.0,1.0609,82.0,37.0,0.0,,265.0,,9.0,0.0,223.0,391.0,142.0,28.0,,,28.0,345.0,28.0,31.0,221.0,882.0,,166.0,0.0,,882.0,360.0,,9.0,52.0,54.0,2471.0,1566.0,126.0,6.0,60.0,96.0,49.0,329.0,607.0,,1.0,80.0,77.0,97.0,13.0,11.0,5.0,2.0,1.5545,69.0,15.0,2.0,141.0,,,43.0,2.0,1.0,6.0,,,57.0,,13.0,27.0,31.0,7.0,13.0,5.0,70.0,25.0,1.0,,31.0,11.0,1.0,43.0,22.0,5.0,30.0,10.0,14.0,38.0,18.0,11.0,23.0,36.0,,1.0,174.0,195.0,3.0,6.0,16.0,1.5124,1.0,3.0,3.0,30.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
169528,Antonee Robinson,Defender,Fulham,54,United States,2023-24,55.1336,20.0,3.7427,109.0,60.0,0.0,,572.0,,20.0,0.0,361.0,688.0,227.0,37.0,,,37.0,614.0,37.0,49.0,392.0,1629.0,,292.0,0.0,,1604.0,651.0,,7.0,94.0,101.0,3270.0,2650.0,192.0,11.0,116.0,150.0,61.0,653.0,1136.0,,6.0,114.0,172.0,169.0,30.0,6.0,7.0,13.0,1.5725,93.0,10.0,1.0,278.0,6.0,,102.0,,,3.0,,,69.0,4.0,30.0,27.0,67.0,8.0,27.0,3.0,142.0,48.0,,4.0,35.0,35.0,,102.0,51.0,3.0,42.0,3.0,31.0,58.0,37.0,8.0,34.0,80.0,,2.0,275.0,247.0,5.0,3.0,26.0,0.682,3.0,3.0,3.0,42.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,
232892,Calvin Bassey,Defender,Fulham,54,Nigeria,2023-24,36.2797,9.0,0.1722,80.0,42.0,1.0,,569.0,,11.0,0.0,158.0,582.0,171.0,29.0,,,29.0,373.0,25.0,30.0,230.0,1667.0,54.0,103.0,0.0,52.0,1579.0,258.0,2.0,6.0,386.0,83.0,2302.0,1956.0,101.0,12.0,41.0,71.0,45.0,1064.0,1354.0,,4.0,109.0,109.0,57.0,,1.0,2.0,2.0,0.1322,49.0,4.0,,121.0,,,3.0,1.0,1.0,,4.0,,55.0,,,25.0,11.0,5.0,1.0,1.0,32.0,21.0,0.0,,20.0,2.0,,3.0,10.0,1.0,30.0,2.0,,29.0,11.0,11.0,15.0,28.0,,,130.0,3.0,,,8.0,0.3452,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,
487693,Devan Tanton,Defender,Fulham,54,Colombia,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225897,Fodé Ballo-Touré,Defender,Fulham,54,Senegal,2023-24,0.8326,,0.0051,2.0,1.0,0.0,,19.0,,2.0,0.0,18.0,15.0,6.0,6.0,,,6.0,10.0,,,12.0,55.0,,16.0,0.0,,53.0,26.0,,,5.0,3.0,65.0,98.0,9.0,1.0,4.0,9.0,1.0,33.0,40.0,,1.0,1.0,4.0,9.0,,,,1.0,,4.0,,,11.0,,,4.0,,,,6.0,,2.0,,,2.0,1.0,,,,7.0,1.0,,,2.0,2.0,,4.0,2.0,,,,3.0,2.0,3.0,,4.0,3.0,,,16.0,13.0,,,4.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
219924,Issa Diop,Defender,Fulham,54,Morocco,2023-24,26.7497,6.0,0.4235,80.0,25.0,1.0,,209.0,,4.0,0.0,103.0,411.0,65.0,18.0,,,18.0,319.0,16.0,24.0,128.0,1076.0,13.0,61.0,0.0,13.0,1041.0,138.0,,4.0,399.0,37.0,1424.0,1273.0,60.0,1.0,22.0,35.0,18.0,629.0,911.0,,2.0,52.0,56.0,43.0,,1.0,1.0,,0.265,30.0,4.0,1.0,76.0,,,,,,1.0,2.0,,42.0,,,17.0,7.0,4.0,,,26.0,9.0,,,14.0,,,,5.0,,25.0,3.0,2.0,16.0,1.0,19.0,17.0,17.0,,3.0,57.0,2.0,2.0,1.0,9.0,0.2559,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,1.0,,1.0,,
167074,Kenny Tete,Defender,Fulham,54,Netherlands,2023-24,20.9443,1.0,0.4557,31.0,21.0,0.0,,26.0,,12.0,0.0,93.0,189.0,45.0,14.0,,,14.0,201.0,10.0,18.0,82.0,422.0,,83.0,0.0,,415.0,130.0,,2.0,128.0,15.0,868.0,678.0,53.0,3.0,20.0,48.0,7.0,146.0,325.0,,2.0,11.0,35.0,40.0,7.0,,1.0,2.0,0.4487,27.0,4.0,1.0,71.0,,1.0,16.0,1.0,1.0,,4.0,,10.0,,7.0,5.0,12.0,6.0,3.0,,35.0,7.0,0.0,,10.0,10.0,,16.0,13.0,,5.0,3.0,3.0,17.0,9.0,3.0,16.0,16.0,,,79.0,71.0,5.0,,11.0,0.8513,,,,6.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
120721,Kevin Mbabu,Defender,Fulham,54,Switzerland,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547686,Luc De Fougerolles,Defender,Fulham,54,Canada,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82514,Tim Ream,Defender,Fulham,54,United States,2023-24,26.6754,10.0,0.1497,59.0,29.0,1.0,,424.0,,6.0,0.0,97.0,391.0,79.0,18.0,,,18.0,307.0,17.0,24.0,114.0,1058.0,30.0,52.0,0.0,30.0,1009.0,126.0,,3.0,206.0,73.0,1504.0,1228.0,57.0,5.0,17.0,31.0,14.0,637.0,871.0,,2.0,35.0,48.0,40.0,,,1.0,,0.9719,20.0,1.0,,79.0,,,1.0,1.0,1.0,,1.0,,45.0,,,19.0,7.0,3.0,,,21.0,8.0,0.0,,11.0,1.0,,1.0,4.0,,26.0,,,9.0,6.0,15.0,8.0,25.0,,1.0,37.0,,1.0,,4.0,0.9563,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,
166477,Timothy Castagne,Defender,Fulham,54,Belgium,2023-24,34.9109,9.0,1.8433,57.0,40.0,0.0,,95.0,,10.0,0.0,203.0,523.0,119.0,34.0,,,34.0,480.0,29.0,31.0,252.0,1350.0,,134.0,0.0,,1323.0,358.0,,8.0,509.0,51.0,2633.0,1991.0,111.0,9.0,83.0,76.0,37.0,628.0,1047.0,,3.0,66.0,117.0,92.0,10.0,4.0,5.0,1.0,0.8439,49.0,10.0,2.0,186.0,3.0,,40.0,1.0,0.0,1.0,5.0,,69.0,,10.0,34.0,60.0,2.0,15.0,3.0,58.0,28.0,1.0,,25.0,10.0,,40.0,20.0,3.0,35.0,5.0,25.0,24.0,17.0,10.0,22.0,38.0,,,223.0,242.0,4.0,1.0,19.0,1.6155,3.0,4.0,4.0,17.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
109646,Tosin Adarabioyo,Defender,Fulham,54,England,2023-24,22.5043,7.0,0.3113,80.0,25.0,0.0,,285.0,,5.0,0.0,134.0,438.0,43.0,20.0,,,20.0,294.0,18.0,19.0,185.0,1211.0,3.0,49.0,0.0,3.0,1180.0,196.0,,6.0,446.0,72.0,1617.0,1406.0,83.0,6.0,13.0,26.0,34.0,732.0,954.0,,2.0,65.0,80.0,51.0,,2.0,5.0,,1.4189,21.0,12.0,1.0,120.0,,,1.0,2.0,1.0,1.0,2.0,,85.0,,,28.0,29.0,2.0,2.0,1.0,23.0,5.0,1.0,,10.0,,2.0,1.0,4.0,1.0,57.0,7.0,5.0,11.0,1.0,11.0,10.0,25.0,,,42.0,2.0,1.0,1.0,9.0,0.7303,,3.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
611926,Amara Nallo,Defender,Liverpool,14,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122798,Andy Robertson,Defender,Liverpool,14,Scotland,2023-24,23.0539,5.0,4.3979,34.0,22.0,0.0,,515.0,,5.0,1.0,114.0,452.0,104.0,23.0,,,23.0,639.0,18.0,20.0,153.0,1244.0,,87.0,0.0,,1208.0,335.0,,2.0,66.0,47.0,1691.0,1744.0,59.0,2.0,43.0,45.0,23.0,508.0,1044.0,,2.0,49.0,47.0,55.0,21.0,3.0,7.0,,1.8562,35.0,9.0,,104.0,2.0,3.0,68.0,3.0,2.0,1.0,5.0,90.0,27.0,,56.0,13.0,56.0,,60.0,2.0,42.0,14.0,1.0,,11.0,12.0,,128.0,18.0,2.0,14.0,2.0,22.0,24.0,5.0,6.0,9.0,13.0,55.0,1.0,211.0,101.0,4.0,1.0,5.0,1.9487,3.0,4.0,4.0,8.0,1.0,2.0,1.0,32.0,,,,,,,,,,,,,,,,,,,,3.0,,,
519328,Calum Scanlon,Defender,Liverpool,14,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492777,Conor Bradley,Defender,Liverpool,14,Northern Ireland,2023-24,7.8652,2.0,1.1933,13.0,7.0,0.0,,44.0,,12.0,1.0,120.0,127.0,50.0,11.0,,,11.0,224.0,10.0,6.0,86.0,437.0,,104.0,0.0,,427.0,155.0,,,169.0,15.0,761.0,705.0,69.0,1.0,32.0,58.0,14.0,131.0,336.0,,2.0,15.0,22.0,51.0,4.0,4.0,4.0,3.0,1.6553,33.0,8.0,3.0,71.0,3.0,,14.0,1.0,0.0,1.0,1.0,,16.0,,4.0,5.0,40.0,,12.0,3.0,46.0,16.0,1.0,,8.0,14.0,,14.0,24.0,3.0,11.0,4.0,10.0,25.0,13.0,1.0,8.0,10.0,,,97.0,64.0,8.0,1.0,8.0,0.8925,2.0,3.0,3.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
204716,Ibrahima Konaté,Defender,Liverpool,14,France,2023-24,17.3818,9.0,0.5445,51.0,18.0,1.0,,263.0,,13.0,0.0,200.0,585.0,97.0,22.0,,,22.0,612.0,17.0,18.0,174.0,1449.0,,92.0,0.0,,1425.0,191.0,,5.0,512.0,47.0,1571.0,1662.0,132.0,,14.0,55.0,31.0,663.0,1228.0,,3.0,62.0,59.0,68.0,,1.0,2.0,,0.5334,36.0,10.0,5.0,112.0,,,1.0,,,,5.0,,108.0,,,31.0,19.0,1.0,8.0,1.0,37.0,6.0,,,14.0,1.0,,1.0,6.0,1.0,77.0,8.0,1.0,22.0,6.0,12.0,25.0,20.0,,,89.0,11.0,2.0,,18.0,0.6812,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,
441428,Jarell Quansah,Defender,Liverpool,14,England,2023-24,13.7248,9.0,0.1717,39.0,15.0,0.0,,222.0,,2.0,0.0,119.0,390.0,72.0,17.0,,,17.0,361.0,13.0,12.0,131.0,1165.0,2.0,52.0,0.0,2.0,1147.0,142.0,,2.0,447.0,44.0,1189.0,1301.0,76.0,3.0,10.0,31.0,30.0,673.0,990.0,,1.0,54.0,47.0,43.0,,,4.0,,0.6279,25.0,6.0,1.0,77.0,,,,2.0,1.0,,4.0,,67.0,1.0,,22.0,8.0,,3.0,,21.0,8.0,1.0,1.0,3.0,3.0,1.0,,5.0,,45.0,2.0,,22.0,4.0,8.0,10.0,17.0,,,106.0,4.0,3.0,,8.0,1.04,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
171287,Joe Gomez,Defender,Liverpool,14,England,2023-24,21.4152,5.0,1.0994,45.0,19.0,0.0,,323.0,,16.0,0.0,203.0,353.0,111.0,32.0,,,32.0,518.0,17.0,17.0,158.0,1149.0,2.0,161.0,0.0,2.0,1133.0,279.0,,5.0,256.0,48.0,1778.0,1619.0,109.0,2.0,51.0,78.0,16.0,480.0,943.0,,5.0,34.0,47.0,94.0,7.0,5.0,2.0,,0.2545,47.0,14.0,3.0,124.0,1.0,3.0,32.0,,,5.0,15.0,,42.0,,7.0,11.0,30.0,1.0,21.0,,83.0,22.0,,,16.0,12.0,,32.0,23.0,,31.0,12.0,15.0,31.0,15.0,4.0,28.0,19.0,,,217.0,116.0,5.0,5.0,23.0,0.769,,2.0,2.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
60914,Joël Matip,Defender,Liverpool,14,Cameroon,2023-24,9.3638,3.0,0.1277,41.0,9.0,0.0,,97.0,,3.0,0.0,70.0,210.0,58.0,10.0,,,10.0,155.0,9.0,8.0,69.0,563.0,,32.0,0.0,,559.0,80.0,,2.0,217.0,16.0,783.0,677.0,43.0,1.0,8.0,15.0,12.0,339.0,478.0,,2.0,22.0,30.0,27.0,,1.0,,1.0,,12.0,4.0,,47.0,,,,,,,1.0,,38.0,,,10.0,12.0,,2.0,1.0,17.0,4.0,,,6.0,2.0,,,6.0,1.0,28.0,4.0,,6.0,,12.0,7.0,9.0,,,39.0,,3.0,,6.0,0.4872,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
214285,Kostas Tsimikas,Defender,Liverpool,14,Greece,2023-24,7.3095,1.0,1.2515,9.0,7.0,0.0,,126.0,,7.0,0.0,77.0,117.0,43.0,13.0,,,13.0,189.0,8.0,7.0,52.0,360.0,,59.0,0.0,,351.0,141.0,,3.0,18.0,12.0,677.0,596.0,33.0,,18.0,29.0,10.0,138.0,296.0,,0.0,15.0,22.0,44.0,6.0,1.0,,1.0,,19.0,2.0,,37.0,3.0,,31.0,,,,5.0,29.0,18.0,,19.0,14.0,17.0,1.0,13.0,1.0,30.0,8.0,,,6.0,10.0,,53.0,14.0,1.0,4.0,2.0,11.0,13.0,4.0,1.0,11.0,6.0,20.0,,99.0,56.0,2.0,,9.0,0.1014,1.0,,,11.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
462491,Luke Chambers,Defender,Liverpool,14,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430992,Owen Beck,Defender,Liverpool,14,Wales,2023-24,,,0.0006,,,0.0,,2.0,,,0.0,3.0,,,1.0,,,1.0,2.0,,,1.0,4.0,,3.0,0.0,,4.0,3.0,,,,,7.0,10.0,2.0,,,2.0,,1.0,3.0,,0.0,,,1.0,,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169187,Trent Alexander-Arnold,Defender,Liverpool,14,England,2023-24,24.912,13.0,6.094,42.0,28.0,0.0,,193.0,,9.0,1.0,186.0,728.0,176.0,28.0,,,28.0,814.0,25.0,25.0,344.0,1685.0,,172.0,0.0,,1615.0,567.0,,4.0,556.0,147.0,2159.0,2366.0,84.0,3.0,43.0,76.0,75.0,582.0,1194.0,,6.0,184.0,59.0,102.0,23.0,14.0,8.0,4.0,1.2547,39.0,33.0,22.0,160.0,4.0,10.0,67.0,3.0,2.0,11.0,3.0,71.0,14.0,2.0,55.0,6.0,38.0,1.0,60.0,3.0,96.0,20.0,1.0,2.0,13.0,21.0,,113.0,27.0,3.0,8.0,25.0,28.0,26.0,28.0,2.0,9.0,31.0,33.0,,208.0,157.0,11.0,11.0,5.0,2.6116,2.0,3.0,3.0,41.0,3.0,,,29.0,3.0,,1.0,,,,,,,,,,,5.0,5.0,0.3457,,,3.0,,,1.0,
97032,Virgil van Dijk,Defender,Liverpool,14,Netherlands,2023-24,39.089,18.0,1.0282,142.0,40.0,1.0,,1223.0,,13.0,1.0,258.0,1019.0,170.0,36.0,,,36.0,1010.0,36.0,36.0,245.0,2872.0,80.0,86.0,1.0,78.0,2712.0,260.0,2.0,9.0,543.0,156.0,3178.0,3267.0,195.0,4.0,19.0,55.0,36.0,1617.0,2471.0,,3.0,94.0,78.0,63.0,,10.0,14.0,,1.3488,40.0,35.0,,151.0,2.0,,,2.0,1.0,,,,172.0,2.0,,32.0,79.0,1.0,9.0,10.0,31.0,13.0,1.0,2.0,17.0,2.0,1.0,,6.0,10.0,140.0,21.0,7.0,23.0,2.0,34.0,23.0,39.0,,1.0,87.0,13.0,,,20.0,2.8291,1.0,10.0,10.0,,1.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,0.0192,,,3.0,,,,
552030,Aidan Francis-Clarke,Defender,Luton,102,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165183,Amari'i Bell,Defender,Luton,102,Jamaica,2023-24,40.3787,5.0,0.4462,55.0,41.0,0.0,,230.0,,16.0,0.0,173.0,391.0,98.0,21.0,,,21.0,267.0,21.0,40.0,161.0,789.0,4.0,130.0,0.0,3.0,770.0,229.0,1.0,1.0,93.0,29.0,1722.0,1111.0,96.0,1.0,41.0,75.0,30.0,362.0,599.0,,0.0,63.0,62.0,77.0,1.0,,2.0,1.0,0.3067,50.0,2.0,2.0,98.0,,1.0,12.0,,,,,,43.0,1.0,1.0,22.0,6.0,2.0,8.0,,55.0,18.0,,1.0,17.0,15.0,,12.0,20.0,,21.0,,4.0,33.0,10.0,15.0,22.0,25.0,,,75.0,16.0,3.0,,18.0,0.2604,,1.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
547668,Axel Piesold,Defender,Luton,102,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634640,Christian Chigozie,Defender,Luton,102,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209293,Daiki Hashioka,Defender,Luton,102,Japan,2023-24,12.0027,1.0,0.2588,20.0,21.0,0.0,,44.0,,6.0,0.0,65.0,103.0,26.0,10.0,,,10.0,81.0,6.0,18.0,45.0,256.0,,40.0,0.0,,255.0,70.0,,,76.0,8.0,595.0,371.0,30.0,3.0,12.0,17.0,10.0,133.0,203.0,,0.0,16.0,15.0,35.0,3.0,1.0,,,,11.0,1.0,,29.0,,,6.0,,,1.0,4.0,,25.0,,3.0,12.0,2.0,1.0,3.0,,23.0,5.0,,,6.0,1.0,,6.0,7.0,,13.0,1.0,,5.0,1.0,7.0,10.0,8.0,,,33.0,13.0,3.0,1.0,5.0,0.1057,,,,4.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
108411,Dan Potts,Defender,Luton,102,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199056,Gabriel Osho,Defender,Luton,102,Nigeria,2023-24,47.1462,7.0,0.2215,88.0,47.0,0.0,,195.0,,14.0,0.0,183.0,274.0,103.0,21.0,,,21.0,166.0,21.0,42.0,123.0,702.0,,108.0,0.0,,694.0,154.0,,2.0,174.0,27.0,1848.0,1007.0,98.0,5.0,20.0,61.0,30.0,414.0,552.0,,3.0,60.0,45.0,85.0,1.0,1.0,2.0,1.0,1.2625,41.0,9.0,,63.0,,,2.0,2.0,1.0,,,,75.0,,1.0,38.0,21.0,2.0,2.0,1.0,47.0,17.0,1.0,,19.0,5.0,2.0,2.0,15.0,1.0,37.0,7.0,3.0,22.0,7.0,20.0,23.0,31.0,,,59.0,,2.0,,14.0,1.0889,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476369,Issa Kaboré,Defender,Luton,102,Burkina Faso,2023-24,36.3941,4.0,1.8776,46.0,39.0,0.0,,52.0,,30.0,0.0,209.0,228.0,102.0,24.0,,,24.0,212.0,21.0,37.0,130.0,541.0,,171.0,0.0,,535.0,285.0,,,153.0,15.0,1732.0,1047.0,117.0,2.0,55.0,99.0,21.0,213.0,396.0,,7.0,32.0,56.0,92.0,14.0,2.0,1.0,8.0,0.1376,52.0,4.0,1.0,98.0,2.0,1.0,52.0,,,,3.0,,38.0,,14.0,20.0,18.0,,14.0,2.0,72.0,11.0,,,24.0,18.0,,52.0,26.0,2.0,18.0,3.0,13.0,28.0,18.0,11.0,27.0,16.0,,1.0,108.0,108.0,8.0,,21.0,0.2201,2.0,1.0,1.0,43.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
