season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576373,9,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,2.0,4.0,16.0,19.0,1.0,1.0,4.0,,,,,,1.0,2.0,4.0,,,,,,,,,1.0,,,90.0,,,,,,,,9.0,,6.8,,,,1.0,1.0,1.0,,4.0,,6.0,21.0,26.0,0,2.0,46.0,,,1.0,
2021-22,9576373,9,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,26.0,14.0,40.0,1.0,2.0,7.0,,,,2.0,,1.0,5.0,6.0,,,1.0,,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,,11.0,,8.0,,,,5.0,1.0,,,4.0,,31.0,17.0,48.0,1,2.0,66.0,2.0,1.0,1.0,2.0
2021-22,9576373,9,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,2.0,,2.0,1.0,,2.0,,,,,,2.0,4.0,2.0,,,,,,,,,,,,12.0,1.0,,,,,,,5.0,,6.6,,,,,1.0,,,,,4.0,,4.0,1,2.0,11.0,,,,1.0
2021-22,9576373,9,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,,,3.0,13.0,7.0,20.0,,,2.0,,,,,,4.0,5.0,5.0,,,1.0,,1.0,,,,1.0,1.0,,78.0,2.0,,,,,,,11.0,,7.5,,,1.0,,,1.0,,5.0,,17.0,8.0,24.0,3,1.0,40.0,2.0,4.0,,
2021-22,9576373,9,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,,14.0,4.0,18.0,6.0,,4.0,,,,,,2.0,10.0,1.0,,,,,,,,,,2.0,,90.0,,,,,,,,18.0,,6.4,,,1.0,1.0,2.0,2.0,,1.0,1.0,22.0,5.0,25.0,1,1.0,45.0,5.0,,,1.0
2021-22,9576373,9,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,,5.0,20.0,25.0,,4.0,5.0,,,,1.0,,,3.0,7.0,,,2.0,,,,,,2.0,,,68.0,,,,,,,,7.0,,6.8,,,,6.0,,,,3.0,,9.0,22.0,31.0,0,3.0,46.0,,,,3.0
2021-22,9576373,9,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576373,9,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576373,9,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576373,9,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576373,9,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,5.0,2.0,7.0,3.0,1.0,2.0,1.0,,1.0,,,,3.0,1.0,,,,1.0,,,,,,1.0,,45.0,1.0,,,,,,,1.0,,7.2,,,1.0,2.0,,,,,,5.0,2.0,7.0,3,,14.0,1.0,,,
2021-22,9576373,9,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,,14.0,10.0,24.0,3.0,1.0,1.0,,,,,,3.0,8.0,3.0,,,1.0,,,,,,1.0,,,90.0,1.0,,,,,,,13.0,,6.4,,,,5.0,1.0,,,2.0,,19.0,13.0,32.0,1,1.0,50.0,1.0,1.0,,1.0
2021-22,9576470,10,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,8.0,1.0,32.0,33.0,,,11.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,5.0,,6.7,2.0,4.0,,,,,,13.0,,5.0,33.0,38.0,0,,48.0,,,,
2021-22,9576470,10,13,Leicester_City,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576470,10,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,8.0,28.0,61.0,89.0,2.0,2.0,7.0,,1.0,,1.0,,,5.0,4.0,,,2.0,,,,,1.0,2.0,,,90.0,1.0,,,,,,,12.0,,6.7,,,,3.0,1.0,,,12.0,,33.0,67.0,100.0,1,1.0,112.0,,1.0,,
2021-22,9576470,10,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576470,10,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,7.0,4.0,11.0,2.0,,1.0,,1.0,,1.0,,,5.0,,,,1.0,,,,,,,2.0,,90.0,,,,,,,,7.0,,6.2,,,1.0,2.0,1.0,,,,1.0,9.0,5.0,14.0,1,,25.0,3.0,,,
2021-22,9576470,10,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576470,10,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,1.0,27.0,23.0,50.0,1.0,1.0,,,,,2.0,,,3.0,1.0,,1.0,,,,,,,1.0,,,45.0,,,,,,,,4.0,,5.9,,,,2.0,,,,1.0,,30.0,23.0,53.0,0,,59.0,1.0,,,
2021-22,9576470,10,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,1.0,34.0,25.0,58.0,,1.0,4.0,,,,,,,2.0,3.0,,,1.0,,,,,,,1.0,,90.0,,1.0,,,,,,13.0,,6.9,,,,3.0,1.0,2.0,,2.0,,40.0,28.0,66.0,0,1.0,84.0,2.0,1.0,,1.0
2021-22,9576470,10,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,3.0,,2.0,39.0,19.0,55.0,,1.0,3.0,2.0,,1.0,1.0,,,1.0,3.0,,,,,,,,,1.0,5.0,,90.0,1.0,1.0,,,,,,12.0,,8.0,,,1.0,,,5.0,,4.0,,46.0,21.0,62.0,3,1.0,79.0,2.0,1.0,,1.0
2021-22,9576470,10,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,,,2.0,13.0,6.0,19.0,,,3.0,1.0,,1.0,,,,2.0,3.0,,,,,,,,1.0,,1.0,,70.0,1.0,,,,,,,19.0,,7.2,,,,,2.0,7.0,,2.0,,27.0,6.0,26.0,2,,45.0,2.0,3.0,,
2021-22,9576470,10,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,1.0,13.0,3.0,16.0,,2.0,1.0,,,,1.0,,,2.0,3.0,,,,,,,,1.0,,,,45.0,1.0,,,,,,,5.0,,6.7,,,,1.0,1.0,,,2.0,1.0,16.0,3.0,19.0,1,1.0,26.0,1.0,,,1.0
2021-22,9576470,10,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,2.0,29.0,56.0,85.0,2.0,2.0,9.0,,,,2.0,,,6.0,5.0,,,2.0,,,,,,1.0,,,90.0,,1.0,,,,,,8.0,,6.6,,,,2.0,1.0,,,5.0,,32.0,61.0,93.0,0,2.0,101.0,,,1.0,1.0
2021-22,9576470,10,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576470,10,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,9.0,3.0,12.0,1.0,,1.0,,,,,,,2.0,4.0,,,1.0,,,,,,1.0,,,45.0,1.0,,,,,,,4.0,,6.9,,,,,,1.0,,,,11.0,3.0,13.0,1,2.0,23.0,2.0,2.0,,1.0
2021-22,9576470,10,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576470,10,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,1.0,,,10.0,1.0,10.0,,2.0,2.0,,2.0,1.0,,,,,5.0,,,,,,,,,,,,45.0,3.0,,,,,,,8.0,,6.8,,,2.0,,1.0,3.0,,1.0,,16.0,1.0,14.0,6,1.0,29.0,2.0,1.0,1.0,1.0
2021-22,9576470,10,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576470,10,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,5.0,,5.0,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,20.0,,,,,,,,4.0,,6.7,,,,,1.0,,,,,6.0,1.0,7.0,0,,11.0,2.0,1.0,1.0,
2021-22,9576470,10,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,5.0,31.0,24.0,55.0,,,7.0,,,,1.0,,1.0,3.0,2.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,11.0,,6.5,,,,,,,,8.0,,38.0,25.0,63.0,0,1.0,70.0,2.0,1.0,,
2021-22,9576470,10,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,1.0,24.0,19.0,43.0,2.0,3.0,3.0,,,,1.0,,,3.0,5.0,,,,,,,,,,1.0,,90.0,,,,,,,,17.0,,6.7,,,1.0,2.0,1.0,4.0,,7.0,,36.0,21.0,53.0,1,1.0,85.0,3.0,,1.0,
2021-22,9576125,11,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,6.0,4.0,22.0,26.0,,1.0,11.0,,,,,,,,1.0,,,,,,,1.0,,,,,90.0,,,,,,,,12.0,,7.1,2.0,4.0,,1.0,,,,18.0,,13.0,25.0,38.0,0,,50.0,,,,
2021-22,9576125,11,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,4.0,10.0,30.0,40.0,1.0,,10.0,,,,1.0,,,2.0,2.0,,,,,,,,,,,,90.0,,1.0,,,,,,17.0,,6.7,,,,6.0,,,,13.0,,21.0,35.0,56.0,0,2.0,66.0,1.0,,,2.0
2021-22,9576125,11,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576125,11,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,4.0,5.0,9.0,1.0,2.0,2.0,,,,,,,3.0,2.0,,,1.0,,,,,,,,,90.0,,,,,,,,8.0,,6.7,,,1.0,,1.0,,,,1.0,10.0,5.0,15.0,1,,18.0,,,,
2021-22,9576125,11,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576125,11,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,1.0,5.0,7.0,12.0,1.0,3.0,10.0,,,,3.0,,,6.0,13.0,,,1.0,,,,,1.0,1.0,,,90.0,,,,,,,,14.0,,7.1,,,,4.0,2.0,,,3.0,,7.0,13.0,20.0,0,6.0,52.0,2.0,3.0,1.0,4.0
2021-22,9576125,11,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,2.0,6.0,8.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,20.0,,,,,,,,1.0,,6.6,,,,1.0,,,,,,2.0,6.0,8.0,0,,12.0,,,,
2021-22,9576125,11,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,10.0,14.0,24.0,,1.0,9.0,,,,1.0,,,2.0,7.0,,,,,,,,,1.0,,,90.0,,,,,,,,19.0,,6.9,,,,2.0,1.0,,,4.0,,18.0,20.0,38.0,0,5.0,59.0,2.0,1.0,,2.0
2021-22,9576125,11,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,2.0,12.0,10.0,21.0,1.0,,3.0,,1.0,,1.0,,1.0,4.0,3.0,,,1.0,,,,,,1.0,1.0,,77.0,1.0,,,,,,,17.0,,6.9,,,2.0,3.0,1.0,5.0,,6.0,,26.0,12.0,33.0,3,1.0,53.0,,1.0,1.0,1.0
2021-22,9576125,11,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576125,11,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,True,,,,5.0,,5.0,1.0,,,,,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,10.0,,,,,,,,4.0,,6.3,,,,,,2.0,,,,8.0,,6.0,0,,10.0,,1.0,,
2021-22,9576125,11,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576125,11,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,2.0,4.0,14.0,18.0,,,4.0,,,,2.0,,1.0,3.0,2.0,,,,,,,,,2.0,,,90.0,,1.0,,,,,,8.0,,6.7,,,1.0,7.0,,,,6.0,,10.0,14.0,24.0,1,2.0,40.0,1.0,,,1.0
2021-22,9576125,11,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,,12.0,20.0,32.0,1.0,5.0,10.0,,,,1.0,,,3.0,11.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,,15.0,,7.6,,,1.0,7.0,,,,2.0,,16.0,28.0,44.0,1,6.0,65.0,3.0,,,4.0
2021-22,9576125,11,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,1.0,6.0,9.0,15.0,,,7.0,,,,1.0,,1.0,2.0,6.0,,,,,,,,,,1.0,,80.0,,1.0,,,,,,9.0,,7.2,,,,,,2.0,,1.0,1.0,11.0,9.0,18.0,0,5.0,36.0,2.0,1.0,,
2021-22,9576125,11,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,6.0,7.0,13.0,1.0,,3.0,,,,,,,5.0,4.0,,,,,1.0,,,,,,,70.0,2.0,,,,,,,9.0,,7.2,,,,,5.0,,,,,8.0,8.0,16.0,2,2.0,30.0,2.0,1.0,1.0,1.0
2021-22,9576125,11,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,True,,,,5.0,3.0,8.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,13.0,,1.0,,,,,,4.0,,6.8,,,,,,1.0,,1.0,,9.0,3.0,11.0,0,,15.0,,1.0,,
2021-22,9576125,11,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576125,11,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,,10.0,12.0,22.0,,2.0,4.0,,,,,,,1.0,11.0,,,1.0,1.0,,,,,1.0,2.0,,90.0,,,,,,,,14.0,,7.6,,,1.0,1.0,2.0,,,1.0,,17.0,12.0,29.0,1,4.0,48.0,6.0,3.0,2.0,3.0
2021-22,9576125,11,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576217,12,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,8.0,3.0,18.0,21.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,12.0,1.0,6.5,3.0,4.0,,2.0,,,,19.0,,11.0,22.0,33.0,0,,46.0,,,,
2021-22,9576217,12,13,Leicester_City,Home,20756,40146,Ryan Bertrand,ryan-bertrand,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576217,12,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,,3.0,34.0,37.0,2.0,2.0,5.0,,,,,,,4.0,2.0,,,2.0,,,,,,,,,90.0,,,,,,,,7.0,,5.9,,,,3.0,,,,5.0,,7.0,37.0,44.0,0,,47.0,,,,
2021-22,9576217,12,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,False,1.0,,2.0,9.0,7.0,15.0,,1.0,3.0,,,,2.0,,,5.0,7.0,,,2.0,,,,,,5.0,1.0,,90.0,,1.0,,,,,,19.0,,7.0,,,,,2.0,3.0,,7.0,,19.0,12.0,28.0,0,4.0,62.0,1.0,1.0,1.0,2.0
2021-22,9576217,12,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576217,12,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,2.0,5.0,7.0,3.0,,1.0,,1.0,,,,,4.0,,,,1.0,,,,,,,,,90.0,,,,,,,,4.0,,6.1,,,1.0,,,,,,1.0,5.0,5.0,10.0,1,,12.0,1.0,,,
2021-22,9576217,12,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576217,12,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,,6.0,21.0,27.0,2.0,2.0,5.0,,,,,,,5.0,4.0,,,3.0,,,,,,1.0,,,90.0,1.0,,,,,,,15.0,,6.2,,,,1.0,,,,3.0,,14.0,26.0,40.0,1,1.0,50.0,,1.0,,1.0
2021-22,9576217,12,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,9.0,13.0,22.0,1.0,1.0,6.0,,,,1.0,,1.0,6.0,5.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,,13.0,,6.5,,,,,3.0,,,2.0,,13.0,17.0,30.0,0,3.0,65.0,,,1.0,2.0
2021-22,9576217,12,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576217,12,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,True,1.0,,1.0,10.0,7.0,16.0,,,3.0,1.0,,,1.0,,,2.0,3.0,,,,,,,,,,1.0,,45.0,2.0,,,,,,,5.0,,7.2,,,,,2.0,1.0,,2.0,,12.0,7.0,18.0,2,2.0,31.0,1.0,,1.0,
2021-22,9576217,12,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,10.0,3.0,13.0,1.0,,2.0,,,,1.0,,2.0,4.0,1.0,,,,,,,,,1.0,,,45.0,,,,,,,,11.0,,6.4,,,,,,,,1.0,1.0,11.0,4.0,15.0,0,1.0,26.0,7.0,,,1.0
2021-22,9576217,12,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,,9.0,24.0,33.0,2.0,1.0,3.0,,,,1.0,,,4.0,5.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,10.0,,6.5,,,,1.0,,,,1.0,,17.0,26.0,43.0,0,2.0,53.0,,2.0,,1.0
2021-22,9576217,12,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,,11.0,25.0,36.0,,,9.0,,,,3.0,,1.0,9.0,5.0,,,3.0,,,,,,,,,90.0,,,,,,,,22.0,,6.0,,,,3.0,3.0,,,3.0,,25.0,28.0,53.0,0,3.0,71.0,2.0,1.0,1.0,2.0
2021-22,9576217,12,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,3.0,3.0,6.0,2.0,,6.0,,,,,,,3.0,2.0,,,1.0,,,,,,1.0,,,45.0,,,,,,,,7.0,,6.7,,,,,1.0,,,2.0,1.0,9.0,3.0,12.0,0,1.0,17.0,1.0,,1.0,
2021-22,9576217,12,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576217,12,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,4.0,4.0,8.0,,,2.0,,,,1.0,,2.0,3.0,2.0,,,,,,,,,,,,45.0,,,,,,,,5.0,,6.4,,,,,,,,,,5.0,5.0,10.0,0,,17.0,1.0,2.0,,
2021-22,9576217,12,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,True,,,,6.0,6.0,12.0,,,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,1.0,1.0,,15.0,,,,,,,,4.0,,6.8,,,,,1.0,2.0,,,,8.0,8.0,14.0,0,1.0,19.0,,,1.0,
2021-22,9576217,12,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576217,12,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,,12.0,9.0,21.0,,1.0,3.0,,,,2.0,,1.0,6.0,6.0,,,1.0,,,,,,,,,75.0,,,,,,,,8.0,,6.3,,,,1.0,4.0,,,,,14.0,10.0,24.0,0,2.0,37.0,2.0,1.0,2.0,
2021-22,9576167,13,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,6.0,4.0,17.0,21.0,,2.0,9.0,,,,,,,,2.0,,,,,,,1.0,,,,,90.0,,,,,1.0,,,19.0,1.0,6.5,2.0,3.0,,1.0,,,,24.0,,20.0,19.0,39.0,0,,48.0,,,,
2021-22,9576167,13,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,7.0,9.0,25.0,34.0,2.0,4.0,9.0,1.0,,,1.0,,,3.0,12.0,,,,1.0,,,,,,2.0,,90.0,,,,,,,,13.0,,7.9,,,1.0,1.0,,,,14.0,,17.0,29.0,46.0,1,7.0,59.0,,1.0,,5.0
2021-22,9576167,13,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,3.0,,3.0,,,1.0,,,,1.0,,,1.0,5.0,,,,,,,,,,,,15.0,,,,,,,,6.0,,7.0,,,,,1.0,1.0,,2.0,,9.0,,8.0,0,2.0,17.0,,2.0,1.0,1.0
2021-22,9576167,13,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576167,13,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,7.0,3.0,10.0,4.0,1.0,1.0,,,,1.0,,1.0,7.0,3.0,,,,,2.0,,,,,,,90.0,4.0,,,,,,,6.0,,8.5,,,1.0,2.0,2.0,1.0,,,5.0,10.0,3.0,12.0,5,,26.0,1.0,1.0,1.0,
2021-22,9576167,13,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576167,13,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576167,13,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,3.0,16.0,13.0,28.0,4.0,5.0,5.0,,,,1.0,,1.0,6.0,8.0,1.0,,,,,,,,,2.0,,90.0,,1.0,,,,,,27.0,,6.2,,,,2.0,,2.0,,9.0,,30.0,20.0,48.0,0,3.0,74.0,2.0,,,2.0
2021-22,9576167,13,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576167,13,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,3.0,,1.0,20.0,7.0,24.0,,,6.0,1.0,,1.0,,,2.0,2.0,5.0,,,,2.0,1.0,,,,,5.0,,88.0,2.0,,,,,,,14.0,,9.5,,,1.0,,3.0,7.0,,3.0,,29.0,8.0,30.0,4,1.0,53.0,2.0,1.0,3.0,
2021-22,9576167,13,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576167,13,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,False,,,6.0,11.0,23.0,34.0,,8.0,8.0,,,,,,,1.0,11.0,,,1.0,,,,,,3.0,1.0,,90.0,,1.0,,,,,,19.0,,7.2,,,1.0,4.0,,1.0,,14.0,,23.0,30.0,52.0,1,1.0,67.0,,2.0,,1.0
2021-22,9576167,13,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,1.0,14.0,21.0,35.0,1.0,3.0,9.0,,,4.0,2.0,,2.0,7.0,9.0,,,2.0,,,,,,5.0,1.0,,90.0,,,,1.0,,,,15.0,,6.6,,,,1.0,1.0,,,5.0,,15.0,32.0,47.0,4,3.0,73.0,1.0,2.0,1.0,1.0
