playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,fiftyFifty,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,oboxBlocked,substituteOn,successfulCrossesAndCorners,keyPassesAttemptAssists,putthroughBlockedDistributionWon,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,totalFoulsConceded,interceptions,backwardPasses,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,successfulLayoffs,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,oboxTarget,blocks,goals,offsides,awayGoals,shotsBlockedInBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,overruns,goalAssists,foulWonPenalty,unsuccessfulLayoffs,homeGoals,penaltiesTaken,iboxBlocked,penaltyGoals,penaltiesConceded,throwInsToOppositionPlayer,ownGoalScored,lastPlayerTackle,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,cornersTakenInclShortCorners,headedGoals,redCards2ndYellow,setPiecesGoals,otherGoals,clearancesOffTheLine,penaltiesSaved,savesFromPenalty
180184,Donny van de Beek,Midfielder,Man Utd,1,Netherlands,2021-22,43.0,0.1727,30.0,0.0,,21.0,,38.0,15.0,12.0,5.0,44.0,275.0,,,15.0,1.0,,552.0,7.0,36.0,2.0,14.0,28.0,228.0,,,11.0761,1.0,5.0,14.0,36.0,66.0,,3.0,0.0,79.0,,89.0,42.0,15.0,,,10.0,131.0,12.0,64.0,8.0,0.0,,268.0,1.0,80.0,11.0,4.0,,,62.0,3.0,382.0,1.0,3.0,100.0,,1.0,6.0,13.0,,3.0,4.0,2.0,5.0,2.0,10.0,,5.0,8.0,10.0,6.0,19.0,2.0,9.0,8.0,58.0,2.0,2.0,7.0,1.0465,2.0,0.915,3.0,,,,11.0,,3.0,2.0,,2.0,,,,,,,,,1.0,0.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,
40720,Edinson Cavani,Forward,Man Utd,1,Uruguay,2021-22,35.0,0.8597,23.0,0.0,,4.0,,48.0,15.0,5.0,7.0,55.0,230.0,,,24.0,,,764.0,17.0,20.0,1.0,9.0,13.0,168.0,,,11.8886,,5.0,10.0,18.0,61.0,,5.0,0.0,55.0,,29.0,22.0,15.0,,,3.0,98.0,9.0,31.0,7.0,0.0,,222.0,6.0,74.0,1.0,4.0,,,45.0,7.0,314.0,1.0,4.0,77.0,,0.0,7.0,22.0,,4.0,14.0,,2.0,,8.0,,6.0,6.0,1.0,2.0,5.0,6.0,7.0,2.0,95.0,3.0,,1.0,3.5254,8.0,3.5376,9.0,,6.0,6.0,30.0,,,2.0,6.0,2.0,4.0,2.0,,,,,1.0,,4.0,0.0,,4.0,,,,,,,,,,1.0,,,,,,,,,
197365,Eric Bailly,Defender,Man Utd,1,Cote d’Ivoire,2021-22,7.0,0.0072,7.0,0.0,,5.0,,7.0,4.0,4.0,3.0,17.0,85.0,,,8.0,,,217.0,2.0,11.0,,3.0,5.0,65.0,,1.0,3.9596,1.0,10.0,4.0,5.0,17.0,,,0.0,18.0,,40.0,10.0,4.0,,,1.0,14.0,4.0,10.0,6.0,0.0,,81.0,,23.0,4.0,,,,21.0,3.0,117.0,,4.0,54.0,,1.0,10.0,9.0,,,,,,,1.0,,,2.0,1.0,,2.0,,2.0,3.0,7.0,2.0,,2.0,,,,,,,,,,2.0,,,0.0,,,,,,1.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,
101582,Fred,Midfielder,Man Utd,1,Brazil,2021-22,141.0,3.0009,84.0,0.0,,63.0,,179.0,28.0,42.0,24.0,214.0,1343.0,,,28.0,4.0,,2035.0,13.0,129.0,5.0,61.0,114.0,1067.0,,2.0,31.7335,5.0,20.0,31.0,128.0,436.0,,30.0,2.0,270.0,,408.0,197.0,28.0,,,36.0,642.0,26.0,242.0,15.0,0.0,,1316.0,6.0,302.0,27.0,21.0,,,346.0,62.0,1719.0,7.0,16.0,488.0,,5.0,35.0,82.0,1.0,4.0,11.0,11.0,2.0,3.0,4.0,1.0,24.0,27.0,15.0,2.0,40.0,2.0,31.0,32.0,153.0,10.0,3.0,26.0,1.2683,9.0,2.7993,15.0,3.0,2.0,2.0,20.0,3.0,11.0,4.0,,1.0,1.0,1.0,,,,,4.0,1.0,,3.0,,1.0,,,1.0,1.0,,,,3.0,,,,,,,,,,,
465527,Hannibal Mejbri,Midfielder,Man Utd,1,Tunisia,2021-22,6.0,0.0093,6.0,0.0,,2.0,,3.0,2.0,1.0,1.0,4.0,21.0,,,1.0,,,68.0,1.0,3.0,,2.0,3.0,17.0,,,0.6311,,,2.0,5.0,5.0,,,0.0,9.0,,3.0,1.0,2.0,,,1.0,11.0,2.0,8.0,,0.0,,21.0,1.0,9.0,1.0,1.0,,,5.0,,34.0,,,6.0,,2.0,1.0,2.0,,,1.0,,,,1.0,,,,1.0,,2.0,,3.0,,8.0,1.0,,3.0,0.0713,1.0,0.0611,2.0,1.0,,,1.0,1.0,,,1.0,0.0,,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,
95658,Harry Maguire,Defender,Man Utd,1,England,2021-22,67.0,0.6368,56.0,1.0,,34.0,,111.0,30.0,32.0,28.0,213.0,1563.0,,,103.0,6.0,,2514.0,28.0,132.0,6.0,15.0,57.0,1230.0,,1.0,38.5037,4.0,100.0,41.0,39.0,541.0,,19.0,0.0,199.0,,567.0,148.0,30.0,,,13.0,475.0,35.0,96.0,75.0,0.0,,1519.0,2.0,244.0,21.0,4.0,,,397.0,120.0,1878.0,3.0,39.0,875.0,,7.0,102.0,80.0,,4.0,19.0,,2.0,1.0,2.0,,4.0,7.0,1.0,2.0,6.0,9.0,21.0,32.0,58.0,1.0,1.0,11.0,1.9483,10.0,1.1597,,2.0,7.0,7.0,45.0,2.0,29.0,1.0,1.0,1.0,3.0,,,,,,,,,0.0,,3.0,,,,1.0,2.0,,,,,2.0,,,1.0,1.0,,,,,
209243,Jadon Sancho,Forward,Man Utd,1,England,2021-22,94.0,3.6464,43.0,0.0,,14.0,,147.0,29.0,13.0,20.0,154.0,935.0,,,13.0,,,1902.0,11.0,70.0,4.0,35.0,68.0,769.0,,2.0,31.7594,1.0,5.0,28.0,83.0,321.0,,7.0,0.0,164.0,,173.0,112.0,29.0,,,6.0,570.0,24.0,151.0,2.0,0.0,,928.0,15.0,292.0,8.0,47.0,,,162.0,12.0,1277.0,16.0,3.0,219.0,,0.0,7.0,42.0,8.0,9.0,17.0,5.0,19.0,2.0,9.0,8.0,38.0,19.0,38.0,20.0,65.0,8.0,4.0,15.0,279.0,9.0,2.0,2.0,3.6215,9.0,3.6046,27.0,,6.0,6.0,112.0,,,3.0,7.0,2.0,7.0,3.0,,,,4.0,3.0,,1.0,1.0,,7.0,,,2.0,,,1.0,1.0,,1.0,,,7.0,,,,,,,
109322,Jesse Lingard,Midfielder,Man Utd,1,England,2021-22,19.0,0.1699,9.0,0.0,,9.0,,15.0,16.0,2.0,2.0,17.0,145.0,,,1.0,,,356.0,1.0,15.0,1.0,6.0,15.0,128.0,,,9.9125,,1.0,13.0,18.0,35.0,,4.0,1.0,34.0,,41.0,19.0,16.0,,,2.0,98.0,12.0,33.0,,0.0,,144.0,4.0,46.0,7.0,2.0,,,31.0,,210.0,,,30.0,,1.0,2.0,4.0,,1.0,7.0,2.0,8.0,1.0,14.0,,8.0,4.0,4.0,8.0,9.0,1.0,5.0,,38.0,2.0,1.0,3.0,0.6393,6.0,2.1706,5.0,2.0,2.0,2.0,9.0,2.0,,2.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
43670,Juan Mata,Midfielder,Man Utd,1,Spain,2021-22,9.0,0.2845,12.0,0.0,,6.0,,19.0,7.0,3.0,2.0,23.0,208.0,,,,,,232.0,,13.0,1.0,3.0,13.0,178.0,,,2.7316,1.0,1.0,4.0,9.0,49.0,,4.0,0.0,22.0,,45.0,22.0,7.0,,,2.0,114.0,3.0,22.0,,0.0,,206.0,4.0,42.0,4.0,3.0,,,67.0,7.0,256.0,,2.0,73.0,,0.0,4.0,7.0,2.0,2.0,3.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,5.0,2.0,2.0,1.0,47.0,2.0,1.0,2.0,0.321,1.0,0.055,4.0,,1.0,1.0,7.0,,,,2.0,0.0,1.0,,,,,1.0,,,1.0,0.0,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,
106760,Luke Shaw,Defender,Man Utd,1,England,2021-22,75.0,2.7379,33.0,0.0,,21.0,,118.0,20.0,19.0,19.0,147.0,924.0,,,35.0,3.0,,1602.0,15.0,64.0,5.0,37.0,44.0,746.0,,,24.19,1.0,17.0,24.0,60.0,358.0,,16.0,0.0,139.0,,354.0,95.0,20.0,,,8.0,480.0,19.0,104.0,20.0,0.0,,910.0,12.0,283.0,13.0,7.0,,,71.0,31.0,1364.0,138.0,8.0,326.0,,8.0,29.0,38.0,8.0,1.0,5.0,3.0,45.0,1.0,1.0,29.0,36.0,11.0,7.0,80.0,21.0,4.0,32.0,9.0,141.0,4.0,1.0,11.0,0.1488,1.0,0.096,,1.0,,,17.0,1.0,11.0,,3.0,0.0,,,,,,2.0,3.0,,,0.0,,,,1.0,15.0,,,,17.0,,31.0,,2.0,55.0,,,,,,,
176297,Marcus Rashford,Forward,Man Utd,1,England,2021-22,107.0,1.9945,37.0,0.0,,6.0,,86.0,25.0,20.0,13.0,94.0,393.0,,,37.0,1.0,,1232.0,27.0,56.0,3.0,19.0,46.0,294.0,,2.0,27.827,,4.0,28.0,80.0,85.0,,18.0,1.0,163.0,,83.0,44.0,25.0,,,1.0,223.0,25.0,126.0,10.0,0.0,,384.0,17.0,224.0,5.0,22.0,,,88.0,5.0,639.0,4.0,1.0,77.0,,2.0,8.0,19.0,1.0,5.0,17.0,,21.0,2.0,12.0,1.0,7.0,9.0,31.0,21.0,57.0,5.0,13.0,5.0,137.0,10.0,2.0,5.0,2.8635,12.0,2.9219,15.0,2.0,6.0,6.0,77.0,2.0,1.0,4.0,15.0,3.0,3.0,4.0,1.0,1.0,0.0675,8.0,2.0,,1.0,1.0,,3.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,
220688,Mason Greenwood,Forward,Man Utd,1,England,2021-22,64.0,1.3369,35.0,0.0,,15.0,,62.0,18.0,12.0,16.0,75.0,464.0,,,12.0,,,1278.0,8.0,67.0,3.0,16.0,63.0,365.0,,,18.1617,,6.0,18.0,56.0,54.0,,16.0,3.0,131.0,,90.0,55.0,18.0,,,6.0,264.0,15.0,119.0,4.0,0.0,,461.0,13.0,175.0,9.0,32.0,,,197.0,24.0,711.0,,1.0,130.0,,1.0,13.0,14.0,4.0,10.0,38.0,7.0,18.0,4.0,2.0,5.0,16.0,5.0,20.0,29.0,36.0,19.0,15.0,1.0,123.0,12.0,4.0,10.0,4.2775,19.0,3.4176,13.0,6.0,8.0,8.0,65.0,6.0,,5.0,3.0,4.0,6.0,2.0,,,,6.0,1.0,,2.0,1.0,,6.0,,,,,,,1.0,3.0,11.0,,1.0,12.0,,,,,,,
62398,Nemanja Matic,Midfielder,Man Utd,1,Serbia,2021-22,84.0,1.3596,39.0,0.0,,31.0,,117.0,23.0,22.0,16.0,134.0,1039.0,,,45.0,,,1382.0,17.0,79.0,5.0,33.0,51.0,854.0,,3.0,23.5608,3.0,18.0,26.0,67.0,295.0,,3.0,0.0,163.0,,332.0,124.0,23.0,,,13.0,452.0,21.0,118.0,28.0,0.0,,1007.0,1.0,187.0,18.0,17.0,,,309.0,51.0,1270.0,4.0,5.0,455.0,,3.0,17.0,38.0,2.0,1.0,5.0,6.0,4.0,1.0,7.0,2.0,9.0,15.0,5.0,4.0,26.0,4.0,26.0,31.0,103.0,9.0,1.0,20.0,0.1955,1.0,0.1184,5.0,,1.0,1.0,8.0,,6.0,,,0.0,,,,,,,4.0,,,0.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,
74208,Paul Pogba,Midfielder,Man Utd,1,France,2021-22,122.0,2.8155,49.0,1.0,,13.0,,119.0,20.0,15.0,16.0,145.0,877.0,,,56.0,2.0,,1354.0,20.0,116.0,4.0,30.0,80.0,659.0,,1.0,20.6341,,16.0,22.0,102.0,255.0,,29.0,0.0,238.0,,247.0,98.0,20.0,,,4.0,465.0,18.0,182.0,36.0,1.0,,862.0,10.0,241.0,9.0,39.0,,,257.0,73.0,1164.0,1.0,2.0,270.0,,7.0,26.0,36.0,3.0,9.0,23.0,8.0,9.0,6.0,4.0,3.0,15.0,11.0,15.0,9.0,42.0,15.0,39.0,13.0,118.0,7.0,6.0,23.0,2.671,8.0,0.9228,15.0,3.0,4.0,4.0,48.0,3.0,,1.0,,1.0,3.0,1.0,,,,,9.0,,1.0,0.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,
76359,Phil Jones,Defender,Man Utd,1,England,2021-22,1.0,0.0088,2.0,0.0,,5.0,,7.0,4.0,2.0,2.0,10.0,81.0,,,2.0,,,161.0,,10.0,1.0,2.0,8.0,70.0,,,2.5792,,8.0,3.0,1.0,16.0,,2.0,0.0,11.0,,29.0,9.0,4.0,,,,21.0,2.0,9.0,2.0,0.0,,81.0,,11.0,5.0,1.0,,,30.0,1.0,106.0,,1.0,50.0,,0.0,3.0,4.0,,,,,,,2.0,,,,,,,,,3.0,6.0,1.0,,,,,,,,,,,,4.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
90152,Raphaël Varane,Defender,Man Utd,1,France,2021-22,38.0,0.2685,19.0,0.0,,28.0,,91.0,22.0,13.0,20.0,140.0,1151.0,,,76.0,5.0,,1829.0,20.0,92.0,4.0,15.0,36.0,931.0,,2.0,27.0524,6.0,78.0,22.0,18.0,388.0,,7.0,0.0,130.0,,335.0,78.0,22.0,,,9.0,321.0,18.0,54.0,56.0,0.0,,1118.0,1.0,150.0,19.0,2.0,,,374.0,80.0,1351.0,3.0,22.0,690.0,,0.0,49.0,61.0,,3.0,6.0,,1.0,,2.0,,3.0,9.0,1.0,1.0,1.0,5.0,5.0,18.0,54.0,,,1.0,0.7051,1.0,0.0753,,,,,15.0,,9.0,1.0,,0.0,3.0,1.0,,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,
195851,Scott McTominay,Midfielder,Man Utd,1,Scotland,2021-22,163.0,1.981,66.0,0.0,,65.0,,149.0,30.0,35.0,28.0,178.0,1233.0,,,102.0,6.0,,2392.0,34.0,201.0,7.0,51.0,133.0,999.0,,2.0,41.9578,2.0,60.0,37.0,129.0,292.0,,33.0,0.0,364.0,,378.0,171.0,30.0,,,32.0,601.0,30.0,262.0,68.0,0.0,,1203.0,9.0,282.0,33.0,36.0,,,450.0,56.0,1700.0,2.0,9.0,457.0,,9.0,29.0,71.0,3.0,12.0,15.0,1.0,10.0,8.0,2.0,3.0,22.0,35.0,11.0,10.0,43.0,8.0,55.0,31.0,113.0,8.0,8.0,35.0,1.3807,7.0,1.2317,2.0,4.0,2.0,2.0,28.0,4.0,10.0,1.0,1.0,0.0,4.0,1.0,,,,1.0,1.0,,,1.0,,4.0,,1.0,,,,,,,,1.0,,,,,,,,,
472464,Shola Shoretire,Forward,Man Utd,1,England,2021-22,,0.0023,1.0,0.0,,,,,1.0,,,,5.0,,,,,,15.0,,1.0,,,1.0,5.0,,,,,,,,1.0,,1.0,0.0,1.0,,1.0,1.0,1.0,,,,3.0,,1.0,,0.0,,5.0,,,,,,,2.0,,7.0,,,2.0,,0.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
21205,Tom Heaton,Goalkeeper,Man Utd,1,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184667,Victor Lindelöf,Defender,Man Utd,1,Sweden,2021-22,57.0,0.804,53.0,0.0,,16.0,,102.0,28.0,33.0,26.0,168.0,1377.0,,,85.0,5.0,,2355.0,33.0,77.0,7.0,17.0,25.0,1144.0,,2.0,44.0013,5.0,94.0,47.0,24.0,363.0,,6.0,0.0,134.0,,455.0,161.0,28.0,,,5.0,339.0,40.0,49.0,52.0,0.0,,1351.0,1.0,179.0,11.0,3.0,,,488.0,65.0,1608.0,6.0,22.0,870.0,,4.0,66.0,80.0,,1.0,2.0,4.0,,,2.0,,2.0,9.0,,,1.0,,19.0,25.0,71.0,1.0,,10.0,0.2046,2.0,0.0819,2.0,,2.0,2.0,10.0,,17.0,,2.0,0.0,1.0,,,,,,2.0,,,0.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
515501,Álvaro Carreras,Defender,Man Utd,1,Spain,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170137,Allan Saint-Maximin,Forward,Newcastle,4,France,2021-22,235.0,3.7636,80.0,0.0,,13.0,,139.0,35.0,35.0,31.0,160.0,675.0,,,36.0,3.0,,2809.0,18.0,229.0,2.0,44.0,211.0,492.0,,5.0,48.7288,,2.0,54.0,217.0,217.0,,48.0,0.0,464.0,,152.0,110.0,35.0,,,5.0,409.0,52.0,428.0,18.0,0.0,,661.0,24.0,532.0,8.0,150.0,,,127.0,23.0,1431.0,4.0,,116.0,,6.0,21.0,23.0,10.0,18.0,46.0,11.0,50.0,11.0,4.0,10.0,45.0,11.0,91.0,50.0,181.0,20.0,22.0,11.0,179.0,11.0,11.0,9.0,5.1712,26.0,6.3943,21.0,8.0,13.0,13.0,129.0,8.0,2.0,5.0,13.0,0.0,7.0,5.0,,,,,5.0,,4.0,5.0,,7.0,,,1.0,,,,,,,,,,,,,,,,
208706,Bruno Guimarães,Midfielder,Newcastle,4,Brazil,2021-22,86.0,1.3791,32.0,0.0,,44.0,,59.0,17.0,14.0,11.0,72.0,505.0,,,13.0,1.0,,1033.0,9.0,106.0,,35.0,102.0,389.0,,,13.1653,3.0,12.0,13.0,77.0,143.0,,36.0,2.0,192.0,,129.0,81.0,17.0,,,21.0,234.0,13.0,179.0,4.0,0.0,,493.0,5.0,154.0,23.0,22.0,,,136.0,44.0,797.0,3.0,6.0,204.0,,4.0,13.0,21.0,5.0,6.0,17.0,4.0,5.0,3.0,6.0,5.0,11.0,19.0,18.0,7.0,47.0,5.0,13.0,9.0,97.0,4.0,3.0,11.0,3.1797,12.0,4.388,5.0,4.0,3.0,3.0,21.0,4.0,6.0,5.0,4.0,2.0,3.0,4.0,,,,,1.0,,,3.0,,3.0,,,,,,,,,,,,,1.0,,,,,,
75115,Callum Wilson,Forward,Newcastle,4,England,2021-22,116.0,0.5902,42.0,0.0,,9.0,,46.0,18.0,18.0,16.0,48.0,151.0,,,80.0,1.0,,1388.0,51.0,70.0,2.0,12.0,41.0,102.0,,4.0,25.205,,10.0,32.0,65.0,38.0,,22.0,2.0,186.0,,37.0,28.0,18.0,,,1.0,79.0,30.0,106.0,29.0,0.0,,141.0,7.0,151.0,8.0,10.0,,,39.0,1.0,383.0,3.0,1.0,25.0,,4.0,2.0,8.0,1.0,4.0,31.0,1.0,2.0,1.0,2.0,1.0,10.0,5.0,11.0,2.0,38.0,16.0,27.0,3.0,37.0,5.0,1.0,7.0,6.1663,15.0,4.593,5.0,1.0,6.0,6.0,78.0,1.0,2.0,8.0,17.0,3.0,3.0,5.0,,,,,,,2.0,5.0,2.0,3.0,2.0,,,,,,,,,,2.0,,3.0,,,,,,
60689,Chris Wood,Forward,Newcastle,4,New Zealand,2021-22,263.0,0.4178,65.0,0.0,,9.0,,276.0,34.0,29.0,32.0,279.0,626.0,,,397.0,5.0,,2705.0,192.0,236.0,4.0,35.0,31.0,340.0,,,16.8211,1.0,12.0,41.0,71.0,133.0,,17.0,0.0,499.0,,257.0,46.0,34.0,,,4.0,261.0,37.0,102.0,205.0,0.0,,623.0,12.0,409.0,5.0,6.0,,,108.0,7.0,935.0,,1.0,86.0,,1.0,3.0,37.0,,11.0,40.0,1.0,6.0,2.0,2.0,,19.0,12.0,12.0,7.0,32.0,21.0,33.0,2.0,128.0,14.0,2.0,2.0,4.1987,19.0,3.2826,25.0,1.0,8.0,8.0,101.0,1.0,6.0,5.0,26.0,1.0,3.0,2.0,,,,,,1.0,12.0,4.0,1.0,3.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,
58845,Ciaran Clark,Defender,Newcastle,4,Ireland,2021-22,28.0,0.3196,20.0,1.0,,13.0,,51.0,13.0,8.0,12.0,76.0,364.0,,,41.0,,,1015.0,15.0,48.0,3.0,5.0,22.0,273.0,,2.0,18.1855,4.0,41.0,26.0,13.0,105.0,,5.0,0.0,76.0,,148.0,49.0,13.0,,,3.0,74.0,23.0,35.0,26.0,1.0,,359.0,2.0,86.0,10.0,4.0,,,79.0,15.0,483.0,1.0,15.0,215.0,,2.0,25.0,24.0,1.0,1.0,6.0,,,,1.0,1.0,3.0,3.0,1.0,,3.0,5.0,6.0,13.0,32.0,1.0,,3.0,1.0763,1.0,0.0972,,,1.0,1.0,24.0,,11.0,,1.0,0.0,1.0,,,,,,1.0,,,0.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,
78916,Dan Burn,Defender,Newcastle,4,England,2021-22,98.0,0.2505,74.0,0.0,,38.0,,144.0,29.0,37.0,28.0,243.0,1220.0,,,153.0,9.0,,2462.0,53.0,144.0,2.0,21.0,44.0,930.0,,1.0,18.5146,10.0,144.0,30.0,45.0,417.0,,6.0,0.0,242.0,,482.0,129.0,29.0,,,15.0,294.0,28.0,89.0,100.0,0.0,,1210.0,2.0,269.0,23.0,,,,214.0,47.0,1597.0,5.0,50.0,683.0,,8.0,99.0,86.0,,4.0,14.0,,1.0,,1.0,,5.0,12.0,3.0,1.0,7.0,9.0,26.0,44.0,107.0,2.0,,10.0,0.6637,5.0,0.038,,,1.0,1.0,34.0,,24.0,1.0,5.0,1.0,3.0,,,,,,1.0,,,0.0,,3.0,,,4.0,,,,,,,,,,1.0,,,,,,
104547,Dwight Gayle,Forward,Newcastle,4,England,2021-22,4.0,0.0664,,0.0,,1.0,,3.0,8.0,,,3.0,16.0,,,2.0,,,34.0,1.0,4.0,,1.0,3.0,13.0,,,0.3161,,,,3.0,3.0,,2.0,0.0,8.0,,1.0,2.0,8.0,,,1.0,11.0,,6.0,1.0,0.0,,16.0,,4.0,,,,,7.0,,24.0,,,2.0,,1.0,,2.0,,,2.0,,,,8.0,,2.0,,,,,2.0,2.0,1.0,5.0,,,1.0,0.5533,,,2.0,,,,3.0,,,,,0.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
215379,Elliot Anderson,Midfielder,Newcastle,4,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111773,Emil Krafth,Defender,Newcastle,4,Sweden,2021-22,65.0,0.8121,35.0,0.0,,37.0,,116.0,20.0,19.0,18.0,158.0,591.0,,,51.0,5.0,,1635.0,29.0,72.0,,23.0,50.0,421.0,,2.0,21.0617,4.0,49.0,20.0,36.0,41.0,,11.0,0.0,137.0,,291.0,94.0,20.0,,,21.0,206.0,20.0,86.0,22.0,0.0,,585.0,5.0,245.0,16.0,2.0,,,200.0,12.0,983.0,115.0,20.0,230.0,,5.0,42.0,66.0,3.0,1.0,5.0,,18.0,1.0,2.0,3.0,5.0,6.0,2.0,18.0,6.0,3.0,22.0,25.0,59.0,6.0,1.0,7.0,0.3138,2.0,,,1.0,1.0,1.0,9.0,1.0,10.0,,,0.0,,,,,,,1.0,,,0.0,,,,,50.0,,,,,,,,1.0,,,,,,,,
119471,Fabian Schär,Defender,Newcastle,4,Switzerland,2021-22,82.0,0.9055,51.0,0.0,,16.0,,116.0,25.0,32.0,25.0,300.0,986.0,,,87.0,6.0,,2161.0,42.0,78.0,1.0,16.0,33.0,559.0,,3.0,30.7585,20.0,95.0,32.0,40.0,130.0,,11.0,1.0,160.0,,528.0,131.0,25.0,,,5.0,240.0,31.0,73.0,45.0,0.0,,916.0,4.0,336.0,11.0,6.0,,,284.0,127.0,1271.0,11.0,60.0,447.0,,4.0,184.0,79.0,1.0,5.0,16.0,1.0,6.0,3.0,,1.0,7.0,9.0,4.0,6.0,9.0,8.0,24.0,32.0,44.0,3.0,3.0,12.0,1.1682,8.0,1.5003,,3.0,3.0,3.0,27.0,3.0,18.0,2.0,3.0,1.0,2.0,1.0,4.0,4.0,0.0341,,2.0,,,1.0,,2.0,,,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,2.0,,
57145,Federico Fernández,Defender,Newcastle,4,Argentina,2021-22,9.0,0.1897,11.0,0.0,,3.0,,10.0,7.0,4.0,5.0,26.0,207.0,,,15.0,,,522.0,5.0,15.0,,2.0,5.0,164.0,,2.0,11.4154,5.0,27.0,12.0,4.0,56.0,,2.0,0.0,24.0,,88.0,24.0,7.0,,,3.0,43.0,12.0,9.0,10.0,0.0,,201.0,1.0,30.0,,,,,53.0,17.0,267.0,1.0,6.0,138.0,,0.0,16.0,7.0,,2.0,4.0,1.0,1.0,,2.0,,1.0,,,1.0,,3.0,1.0,4.0,10.0,1.0,,,0.3922,1.0,0.3617,,,1.0,1.0,8.0,,10.0,,,0.0,2.0,,,,,,,,,0.0,,2.0,,,1.0,,,,,,,,,,,,,,,,
