playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,redCards2ndYellow,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,foulWonPenalty,goals,offsides,shotsOnTargetOutsideBox,unsuccessfulLayoffs,shotsBlockedInBox,oboxTarget,rightFootGoals,leftFootGoals,headedGoals,freekickTotal,iboxBlocked,attemptsFromSetPieces,substituteOff,hitWoodwork,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,penaltiesConceded,secondGoalAssists,clearancesOffTheLine,penaltiesTaken,penaltyGoals,setPiecesGoals,ownGoalScored,drops,otherGoals,overruns,goalKicks,lastPlayerTackle
39155,Adam Lallana,Midfielder,Liverpool,14,England,2019-20,42.0,,0.348,0.0,2.0,1.0,0.8264,19.0,3.0,1.0,34.0,15.0,1.0,1.0,3.0,38.0,3.0,266.0,1.0,1.0,12.0,18.0,,,,374.0,,14.0,33.0,1.0,12.0,29.0,224.0,13.0,,,2.453,3.0,,2.0,5.0,28.0,70.0,8.0,0.0,75.0,7.0,0.0,72.0,31.0,15.0,10.0,3.0,152.0,4.0,,3.0,8.0,57.0,4.0,0.0,264.0,2.0,1.0,65.0,9.0,2.0,,78.0,7.0,5.0,4.0,46.0,358.0,1.0,1.0,2.0,76.0,4.0,0.7545,1.0,4.0,10.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,
81880,Alex Oxlade-Chamberlain,Midfielder,Liverpool,14,England,2019-20,103.0,7.0,1.5303,0.0,18.0,10.0,3.4844,18.0,22.0,4.0,95.0,30.0,1.0,14.0,17.0,118.0,39.0,701.0,2.0,10.0,13.0,43.0,,7.0,1.0,1492.0,1.0,29.0,75.0,,39.0,61.0,541.0,41.0,1.0,,11.3196,16.0,,8.0,12.0,74.0,190.0,14.0,2.0,178.0,25.0,2.0,161.0,79.0,30.0,9.0,20.0,422.0,12.0,,39.0,43.0,135.0,14.0,0.0,694.0,12.0,17.0,254.0,9.0,29.0,1.0,175.0,17.0,22.0,42.0,175.0,1047.0,6.0,10.0,4.0,168.0,11.0,2.8444,1.0,23.0,20.0,,,4.0,2.0,5.0,,8.0,5.0,4.0,,,,8.0,,17.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,5.0,,
206915,Curtis Jones,Midfielder,Liverpool,14,England,2019-20,12.0,,0.1369,0.0,1.0,2.0,0.417,4.0,5.0,,14.0,6.0,,4.0,1.0,16.0,,123.0,0.0,,5.0,5.0,,,1.0,122.0,1.0,3.0,9.0,,3.0,7.0,104.0,7.0,,,1.5124,,,,1.0,9.0,35.0,,0.0,21.0,2.0,1.0,32.0,14.0,6.0,,1.0,66.0,1.0,,,5.0,16.0,2.0,0.0,123.0,3.0,1.0,23.0,4.0,3.0,,31.0,3.0,2.0,3.0,25.0,150.0,,,1.0,41.0,2.0,0.4467,0.0,2.0,6.0,,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116643,Fabinho,Midfielder,Liverpool,14,Brazil,2019-20,110.0,4.0,1.4044,0.0,4.0,4.0,0.7586,62.0,8.0,3.0,147.0,28.0,3.0,6.0,22.0,205.0,5.0,1578.0,0.0,4.0,6.0,70.0,5.0,4.0,,2074.0,,28.0,132.0,1.0,36.0,90.0,1293.0,10.0,,1.0,19.5589,16.0,9.0,16.0,26.0,82.0,543.0,20.0,0.0,242.0,23.0,2.0,380.0,156.0,28.0,27.0,3.0,753.0,25.0,,5.0,11.0,172.0,42.0,0.0,1563.0,4.0,3.0,240.0,35.0,9.0,2.0,439.0,32.0,34.0,80.0,216.0,1836.0,4.0,4.0,35.0,624.0,25.0,0.4276,6.0,58.0,65.0,0.1347,,2.0,,2.0,,,2.0,2.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,
41733,Georginio Wijnaldum,Midfielder,Liverpool,14,Netherlands,2019-20,158.0,1.0,1.5642,0.0,5.0,15.0,2.9809,38.0,31.0,,138.0,37.0,,17.0,35.0,149.0,4.0,1625.0,1.0,3.0,2.0,81.0,8.0,1.0,7.0,2948.0,7.0,51.0,141.0,2.0,37.0,111.0,1435.0,76.0,,1.0,25.9448,18.0,4.0,33.0,28.0,107.0,522.0,32.0,1.0,299.0,14.0,3.0,325.0,189.0,37.0,18.0,33.0,927.0,26.0,,4.0,63.0,218.0,30.0,0.0,1611.0,16.0,7.0,263.0,20.0,41.0,4.0,442.0,15.0,17.0,41.0,336.0,2050.0,15.0,3.0,6.0,550.0,10.0,2.5463,0.0,11.0,41.0,,,4.0,1.0,4.0,,2.0,4.0,3.0,,1.0,,2.0,,15.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,
444884,Harvey Elliott,Midfielder,Liverpool,14,England,2019-20,1.0,,0.0099,0.0,,,,,,,1.0,2.0,,,,1.0,1.0,11.0,,,2.0,,,,,7.0,,,1.0,,,1.0,9.0,,,,,,,,,1.0,4.0,,0.0,2.0,,,3.0,1.0,2.0,,1.0,9.0,,,3.0,1.0,2.0,,0.0,10.0,,1.0,5.0,,1.0,,1.0,,,1.0,3.0,17.0,1.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,,,,
15157,James Milner,Midfielder,Liverpool,14,England,2019-20,50.0,1.0,1.0813,0.0,2.0,4.0,1.9942,16.0,10.0,3.0,66.0,22.0,2.0,4.0,9.0,97.0,13.0,747.0,1.0,2.0,13.0,26.0,3.0,2.0,1.0,926.0,1.0,13.0,51.0,,24.0,38.0,601.0,12.0,4.0,,6.2789,8.0,1.0,16.0,9.0,37.0,227.0,12.0,1.0,101.0,9.0,1.0,223.0,63.0,22.0,6.0,1.0,375.0,9.0,,18.0,7.0,75.0,13.0,0.0,720.0,6.0,5.0,139.0,10.0,10.0,3.0,164.0,11.0,6.0,49.0,133.0,921.0,30.0,2.0,13.0,277.0,7.0,2.1845,4.0,31.0,22.0,,,2.0,1.0,1.0,1.0,,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,9.0,1.0,4.0,1.0,,,1.0,2.0,2.0,,,,,1.0,,
56979,Jordan Henderson,Midfielder,Liverpool,14,England,2019-20,90.0,10.0,3.5772,0.0,8.0,8.0,1.8117,63.0,12.0,7.0,201.0,30.0,5.0,6.0,26.0,288.0,47.0,1856.0,2.0,5.0,4.0,37.0,9.0,10.0,2.0,2244.0,2.0,11.0,116.0,2.0,42.0,90.0,1443.0,44.0,,1.0,14.9422,22.0,4.0,18.0,14.0,79.0,485.0,12.0,1.0,206.0,18.0,2.0,541.0,183.0,30.0,22.0,11.0,903.0,12.0,,48.0,17.0,169.0,26.0,0.0,1824.0,4.0,13.0,386.0,41.0,17.0,4.0,550.0,31.0,30.0,125.0,280.0,2200.0,15.0,5.0,31.0,675.0,15.0,1.0798,2.0,87.0,52.0,0.0551,,4.0,,2.0,,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,10.0,3.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,4.0,,
175592,Naby Keïta,Midfielder,Liverpool,14,Guinea,2019-20,44.0,,2.0186,0.0,2.0,7.0,2.4318,30.0,10.0,5.0,68.0,18.0,3.0,6.0,9.0,76.0,7.0,678.0,1.0,,9.0,19.0,1.0,,2.0,814.0,2.0,10.0,72.0,,26.0,63.0,587.0,22.0,,,6.638,12.0,1.0,2.0,8.0,34.0,193.0,10.0,0.0,116.0,18.0,1.0,189.0,82.0,18.0,16.0,3.0,409.0,8.0,,7.0,12.0,97.0,9.0,0.0,674.0,3.0,6.0,113.0,14.0,23.0,,171.0,9.0,10.0,15.0,125.0,844.0,3.0,,3.0,193.0,4.0,1.6447,1.0,8.0,12.0,,,2.0,1.0,3.0,,2.0,3.0,2.0,,,,2.0,,8.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,
157882,Takumi Minamino,Midfielder,Liverpool,14,Japan,2019-20,31.0,1.0,0.1082,0.0,3.0,2.0,0.3885,3.0,5.0,,10.0,10.0,,4.0,2.0,11.0,1.0,106.0,,1.0,8.0,8.0,,1.0,,242.0,,5.0,12.0,,4.0,9.0,93.0,13.0,,,2.3195,1.0,,3.0,2.0,26.0,23.0,3.0,0.0,43.0,3.0,,19.0,12.0,10.0,,6.0,66.0,2.0,,1.0,11.0,35.0,3.0,0.0,105.0,3.0,2.0,33.0,3.0,4.0,,24.0,7.0,,2.0,40.0,158.0,,1.0,1.0,30.0,4.0,0.8389,0.0,1.0,1.0,,,,,2.0,,2.0,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68312,Xherdan Shaqiri,Midfielder,Liverpool,14,Switzerland,2019-20,14.0,1.0,0.31,0.0,2.0,1.0,0.8272,1.0,2.0,,14.0,7.0,,1.0,2.0,16.0,,97.0,0.0,2.0,5.0,7.0,,3.0,,182.0,,4.0,9.0,,1.0,6.0,73.0,2.0,,,2.1242,3.0,1.0,,2.0,10.0,17.0,3.0,0.0,23.0,,1.0,25.0,15.0,7.0,1.0,2.0,58.0,2.0,,3.0,8.0,16.0,3.0,0.0,94.0,1.0,1.0,32.0,,2.0,,25.0,1.0,,8.0,30.0,133.0,5.0,2.0,,26.0,1.0,0.5108,0.0,2.0,3.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.0,1.0,3.0,,,,,,,,,,,,,
165809,Bernardo Silva,Midfielder,Man City,43,Portugal,2019-20,112.0,16.0,6.0924,0.0,23.0,15.0,5.2717,36.0,29.0,1.0,113.0,34.0,7.0,14.0,23.0,134.0,53.0,1374.0,,7.0,11.0,38.0,8.0,17.0,8.0,2029.0,8.0,24.0,110.0,8.0,45.0,96.0,1201.0,153.0,,1.0,20.7015,44.0,1.0,12.0,24.0,88.0,347.0,20.0,,222.0,24.0,,251.0,129.0,34.0,18.0,15.0,919.0,16.0,,55.0,,184.0,14.0,0.0,1340.0,14.0,21.0,254.0,18.0,40.0,1.0,387.0,23.0,24.0,39.0,389.0,1797.0,27.0,7.0,13.0,338.0,15.0,5.9803,5.0,21.0,25.0,,,6.0,2.0,1.0,1.0,16.0,1.0,,5.0,1.0,,16.0,,10.0,2.0,,,,,,,,,,,,,,,22.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
244851,Cole Palmer,Midfielder,Man City,43,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20664,David Silva,Midfielder,Man City,43,Spain,2019-20,85.0,3.0,5.4543,0.0,15.0,18.0,5.0098,26.0,32.0,12.0,148.0,27.0,10.0,33.0,22.0,159.0,26.0,1483.0,,2.0,5.0,27.0,4.0,3.0,9.0,1832.0,9.0,20.0,86.0,2.0,36.0,79.0,1294.0,185.0,,3.0,19.6923,39.0,1.0,5.0,15.0,65.0,436.0,20.0,,171.0,15.0,,367.0,86.0,27.0,12.0,11.0,940.0,13.0,,30.0,,144.0,7.0,0.0,1430.0,14.0,19.0,259.0,14.0,33.0,3.0,336.0,20.0,13.0,30.0,344.0,1790.0,5.0,2.0,4.0,387.0,14.0,6.3723,0.0,11.0,17.0,0.3984,,6.0,3.0,3.0,1.0,13.0,3.0,1.0,5.0,,5.0,13.0,5.0,12.0,1.0,,,,,,,,,,,,,,,9.0,,2.0,1.0,,1.0,,,,2.0,,,,,,
27789,Fernandinho,Midfielder,Man City,43,Brazil,2019-20,96.0,,1.0216,2.0,4.0,2.0,0.1434,50.0,13.0,,139.0,30.0,1.0,2.0,26.0,226.0,4.0,2222.0,,1.0,4.0,123.0,6.0,,2.0,2399.0,2.0,49.0,154.0,7.0,22.0,80.0,1863.0,23.0,,1.0,22.7559,7.0,8.0,80.0,26.0,47.0,641.0,17.0,,250.0,12.0,,796.0,148.0,30.0,15.0,,891.0,19.0,1.0,4.0,,127.0,74.0,1.0,2182.0,11.0,5.0,256.0,35.0,13.0,16.0,703.0,26.0,25.0,133.0,82.0,2543.0,12.0,1.0,41.0,1105.0,15.0,1.0481,7.0,87.0,87.0,,,,1.0,,,3.0,,,,,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,,2.0,,,,1.0,,,,,
59859,Ilkay Gündogan,Midfielder,Man City,43,Germany,2019-20,80.0,4.0,3.3257,0.0,14.0,8.0,3.0604,27.0,19.0,7.0,127.0,31.0,1.0,24.0,21.0,159.0,9.0,1953.0,,9.0,10.0,26.0,5.0,9.0,3.0,2017.0,3.0,15.0,70.0,7.0,27.0,59.0,1688.0,43.0,,2.0,26.6326,32.0,1.0,13.0,28.0,65.0,629.0,14.0,,150.0,12.0,,400.0,138.0,31.0,11.0,6.0,1120.0,21.0,,21.0,,124.0,11.0,0.0,1910.0,11.0,10.0,215.0,16.0,18.0,5.0,558.0,16.0,32.0,106.0,366.0,2220.0,5.0,9.0,13.0,683.0,13.0,3.9633,7.0,32.0,42.0,0.164,,2.0,2.0,3.0,,5.0,3.0,2.0,,,2.0,5.0,2.0,5.0,1.0,,,,,,,,,,,,,,,23.0,5.0,10.0,,1.0,,,2.0,1.0,,,,,,,
61366,Kevin De Bruyne,Midfielder,Man City,43,Belgium,2019-20,153.0,26.0,14.579,0.0,29.0,31.0,8.8209,45.0,70.0,32.0,306.0,35.0,20.0,20.0,32.0,353.0,136.0,1907.0,,19.0,3.0,34.0,9.0,75.0,6.0,2798.0,6.0,17.0,138.0,6.0,70.0,121.0,1433.0,159.0,,2.0,25.2541,116.0,5.0,23.0,22.0,136.0,475.0,28.0,,291.0,22.0,,522.0,136.0,35.0,21.0,33.0,1217.0,16.0,,229.0,,257.0,17.0,0.0,1820.0,39.0,54.0,713.0,24.0,48.0,4.0,597.0,26.0,18.0,121.0,313.0,2722.0,36.0,19.0,5.0,412.0,19.0,7.3885,3.0,47.0,38.0,0.7917,,13.0,3.0,12.0,,10.0,12.0,11.0,2.0,,11.0,10.0,11.0,12.0,6.0,,,,,,,,,,,,,,,175.0,53.0,76.0,1.0,,1.0,,2.0,2.0,1.0,,,,,,
124165,Patrick Roberts,Midfielder,Man City,43,England,2019-20,,,0.004,0.0,,,,,,,1.0,3.0,,,,3.0,,9.0,,,3.0,,,,,24.0,,,6.0,1.0,,6.0,5.0,,,,0.8723,,,,2.0,,3.0,2.0,0.0,6.0,,,3.0,2.0,3.0,,,4.0,1.0,,,,6.0,,0.0,9.0,,,3.0,,4.0,,2.0,1.0,,1.0,1.0,15.0,,,,2.0,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
209244,Phil Foden,Midfielder,Man City,43,England,2019-20,61.0,5.0,1.5111,0.0,8.0,15.0,3.094,14.0,26.0,4.0,48.0,23.0,2.0,15.0,9.0,57.0,20.0,494.0,,2.0,14.0,28.0,2.0,7.0,6.0,892.0,6.0,18.0,62.0,2.0,16.0,52.0,420.0,65.0,2.0,1.0,9.0002,16.0,,2.0,7.0,43.0,129.0,13.0,,123.0,5.0,,77.0,36.0,23.0,4.0,5.0,338.0,5.0,,22.0,,95.0,10.0,0.0,486.0,11.0,15.0,123.0,10.0,25.0,,131.0,12.0,6.0,17.0,157.0,687.0,2.0,2.0,4.0,106.0,8.0,3.2687,0.0,9.0,12.0,,,5.0,1.0,4.0,,6.0,4.0,1.0,4.0,,,6.0,,5.0,,,,,,,,,,,,,,,,8.0,2.0,2.0,2.0,,2.0,,,,,,,,,,
220566,Rodri,Midfielder,Man City,43,Spain,2019-20,140.0,2.0,2.1009,0.0,4.0,9.0,2.14,50.0,20.0,2.0,139.0,35.0,2.0,15.0,29.0,185.0,6.0,2580.0,,3.0,6.0,87.0,12.0,2.0,1.0,2486.0,1.0,30.0,170.0,7.0,31.0,113.0,2224.0,28.0,,1.0,22.7179,32.0,1.0,32.0,27.0,110.0,841.0,32.0,,310.0,14.0,,545.0,228.0,35.0,20.0,3.0,1395.0,20.0,,6.0,,223.0,57.0,0.0,2555.0,11.0,5.0,246.0,30.0,31.0,5.0,916.0,43.0,26.0,171.0,278.0,2916.0,2.0,3.0,14.0,1002.0,23.0,0.9448,8.0,46.0,51.0,,,3.0,,5.0,,1.0,5.0,2.0,,1.0,,1.0,,8.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
220394,Tommy Doyle,Midfielder,Man City,43,England,2019-20,1.0,,0.0037,0.0,,1.0,0.0354,,1.0,,,1.0,,,,,,20.0,,,1.0,,,,,15.0,,,1.0,,,1.0,20.0,,,,,,,,,1.0,2.0,1.0,,2.0,,,3.0,1.0,1.0,,,11.0,,,,,2.0,,0.0,19.0,,,,,,,9.0,,,,6.0,22.0,,,,9.0,,0.0423,0.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156689,Andreas Pereira,Midfielder,Man Utd,1,Brazil,2019-20,142.0,4.0,2.9458,0.0,9.0,14.0,2.2583,24.0,28.0,2.0,124.0,25.0,3.0,10.0,18.0,152.0,24.0,703.0,,7.0,7.0,44.0,1.0,10.0,3.0,1488.0,3.0,34.0,70.0,3.0,32.0,60.0,521.0,52.0,,,16.4913,29.0,2.0,5.0,16.0,108.0,146.0,16.0,,212.0,13.0,,205.0,85.0,25.0,11.0,13.0,411.0,13.0,,55.0,,168.0,10.0,0.0,664.0,14.0,14.0,314.0,13.0,20.0,,214.0,27.0,7.0,30.0,138.0,1053.0,8.0,7.0,7.0,150.0,19.0,2.2913,3.0,28.0,32.0,0.2014,,1.0,3.0,10.0,2.0,2.0,10.0,,1.0,,3.0,2.0,3.0,13.0,,,,,,,,,,,,,,,,38.0,5.0,24.0,1.0,,,,,,,,,,,,
141746,Bruno Fernandes,Midfielder,Man Utd,1,Portugal,2019-20,72.0,2.0,2.3354,0.0,7.0,18.0,6.7689,22.0,37.0,8.0,148.0,14.0,7.0,15.0,14.0,189.0,21.0,777.0,,6.0,,14.0,3.0,14.0,3.0,1192.0,3.0,11.0,54.0,,26.0,51.0,542.0,42.0,,2.0,9.3759,23.0,1.0,14.0,6.0,61.0,183.0,14.0,,126.0,6.0,,268.0,67.0,14.0,10.0,6.0,452.0,6.0,,61.0,,112.0,3.0,0.0,735.0,19.0,8.0,302.0,12.0,15.0,,183.0,9.0,11.0,46.0,143.0,1056.0,5.0,6.0,5.0,150.0,6.0,6.1857,2.0,41.0,23.0,0.5323,2.0,8.0,2.0,7.0,1.0,1.0,7.0,8.0,,,7.0,1.0,7.0,7.0,3.0,,,,,,,,,,,,,,,56.0,12.0,35.0,,,1.0,,4.0,4.0,1.0,,,,,,
200617,Daniel James,Midfielder,Man Utd,1,Wales,2019-20,139.0,14.0,2.6238,0.0,10.0,20.0,4.9974,21.0,32.0,4.0,133.0,33.0,6.0,9.0,26.0,149.0,77.0,698.0,,3.0,7.0,34.0,3.0,15.0,11.0,2290.0,11.0,26.0,110.0,4.0,62.0,102.0,536.0,90.0,1.0,1.0,26.5609,20.0,3.0,6.0,29.0,113.0,146.0,55.0,,249.0,19.0,,173.0,92.0,33.0,11.0,35.0,434.0,25.0,,81.0,,215.0,8.0,0.0,697.0,12.0,31.0,356.0,10.0,27.0,4.0,175.0,14.0,7.0,13.0,204.0,1162.0,4.0,3.0,8.0,130.0,9.0,3.0887,4.0,16.0,35.0,,1.0,3.0,2.0,6.0,2.0,7.0,6.0,3.0,,,,7.0,,11.0,,,,,,,,,,,,,,,,4.0,1.0,3.0,,,,,,,,,,,,,
101582,Fred,Midfielder,Man Utd,1,Brazil,2019-20,172.0,4.0,2.1344,0.0,10.0,10.0,0.8711,60.0,30.0,3.0,154.0,29.0,,11.0,23.0,209.0,11.0,1668.0,,7.0,6.0,28.0,5.0,14.0,1.0,2159.0,1.0,19.0,145.0,3.0,67.0,136.0,1349.0,26.0,,1.0,22.9483,35.0,3.0,27.0,26.0,153.0,515.0,36.0,,317.0,36.0,,441.0,234.0,29.0,28.0,13.0,848.0,23.0,,49.0,,289.0,9.0,0.0,1617.0,20.0,10.0,347.0,32.0,40.0,8.0,504.0,42.0,38.0,110.0,208.0,2185.0,9.0,7.0,25.0,625.0,33.0,1.703,8.0,55.0,70.0,0.2628,,,1.0,9.0,,3.0,9.0,,,,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,42.0,6.0,25.0,2.0,,,,,,,,,,,,
232928,James Garner,Midfielder,Man Utd,1,England,2019-20,1.0,,0.0054,0.0,,,,,,,,1.0,,,,,,14.0,,,1.0,,,,,8.0,,,1.0,,,1.0,13.0,,,,0.1532,,,1.0,1.0,1.0,4.0,1.0,,2.0,,,2.0,1.0,1.0,,,10.0,1.0,,,,2.0,,0.0,14.0,,,,,,,4.0,,,1.0,4.0,16.0,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109322,Jesse Lingard,Midfielder,Man Utd,1,England,2019-20,72.0,,0.6485,0.0,10.0,6.0,0.4929,15.0,12.0,4.0,41.0,22.0,,18.0,9.0,48.0,7.0,391.0,,4.0,13.0,14.0,,,5.0,932.0,5.0,12.0,41.0,3.0,10.0,39.0,339.0,34.0,1.0,1.0,12.1528,20.0,,,14.0,60.0,114.0,11.0,,113.0,5.0,,81.0,37.0,22.0,7.0,10.0,260.0,11.0,,7.0,,99.0,2.0,0.0,377.0,6.0,4.0,106.0,8.0,13.0,,97.0,28.0,3.0,4.0,99.0,546.0,7.0,4.0,3.0,83.0,16.0,1.915,3.0,7.0,11.0,,,1.0,,,2.0,6.0,,,1.0,,,6.0,,9.0,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,
43670,Juan Mata,Midfielder,Man Utd,1,Spain,2019-20,32.0,3.0,2.549,0.0,2.0,2.0,0.0537,7.0,8.0,4.0,57.0,19.0,2.0,14.0,8.0,66.0,10.0,511.0,,2.0,11.0,8.0,1.0,7.0,2.0,753.0,2.0,6.0,24.0,,12.0,22.0,424.0,36.0,,,6.3043,16.0,,1.0,8.0,26.0,103.0,10.0,,56.0,4.0,,116.0,33.0,19.0,4.0,7.0,338.0,8.0,,16.0,,48.0,2.0,0.0,495.0,6.0,2.0,115.0,3.0,5.0,1.0,171.0,7.0,,21.0,121.0,623.0,7.0,2.0,1.0,114.0,4.0,1.1055,1.0,9.0,15.0,0.2265,,,4.0,,1.0,,,,,,2.0,,2.0,6.0,,,,,,,,,,,,,,,,10.0,3.0,5.0,,,,,,,,,,,,,
62398,Nemanja Matic,Midfielder,Man Utd,1,Serbia,2019-20,93.0,2.0,0.9051,0.0,2.0,2.0,0.1419,46.0,5.0,2.0,125.0,21.0,2.0,8.0,18.0,165.0,1.0,1265.0,,1.0,3.0,52.0,8.0,2.0,,1583.0,,23.0,110.0,,38.0,81.0,1054.0,6.0,,2.0,14.3765,13.0,1.0,26.0,13.0,70.0,380.0,18.0,,203.0,13.0,,386.0,146.0,21.0,22.0,4.0,603.0,13.0,,1.0,,151.0,29.0,0.0,1239.0,3.0,1.0,206.0,24.0,20.0,8.0,365.0,27.0,22.0,46.0,134.0,1503.0,4.0,1.0,13.0,499.0,20.0,0.2303,3.0,40.0,53.0,,,,,2.0,,1.0,2.0,,,,,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74208,Paul Pogba,Midfielder,Man Utd,1,France,2019-20,85.0,1.0,2.6521,0.0,5.0,8.0,2.9264,20.0,17.0,10.0,119.0,16.0,3.0,19.0,13.0,150.0,5.0,1034.0,,4.0,3.0,40.0,4.0,1.0,3.0,1205.0,3.0,11.0,94.0,1.0,21.0,65.0,790.0,28.0,,2.0,11.5323,27.0,2.0,10.0,9.0,74.0,252.0,18.0,,179.0,8.0,,310.0,109.0,16.0,11.0,11.0,520.0,8.0,,5.0,,139.0,29.0,0.0,1003.0,9.0,4.0,226.0,9.0,27.0,4.0,335.0,26.0,7.0,94.0,137.0,1257.0,,4.0,3.0,365.0,12.0,2.3659,1.0,31.0,37.0,0.175,2.0,1.0,2.0,4.0,,1.0,4.0,1.0,,,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,1.0,,,3.0,1.0,1.0,,1.0,,,,,,,,
195851,Scott McTominay,Midfielder,Man Utd,1,Scotland,2019-20,124.0,3.0,1.2631,0.0,12.0,10.0,2.0851,43.0,17.0,2.0,152.0,27.0,1.0,6.0,20.0,193.0,11.0,1011.0,,11.0,7.0,75.0,2.0,3.0,2.0,1770.0,2.0,31.0,170.0,3.0,39.0,126.0,756.0,27.0,,1.0,20.742,15.0,2.0,33.0,20.0,93.0,262.0,53.0,,294.0,20.0,,310.0,147.0,27.0,21.0,15.0,452.0,17.0,,11.0,,219.0,44.0,0.0,980.0,7.0,6.0,289.0,22.0,31.0,5.0,337.0,36.0,31.0,62.0,102.0,1415.0,1.0,11.0,8.0,369.0,16.0,2.2071,2.0,41.0,62.0,,1.0,4.0,,4.0,,1.0,4.0,3.0,1.0,,,1.0,,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
222677,Tahith Chong,Midfielder,Man Utd,1,Netherlands,2019-20,6.0,,0.0044,0.0,,,,,1.0,,5.0,3.0,,,,5.0,,14.0,,,3.0,2.0,,,,34.0,,2.0,2.0,,1.0,2.0,9.0,2.0,,,0.0562,,,,,4.0,4.0,1.0,,8.0,,,2.0,2.0,3.0,,1.0,5.0,,,,,6.0,,0.0,14.0,1.0,,9.0,,1.0,,1.0,2.0,,,7.0,22.0,,,,4.0,2.0,0.0514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
