playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,goalKicks,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,gkSuccessfulDistribution,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goals,awayGoals,successfulCornersIntoBox,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,secondGoalAssists,expectedGoalsFreekick,overruns,successfulLayoffs,foulWonPenalty,cornersTakenInclShortCorners,unsuccessfulLayoffs,homeGoals,penaltiesTaken,headedGoals,successfulDribbles,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,lastPlayerTackle,hitWoodwork,otherGoals,clearancesOffTheLine,setPiecesGoals,ownGoalScored,penaltiesSaved,savesFromPenalty
204968,Ryan Yates,Midfielder,Nott'm Forest,17,England,2024-25,0.0,0.0,10.0,124.0,,0.4984,11.0,9.0,2.3637,42.0,22.0,,98.0,35.0,1.0,18.0,129.0,8.0,747.0,7.0,,8.0,17.0,78.0,6.0,2.0,,5.0,1904.0,5.0,30.0,145.0,4.0,47.0,97.0,608.0,43.0,,1.0,26.8729,17.0,1.0,60.0,27.0,3.0,94.0,190.0,49.0,0.0,269.0,28.0,220.0,104.0,35.0,2.0,21.0,5.0,340.0,23.0,8.0,23.0,3.0,191.0,48.0,,691.0,13.0,13.0,188.0,21.0,10.0,198.0,53.0,26.0,10.0,139.0,1115.0,,5.0,8.0,16.0,278.0,20.0,2.0,2.2996,31.0,39.0,2.0,2.0,,2.0,,,,,,,1.0,6.0,,2.0,,0.0,,,9.0,,,,,,,,,,,,,,,,,1.0,,,,,,
156689,Andreas Pereira,Midfielder,Fulham,54,Brazil,2024-25,0.0,0.0,8.0,113.0,5.0,4.6059,13.0,9.0,3.3492,24.0,26.0,5.0,130.0,33.0,4.0,25.0,175.0,43.0,786.0,1.0,,10.0,8.0,37.0,1.0,3.0,51.0,4.0,2022.0,4.0,23.0,75.0,10.0,41.0,61.0,575.0,51.0,1.0,1.0,28.2963,53.0,1.0,16.0,32.0,3.0,90.0,173.0,24.0,0.0,188.0,15.0,252.0,100.0,33.0,3.0,11.0,8.0,435.0,22.0,120.0,30.0,3.0,151.0,14.0,,713.0,17.0,21.0,359.0,13.0,2.0,205.0,28.0,8.0,36.0,156.0,1205.0,8.0,22.0,10.0,16.0,227.0,23.0,,3.806,45.0,40.0,2.0,2.0,42.0,2.0,,6.0,6.0,58.0,,0.3235,,9.0,1.0,109.0,,0.0,1.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,
209289,Emile Smith Rowe,Midfielder,Fulham,54,England,2024-25,0.0,0.0,3.0,89.0,5.0,2.0361,13.0,11.0,4.545,31.0,24.0,2.0,80.0,34.0,3.0,25.0,87.0,11.0,1001.0,4.0,,3.0,9.0,26.0,,3.0,5.0,2.0,2061.0,2.0,20.0,67.0,8.0,38.0,61.0,898.0,62.0,,2.0,24.804,21.0,,16.0,28.0,10.0,69.0,237.0,14.0,3.0,156.0,20.0,220.0,75.0,34.0,3.0,13.0,16.0,581.0,20.0,11.0,34.0,10.0,130.0,6.0,,969.0,13.0,10.0,172.0,18.0,2.0,266.0,19.0,11.0,16.0,278.0,1279.0,3.0,25.0,3.0,4.0,338.0,8.0,,4.542,7.0,25.0,6.0,3.0,,2.0,2.0,,,,,,1.0,49.0,,1.0,1.0,3.0,,2.0,16.0,,,,,,,,,,,,,,,,,1.0,,,,,,
153366,Harrison Reed,Midfielder,Fulham,54,England,2024-25,0.0,0.0,2.0,13.0,,0.1025,,2.0,0.6535,6.0,3.0,,8.0,12.0,,,10.0,2.0,48.0,,,,12.0,4.0,,1.0,1.0,1.0,92.0,1.0,3.0,9.0,,4.0,8.0,38.0,5.0,,1.0,4.5667,1.0,,2.0,3.0,,10.0,12.0,2.0,0.0,22.0,1.0,13.0,10.0,12.0,1.0,3.0,1.0,26.0,3.0,5.0,3.0,,18.0,1.0,,44.0,1.0,1.0,21.0,3.0,,8.0,6.0,1.0,,15.0,81.0,,,,1.0,13.0,3.0,,0.2311,2.0,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
577725,Josh King,Midfielder,Fulham,54,England,2024-25,0.0,0.0,0.0,18.0,1.0,0.6721,2.0,,,7.0,1.0,,9.0,8.0,,1.0,9.0,1.0,62.0,,,,7.0,3.0,,,1.0,,126.0,,2.0,14.0,,6.0,13.0,51.0,12.0,,,0.3511,3.0,,1.0,,2.0,16.0,15.0,2.0,0.0,32.0,3.0,15.0,5.0,8.0,,2.0,4.0,42.0,,1.0,10.0,2.0,29.0,1.0,,61.0,1.0,,22.0,5.0,,15.0,3.0,1.0,2.0,17.0,100.0,,1.0,,,12.0,3.0,,0.315,,1.0,,,,,,,,,,,1.0,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
184349,Ryan Sessegnon,Midfielder,Fulham,54,England,2024-25,0.0,0.0,1.0,59.0,5.0,1.1323,3.0,8.0,3.5811,27.0,11.0,,36.0,16.0,2.0,7.0,40.0,11.0,212.0,1.0,,1.0,9.0,19.0,,,5.0,4.0,580.0,4.0,11.0,47.0,3.0,21.0,39.0,168.0,45.0,1.0,1.0,8.4345,10.0,1.0,13.0,10.0,2.0,48.0,41.0,4.0,1.0,106.0,12.0,73.0,30.0,16.0,,14.0,10.0,103.0,7.0,11.0,18.0,2.0,87.0,8.0,,210.0,3.0,4.0,91.0,13.0,1.0,41.0,20.0,3.0,4.0,57.0,389.0,12.0,6.0,1.0,2.0,74.0,8.0,1.0,1.6438,4.0,15.0,4.0,2.0,,1.0,2.0,,,,,,2.0,,,1.0,1.0,2.0,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,
207189,Sander Berge,Midfielder,Fulham,54,Norway,2024-25,0.0,0.0,6.0,86.0,,0.6253,1.0,1.0,0.7649,50.0,2.0,3.0,73.0,31.0,,26.0,99.0,3.0,1189.0,,,,5.0,50.0,3.0,,,1.0,2227.0,1.0,22.0,99.0,9.0,27.0,71.0,1031.0,14.0,,1.0,29.5015,18.0,7.0,37.0,35.0,1.0,64.0,378.0,10.0,0.0,185.0,19.0,283.0,126.0,31.0,,20.0,6.0,595.0,26.0,3.0,22.0,1.0,135.0,28.0,,1149.0,1.0,2.0,141.0,30.0,8.0,333.0,31.0,21.0,59.0,195.0,1436.0,1.0,10.0,,19.0,495.0,14.0,1.0,0.3526,26.0,38.0,,,,,,,,,,,2.0,18.0,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,
212314,Sasa Lukic,Midfielder,Fulham,54,Serbia,2024-25,0.0,0.0,12.0,135.0,7.0,1.4194,7.0,3.0,0.6765,68.0,11.0,1.0,101.0,30.0,2.0,28.0,118.0,11.0,1195.0,,,6.0,2.0,44.0,,1.0,22.0,2.0,2355.0,2.0,25.0,121.0,8.0,36.0,102.0,1035.0,23.0,,2.0,35.6575,24.0,4.0,32.0,37.0,1.0,110.0,364.0,26.0,0.0,256.0,13.0,271.0,109.0,30.0,1.0,29.0,5.0,610.0,29.0,40.0,13.0,1.0,212.0,19.0,,1153.0,8.0,6.0,197.0,39.0,7.0,363.0,66.0,28.0,42.0,197.0,1546.0,1.0,18.0,6.0,7.0,489.0,44.0,1.0,1.1631,17.0,43.0,,,14.0,,,,,22.0,1.0,,1.0,19.0,,42.0,2.0,,,,8.0,,,,,,1.0,,,,,,,,,,,,,,,,,
76357,Tom Cairney,Midfielder,Fulham,54,Scotland,2024-25,1.0,1.0,3.0,28.0,4.0,1.1619,4.0,4.0,1.2008,13.0,7.0,,40.0,25.0,,3.0,44.0,7.0,606.0,,,3.0,22.0,15.0,,2.0,6.0,,615.0,,10.0,42.0,3.0,14.0,37.0,545.0,18.0,,1.0,11.5752,11.0,1.0,3.0,12.0,1.0,18.0,146.0,19.0,0.0,70.0,6.0,121.0,52.0,25.0,2.0,8.0,4.0,335.0,9.0,14.0,8.0,1.0,55.0,5.0,,591.0,3.0,5.0,72.0,5.0,1.0,204.0,8.0,4.0,17.0,135.0,713.0,1.0,4.0,3.0,,233.0,7.0,,0.7721,4.0,16.0,2.0,2.0,2.0,,1.0,2.0,2.0,4.0,,0.1515,,20.0,,8.0,,0.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
231899,Jack Taylor,Midfielder,Ipswich,40,Ireland,2024-25,0.0,0.0,4.0,49.0,1.0,0.7997,6.0,4.0,1.8197,20.0,13.0,2.0,48.0,32.0,,4.0,67.0,3.0,414.0,,,5.0,28.0,15.0,,2.0,2.0,1.0,838.0,1.0,8.0,36.0,2.0,14.0,29.0,325.0,8.0,,2.0,18.8712,5.0,2.0,21.0,21.0,1.0,41.0,135.0,5.0,1.0,85.0,9.0,115.0,53.0,32.0,2.0,10.0,4.0,148.0,19.0,5.0,10.0,1.0,70.0,7.0,,407.0,9.0,2.0,92.0,10.0,3.0,69.0,16.0,9.0,22.0,95.0,553.0,,4.0,5.0,7.0,201.0,9.0,,0.7397,19.0,17.0,1.0,1.0,1.0,,,,,2.0,,,,14.0,,3.0,,0.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
454667,Jens Cajuste,Midfielder,Ipswich,40,Sweden,2024-25,0.0,0.0,2.0,109.0,2.0,0.7386,4.0,1.0,0.3749,44.0,8.0,1.0,78.0,30.0,1.0,25.0,103.0,8.0,732.0,,,2.0,5.0,35.0,,,2.0,,1976.0,,22.0,107.0,3.0,27.0,94.0,605.0,16.0,25.0,3.0,42.0899,12.0,3.0,33.0,46.0,2.0,87.0,216.0,22.0,0.0,216.0,15.0,166.0,107.0,30.0,,22.0,19.0,286.0,43.0,8.0,36.0,2.0,181.0,13.0,,709.0,7.0,3.0,202.0,22.0,10.0,187.0,24.0,28.0,24.0,163.0,1090.0,16.0,22.0,2.0,17.0,345.0,13.0,1.0,0.6877,25.0,37.0,1.0,0.0,,1.0,,,,,,,7.0,23.0,,,1.0,1.0,,,28.0,,,,,,,,,,,,,,,,,,,,,,,
474120,Julio Enciso,Midfielder,Ipswich,40,Paraguay,2024-25,0.0,0.0,3.0,117.0,2.0,1.0597,12.0,22.0,1.3074,12.0,40.0,4.0,85.0,25.0,3.0,14.0,93.0,13.0,354.0,,,7.0,11.0,36.0,,5.0,8.0,4.0,1164.0,4.0,22.0,94.0,2.0,25.0,80.0,255.0,46.0,1.0,2.0,13.1918,15.0,,7.0,22.0,2.0,95.0,97.0,28.0,0.0,211.0,9.0,110.0,58.0,25.0,5.0,3.0,36.0,182.0,20.0,33.0,75.0,2.0,175.0,14.0,,329.0,18.0,17.0,240.0,9.0,1.0,71.0,12.0,1.0,6.0,76.0,707.0,1.0,12.0,7.0,1.0,87.0,5.0,,1.7455,8.0,20.0,2.0,2.0,6.0,2.0,,1.0,2.0,15.0,,0.0422,6.0,13.0,,25.0,5.0,0.0,,,40.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
155405,Kalvin Phillips,Midfielder,Ipswich,40,England,2024-25,0.0,1.0,4.0,90.0,2.0,0.4769,6.0,2.0,0.4109,35.0,5.0,1.0,66.0,19.0,,14.0,100.0,4.0,528.0,,,4.0,5.0,30.0,1.0,2.0,6.0,,1239.0,,22.0,67.0,3.0,38.0,59.0,387.0,5.0,,2.0,29.9896,5.0,6.0,35.0,29.0,2.0,68.0,140.0,20.0,0.0,157.0,29.0,158.0,68.0,19.0,2.0,16.0,6.0,208.0,26.0,14.0,16.0,2.0,127.0,8.0,,504.0,3.0,5.0,157.0,19.0,6.0,152.0,28.0,19.0,41.0,78.0,787.0,2.0,7.0,4.0,18.0,226.0,20.0,,0.4306,34.0,30.0,,,3.0,,,3.0,3.0,8.0,,0.2588,1.0,11.0,,11.0,,,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,
106606,Massimo Luongo,Midfielder,Ipswich,40,Australia,2024-25,0.0,0.0,0.0,7.0,,0.0157,,,,9.0,,,9.0,11.0,,2.0,14.0,1.0,64.0,,,,9.0,2.0,,,,,197.0,,,13.0,1.0,3.0,11.0,49.0,2.0,,1.0,5.8186,,1.0,2.0,6.0,,7.0,17.0,2.0,0.0,20.0,2.0,19.0,10.0,11.0,,3.0,,24.0,5.0,1.0,3.0,,18.0,2.0,,63.0,,,21.0,6.0,2.0,16.0,1.0,2.0,1.0,12.0,93.0,,2.0,,3.0,26.0,,,,5.0,9.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74944,Sam Morsy,Midfielder,Ipswich,40,Egypt,2024-25,0.0,0.0,10.0,126.0,4.0,1.4894,4.0,3.0,0.65,68.0,9.0,2.0,119.0,33.0,1.0,31.0,180.0,7.0,1423.0,,,4.0,2.0,42.0,1.0,2.0,6.0,,2753.0,,24.0,130.0,6.0,43.0,112.0,1185.0,6.0,,5.0,59.5565,23.0,4.0,44.0,67.0,,102.0,387.0,27.0,0.0,256.0,21.0,410.0,157.0,33.0,2.0,27.0,9.0,611.0,61.0,9.0,22.0,,214.0,18.0,,1377.0,6.0,4.0,236.0,41.0,13.0,396.0,48.0,29.0,58.0,230.0,1764.0,,8.0,4.0,28.0,638.0,35.0,3.0,0.4371,61.0,57.0,1.0,1.0,,1.0,,,,,,,1.0,23.0,,,,0.0,,,17.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,
592712,Tom Taylor,Midfielder,Ipswich,40,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513527,Bilal El Khannouss,Midfielder,Leicester,13,Morocco,2024-25,0.0,0.0,4.0,130.0,9.0,3.1094,11.0,7.0,2.2197,50.0,19.0,11.0,162.0,32.0,3.0,27.0,188.0,39.0,955.0,1.0,,6.0,5.0,43.0,1.0,3.0,18.0,2.0,2193.0,2.0,24.0,116.0,6.0,44.0,97.0,710.0,38.0,1.0,2.0,50.48,39.0,1.0,9.0,54.0,5.0,106.0,286.0,13.0,2.0,246.0,18.0,286.0,92.0,32.0,3.0,20.0,23.0,459.0,48.0,71.0,61.0,5.0,203.0,19.0,,880.0,12.0,18.0,364.0,30.0,4.0,151.0,30.0,6.0,57.0,232.0,1359.0,13.0,19.0,6.0,5.0,326.0,24.0,,1.2874,26.0,49.0,2.0,1.0,6.0,2.0,,,,24.0,,,,38.0,,36.0,1.0,1.0,,,34.0,,,,,,,,,,,,,,,,,3.0,,,,,,
225902,Boubakary Soumaré,Midfielder,Leicester,13,France,2024-25,0.0,0.0,8.0,83.0,4.0,1.0295,3.0,,,37.0,4.0,3.0,129.0,31.0,,25.0,152.0,6.0,1218.0,,,3.0,6.0,33.0,1.0,,4.0,,2170.0,,11.0,108.0,7.0,27.0,86.0,1040.0,18.0,,2.0,47.2234,11.0,4.0,33.0,52.0,,72.0,358.0,23.0,0.0,191.0,12.0,340.0,140.0,31.0,,17.0,14.0,507.0,45.0,6.0,36.0,,158.0,22.0,,1210.0,4.0,7.0,222.0,20.0,10.0,284.0,24.0,27.0,26.0,236.0,1523.0,3.0,6.0,3.0,10.0,563.0,15.0,,0.2628,23.0,54.0,,,,,,,,,,,1.0,63.0,,,2.0,,,,27.0,,,,,,,,,,,,,,,,,1.0,,,,,,
536916,Facundo Buonanotte,Midfielder,Leicester,13,Argentina,2024-25,0.0,0.0,8.0,207.0,3.0,2.2652,9.0,12.0,4.1628,53.0,27.0,7.0,87.0,31.0,2.0,14.0,105.0,9.0,515.0,3.0,,4.0,17.0,55.0,,2.0,17.0,5.0,1513.0,5.0,37.0,134.0,5.0,37.0,116.0,393.0,44.0,,,30.4083,23.0,2.0,12.0,33.0,5.0,170.0,74.0,35.0,1.0,341.0,28.0,131.0,79.0,31.0,2.0,21.0,49.0,272.0,28.0,26.0,88.0,5.0,286.0,18.0,,489.0,15.0,7.0,283.0,32.0,6.0,169.0,37.0,12.0,17.0,141.0,988.0,10.0,8.0,4.0,3.0,155.0,26.0,,3.9282,18.0,26.0,5.0,3.0,9.0,2.0,3.0,,,12.0,,,2.0,32.0,,26.0,2.0,2.0,,,28.0,,,,,,,,,,,,,,,,,1.0,,,,,,
157668,Harry Winks,Midfielder,Leicester,13,England,2024-25,0.0,0.0,4.0,48.0,6.0,1.5312,1.0,4.0,0.4205,24.0,9.0,4.0,94.0,22.0,2.0,17.0,111.0,7.0,1003.0,,,1.0,5.0,14.0,,4.0,13.0,,1540.0,,6.0,48.0,6.0,23.0,40.0,872.0,1.0,,1.0,30.989,15.0,2.0,18.0,34.0,,42.0,308.0,13.0,0.0,96.0,12.0,346.0,106.0,22.0,4.0,13.0,8.0,471.0,28.0,21.0,16.0,,82.0,8.0,,968.0,5.0,2.0,165.0,11.0,7.0,237.0,9.0,9.0,20.0,112.0,1194.0,5.0,5.0,1.0,11.0,434.0,5.0,,0.2233,17.0,42.0,,,6.0,,,,,9.0,,,1.0,34.0,,16.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
531997,Henry Cartwright,Midfielder,Leicester,13,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649208,Jeremy Monga,Midfielder,Leicester,13,England,2024-25,0.0,0.0,0.0,6.0,,0.019,1.0,1.0,0.0521,2.0,2.0,,7.0,7.0,,,7.0,4.0,25.0,,,,7.0,1.0,,1.0,,,105.0,,1.0,9.0,1.0,6.0,9.0,18.0,5.0,,,1.5741,1.0,,1.0,3.0,1.0,5.0,6.0,5.0,0.0,15.0,1.0,7.0,10.0,7.0,1.0,1.0,3.0,14.0,2.0,4.0,5.0,1.0,14.0,,,24.0,1.0,3.0,23.0,1.0,2.0,4.0,,,,8.0,57.0,,,,,4.0,,,0.1615,,2.0,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
461587,Kasey McAteer,Midfielder,Leicester,13,Ireland,2024-25,0.0,0.0,3.0,80.0,4.0,0.625,1.0,7.0,1.2372,23.0,12.0,,44.0,18.0,1.0,9.0,47.0,17.0,220.0,3.0,,,9.0,30.0,,1.0,4.0,5.0,852.0,5.0,17.0,57.0,2.0,29.0,44.0,171.0,31.0,1.0,2.0,20.4444,8.0,1.0,13.0,16.0,1.0,63.0,32.0,15.0,0.0,137.0,16.0,58.0,45.0,18.0,1.0,7.0,15.0,112.0,14.0,17.0,31.0,1.0,107.0,13.0,,220.0,5.0,5.0,120.0,16.0,2.0,66.0,18.0,5.0,2.0,64.0,421.0,6.0,8.0,,2.0,65.0,7.0,1.0,1.0264,3.0,9.0,1.0,0.0,,1.0,,,,,,,,3.0,,,,1.0,,,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,
549640,Michael Golding,Midfielder,Leicester,13,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209042,Oliver Skipp,Midfielder,Leicester,13,England,2024-25,0.0,0.0,8.0,45.0,,,2.0,1.0,,21.0,3.0,2.0,60.0,24.0,,10.0,77.0,5.0,495.0,,,,14.0,18.0,1.0,,,,1120.0,,6.0,53.0,,28.0,41.0,406.0,10.0,,1.0,,9.0,3.0,10.0,26.0,,39.0,169.0,13.0,0.0,98.0,16.0,127.0,46.0,24.0,,17.0,5.0,186.0,26.0,5.0,12.0,,80.0,12.0,,492.0,2.0,3.0,107.0,4.0,7.0,101.0,21.0,11.0,12.0,98.0,643.0,1.0,7.0,,9.0,232.0,15.0,,,17.0,18.0,,,,,,,,,,,,24.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,
519223,Sammy Braybrooke,Midfielder,Leicester,13,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203341,Wilfred Ndidi,Midfielder,Leicester,13,Nigeria,2024-25,0.0,0.0,8.0,179.0,5.0,1.5132,2.0,8.0,1.8871,85.0,20.0,4.0,138.0,28.0,5.0,28.0,177.0,25.0,1003.0,3.0,,,,121.0,2.0,1.0,5.0,7.0,2336.0,7.0,60.0,177.0,5.0,54.0,116.0,802.0,60.0,1.0,2.0,50.3868,12.0,4.0,74.0,48.0,2.0,119.0,221.0,18.0,0.0,356.0,28.0,270.0,127.0,28.0,1.0,34.0,18.0,343.0,43.0,25.0,51.0,2.0,235.0,61.0,,990.0,12.0,9.0,297.0,51.0,19.0,271.0,39.0,31.0,24.0,241.0,1489.0,8.0,13.0,,22.0,488.0,28.0,1.0,2.0291,39.0,64.0,,,,,,,,,,,2.0,52.0,,,1.0,,,,13.0,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,
243016,Alexis Mac Allister,Midfielder,Liverpool,14,Argentina,2024-25,0.0,0.0,6.0,187.0,2.0,5.639,13.0,14.0,4.7247,95.0,25.0,6.0,144.0,35.0,5.0,30.0,182.0,18.0,1424.0,2.0,,5.0,5.0,54.0,9.0,2.0,22.0,7.0,2607.0,7.0,35.0,170.0,3.0,86.0,151.0,1193.0,63.0,,1.0,25.5772,40.0,,29.0,24.0,8.0,152.0,431.0,40.0,1.0,357.0,55.0,397.0,148.0,35.0,2.0,37.0,21.0,850.0,21.0,64.0,43.0,8.0,303.0,19.0,,1383.0,11.0,16.0,326.0,58.0,6.0,322.0,62.0,22.0,49.0,274.0,1954.0,9.0,13.0,5.0,24.0,414.0,49.0,1.0,2.8328,38.0,52.0,5.0,3.0,20.0,2.0,1.0,1.0,1.0,42.0,,0.0612,1.0,35.0,,71.0,2.0,2.0,,2.0,16.0,,,,,,,,,,,,,,,,,2.0,,,,,,
206915,Curtis Jones,Midfielder,Liverpool,14,England,2024-25,0.0,1.0,1.0,84.0,1.0,1.5781,15.0,13.0,4.7774,39.0,19.0,2.0,53.0,33.0,3.0,19.0,67.0,7.0,1059.0,1.0,,5.0,14.0,28.0,1.0,3.0,1.0,7.0,1710.0,7.0,14.0,90.0,1.0,23.0,76.0,970.0,64.0,,1.0,26.5474,19.0,,8.0,27.0,10.0,70.0,314.0,25.0,2.0,174.0,13.0,239.0,97.0,33.0,3.0,17.0,8.0,584.0,26.0,7.0,44.0,10.0,146.0,14.0,,1029.0,6.0,8.0,146.0,22.0,9.0,251.0,18.0,7.0,22.0,255.0,1367.0,28.0,13.0,5.0,4.0,409.0,13.0,1.0,4.3357,14.0,16.0,3.0,1.0,,2.0,1.0,,,,,,,12.0,1.0,1.0,,2.0,,,12.0,,,,,,,,,,,,,,,1.0,,,,,,,,
424876,Dominik Szoboszlai,Midfielder,Liverpool,14,Hungary,2024-25,0.0,0.0,6.0,134.0,6.0,5.8831,25.0,23.0,3.5471,38.0,42.0,5.0,148.0,36.0,6.0,29.0,177.0,18.0,1243.0,4.0,,13.0,7.0,42.0,8.0,7.0,13.0,10.0,2496.0,10.0,23.0,102.0,4.0,61.0,83.0,1012.0,108.0,1.0,1.0,30.2011,50.0,,14.0,29.0,12.0,111.0,290.0,24.0,1.0,236.0,34.0,275.0,133.0,36.0,7.0,18.0,17.0,647.0,25.0,28.0,40.0,12.0,194.0,19.0,,1178.0,19.0,18.0,285.0,20.0,5.0,290.0,44.0,9.0,54.0,388.0,1661.0,35.0,12.0,13.0,11.0,432.0,15.0,1.0,7.3435,29.0,46.0,6.0,4.0,5.0,1.0,5.0,4.0,4.0,10.0,,0.1918,,44.0,,17.0,3.0,2.0,,,21.0,,,,,,,,,,,,,,,,,1.0,,,,,,
444884,Harvey Elliott,Midfielder,Liverpool,14,England,2024-25,0.0,0.0,1.0,16.0,,0.6524,4.0,4.0,1.3269,5.0,13.0,1.0,34.0,18.0,2.0,2.0,40.0,7.0,269.0,1.0,,2.0,16.0,3.0,,1.0,3.0,2.0,360.0,2.0,2.0,11.0,1.0,9.0,10.0,211.0,23.0,,,7.7442,8.0,2.0,3.0,6.0,2.0,14.0,43.0,1.0,0.0,27.0,5.0,76.0,15.0,18.0,1.0,2.0,4.0,152.0,5.0,9.0,8.0,2.0,24.0,1.0,,260.0,9.0,3.0,65.0,3.0,2.0,81.0,,1.0,18.0,69.0,350.0,8.0,1.0,2.0,3.0,80.0,,,1.7614,6.0,8.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,0.0675,,3.0,,6.0,,0.0,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,
491501,James McConnell,Midfielder,Liverpool,14,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596042,Kieran Morrison,Midfielder,Liverpool,14,Northern Ireland,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
