season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352648,8,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,False,,,,14.0,9.0,23.0,,1.0,5.0,,,,3.0,,1.0,10.0,8.0,,,0.0524452,0.1248,,4.0,0.0,,,,,,,,90.0,,,,,,,,9.0,,6.9,,,2.0,,4.0,,,,,17.0,10.0,27.0,2,3.0,43.0,2.0,2.0,2.0,3.0
2023-24,11352648,8,14,Liverpool,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,1.0,27.0,37.0,64.0,,,10.0,,,1.0,1.0,,2.0,6.0,6.0,,,0.0222609,0.011,,3.0,0.0,,,,,6.0,,,90.0,,,,,,,,8.0,,7.2,,,,1.0,1.0,,,1.0,,31.0,38.0,69.0,1,3.0,92.0,1.0,2.0,1.0,2.0
2023-24,11352648,8,14,Liverpool,Away,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,True,,,,8.0,7.0,15.0,1.0,1.0,4.0,,1.0,,,,,3.0,4.0,,,0.0122225,0.6894,0.2592,2.0,0.0,,,,1.0,1.0,,,45.0,1.0,,,,,,,7.0,,6.8,,,1.0,2.0,1.0,,,,,12.0,8.0,20.0,2,,34.0,2.0,2.0,1.0,
2023-24,11352648,8,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,False,,,,14.0,3.0,17.0,,1.0,1.0,1.0,,1.0,,,2.0,5.0,3.0,,,0.384544,0.1028,0.137,2.0,1.0,,,,,,2.0,,90.0,1.0,,,,,,,7.0,,7.4,,,1.0,,1.0,,,1.0,,16.0,3.0,19.0,3,,32.0,2.0,2.0,,
2023-24,11352648,8,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,False,,,,10.0,3.0,13.0,,,1.0,,,,,,2.0,2.0,1.0,,,0.0227504,,,,0.0,,,,,,1.0,,45.0,,,,,,,,7.0,,6.5,,,,,,1.0,,1.0,,14.0,4.0,17.0,0,,22.0,,1.0,,
2023-24,11352648,8,14,Liverpool,Away,1003339,441428,Jarell Quansah,jarell-quansah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352648,8,14,Liverpool,Away,1134530,462491,Luke Chambers,luke-chambers,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352648,8,14,Liverpool,Away,1154861,496208,Ben Gannon-Doak,ben-doak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352662,9,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,7.0,17.0,24.0,1.0,6.0,6.0,,,,,,,1.0,8.0,,,0.0129124,,,,,,,,,,,,24.0,,,,,,,,5.0,,7.0,,,,2.0,,,,1.0,,12.0,17.0,29.0,0,2.0,33.0,,,,
2023-24,11352662,9,14,Liverpool,Home,143040,158983,Wataru Endo,wataru-endo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352662,9,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,43.0,52.0,95.0,5.0,10.0,10.0,,,,,,,5.0,12.0,,,0.0222943,,,,,,,,,,1.0,,90.0,,,,,,,,11.0,,7.7,,,,5.0,,,,9.0,,48.0,58.0,106.0,0,2.0,116.0,,,,1.0
2023-24,11352662,9,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,16.0,3.0,19.0,,2.0,2.0,,,1.0,,,3.0,5.0,3.0,,,0.0523146,1.3889,1.5884,,,2.0,,,,,3.0,,90.0,2.0,,,,,,,16.0,,8.4,,,1.0,,2.0,3.0,,,2.0,24.0,3.0,24.0,4,,42.0,2.0,1.0,,
2023-24,11352662,9,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,1.0,2.0,33.0,35.0,,,7.0,,,,,,,,,,,0.00052685,,,,,,0.0263,2.0,,,1.0,,90.0,,,,,,,,,,7.3,1.0,1.0,,1.0,,,,1.0,,2.0,33.0,35.0,0,,44.0,,,,
2023-24,11352662,9,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,11.0,8.0,19.0,,,3.0,,,1.0,,,,,1.0,,,0.00852203,0.0556,,,,,,,,,1.0,,9.0,,,,,,,,1.0,,6.9,,,1.0,,,,,,,12.0,8.0,20.0,2,1.0,24.0,,,,
2023-24,11352662,9,14,Liverpool,Home,606164,194634,Diogo Jota,diogo-jota,F,False,,,,22.0,4.0,26.0,4.0,1.0,,,,2.0,1.0,,1.0,8.0,3.0,,,0.0759411,0.1129,0.0481,2.0,,,,,,,3.0,,90.0,1.0,,,,,,,11.0,,7.3,,,1.0,1.0,2.0,1.0,,,,27.0,6.0,32.0,4,,46.0,2.0,1.0,1.0,
2023-24,11352662,9,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,2.0,,,23.0,18.0,39.0,,,4.0,,,,,,,4.0,,,,0.182567,,,3.0,,,,,,,1.0,,62.0,,,,,,,,20.0,,6.6,,,,1.0,1.0,8.0,,5.0,,32.0,24.0,48.0,0,,66.0,2.0,,,
2023-24,11352662,9,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,3.0,,5.0,46.0,24.0,67.0,2.0,,14.0,,,3.0,2.0,,1.0,6.0,3.0,,,0.0897879,0.1879,,,,,,,,1.0,,,90.0,,,,,,,,31.0,,7.2,,,1.0,,3.0,6.0,,17.0,,69.0,26.0,89.0,4,1.0,120.0,2.0,,2.0,1.0
2023-24,11352662,9,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,,26.0,34.0,60.0,4.0,3.0,9.0,,,,,,,6.0,3.0,,,0.00875119,,,2.0,,,,,,1.0,,,66.0,,1.0,,,,,,8.0,,6.9,,,,3.0,,,,2.0,,31.0,37.0,68.0,0,,77.0,,,,
2023-24,11352662,9,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352662,9,14,Liverpool,Home,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,2.0,,3.0,52.0,26.0,76.0,1.0,,5.0,,,2.0,1.0,,2.0,5.0,2.0,,,0.177626,0.1345,,,,,,,,,4.0,,90.0,,,,,,,,16.0,,7.5,,,3.0,1.0,2.0,6.0,,4.0,,61.0,27.0,82.0,5,1.0,108.0,,,1.0,1.0
2023-24,11352662,9,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,,,2.0,34.0,2.0,36.0,2.0,2.0,2.0,,,1.0,1.0,,,4.0,9.0,,,0.0713259,0.2373,,1.0,,,,,,,,,81.0,,,,,,,,11.0,,7.7,,,2.0,,4.0,2.0,,2.0,,41.0,2.0,41.0,3,2.0,59.0,2.0,2.0,3.0,2.0
2023-24,11352662,9,14,Liverpool,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,4.0,59.0,24.0,83.0,3.0,,6.0,,,,4.0,,2.0,10.0,3.0,,,0.076769,0.0183,0.0111,1.0,,,,,,1.0,3.0,,90.0,1.0,,,,,,,12.0,,7.4,,,,,,1.0,,6.0,,67.0,26.0,92.0,1,2.0,104.0,,1.0,,2.0
2023-24,11352662,9,14,Liverpool,Home,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,False,,,1.0,19.0,12.0,31.0,,,7.0,,,1.0,2.0,,,2.0,5.0,,,0.0472746,0.0533,,,,,,,,3.0,1.0,,62.0,,,,,,,,4.0,,7.2,,,,,1.0,,,1.0,,20.0,12.0,32.0,1,1.0,44.0,3.0,3.0,1.0,1.0
2023-24,11352662,9,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,True,,,,8.0,,8.0,1.0,,1.0,1.0,,,,,,2.0,1.0,,,0.0838928,0.023,0.0328,,1.0,,,,,,1.0,,28.0,1.0,,,,,,,7.0,,7.2,,,,,1.0,,,2.0,,12.0,1.0,13.0,1,1.0,17.0,1.0,,,1.0
2023-24,11352662,9,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,3.0,22.0,9.0,31.0,2.0,,5.0,,,,1.0,,,3.0,,,,0.044381,0.0213,0.1191,,,,,,1.0,1.0,,,28.0,1.0,,,,,,,1.0,,7.2,,,,,,,,3.0,,22.0,9.0,31.0,1,,35.0,,,,
2023-24,11352662,9,14,Liverpool,Home,1003339,441428,Jarell Quansah,jarell-quansah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352662,9,14,Liverpool,Home,1138428,491501,James McConnell,mcconnell-james,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352662,9,14,Liverpool,Home,1188167,519328,Calum Scanlon,scanlon-calum,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352674,10,14,Liverpool,Home,50539,60706,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352674,10,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352674,10,14,Liverpool,Home,143040,158983,Wataru Endo,wataru-endo,M,True,,,,2.0,1.0,3.0,,,,,,,1.0,,,1.0,,,,0.0004513,,,,,,,,,,,,10.0,,,,,,,,1.0,,6.4,,,,1.0,,,,,,2.0,1.0,3.0,0,,6.0,1.0,,,
2023-24,11352674,10,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,12.0,47.0,57.0,104.0,1.0,7.0,8.0,,,,,,,1.0,8.0,,,0.0379068,,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,8.0,,8.2,,,,4.0,,,,16.0,,51.0,61.0,112.0,0,1.0,122.0,,,,1.0
2023-24,11352674,10,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,3.0,25.0,12.0,37.0,,,2.0,,,,3.0,,4.0,8.0,2.0,,,0.130377,0.8187,0.0895,,,1.0,,,,,3.0,,90.0,1.0,,,,,,,24.0,,7.8,,,2.0,,1.0,1.0,,4.0,,42.0,13.0,54.0,3,,69.0,1.0,2.0,,
2023-24,11352674,10,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,1.0,7.0,4.0,32.0,36.0,,,10.0,,,,,,,,,,,0.00063247,,,,,,0.0375,,,,,,90.0,,,,,,,,1.0,,7.2,1.0,1.0,,,,,1.0,7.0,,4.0,32.0,36.0,0,,45.0,1.0,,,
2023-24,11352674,10,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,2.0,1.0,3.0,,,,,,,,,,,,,,0.00018609,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2023-24,11352674,10,14,Liverpool,Home,606164,194634,Diogo Jota,diogo-jota,F,False,,,1.0,12.0,5.0,17.0,2.0,3.0,3.0,,,1.0,,,2.0,5.0,4.0,,,0.0427989,0.9531,0.9101,,,1.0,,,,,1.0,,58.0,2.0,,,,,,,12.0,,7.7,,,,,2.0,,,1.0,,16.0,5.0,21.0,3,,36.0,5.0,1.0,1.0,
2023-24,11352674,10,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,2.0,,2.0,29.0,33.0,60.0,5.0,2.0,3.0,1.0,,,1.0,,1.0,8.0,6.0,,,0.196473,,,1.0,,,,,,,1.0,,90.0,,,,,,,,12.0,,7.3,,,,,,8.0,,2.0,,36.0,36.0,64.0,0,4.0,92.0,1.0,,,2.0
2023-24,11352674,10,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,2.0,32.0,33.0,64.0,,,3.0,,,2.0,1.0,,,2.0,4.0,,,0.185141,0.0676,,1.0,,,,,,1.0,1.0,,89.0,,,,,,,,12.0,,6.8,,,1.0,1.0,1.0,5.0,,7.0,,43.0,34.0,72.0,3,2.0,94.0,,1.0,1.0,
2023-24,11352674,10,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,1.0,60.0,63.0,123.0,1.0,1.0,7.0,,,,,,,2.0,2.0,,,0.0236384,,,1.0,,,,,,,1.0,,90.0,,1.0,,,,,,4.0,,7.6,,,,4.0,,,,1.0,,63.0,64.0,127.0,0,,135.0,,1.0,,
2023-24,11352674,10,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352674,10,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,8.0,4.0,12.0,1.0,1.0,3.0,,,,1.0,,,3.0,5.0,,,0.0224718,0.0278,,1.0,,,,,,,,,32.0,,1.0,,,,,,6.0,,6.9,,,1.0,,1.0,,,,1.0,12.0,5.0,17.0,1,,25.0,1.0,3.0,1.0,
2023-24,11352674,10,14,Liverpool,Home,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,3.0,,3.0,55.0,23.0,75.0,1.0,,12.0,2.0,,,1.0,,1.0,4.0,4.0,,,0.736889,0.0643,0.1528,,2.0,,,,,1.0,4.0,,90.0,1.0,,,,,,,15.0,,8.9,,,,,4.0,10.0,,4.0,,68.0,23.0,81.0,1,,106.0,,1.0,3.0,
2023-24,11352674,10,14,Liverpool,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,2.0,41.0,28.0,69.0,,2.0,11.0,,,,1.0,,2.0,5.0,9.0,,,0.15662,0.0274,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,21.0,,7.5,,,1.0,1.0,1.0,,,4.0,,52.0,33.0,85.0,1,2.0,107.0,3.0,4.0,1.0,1.0
2023-24,11352674,10,14,Liverpool,Home,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,False,,,,12.0,8.0,20.0,1.0,1.0,1.0,,,,,,1.0,4.0,3.0,,,0.0194626,0.0203,0.0201,1.0,,,,,,,,,59.0,1.0,,,,,,,6.0,,6.7,,,,,2.0,,,,,13.0,8.0,21.0,1,1.0,29.0,3.0,,1.0,
2023-24,11352674,10,14,Liverpool,Home,924871,447203,Darwin Núñez,darwin-nunez,F,False,,,,11.0,5.0,16.0,,1.0,1.0,,1.0,,1.0,,2.0,7.0,2.0,,,0.0195442,1.1487,1.3211,2.0,,1.0,,,,,1.0,,80.0,3.0,,,,,,,8.0,,7.3,,,2.0,,2.0,1.0,,,,13.0,5.0,17.0,5,1.0,34.0,2.0,,,
2023-24,11352674,10,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,8.0,7.0,15.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,0.0148292,0.1443,,,,,,,,,,,31.0,,,,,,,,1.0,,6.8,,,2.0,,,,,,,8.0,7.0,15.0,3,1.0,20.0,,,,1.0
2023-24,11352674,10,14,Liverpool,Home,1134530,462491,Luke Chambers,luke-chambers,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352674,10,14,Liverpool,Home,1138428,491501,James McConnell,mcconnell-james,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352310,11,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352310,11,14,Liverpool,Away,143040,158983,Wataru Endo,wataru-endo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352310,11,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,9.0,60.0,48.0,108.0,1.0,6.0,8.0,,,,,,,2.0,7.0,,,0.026423,0.0733,,1.0,,,,,,,,,90.0,,,,,,,,9.0,,7.6,,,1.0,5.0,,,,11.0,,67.0,50.0,117.0,1,1.0,127.0,,,,1.0
2023-24,11352310,11,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,19.0,6.0,24.0,,,1.0,2.0,1.0,,,,,2.0,2.0,,,0.0939736,0.6262,,,,,,,,,3.0,,90.0,,,,,,,,12.0,,7.1,,,2.0,,3.0,3.0,,,1.0,24.0,6.0,27.0,2,1.0,44.0,4.0,,1.0,
2023-24,11352310,11,14,Liverpool,Away,243609,116535,Alisson,alisson,G,False,,,2.0,1.0,31.0,32.0,,2.0,8.0,,,,,,,,2.0,,,0.00099407,,,,,,0.2266,,,,,,90.0,,,,,,,,1.0,2.0,7.3,2.0,4.0,,2.0,,,,3.0,,2.0,31.0,33.0,0,,42.0,,,,
2023-24,11352310,11,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,,25.0,15.0,40.0,,1.0,2.0,,,,,,1.0,3.0,7.0,,,0.0118112,0.1128,,1.0,,,,,,,2.0,,67.0,,,,,,,,9.0,,7.3,,,1.0,1.0,1.0,1.0,,,,28.0,17.0,44.0,1,5.0,65.0,,1.0,,2.0
2023-24,11352310,11,14,Liverpool,Away,606164,194634,Diogo Jota,diogo-jota,F,False,,,,17.0,3.0,20.0,2.0,1.0,7.0,,1.0,,,,1.0,4.0,6.0,,,0.0553929,0.2655,0.6459,,,,,,,1.0,1.0,,66.0,1.0,,,,,,,8.0,,6.8,,,1.0,,3.0,1.0,,1.0,,21.0,4.0,24.0,2,2.0,38.0,1.0,1.0,2.0,
2023-24,11352310,11,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,3.0,,1.0,13.0,6.0,16.0,,,2.0,,,,,,,3.0,,,,0.0778295,,,2.0,,,,,,1.0,1.0,,23.0,,,,,,,,9.0,,6.5,,,,,1.0,8.0,,1.0,,19.0,8.0,19.0,0,,32.0,,,,
2023-24,11352310,11,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,11.0,51.0,21.0,70.0,1.0,,5.0,2.0,,1.0,5.0,,,9.0,,,,0.688425,0.0471,,1.0,,,,,,2.0,6.0,,90.0,,,,,,,,28.0,,7.9,,,1.0,1.0,2.0,9.0,,16.0,,69.0,22.0,82.0,2,,114.0,3.0,,,
2023-24,11352310,11,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,1.0,58.0,36.0,94.0,3.0,5.0,9.0,,,,1.0,,1.0,8.0,7.0,,,0.0424793,0.0177,,3.0,,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,7.2,,,1.0,4.0,1.0,,,5.0,,64.0,38.0,102.0,1,,115.0,1.0,1.0,1.0,
2023-24,11352310,11,14,Liverpool,Away,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352310,11,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,3.0,1.0,4.0,,,2.0,,1.0,1.0,1.0,,,1.0,,,,0.0276059,0.5957,,,,,,,,,,,24.0,,,,,,,,3.0,,6.1,,,1.0,,,,,,,4.0,1.0,5.0,2,,9.0,2.0,,,
2023-24,11352310,11,14,Liverpool,Away,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,,,4.0,23.0,12.0,35.0,,1.0,3.0,,,1.0,1.0,,3.0,5.0,1.0,,,0.0477724,0.0154,,1.0,,,,,,,1.0,,66.0,,,,,,,,17.0,,6.6,,,,,,4.0,,5.0,,31.0,15.0,42.0,1,,56.0,3.0,,,
2023-24,11352310,11,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,True,1.0,,,6.0,1.0,6.0,1.0,1.0,1.0,,,,,,1.0,4.0,1.0,,,0.018872,0.1531,0.0691,1.0,,1.0,,,,,,,17.0,1.0,,,,,,,5.0,,7.2,,,,,1.0,2.0,,,,8.0,1.0,7.0,1,,14.0,1.0,,,
2023-24,11352310,11,14,Liverpool,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,4.0,50.0,25.0,75.0,2.0,1.0,6.0,,,,3.0,,,7.0,3.0,,,0.0830636,,,2.0,,,,,,,1.0,,90.0,,,,,,,,15.0,,6.8,,,,3.0,,,,5.0,,60.0,28.0,88.0,0,1.0,99.0,2.0,1.0,,1.0
2023-24,11352310,11,14,Liverpool,Away,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,False,,,,24.0,8.0,32.0,,1.0,6.0,1.0,,,2.0,,,5.0,4.0,,,0.083558,0.0167,0.292,1.0,,,,,,2.0,2.0,,83.0,1.0,,,,,,,10.0,,7.2,,,,,4.0,,,,,26.0,9.0,35.0,1,1.0,52.0,5.0,,2.0,
2023-24,11352310,11,14,Liverpool,Away,924871,447203,Darwin Núñez,darwin-nunez,F,False,,,1.0,11.0,3.0,14.0,2.0,2.0,3.0,,3.0,2.0,1.0,,1.0,4.0,4.0,,,0.0145475,0.8976,1.4129,,,,,,1.0,,1.0,,90.0,3.0,,,,,,,15.0,,6.5,,,4.0,1.0,,1.0,,3.0,,19.0,4.0,22.0,9,1.0,45.0,4.0,1.0,,1.0
2023-24,11352310,11,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,2.0,,1.0,11.0,2.0,11.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,4.0,,,,0.793412,0.0248,,,1.0,,,,,,2.0,,24.0,,,,,,,,7.0,,6.8,,,,,1.0,6.0,,2.0,,16.0,2.0,12.0,1,,22.0,,,,
2023-24,11352310,11,14,Liverpool,Away,1003339,441428,Jarell Quansah,jarell-quansah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352310,11,14,Liverpool,Away,1154861,496208,Ben Gannon-Doak,ben-doak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352339,12,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,4.0,16.0,24.0,40.0,3.0,4.0,6.0,,,1.0,,,,6.0,7.0,,,0.00772025,0.0334,,3.0,,,,,,,1.0,,90.0,,1.0,,,,,,9.0,,7.4,,,,3.0,,,,5.0,,20.0,28.0,48.0,1,2.0,59.0,,1.0,,1.0
2023-24,11352339,12,14,Liverpool,Home,143040,158983,Wataru Endo,wataru-endo,M,False,,,1.0,34.0,15.0,49.0,3.0,2.0,4.0,,,,2.0,,2.0,11.0,3.0,,,0.0258238,,,4.0,,,,,,,,,90.0,,,,,,,,12.0,,6.5,,,,4.0,,,,1.0,,38.0,19.0,57.0,0,1.0,67.0,1.0,,,1.0
2023-24,11352339,12,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,10.0,25.0,30.0,55.0,1.0,6.0,3.0,,,,,,,2.0,10.0,,,0.014077,0.0662,0.047,1.0,,,,,,,,,90.0,1.0,2.0,,,,,,7.0,,8.1,,,,4.0,,,,10.0,,28.0,34.0,62.0,1,3.0,74.0,,1.0,,1.0
2023-24,11352339,12,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,3.0,32.0,6.0,38.0,,,3.0,,1.0,,,,1.0,2.0,1.0,,,0.212411,1.0386,1.1988,,,2.0,,,,,1.0,,90.0,2.0,,,,,,,20.0,,8.6,,,1.0,,1.0,1.0,,6.0,,47.0,7.0,53.0,3,,66.0,2.0,1.0,,
2023-24,11352339,12,14,Liverpool,Home,243609,116535,Alisson,alisson,G,False,,,7.0,5.0,12.0,17.0,1.0,2.0,5.0,,,,,,,1.0,2.0,,,0.00042859,,,,,,1.0423,1.0,,,,,90.0,,,,,,,,12.0,2.0,7.4,2.0,3.0,,3.0,,,,18.0,,13.0,16.0,29.0,0,,39.0,,1.0,,
2023-24,11352339,12,14,Liverpool,Home,606164,194634,Diogo Jota,diogo-jota,F,False,,,,15.0,5.0,20.0,5.0,2.0,2.0,,,2.0,1.0,,,7.0,6.0,,,0.041547,0.1782,0.4384,1.0,,1.0,,,,1.0,2.0,,84.0,1.0,,,,,,,8.0,,7.8,,,,1.0,1.0,,,,,20.0,5.0,25.0,3,,39.0,3.0,3.0,1.0,
2023-24,11352339,12,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,3.0,,1.0,24.0,14.0,35.0,,1.0,7.0,1.0,,,2.0,,1.0,6.0,5.0,,,0.327276,0.0314,,1.0,2.0,,,,,,3.0,,90.0,,,,,,,,20.0,,8.2,,,1.0,1.0,3.0,10.0,,1.0,,36.0,15.0,41.0,1,2.0,74.0,1.0,1.0,1.0,1.0
2023-24,11352339,12,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,4.0,33.0,13.0,45.0,,1.0,5.0,1.0,,,1.0,,,1.0,2.0,,1.0,0.268017,,,,,,,,,1.0,2.0,,89.0,,,,,,,,22.0,,7.3,,,,1.0,1.0,6.0,,10.0,,49.0,15.0,58.0,0,,84.0,3.0,,1.0,
2023-24,11352339,12,14,Liverpool,Home,827362,200720,Caoimhin Kelleher,caoimhin-kelleher,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352339,12,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,1.0,20.0,10.0,30.0,2.0,,6.0,,,,1.0,,,5.0,4.0,,,0.0442135,0.0551,0.0331,1.0,,,,,,1.0,,,83.0,1.0,,,,,,,7.0,,7.2,,,1.0,,3.0,,,1.0,,23.0,10.0,33.0,2,1.0,46.0,3.0,1.0,2.0,
