season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437867,18,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,6.0,14.0,31.0,45.0,,2.0,6.0,,,,,,,2.0,3.0,,,2.0,,,,,,2.0,90.0,,1.0,,,,,,12.0,,6.8,,,,3.0,,,,15.0,,23.0,33.0,56.0,0,,62.0,1.0,1.0,,
2017-18,7437867,18,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,6.0,6.0,12.0,1.0,1.0,,,,,1.0,,,2.0,4.0,,,,,,,,,,29.0,,,,,,,,3.0,,6.6,,,,1.0,2.0,,,1.0,,7.0,6.0,13.0,0,,19.0,2.0,1.0,2.0,
2017-18,7437867,18,11,Everton,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,2.0,1.0,3.0,,,1.0,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,11.0,,,,,,,,5.0,,6.8,,,,,3.0,,,1.0,,3.0,2.0,5.0,1,,13.0,1.0,,2.0,
2017-18,7437838,19,11,Everton,Home,9692,17349,Aaron Lennon,aaron-lennon,M,False,,,,4.0,2.0,6.0,,,1.0,,,,2.0,,,5.0,,,,1.0,,,,,1.0,1.0,45.0,,,,,,,,5.0,,6.2,,,,3.0,2.0,,,,,7.0,2.0,9.0,0,,17.0,,,,
2017-18,7437838,19,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,5.0,12.0,16.0,28.0,,3.0,10.0,,,,,2.0,1.0,2.0,4.0,,,1.0,,,,,2.0,,90.0,,5.0,,,,,,10.0,,8.6,,,,14.0,,1.0,,10.0,,19.0,17.0,35.0,0,1.0,63.0,1.0,,,
2017-18,7437838,19,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,5.0,5.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,45.0,,1.0,,,,,,1.0,,7.2,,,,7.0,,,,1.0,,,6.0,6.0,0,,15.0,,,,
2017-18,7437838,19,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,2.0,17.0,16.0,33.0,1.0,1.0,6.0,,,,2.0,,,5.0,5.0,,,2.0,,,,,5.0,1.0,90.0,,,,,,,,13.0,,6.9,,,,8.0,,,,6.0,,28.0,17.0,45.0,0,4.0,63.0,,,,
2017-18,7437838,19,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,2.0,13.0,8.0,20.0,1.0,1.0,6.0,,,1.0,3.0,,1.0,8.0,3.0,,,1.0,,,,,4.0,1.0,90.0,,,,,,,,19.0,,6.3,,,,3.0,3.0,3.0,,4.0,,21.0,9.0,27.0,1,1.0,51.0,7.0,,1.0,
2017-18,7437838,19,11,Everton,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437838,19,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,2.0,9.0,12.0,20.0,2.0,,7.0,,,,,,1.0,4.0,5.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,10.0,,7.4,,,,8.0,,1.0,,4.0,1.0,13.0,15.0,27.0,0,5.0,52.0,1.0,,,
2017-18,7437838,19,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437838,19,11,Everton,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,,7.0,6.0,13.0,2.0,,8.0,,,,,,1.0,3.0,3.0,,,,,,,,2.0,,51.0,,1.0,,,,,,6.0,,6.8,,,,,,,,3.0,,11.0,7.0,18.0,0,3.0,28.0,,,,
2017-18,7437838,19,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,13.0,11.0,24.0,1.0,3.0,6.0,,,,1.0,,,3.0,6.0,,,1.0,,,,,8.0,,90.0,,,,,,,,6.0,,7.6,,,1.0,5.0,,,,9.0,,18.0,12.0,30.0,1,2.0,48.0,,1.0,,
2017-18,7437838,19,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,15.0,14.0,5.0,19.0,,,12.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,17.0,,7.8,5.0,5.0,,2.0,,,,32.0,,29.0,7.0,36.0,0,,50.0,,1.0,,
2017-18,7437838,19,11,Everton,Home,188407,108438,Sandro Ramírez,sandro-ramirez,M,True,,,,8.0,3.0,11.0,,,4.0,,,,1.0,,2.0,3.0,3.0,,,,,,,,1.0,,45.0,,,,,,,,9.0,,6.6,,,,,2.0,1.0,,,,10.0,4.0,13.0,0,,24.0,4.0,1.0,2.0,
2017-18,7437838,19,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437838,19,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,2.0,,1.0,11.0,11.0,20.0,,2.0,4.0,,,,,,,1.0,2.0,,,,,,,,,,90.0,,2.0,,,,,,14.0,,7.2,,,,4.0,1.0,4.0,,2.0,,17.0,14.0,27.0,0,,51.0,2.0,,,
2017-18,7437838,19,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,10.0,5.0,15.0,9.0,11.0,7.0,,,1.0,,,3.0,14.0,12.0,,,1.0,,,,,,,90.0,,1.0,,,,,,24.0,,6.5,,,1.0,2.0,1.0,,,2.0,1.0,23.0,7.0,30.0,2,1.0,48.0,5.0,,,
2017-18,7437838,19,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437838,19,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,,5.0,2.0,7.0,,,2.0,,,,,,1.0,3.0,3.0,,,,,,,,,,45.0,,,,,,,,7.0,,6.5,,,1.0,1.0,4.0,,,,,9.0,2.0,11.0,1,1.0,20.0,,,2.0,
2017-18,7437838,19,11,Everton,Home,909274,195855,Beni Baningime,beni-baningime,M,True,,,,6.0,3.0,9.0,,,2.0,,,,2.0,,,3.0,,,,,,,,,1.0,,39.0,,,,,,,,5.0,,6.2,,,,,1.0,,,,,10.0,3.0,13.0,0,,15.0,,,,
2017-18,7437926,20,11,Everton,Away,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,1.0,4.0,1.0,5.0,1.0,,,,,,1.0,,1.0,4.0,1.0,,,1.0,,,,,,,29.0,,,,,,,,5.0,,6.3,,,,,,2.0,,2.0,,8.0,1.0,7.0,0,,12.0,,1.0,,
2017-18,7437926,20,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,1.0,17.0,18.0,3.0,2.0,2.0,,,,,,,5.0,5.0,,,2.0,,,,,1.0,,90.0,1.0,,,,,,,8.0,,7.3,,,,7.0,,,,7.0,,7.0,19.0,26.0,1,3.0,42.0,,,,
2017-18,7437926,20,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,4.0,20.0,17.0,37.0,2.0,1.0,5.0,,,,,,1.0,4.0,4.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,13.0,,6.9,,,,2.0,1.0,1.0,,5.0,,25.0,20.0,44.0,0,1.0,58.0,4.0,1.0,1.0,
2017-18,7437926,20,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,1.0,18.0,11.0,28.0,3.0,2.0,3.0,,,,1.0,,,4.0,6.0,,,,,,,,,1.0,90.0,,,,,,,,17.0,,7.0,,,2.0,1.0,,7.0,,5.0,,32.0,11.0,36.0,2,3.0,56.0,3.0,1.0,,
2017-18,7437926,20,11,Everton,Away,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,1.0,,,11.0,2.0,12.0,1.0,,2.0,,,,,,4.0,8.0,3.0,,,3.0,,,,,,,61.0,,,,,,,,14.0,,6.6,,,1.0,,,4.0,,,1.0,17.0,3.0,16.0,1,1.0,32.0,3.0,2.0,,
2017-18,7437926,20,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,1.0,15.0,12.0,26.0,6.0,1.0,6.0,,,,2.0,,1.0,11.0,6.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,,19.0,,6.5,,,,4.0,,1.0,,6.0,,25.0,16.0,40.0,0,4.0,73.0,,2.0,,
2017-18,7437926,20,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,7.0,15.0,13.0,28.0,1.0,9.0,5.0,,,,,,,1.0,11.0,,,,,,,,1.0,,90.0,,1.0,,,,,,13.0,,7.6,,,,7.0,1.0,,,13.0,,23.0,17.0,40.0,0,1.0,55.0,1.0,1.0,1.0,
2017-18,7437926,20,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,8.0,8.0,3.0,11.0,,1.0,14.0,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,13.0,2.0,7.5,2.0,3.0,,2.0,,,1.0,21.0,,19.0,5.0,24.0,0,,45.0,,1.0,,
2017-18,7437926,20,11,Everton,Away,188407,108438,Sandro Ramírez,sandro-ramirez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,4.0,,4.0,1.0,2.0,1.0,,,,2.0,,1.0,4.0,3.0,,,,,,,,,1.0,29.0,2.0,,,,,,,6.0,,6.7,,,,,,,,,,6.0,,6.0,2,,13.0,2.0,1.0,,
2017-18,7437926,20,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,2.0,14.0,6.0,20.0,2.0,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,2.0,,90.0,,2.0,,,,,,19.0,,6.8,,,,4.0,,3.0,,7.0,,25.0,8.0,30.0,0,,56.0,1.0,,,
2017-18,7437926,20,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,3.0,1.0,4.0,11.0,5.0,4.0,,,,1.0,,2.0,15.0,6.0,,,1.0,,,,,,,61.0,,,,,,,,11.0,,6.5,,,,2.0,,1.0,,,,10.0,1.0,10.0,0,,18.0,2.0,1.0,,
2017-18,7437926,20,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,3.0,9.0,11.0,20.0,3.0,2.0,3.0,,,,,,,4.0,4.0,,,1.0,,,,,1.0,,90.0,,,,,,,,15.0,,6.8,,,,7.0,,,,11.0,,21.0,13.0,34.0,0,2.0,48.0,1.0,1.0,,
2017-18,7437926,20,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,1.0,15.0,9.0,24.0,3.0,,3.0,,,,,,3.0,7.0,3.0,,,2.0,,,,,,,88.0,,,,,,,,11.0,,6.4,,,1.0,,1.0,,,2.0,,21.0,9.0,30.0,1,,41.0,1.0,2.0,1.0,
2017-18,7437926,20,11,Everton,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,11,Everton,Away,909274,195855,Beni Baningime,beni-baningime,M,True,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,1.0,2.0,,,,
2017-18,7437900,21,11,Everton,Away,751,13017,Wayne Rooney,wayne-rooney,F,True,,,2.0,7.0,8.0,15.0,2.0,1.0,4.0,,,,1.0,,1.0,5.0,2.0,,,1.0,,,,,,,45.0,,,,,,,,9.0,,6.6,,,1.0,1.0,,,,2.0,1.0,12.0,9.0,21.0,1,1.0,29.0,,,,
2017-18,7437900,21,11,Everton,Away,9692,17349,Aaron Lennon,aaron-lennon,M,False,,,2.0,10.0,4.0,14.0,,,4.0,,,1.0,1.0,,,3.0,3.0,,,,,,,,,,90.0,,,,,,,,9.0,,6.7,,,,,3.0,2.0,,2.0,,16.0,5.0,19.0,1,2.0,34.0,,,1.0,
2017-18,7437900,21,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,6.0,8.0,31.0,39.0,4.0,4.0,4.0,,,,2.0,,,7.0,9.0,,,2.0,,,,,4.0,,90.0,,2.0,,,,,,14.0,,7.0,,,,9.0,,,,12.0,,18.0,34.0,52.0,0,2.0,73.0,1.0,3.0,,
2017-18,7437900,21,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437900,21,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,6.0,17.0,23.0,40.0,3.0,1.0,9.0,,,,,,,7.0,5.0,,,4.0,,,,,2.0,1.0,90.0,,,,,,,,18.0,,6.7,,,,4.0,1.0,,,13.0,,29.0,26.0,55.0,0,2.0,73.0,2.0,1.0,1.0,
2017-18,7437900,21,11,Everton,Away,39283,50472,James McCarthy,james-mccarthy,M,False,,,,11.0,8.0,19.0,2.0,3.0,6.0,,,,,,,2.0,3.0,1.0,,,,,,,,,45.0,,1.0,,,,,,12.0,,6.1,,,,,,,,1.0,,18.0,10.0,28.0,0,,37.0,3.0,,,
2017-18,7437900,21,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,,24.0,9.0,32.0,5.0,1.0,3.0,,,1.0,3.0,,,8.0,2.0,,,,,,,,1.0,,90.0,,,,,,,,8.0,,6.5,,,,,,4.0,,1.0,,29.0,10.0,35.0,1,,49.0,1.0,1.0,,
2017-18,7437900,21,11,Everton,Away,46620,55452,Yannick Bolasie,yannick-bolasie,F,True,,,,2.0,1.0,3.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,19.0,,,,,,,,7.0,,6.6,,,1.0,,,2.0,,,,6.0,1.0,5.0,1,,12.0,3.0,,,
2017-18,7437900,21,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,6.0,17.0,18.0,34.0,2.0,1.0,7.0,,,,1.0,,,5.0,3.0,,,2.0,,,,,2.0,1.0,90.0,,1.0,,,,,,14.0,,6.8,,,,3.0,,2.0,,11.0,,25.0,23.0,46.0,0,2.0,63.0,,,,
2017-18,7437900,21,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437900,21,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,2.0,14.0,29.0,43.0,3.0,,7.0,,,,1.0,,2.0,6.0,4.0,,,1.0,,1.0,,,1.0,,71.0,1.0,,,,,,,14.0,,7.1,,,,2.0,,1.0,,4.0,,21.0,32.0,52.0,1,4.0,67.0,2.0,,,
2017-18,7437900,21,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,7.0,34.0,41.0,1.0,4.0,5.0,,,,,,,2.0,5.0,,,1.0,,,,,1.0,,90.0,,,,,,,,12.0,,6.6,,,,8.0,1.0,,,7.0,,18.0,35.0,53.0,0,,65.0,,,1.0,
2017-18,7437900,21,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,12.0,10.0,14.0,24.0,,,9.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,18.0,,7.2,3.0,5.0,,1.0,,,1.0,29.0,,26.0,15.0,41.0,0,,57.0,,1.0,,
2017-18,7437900,21,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,8.0,2.0,10.0,1.0,3.0,1.0,1.0,,,,,1.0,3.0,3.0,,,,1.0,,,,,2.0,36.0,,,,,,,,9.0,,6.9,,,,,1.0,,,,4.0,14.0,2.0,16.0,0,,19.0,1.0,,,
2017-18,7437900,21,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,4.0,8.0,15.0,23.0,,,5.0,,,,2.0,,,3.0,2.0,,,2.0,,,,,2.0,,90.0,,,,,,,,19.0,,6.2,,,,,,4.0,,10.0,,19.0,18.0,33.0,0,1.0,57.0,3.0,1.0,,
2017-18,7437900,21,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,9.0,2.0,11.0,3.0,4.0,2.0,,,,,,1.0,4.0,4.0,,,,,,,,1.0,,54.0,,,,,,,,9.0,,6.6,,,1.0,,,,,,,13.0,2.0,15.0,1,,23.0,4.0,,,
2017-18,7437900,21,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437900,21,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,2.0,,7.0,26.0,8.0,32.0,,,3.0,,,1.0,2.0,,2.0,5.0,1.0,,1.0,1.0,,,,,,1.0,62.0,,1.0,,,,,,15.0,,6.3,,,,1.0,1.0,6.0,,10.0,,36.0,8.0,38.0,1,,57.0,3.0,,1.0,
2017-18,7437954,22,11,Everton,Home,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,1.0,3.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,28.0,,,,,,,,3.0,,6.5,,,,,,,,,,2.0,4.0,6.0,0,,10.0,,1.0,,
2017-18,7437954,22,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,9.0,12.0,21.0,4.0,2.0,3.0,,,,,,,4.0,2.0,,,,,,,,,1.0,90.0,,,,,,,,6.0,,6.6,,,1.0,7.0,,,,1.0,,13.0,13.0,26.0,1,,37.0,,,,
2017-18,7437954,22,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,4.0,27.0,9.0,36.0,,1.0,6.0,,,,1.0,,2.0,3.0,7.0,,,,,,,,1.0,,90.0,,1.0,,,,,,8.0,,6.8,,,,2.0,,,,5.0,,33.0,9.0,42.0,0,2.0,57.0,,4.0,,1.0
2017-18,7437954,22,11,Everton,Home,39283,50472,James McCarthy,james-mccarthy,M,True,,,,10.0,2.0,12.0,,,1.0,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,28.0,,,,,,,,3.0,,6.7,,,,,,,,2.0,,13.0,2.0,15.0,0,2.0,19.0,,,,2.0
2017-18,7437954,22,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,11,Everton,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,,,,9.0,6.0,15.0,,,8.0,,,,,,,1.0,4.0,,,1.0,,,,,,1.0,62.0,,,,,,,,12.0,,6.9,,,,,4.0,5.0,,2.0,,18.0,6.0,19.0,0,,32.0,3.0,,4.0,
2017-18,7437954,22,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,23.0,15.0,38.0,,,6.0,,,,,,,1.0,1.0,,,,,,,,3.0,,90.0,,,,,,,,8.0,,6.7,,,,4.0,1.0,1.0,,5.0,,26.0,16.0,41.0,0,1.0,59.0,,,,
2017-18,7437954,22,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,1.0,7.0,9.0,16.0,3.0,5.0,8.0,,,,1.0,,,6.0,8.0,,,2.0,,,,,2.0,,90.0,,2.0,,,,,,13.0,,7.0,,,1.0,9.0,,,,10.0,,17.0,12.0,29.0,1,3.0,49.0,,,,3.0
2017-18,7437954,22,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,6.0,4.0,6.0,10.0,,,7.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,10.0,,6.6,2.0,4.0,,2.0,,,1.0,16.0,,13.0,7.0,20.0,0,,33.0,,,,
2017-18,7437954,22,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,False,,,,12.0,3.0,15.0,5.0,1.0,1.0,,1.0,1.0,2.0,,2.0,13.0,5.0,,,3.0,,,,,,,81.0,,1.0,,,,,,14.0,,6.5,,,2.0,1.0,4.0,,,,1.0,18.0,3.0,21.0,3,,43.0,5.0,1.0,3.0,
2017-18,7437954,22,11,Everton,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,False,1.0,,1.0,28.0,3.0,30.0,3.0,1.0,7.0,,,,1.0,,1.0,5.0,5.0,,,,,,,,,2.0,90.0,,,,,,,,16.0,,6.8,,,1.0,1.0,2.0,2.0,,2.0,,40.0,3.0,41.0,1,1.0,57.0,2.0,1.0,2.0,
2017-18,7437954,22,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,2.0,,2.0,,2.0,,,,,,,,,2.0,,,,,,,,,,9.0,,,,,,,,1.0,,6.6,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2017-18,7437954,22,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,2.0,,,20.0,6.0,24.0,,,3.0,1.0,,1.0,2.0,,,3.0,4.0,,,2.0,,,,,,2.0,90.0,,,,,,,,19.0,,6.8,,,1.0,3.0,1.0,6.0,,3.0,,33.0,7.0,34.0,2,2.0,59.0,2.0,1.0,1.0,2.0
2017-18,7437954,22,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,1.0,,1.0,16.0,12.0,27.0,2.0,,6.0,,,3.0,,,3.0,6.0,4.0,,,1.0,,,,,1.0,1.0,90.0,,2.0,,,,,,9.0,,6.8,,,,2.0,1.0,1.0,,2.0,,17.0,14.0,30.0,3,1.0,51.0,2.0,2.0,1.0,1.0
2017-18,7437978,23,11,Everton,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,,,3.0,13.0,13.0,26.0,2.0,3.0,4.0,,,1.0,,,3.0,7.0,8.0,,,2.0,,,,,1.0,,90.0,,,,,,,,13.0,,6.4,,,2.0,1.0,2.0,1.0,,4.0,2.0,21.0,13.0,33.0,3,,53.0,2.0,3.0,2.0,
2017-18,7437978,23,11,Everton,Away,9692,17349,Aaron Lennon,aaron-lennon,M,True,,,,5.0,4.0,9.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,33.0,,,,,,,,3.0,,6.2,,,,,,,,1.0,,6.0,4.0,10.0,0,,13.0,1.0,,,
2017-18,7437978,23,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,5.0,4.0,19.0,23.0,1.0,2.0,10.0,,,,,,,3.0,2.0,,,1.0,,,,,3.0,,90.0,,,,,,,,14.0,,6.1,,,,8.0,1.0,,,13.0,,12.0,22.0,34.0,0,,49.0,1.0,,,
2017-18,7437978,23,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437978,23,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,1.0,5.0,7.0,12.0,,2.0,2.0,,,,,,,1.0,2.0,,,1.0,,,,,2.0,,18.0,,,,,,,,1.0,,6.7,,,,,,,,1.0,,6.0,7.0,13.0,0,,15.0,,,,
2017-18,7437978,23,11,Everton,Away,39283,50472,James McCarthy,james-mccarthy,M,False,,,1.0,10.0,10.0,20.0,,1.0,9.0,,,,4.0,,1.0,6.0,8.0,,,1.0,,,,,3.0,,72.0,,1.0,,,,,,8.0,,6.9,,,1.0,2.0,1.0,,,2.0,,15.0,11.0,26.0,1,4.0,43.0,,2.0,1.0,4.0
2017-18,7437978,23,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,1.0,,,7.0,8.0,14.0,1.0,1.0,4.0,,,,,,2.0,3.0,4.0,,,,,,,,2.0,1.0,90.0,,1.0,,,,,,16.0,,6.5,,,,1.0,1.0,5.0,,3.0,1.0,18.0,8.0,21.0,0,2.0,38.0,3.0,,1.0,1.0
2017-18,7437978,23,11,Everton,Away,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,,,,2.0,5.0,7.0,,,3.0,,,,1.0,,3.0,7.0,2.0,,,,,,,,,,57.0,,,,,,,,14.0,,5.8,,,,1.0,4.0,1.0,,,1.0,4.0,6.0,9.0,0,1.0,26.0,2.0,,1.0,1.0
2017-18,7437978,23,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,1.0,11.0,3.0,14.0,6.0,5.0,1.0,,,1.0,4.0,,1.0,15.0,6.0,,,4.0,,,,,,2.0,62.0,,,,,,,,14.0,,6.4,,,1.0,,,,,1.0,2.0,18.0,5.0,23.0,2,,33.0,3.0,1.0,,
2017-18,7437978,23,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,1.0,18.0,13.0,31.0,4.0,,5.0,,,,1.0,,1.0,7.0,1.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,11.0,,5.9,,,,6.0,,,,7.0,,23.0,18.0,41.0,0,1.0,63.0,,,,1.0
