playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,fiftyFifty,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,oboxBlocked,substituteOn,successfulCrossesAndCorners,keyPassesAttemptAssists,putthroughBlockedDistributionWon,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,totalFoulsConceded,interceptions,backwardPasses,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,successfulLayoffs,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,oboxTarget,blocks,goals,offsides,awayGoals,shotsBlockedInBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,overruns,goalAssists,foulWonPenalty,unsuccessfulLayoffs,homeGoals,penaltiesTaken,iboxBlocked,penaltyGoals,penaltiesConceded,throwInsToOppositionPlayer,ownGoalScored,lastPlayerTackle,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,cornersTakenInclShortCorners,headedGoals,redCards2ndYellow,setPiecesGoals,otherGoals,penaltiesSaved,savesFromPenalty,clearancesOffTheLine
91651,Mateo Kovacic,Midfielder,Chelsea,8,Croatia,2021-22,78.0,2.9525,39.0,0.0,,51.0,,104.0,25.0,21.0,16.0,134.0,1193.0,,,10.0,6.0,,1557.0,5.0,114.0,2.0,27.0,109.0,1004.0,,2.0,13.4715,,9.0,11.0,73.0,439.0,,20.0,0.0,192.0,,299.0,111.0,25.0,,,20.0,612.0,9.0,182.0,5.0,0.0,,1177.0,7.0,196.0,31.0,38.0,,,248.0,55.0,1460.0,1.0,8.0,448.0,,4.0,30.0,28.0,1.0,5.0,17.0,12.0,5.0,3.0,9.0,1.0,22.0,15.0,13.0,5.0,35.0,11.0,24.0,7.0,207.0,5.0,3.0,20.0,1.5765,6.0,2.2075,6.0,,4.0,4.0,16.0,,4.0,2.0,,0.0,2.0,2.0,1.0,1.0,0.0057,1.0,5.0,,,2.0,,2.0,,,,,,1.0,,,,,4.0,,,,,,,,
116594,N'Golo Kanté,Midfielder,Chelsea,8,France,2021-22,91.0,2.4391,78.0,0.0,,59.0,,152.0,26.0,40.0,21.0,172.0,1292.0,,,28.0,6.0,,1777.0,14.0,119.0,3.0,60.0,105.0,1086.0,,2.0,15.8522,2.0,8.0,19.0,77.0,345.0,,11.0,0.0,210.0,,373.0,153.0,26.0,,,28.0,720.0,16.0,182.0,14.0,0.0,,1290.0,4.0,266.0,31.0,35.0,,,330.0,34.0,1628.0,,10.0,401.0,,2.0,20.0,63.0,1.0,5.0,12.0,8.0,10.0,2.0,5.0,1.0,20.0,35.0,13.0,10.0,41.0,3.0,22.0,31.0,244.0,10.0,2.0,16.0,1.532,9.0,1.6609,26.0,3.0,4.0,4.0,30.0,3.0,2.0,2.0,,2.0,3.0,1.0,,,,3.0,4.0,,1.0,0.0,,3.0,,,,,,,,1.0,,,1.0,,,,,,,,
88894,Ross Barkley,Midfielder,Chelsea,8,England,2021-22,13.0,0.6869,1.0,0.0,,,,18.0,6.0,1.0,1.0,18.0,121.0,,,8.0,,,176.0,2.0,17.0,,5.0,11.0,99.0,,,1.9326,,,2.0,11.0,38.0,,4.0,1.0,30.0,,22.0,17.0,6.0,,,,83.0,2.0,22.0,6.0,0.0,,120.0,3.0,33.0,,7.0,,,24.0,4.0,166.0,,,23.0,,0.0,,4.0,,1.0,8.0,1.0,1.0,1.0,5.0,3.0,8.0,1.0,1.0,4.0,8.0,4.0,2.0,1.0,37.0,1.0,1.0,2.0,0.9718,4.0,1.0617,5.0,2.0,1.0,1.0,7.0,2.0,,1.0,,0.0,,,,,,,,,,1.0,,,,,,,,1.0,3.0,,3.0,,,7.0,1.0,,,,,,
126187,Ruben Loftus-Cheek,Midfielder,Chelsea,8,England,2021-22,96.0,2.3681,48.0,0.0,,29.0,,89.0,24.0,26.0,13.0,99.0,959.0,,,55.0,2.0,,1387.0,18.0,148.0,3.0,16.0,111.0,846.0,,5.0,18.2073,,17.0,21.0,78.0,259.0,,41.0,0.0,244.0,,221.0,109.0,24.0,,,19.0,532.0,18.0,189.0,37.0,0.0,,949.0,8.0,183.0,10.0,42.0,,,297.0,14.0,1275.0,14.0,6.0,330.0,,1.0,10.0,29.0,2.0,6.0,13.0,5.0,5.0,3.0,11.0,2.0,16.0,9.0,18.0,5.0,51.0,7.0,18.0,11.0,182.0,3.0,3.0,12.0,1.1917,6.0,0.2444,5.0,5.0,1.0,1.0,41.0,5.0,6.0,,2.0,0.0,3.0,,,,,,2.0,,,0.0,,3.0,,,,,,1.0,,,,,,,,,,,,,
89335,Saúl Ñíguez,Midfielder,Chelsea,8,Spain,2021-22,39.0,0.2238,14.0,0.0,,20.0,,26.0,10.0,8.0,5.0,36.0,325.0,,,19.0,1.0,,478.0,11.0,30.0,1.0,15.0,22.0,276.0,,1.0,6.6421,4.0,9.0,6.0,28.0,112.0,,,0.0,69.0,,63.0,18.0,10.0,,,11.0,144.0,5.0,50.0,8.0,0.0,,319.0,2.0,70.0,9.0,2.0,,,58.0,13.0,445.0,15.0,3.0,147.0,,1.0,10.0,13.0,2.0,2.0,3.0,,8.0,2.0,5.0,2.0,3.0,11.0,1.0,8.0,12.0,2.0,9.0,7.0,92.0,2.0,2.0,5.0,0.3485,1.0,0.0778,3.0,,1.0,1.0,13.0,,3.0,,,0.0,,,,,,2.0,,,,0.0,,,,,3.0,,,,,,,,,,,,,,,,
55037,Cheikhou Kouyaté,Midfielder,C Palace,31,Senegal,2021-22,93.0,1.0068,66.0,0.0,,52.0,,108.0,27.0,33.0,23.0,144.0,799.0,,,80.0,4.0,,1978.0,29.0,136.0,7.0,35.0,85.0,625.0,,1.0,22.1166,7.0,33.0,28.0,64.0,188.0,,21.0,0.0,229.0,,268.0,136.0,27.0,,,14.0,230.0,21.0,149.0,51.0,0.0,,782.0,1.0,194.0,38.0,13.0,,,204.0,30.0,1118.0,,26.0,426.0,,3.0,36.0,58.0,1.0,1.0,6.0,,3.0,,4.0,1.0,4.0,26.0,4.0,3.0,15.0,6.0,30.0,38.0,139.0,9.0,,19.0,0.5335,,,1.0,,,,7.0,,14.0,,,0.0,1.0,,,,,1.0,1.0,,,0.0,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,
232787,Conor Gallagher,Midfielder,C Palace,31,England,2021-22,228.0,,134.0,0.0,,69.0,,165.0,34.0,58.0,33.0,197.0,1049.0,,,62.0,10.0,,2851.0,39.0,199.0,7.0,76.0,176.0,806.0,,2.0,,6.0,23.0,38.0,189.0,258.0,,65.0,0.0,427.0,,293.0,187.0,34.0,,,31.0,518.0,31.0,365.0,23.0,0.0,,981.0,26.0,446.0,38.0,42.0,,,234.0,46.0,1753.0,2.0,15.0,370.0,,10.0,32.0,43.0,9.0,11.0,41.0,2.0,40.0,,1.0,36.0,35.0,49.0,33.0,92.0,83.0,19.0,65.0,29.0,264.0,7.0,,45.0,,22.0,,14.0,,,,86.0,,9.0,8.0,2.0,5.0,,7.0,,4.0,,3.0,3.0,1.0,1.0,3.0,,,,,2.0,,1.0,,15.0,1.0,32.0,1.0,5.0,62.0,,,,,,,
232413,Eberechi Eze,Midfielder,C Palace,31,England,2021-22,42.0,0.8075,17.0,0.0,,10.0,,40.0,13.0,8.0,6.0,48.0,273.0,,,20.0,1.0,,602.0,13.0,43.0,1.0,10.0,36.0,214.0,,1.0,7.5522,,1.0,8.0,29.0,72.0,,12.0,0.0,85.0,,72.0,38.0,13.0,,,4.0,133.0,7.0,65.0,7.0,0.0,,261.0,1.0,109.0,6.0,14.0,,,47.0,11.0,412.0,1.0,1.0,100.0,,1.0,8.0,11.0,2.0,7.0,3.0,1.0,5.0,2.0,7.0,8.0,10.0,3.0,9.0,19.0,19.0,2.0,5.0,5.0,82.0,4.0,2.0,4.0,0.443,1.0,0.0584,8.0,,,,11.0,,1.0,1.0,,1.0,5.0,,1.0,1.0,0.0526,,1.0,,,0.0,,5.0,,,,,,,3.0,1.0,9.0,,,16.0,,,,,,,
173954,Jairo Riedewald,Midfielder,C Palace,31,Netherlands,2021-22,6.0,0.0223,1.0,0.0,,1.0,,5.0,3.0,1.0,1.0,8.0,53.0,,,2.0,,,116.0,2.0,2.0,3.0,2.0,2.0,44.0,,,2.5441,,1.0,5.0,4.0,20.0,,,0.0,8.0,,13.0,10.0,3.0,,,,18.0,2.0,6.0,,0.0,,51.0,,12.0,1.0,1.0,,,8.0,1.0,67.0,1.0,1.0,28.0,,0.0,3.0,4.0,,,,,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,12.0,1.0,,1.0,,,,2.0,,,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,
50471,James McArthur,Midfielder,C Palace,31,Scotland,2021-22,106.0,1.0284,57.0,0.0,,33.0,,101.0,21.0,35.0,15.0,154.0,909.0,,,53.0,4.0,,1436.0,31.0,96.0,4.0,38.0,74.0,715.0,,,12.8037,3.0,26.0,15.0,75.0,243.0,,20.0,0.0,202.0,,272.0,135.0,21.0,,,10.0,367.0,11.0,149.0,22.0,0.0,,871.0,9.0,213.0,23.0,21.0,,,207.0,40.0,1186.0,12.0,25.0,394.0,,4.0,53.0,54.0,5.0,4.0,5.0,3.0,11.0,2.0,6.0,6.0,13.0,14.0,9.0,12.0,23.0,2.0,24.0,30.0,187.0,4.0,2.0,17.0,0.2641,3.0,0.7666,6.0,2.0,1.0,1.0,20.0,2.0,9.0,,3.0,0.0,2.0,,,,,1.0,3.0,,1.0,0.0,,2.0,,,,,,,1.0,,1.0,,,2.0,,,,,,,
86417,Jeffrey Schlupp,Midfielder,C Palace,31,Ghana,2021-22,147.0,1.2177,60.0,0.0,,46.0,,123.0,32.0,28.0,20.0,152.0,641.0,,,70.0,6.0,,1846.0,39.0,134.0,3.0,48.0,103.0,471.0,,2.0,19.4092,5.0,31.0,19.0,108.0,132.0,,22.0,0.0,281.0,,221.0,115.0,32.0,,,21.0,246.0,16.0,211.0,31.0,0.0,,634.0,15.0,280.0,25.0,35.0,,,132.0,18.0,1059.0,1.0,17.0,246.0,,1.0,29.0,45.0,3.0,10.0,23.0,3.0,17.0,1.0,12.0,3.0,17.0,30.0,23.0,17.0,56.0,14.0,26.0,18.0,156.0,7.0,1.0,15.0,3.339,9.0,1.9058,12.0,,5.0,5.0,63.0,,9.0,4.0,,1.0,9.0,,,,,7.0,1.0,1.0,,3.0,,9.0,,,,,,1.0,,3.0,,1.0,,,1.0,,,,,,
450542,Jesurun Rak-Sakyi,Midfielder,C Palace,31,England,2021-22,7.0,0.017,2.0,0.0,,,,3.0,2.0,2.0,1.0,3.0,24.0,,,1.0,,,81.0,1.0,3.0,,5.0,3.0,21.0,,,0.1703,,,,6.0,6.0,,3.0,0.0,10.0,,1.0,6.0,2.0,,,,11.0,,9.0,,0.0,,23.0,1.0,11.0,,,,,11.0,,45.0,,,11.0,,0.0,,1.0,,,,,1.0,,1.0,1.0,,3.0,2.0,1.0,4.0,,1.0,1.0,6.0,1.0,,1.0,,,,,,,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
66975,Luka Milivojevic,Midfielder,C Palace,31,Serbia,2021-22,29.0,0.9547,21.0,0.0,,18.0,,51.0,15.0,7.0,9.0,65.0,450.0,,,19.0,,,776.0,6.0,43.0,1.0,9.0,30.0,362.0,,1.0,11.1995,3.0,15.0,16.0,23.0,101.0,,10.0,0.0,72.0,,128.0,58.0,15.0,,,9.0,185.0,15.0,53.0,13.0,0.0,,434.0,3.0,99.0,9.0,2.0,,,130.0,23.0,581.0,,6.0,215.0,,1.0,14.0,20.0,3.0,4.0,4.0,1.0,7.0,4.0,6.0,15.0,11.0,5.0,,28.0,3.0,4.0,15.0,11.0,91.0,8.0,4.0,12.0,0.2841,,,1.0,,,,1.0,,1.0,,,0.0,,,4.0,4.0,0.1916,,,,,0.0,,,,1.0,,1.0,,,10.0,,14.0,,1.0,29.0,,,,,,,
443661,Michael Olise,Midfielder,C Palace,31,France,2021-22,104.0,3.5986,21.0,0.0,,22.0,,85.0,26.0,11.0,12.0,102.0,547.0,,,24.0,1.0,,1137.0,17.0,84.0,2.0,34.0,77.0,417.0,,2.0,13.2529,2.0,6.0,14.0,87.0,31.0,,27.0,0.0,188.0,,140.0,66.0,26.0,,,4.0,310.0,12.0,164.0,7.0,0.0,,527.0,15.0,275.0,18.0,28.0,,,202.0,28.0,914.0,13.0,4.0,153.0,,4.0,17.0,18.0,9.0,4.0,15.0,4.0,42.0,2.0,14.0,18.0,19.0,17.0,34.0,78.0,55.0,5.0,16.0,6.0,174.0,8.0,2.0,9.0,1.7305,10.0,1.6735,7.0,2.0,6.0,6.0,43.0,2.0,,2.0,1.0,0.0,2.0,,2.0,2.0,0.1024,7.0,5.0,,1.0,2.0,,2.0,,,,,,,7.0,2.0,19.0,,1.0,31.0,,,1.0,,,,
108413,Will Hughes,Midfielder,C Palace,31,England,2021-22,60.0,,30.0,0.0,,29.0,,54.0,16.0,12.0,13.0,72.0,501.0,,,31.0,1.0,,1058.0,20.0,65.0,2.0,11.0,54.0,409.0,,2.0,,2.0,9.0,16.0,40.0,124.0,,17.0,0.0,125.0,,153.0,84.0,16.0,,,15.0,206.0,14.0,94.0,11.0,0.0,,489.0,3.0,130.0,14.0,8.0,,,131.0,20.0,690.0,1.0,13.0,229.0,,6.0,18.0,28.0,2.0,4.0,2.0,,4.0,,3.0,6.0,8.0,6.0,4.0,29.0,13.0,2.0,18.0,8.0,93.0,8.0,,14.0,,,,,,,,5.0,,7.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,3.0,,19.0,,,23.0,,,,,,,
121599,Abdoulaye Doucouré,Midfielder,Everton,11,Mali,2021-22,156.0,1.3265,106.0,0.0,,75.0,,190.0,30.0,46.0,29.0,221.0,1083.0,,,72.0,5.0,,2538.0,37.0,147.0,4.0,57.0,112.0,831.0,,2.0,42.2121,3.0,30.0,47.0,119.0,290.0,,16.0,1.0,303.0,,306.0,213.0,30.0,,,32.0,474.0,43.0,231.0,35.0,0.0,,1067.0,7.0,320.0,43.0,21.0,,,295.0,31.0,1469.0,1.0,16.0,389.0,,6.0,31.0,72.0,1.0,13.0,21.0,3.0,10.0,5.0,1.0,1.0,15.0,25.0,20.0,10.0,42.0,10.0,39.0,28.0,192.0,2.0,5.0,20.0,2.28,11.0,2.6415,8.0,2.0,7.0,7.0,46.0,2.0,8.0,2.0,1.0,0.0,8.0,2.0,,,,2.0,4.0,,2.0,2.0,,8.0,,,,,,,,,,1.0,1.0,,,,,,,,
119765,Allan,Midfielder,Everton,11,Brazil,2021-22,148.0,0.9726,63.0,1.0,,74.0,,142.0,28.0,35.0,25.0,192.0,958.0,,,26.0,4.0,,2186.0,15.0,128.0,4.0,57.0,117.0,726.0,,1.0,34.099,4.0,36.0,38.0,133.0,207.0,,22.0,0.0,276.0,,362.0,191.0,28.0,,,30.0,416.0,34.0,250.0,11.0,1.0,,902.0,3.0,277.0,44.0,21.0,,,226.0,40.0,1330.0,9.0,17.0,353.0,,7.0,50.0,55.0,3.0,3.0,4.0,1.0,7.0,1.0,3.0,3.0,13.0,31.0,10.0,7.0,34.0,1.0,30.0,23.0,163.0,7.0,1.0,24.0,0.2348,3.0,0.3846,6.0,3.0,,,10.0,3.0,9.0,,,,2.0,,,,,1.0,2.0,1.0,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,
60252,Andros Townsend,Midfielder,Everton,11,England,2021-22,91.0,2.4539,44.0,0.0,,31.0,,64.0,21.0,25.0,17.0,86.0,393.0,,,25.0,2.0,,1458.0,18.0,103.0,3.0,46.0,96.0,300.0,,1.0,24.8494,,4.0,30.0,73.0,53.0,,39.0,2.0,194.0,,131.0,80.0,21.0,,,14.0,238.0,27.0,169.0,7.0,0.0,,378.0,9.0,241.0,17.0,26.0,,,104.0,7.0,787.0,7.0,14.0,97.0,,3.0,22.0,25.0,17.0,5.0,16.0,1.0,45.0,2.0,4.0,28.0,29.0,26.0,22.0,68.0,41.0,6.0,10.0,14.0,105.0,6.0,2.0,4.0,2.2418,10.0,3.12,9.0,6.0,1.0,1.0,27.0,6.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,0.1861,1.0,2.0,,1.0,2.0,1.0,3.0,1.0,1.0,,,,,8.0,2.0,15.0,,2.0,25.0,,,,,,,
120250,André Gomes,Midfielder,Everton,11,Portugal,2021-22,79.0,0.24,25.0,0.0,,16.0,,49.0,14.0,9.0,7.0,63.0,276.0,,,17.0,,,618.0,9.0,44.0,1.0,15.0,36.0,200.0,,,14.7686,1.0,7.0,19.0,70.0,64.0,,8.0,0.0,123.0,,105.0,53.0,14.0,,,12.0,132.0,18.0,106.0,8.0,0.0,,265.0,2.0,108.0,4.0,12.0,,,56.0,13.0,412.0,,1.0,86.0,,3.0,14.0,10.0,3.0,7.0,7.0,,1.0,4.0,7.0,5.0,3.0,6.0,6.0,1.0,22.0,3.0,24.0,1.0,51.0,5.0,4.0,15.0,0.6702,4.0,0.9593,5.0,3.0,1.0,1.0,8.0,3.0,2.0,,,,3.0,,,,,1.0,1.0,,,,,3.0,,,,,,,1.0,,,,,1.0,,,,,,,
491556,Charlie Whitaker,Midfielder,Everton,11,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108823,Dele Alli,Midfielder,Everton,11,England,2021-22,105.0,0.4068,46.0,0.0,,21.0,,77.0,21.0,24.0,9.0,86.0,366.0,,,35.0,3.0,,988.0,19.0,72.0,2.0,32.0,56.0,270.0,,2.0,12.6358,,23.0,23.0,86.0,129.0,,18.0,1.0,177.0,,102.0,64.0,21.0,,,11.0,176.0,21.0,142.0,16.0,0.0,,344.0,4.0,172.0,10.0,17.0,,,53.0,10.0,624.0,9.0,4.0,106.0,,4.0,9.0,29.0,2.0,2.0,5.0,4.0,4.0,,12.0,2.0,9.0,22.0,24.0,4.0,49.0,2.0,21.0,12.0,82.0,4.0,,17.0,1.5779,3.0,1.0322,6.0,1.0,1.0,1.0,32.0,1.0,7.0,1.0,4.0,1.0,,1.0,,,,,,1.0,1.0,0.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,
180184,Donny van de Beek,Midfielder,Everton,11,Netherlands,2021-22,43.0,0.1727,30.0,0.0,,21.0,,38.0,15.0,12.0,5.0,44.0,275.0,,,15.0,1.0,,552.0,7.0,36.0,2.0,14.0,28.0,228.0,,,11.0761,1.0,5.0,14.0,36.0,66.0,,3.0,0.0,79.0,,89.0,42.0,15.0,,,10.0,131.0,12.0,64.0,8.0,0.0,,268.0,1.0,80.0,11.0,4.0,,,62.0,3.0,382.0,1.0,3.0,100.0,,1.0,6.0,13.0,,3.0,4.0,2.0,5.0,2.0,10.0,,5.0,8.0,10.0,6.0,19.0,2.0,9.0,8.0,58.0,2.0,2.0,7.0,1.0465,2.0,0.915,3.0,,,,11.0,,3.0,2.0,,2.0,,,,,,,,,1.0,0.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,
41823,Fabian Delph,Midfielder,Everton,11,England,2021-22,27.0,0.1203,18.0,0.0,,18.0,,33.0,11.0,8.0,8.0,48.0,306.0,,,9.0,,,666.0,4.0,34.0,1.0,12.0,29.0,230.0,,,6.1743,1.0,10.0,6.0,23.0,74.0,,6.0,0.0,61.0,,91.0,61.0,11.0,,,3.0,132.0,5.0,52.0,5.0,0.0,,303.0,,60.0,15.0,5.0,,,85.0,28.0,397.0,1.0,6.0,126.0,,2.0,15.0,8.0,,2.0,,2.0,1.0,2.0,3.0,,4.0,7.0,2.0,1.0,2.0,,8.0,14.0,56.0,6.0,2.0,8.0,0.0341,,,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491559,Isaac Price,Midfielder,Everton,11,Northern Ireland,2021-22,1.0,,,0.0,,,,1.0,1.0,,,1.0,2.0,,,,,,12.0,,,,1.0,,1.0,,,0.4476,,,1.0,1.0,,,,0.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,0.0,,2.0,,2.0,,,,,,,6.0,,,1.0,,0.0,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,0.1325,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160987,Jean-Philippe Gbamin,Midfielder,Everton,11,Cote d’Ivoire,2021-22,5.0,0.0032,2.0,0.0,,1.0,,5.0,3.0,1.0,1.0,6.0,22.0,,,1.0,,,66.0,,5.0,,1.0,4.0,16.0,,,0.9256,,1.0,2.0,5.0,7.0,,1.0,0.0,10.0,,6.0,4.0,3.0,,,,7.0,2.0,9.0,1.0,0.0,,21.0,,11.0,1.0,2.0,,,5.0,,35.0,,,9.0,,0.0,1.0,2.0,,,,,,,2.0,,,,1.0,,3.0,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173807,Tom Davies,Midfielder,Everton,11,England,2021-22,10.0,0.0528,9.0,0.0,,3.0,,16.0,6.0,8.0,2.0,21.0,81.0,,,5.0,,,232.0,2.0,11.0,,9.0,8.0,59.0,,1.0,6.7407,,8.0,9.0,8.0,19.0,,3.0,0.0,21.0,,34.0,9.0,6.0,,,2.0,31.0,9.0,16.0,3.0,0.0,,81.0,3.0,30.0,1.0,2.0,,,15.0,1.0,129.0,,2.0,29.0,,1.0,5.0,7.0,,3.0,3.0,1.0,,2.0,4.0,,,1.0,1.0,,2.0,1.0,4.0,2.0,13.0,1.0,2.0,,0.838,2.0,0.9756,1.0,1.0,,,9.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
461446,Tyler Onyango,Midfielder,Everton,11,England,2021-22,3.0,0.0001,2.0,0.0,,,,1.0,3.0,2.0,,1.0,2.0,,,3.0,,,27.0,2.0,1.0,,,,1.0,,,,,1.0,,1.0,1.0,,,0.0,4.0,,1.0,,3.0,,,,1.0,,1.0,1.0,0.0,,2.0,1.0,2.0,,,,,,,8.0,,,,,0.0,,1.0,,1.0,,,,,3.0,,,,1.0,,1.0,,,,,,,,0.0457,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
80179,Adam Forshaw,Midfielder,Leeds,2,England,2021-22,88.0,0.6573,64.0,0.0,,53.0,,108.0,22.0,37.0,17.0,136.0,826.0,,,22.0,2.0,,1529.0,11.0,91.0,4.0,34.0,80.0,637.0,,4.0,30.2896,3.0,12.0,41.0,77.0,250.0,,15.0,0.0,179.0,,243.0,119.0,22.0,,,30.0,307.0,37.0,157.0,11.0,0.0,,800.0,1.0,189.0,23.0,12.0,,,192.0,53.0,1043.0,5.0,10.0,383.0,,5.0,28.0,52.0,,4.0,10.0,6.0,5.0,3.0,5.0,,12.0,16.0,7.0,5.0,18.0,6.0,26.0,19.0,141.0,4.0,3.0,19.0,0.4892,4.0,0.3138,6.0,2.0,2.0,2.0,11.0,2.0,1.0,,2.0,0.0,1.0,,1.0,1.0,0.0077,,1.0,,2.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,
547701,Archie Gray,Midfielder,Leeds,2,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200617,Daniel James,Midfielder,Leeds,2,Wales,2021-22,154.0,1.6886,73.0,1.0,,26.0,,121.0,34.0,37.0,31.0,134.0,470.0,,,69.0,3.0,,2500.0,55.0,99.0,4.0,48.0,85.0,328.0,,3.0,40.2728,,11.0,49.0,99.0,116.0,,38.0,0.0,253.0,,130.0,86.0,34.0,,,11.0,239.0,45.0,184.0,14.0,1.0,,441.0,25.0,321.0,15.0,21.0,,,103.0,8.0,895.0,4.0,4.0,103.0,,7.0,13.0,29.0,6.0,15.0,39.0,2.0,59.0,6.0,3.0,6.0,23.0,19.0,33.0,59.0,58.0,21.0,31.0,8.0,121.0,12.0,6.0,17.0,6.0738,18.0,4.6185,11.0,3.0,10.0,10.0,125.0,3.0,1.0,4.0,15.0,3.0,8.0,2.0,,,,,4.0,1.0,2.0,1.0,,8.0,,,1.0,,,,,,,2.0,2.0,,2.0,,,,,,
492374,Jack Jenkins,Midfielder,Leeds,2,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155405,Kalvin Phillips,Midfielder,Leeds,2,England,2021-22,116.0,0.5616,65.0,0.0,,54.0,,105.0,20.0,30.0,18.0,171.0,948.0,,,46.0,3.0,,1595.0,29.0,97.0,2.0,40.0,80.0,708.0,,1.0,23.8751,7.0,18.0,25.0,87.0,272.0,,19.0,0.0,213.0,,292.0,180.0,20.0,,,29.0,329.0,23.0,167.0,17.0,0.0,,915.0,4.0,238.0,25.0,7.0,,,260.0,69.0,1241.0,5.0,16.0,452.0,,4.0,66.0,51.0,2.0,3.0,12.0,1.0,6.0,3.0,2.0,4.0,8.0,28.0,5.0,12.0,21.0,9.0,33.0,24.0,124.0,2.0,3.0,24.0,0.6673,3.0,0.4115,3.0,2.0,1.0,1.0,7.0,2.0,9.0,,,0.0,,,1.0,1.0,0.0052,,1.0,,2.0,0.0,,,,,,,,1.0,1.0,,3.0,,,4.0,,,,,,,
