playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goals,awayGoals,successfulCornersIntoBox,shotsBlockedInBox,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,secondGoalAssists,expectedGoalsFreekick,overruns,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,unsuccessfulLayoffs,homeGoals,penaltiesTaken,oboxTarget,headedGoals,iboxBlocked,penaltyGoals,goalKicks,lastPlayerTackle,gkSuccessfulDistribution,clearancesOffTheLine,catches,savesMadeFromOutsideBox,savesMadeCaught,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,foulWonPenalty,ownGoalScored,penaltyGoalsConceded,penaltiesConceded,setPiecesGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,redCards2ndYellow,otherGoals
532605,Andrey Santos,Midfielder,Chelsea,8,Brazil,2025-26,0.0,0.0,4.0,46.0,,0.8815,2.0,2.0,1.4489,37.0,9.0,3.0,65.0,27.0,,25.0,13.0,79.0,2.0,797.0,1.0,,14.0,31.0,1.0,,1.0,1255.0,1.0,17.0,75.0,2.0,24.0,61.0,704.0,20.0,,18.1396,8.0,3.0,18.0,18.0,29.0,259.0,22.0,1.0,121.0,16.0,201.0,48.0,27.0,18.0,3.0,354.0,16.0,2.0,5.0,90.0,14.0,775.0,7.0,1.0,101.0,19.0,2.0,6.0,248.0,13.0,20.0,14.0,89.0,987.0,,9.0,,8.0,364.0,7.0,2.0018,14.0,37.0,1.0,0.0,,2.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
616252,Charlie Holland,Midfielder,Chelsea,8,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244851,Cole Palmer,Midfielder,Chelsea,8,England,2025-26,0.0,0.0,5.0,106.0,5.0,2.4723,21.0,25.0,10.0579,25.0,43.0,7.0,99.0,26.0,1.0,24.0,24.0,117.0,29.0,820.0,2.0,13.0,2.0,4.0,2.0,5.0,4.0,1965.0,4.0,4.0,84.0,2.0,34.0,84.0,668.0,93.0,,33.2372,23.0,,12.0,33.0,102.0,159.0,37.0,2.0,190.0,11.0,205.0,83.0,26.0,13.0,45.0,470.0,31.0,31.0,80.0,186.0,,765.0,18.0,19.0,283.0,12.0,22.0,,255.0,13.0,15.0,35.0,201.0,1222.0,12.0,12.0,13.0,4.0,238.0,7.0,10.562,18.0,25.0,10.0,6.0,1.0,8.0,,10.0,6.0,6.0,2.0,,1.0,1.0,0.3797,2.0,4.0,11.0,1.0,4.0,6.0,11.0,,8.0,5.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,
491007,Dário Essugo,Midfielder,Chelsea,8,Portugal,2025-26,0.0,0.0,2.0,7.0,,0.0088,,,,6.0,,,4.0,3.0,,1.0,,4.0,,25.0,,,3.0,1.0,,,,26.0,,,10.0,,,9.0,21.0,1.0,,1.0129,,,1.0,1.0,7.0,8.0,1.0,0.0,17.0,,7.0,1.0,3.0,3.0,,12.0,1.0,,2.0,16.0,1.0,25.0,,,7.0,3.0,2.0,,7.0,3.0,,,3.0,39.0,,,,,9.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448047,Enzo Fernández,Midfielder,Chelsea,8,Argentina,2025-26,0.0,0.0,10.0,173.0,6.0,7.2524,20.0,31.0,12.3965,53.0,52.0,25.0,222.0,36.0,4.0,80.0,35.0,285.0,39.0,2040.0,1.0,12.0,1.0,52.0,5.0,16.0,13.0,3121.0,13.0,26.0,137.0,4.0,72.0,111.0,1660.0,102.0,,45.4688,64.0,6.0,28.0,46.0,147.0,696.0,45.0,1.0,310.0,36.0,561.0,140.0,36.0,31.0,35.0,1073.0,42.0,73.0,76.0,258.0,26.0,1951.0,21.0,23.0,497.0,22.0,13.0,2.0,397.0,36.0,21.0,95.0,386.0,2608.0,9.0,7.0,12.0,20.0,698.0,25.0,11.2851,63.0,64.0,10.0,5.0,9.0,8.0,9.0,,8.0,8.0,31.0,5.0,1.0,1.0,0.5063,1.0,55.0,8.0,3.0,5.0,2.0,8.0,1.0,8.0,2.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,
611912,Landon Emenalo,Midfielder,Chelsea,8,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486672,Moisés Caicedo,Midfielder,Chelsea,8,Ecuador,2025-26,1.0,1.0,11.0,137.0,2.0,2.3798,13.0,7.0,1.5427,87.0,14.0,12.0,134.0,33.0,1.0,57.0,32.0,170.0,5.0,2053.0,,10.0,1.0,44.0,5.0,2.0,2.0,2802.0,2.0,29.0,172.0,3.0,32.0,157.0,1818.0,16.0,,42.9966,17.0,2.0,28.0,46.0,108.0,621.0,55.0,0.0,309.0,18.0,460.0,177.0,33.0,41.0,13.0,970.0,43.0,5.0,32.0,265.0,15.0,2012.0,7.0,9.0,239.0,46.0,15.0,15.0,660.0,54.0,59.0,65.0,312.0,2496.0,6.0,5.0,10.0,12.0,915.0,37.0,1.4359,36.0,49.0,3.0,2.0,,3.0,3.0,,,,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,2.0,,3.0,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
465920,Mykhailo Mudryk,Midfielder,Chelsea,8,Ukraine,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597983,Ollie Harrison,Midfielder,Chelsea,8,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611921,Reggie Walsh,Midfielder,Chelsea,8,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514356,Roméo Lavia,Midfielder,Chelsea,8,Belgium,2025-26,0.0,0.0,0.0,16.0,,0.5366,1.0,,,8.0,2.0,2.0,19.0,12.0,,12.0,4.0,21.0,1.0,284.0,,1.0,8.0,4.0,,,,377.0,,1.0,22.0,,8.0,19.0,251.0,3.0,,10.0366,1.0,1.0,4.0,10.0,15.0,92.0,8.0,0.0,38.0,5.0,66.0,20.0,12.0,1.0,2.0,142.0,10.0,1.0,8.0,34.0,3.0,277.0,2.0,1.0,39.0,7.0,3.0,,81.0,8.0,5.0,12.0,45.0,347.0,,4.0,1.0,,121.0,2.0,0.2049,2.0,8.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
496221,Adam Wharton,Midfielder,C Palace,31,England,2025-26,0.0,1.0,4.0,148.0,12.0,7.376,15.0,6.0,0.411,70.0,17.0,21.0,182.0,34.0,5.0,33.0,29.0,255.0,22.0,1232.0,,14.0,5.0,55.0,4.0,28.0,4.0,2562.0,4.0,31.0,140.0,4.0,38.0,116.0,909.0,29.0,,43.1997,39.0,7.0,42.0,43.0,117.0,226.0,31.0,0.0,288.0,23.0,454.0,165.0,34.0,33.0,14.0,587.0,39.0,61.0,41.0,233.0,24.0,1197.0,11.0,5.0,398.0,37.0,15.0,3.0,424.0,35.0,27.0,68.0,128.0,1700.0,,14.0,14.0,29.0,418.0,25.0,1.5212,73.0,60.0,1.0,1.0,16.0,1.0,,1.0,,,26.0,2.0,2.0,,,1.0,43.0,1.0,2.0,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,1.0,
438464,Cheick Doucouré,Midfielder,C Palace,31,Mali,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660392,Christantus Uche,Midfielder,C Palace,31,Nigeria,2025-26,0.0,0.0,0.0,32.0,,0.0255,2.0,2.0,0.3556,1.0,4.0,,22.0,14.0,,2.0,,24.0,6.0,59.0,3.0,,14.0,21.0,,,2.0,159.0,2.0,13.0,16.0,1.0,4.0,8.0,34.0,16.0,,4.495,,,3.0,4.0,19.0,16.0,7.0,0.0,48.0,1.0,20.0,9.0,14.0,,4.0,25.0,3.0,6.0,11.0,27.0,8.0,58.0,2.0,2.0,52.0,1.0,,,9.0,4.0,,1.0,14.0,113.0,,,,1.0,10.0,2.0,0.492,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
209400,Daichi Kamada,Midfielder,C Palace,31,Japan,2025-26,0.0,0.0,3.0,95.0,6.0,3.2418,7.0,4.0,1.0723,63.0,12.0,9.0,106.0,28.0,,26.0,22.0,132.0,8.0,825.0,1.0,4.0,6.0,29.0,1.0,11.0,2.0,1908.0,2.0,15.0,116.0,1.0,28.0,102.0,662.0,37.0,,29.0155,20.0,3.0,23.0,28.0,80.0,235.0,28.0,0.0,211.0,18.0,259.0,108.0,28.0,26.0,12.0,373.0,27.0,31.0,28.0,182.0,14.0,806.0,8.0,8.0,234.0,37.0,12.0,1.0,158.0,30.0,14.0,31.0,173.0,1154.0,1.0,14.0,4.0,12.0,331.0,20.0,1.6516,26.0,35.0,,,3.0,3.0,,,,,16.0,,1.0,,,1.0,22.0,2.0,,,,2.0,,3.0,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,
152551,Jefferson Lerma,Midfielder,C Palace,31,Colombia,2025-26,0.0,0.0,7.0,102.0,5.0,1.4782,5.0,7.0,1.0502,29.0,14.0,2.0,125.0,31.0,2.0,12.0,18.0,179.0,7.0,871.0,,3.0,13.0,113.0,6.0,5.0,6.0,1724.0,6.0,48.0,122.0,2.0,17.0,57.0,648.0,51.0,35.0,25.1711,11.0,3.0,61.0,25.0,54.0,205.0,25.0,0.0,224.0,4.0,302.0,102.0,31.0,13.0,4.0,323.0,23.0,7.0,13.0,111.0,65.0,862.0,7.0,10.0,251.0,16.0,3.0,4.0,245.0,25.0,25.0,44.0,119.0,1193.0,27.0,3.0,3.0,28.0,374.0,14.0,1.8216,54.0,49.0,,,,2.0,,,,,,1.0,,1.0,,1.0,,1.0,3.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,
489706,Justin Devenny,Midfielder,C Palace,31,Northern Ireland,2025-26,0.0,0.0,0.0,72.0,2.0,0.3848,4.0,4.0,0.9673,25.0,9.0,2.0,49.0,21.0,,5.0,7.0,68.0,15.0,253.0,1.0,2.0,14.0,30.0,1.0,2.0,3.0,788.0,3.0,22.0,46.0,2.0,23.0,38.0,176.0,32.0,3.0,14.4026,7.0,1.0,12.0,15.0,50.0,32.0,10.0,0.0,118.0,12.0,73.0,34.0,21.0,14.0,11.0,109.0,13.0,16.0,22.0,88.0,8.0,245.0,5.0,3.0,144.0,11.0,3.0,,81.0,11.0,1.0,9.0,67.0,453.0,23.0,4.0,2.0,6.0,76.0,4.0,2.6207,19.0,16.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,0.0589,,1.0,,3.0,0.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
530318,Kaden Rodney,Midfielder,C Palace,31,England,2025-26,0.0,0.0,0.0,2.0,,0.0003,,,,,,,1.0,1.0,,,,2.0,,5.0,,,1.0,1.0,,,,3.0,,1.0,,,,,3.0,,,0.6574,,,,,1.0,2.0,,0.0,2.0,,2.0,,1.0,,,1.0,,,,1.0,,5.0,,,2.0,,,,1.0,1.0,,,,5.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590014,Rio Cardines,Midfielder,C Palace,31,Trinidad & Tobago,2025-26,0.0,0.0,0.0,6.0,2.0,0.1553,,,,1.0,1.0,,6.0,1.0,,,1.0,8.0,1.0,33.0,,,,,,2.0,,90.0,,,4.0,,2.0,4.0,24.0,1.0,5.0,1.7106,2.0,,2.0,2.0,6.0,10.0,1.0,0.0,10.0,1.0,11.0,4.0,1.0,,2.0,16.0,2.0,1.0,3.0,10.0,,33.0,1.0,,18.0,1.0,2.0,,4.0,,,1.0,8.0,58.0,3.0,,,,11.0,,0.016,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108413,Will Hughes,Midfielder,C Palace,31,England,2025-26,0.0,0.0,7.0,81.0,2.0,1.8948,7.0,,,27.0,10.0,,96.0,31.0,,17.0,19.0,127.0,14.0,678.0,,3.0,12.0,41.0,2.0,12.0,,1568.0,,24.0,79.0,1.0,29.0,62.0,527.0,28.0,,21.2136,21.0,7.0,28.0,18.0,57.0,155.0,25.0,0.0,160.0,11.0,258.0,66.0,31.0,12.0,7.0,346.0,17.0,33.0,21.0,119.0,17.0,657.0,10.0,4.0,194.0,15.0,11.0,8.0,182.0,23.0,15.0,24.0,83.0,946.0,1.0,11.0,3.0,18.0,217.0,14.0,1.0906,31.0,35.0,,,10.0,4.0,,,,,11.0,,2.0,,,1.0,23.0,,,,,,,4.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,
488024,Yéremy Pino,Midfielder,C Palace,31,Spain,2025-26,0.0,0.0,4.0,157.0,4.0,6.1054,21.0,11.0,4.1706,36.0,24.0,19.0,176.0,34.0,2.0,48.0,26.0,211.0,27.0,831.0,10.0,7.0,8.0,61.0,1.0,16.0,5.0,2091.0,5.0,39.0,100.0,3.0,54.0,78.0,582.0,84.0,,30.0045,46.0,4.0,21.0,28.0,118.0,260.0,24.0,0.0,257.0,28.0,249.0,101.0,34.0,16.0,26.0,387.0,25.0,63.0,60.0,196.0,22.0,755.0,13.0,16.0,389.0,20.0,18.0,1.0,111.0,30.0,9.0,38.0,211.0,1259.0,2.0,22.0,7.0,5.0,249.0,19.0,4.5122,35.0,42.0,2.0,2.0,10.0,14.0,2.0,,4.0,4.0,30.0,2.0,2.0,,0.26,1.0,41.0,4.0,2.0,0.0,,4.0,,14.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
499300,Adam Aznou,Midfielder,Everton,11,Morocco,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547801,Callum Bates,Midfielder,Everton,11,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502697,Charly Alcaraz,Midfielder,Everton,11,Argentina,2025-26,0.0,0.0,4.0,56.0,2.0,0.5431,8.0,5.0,0.5682,14.0,12.0,2.0,50.0,20.0,1.0,18.0,6.0,56.0,3.0,307.0,1.0,3.0,14.0,31.0,,3.0,5.0,685.0,5.0,17.0,46.0,1.0,16.0,32.0,239.0,28.0,,9.4735,9.0,,7.0,10.0,39.0,94.0,12.0,0.0,102.0,8.0,63.0,43.0,20.0,5.0,8.0,156.0,9.0,3.0,17.0,71.0,14.0,297.0,7.0,6.0,107.0,9.0,7.0,3.0,73.0,10.0,3.0,12.0,77.0,452.0,,6.0,3.0,3.0,98.0,4.0,1.2412,6.0,13.0,,,1.0,5.0,,,,,,1.0,,,,,4.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
433154,Dwight McNeil,Midfielder,Everton,11,England,2025-26,0.0,0.0,1.0,59.0,5.0,1.9201,12.0,5.0,1.2814,23.0,12.0,4.0,47.0,22.0,1.0,9.0,14.0,60.0,23.0,324.0,2.0,6.0,8.0,18.0,3.0,10.0,2.0,1168.0,2.0,11.0,44.0,2.0,37.0,37.0,257.0,23.0,,15.9257,14.0,,13.0,9.0,48.0,32.0,7.0,0.0,103.0,20.0,82.0,62.0,22.0,6.0,6.0,160.0,7.0,32.0,25.0,85.0,7.0,321.0,7.0,5.0,149.0,17.0,7.0,3.0,112.0,11.0,10.0,7.0,98.0,555.0,1.0,11.0,6.0,7.0,114.0,7.0,1.3892,13.0,17.0,,,3.0,6.0,,,,,5.0,1.0,,,,,9.0,3.0,3.0,,,3.0,,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
609873,Harrison Armstrong,Midfielder,Everton,11,England,2025-26,0.0,0.0,0.0,29.0,,0.2102,1.0,2.0,0.8139,13.0,4.0,1.0,37.0,13.0,,6.0,6.0,40.0,2.0,206.0,2.0,,7.0,13.0,1.0,,2.0,528.0,2.0,7.0,34.0,2.0,7.0,28.0,161.0,11.0,,11.1373,4.0,,8.0,11.0,22.0,58.0,14.0,0.0,63.0,4.0,52.0,25.0,13.0,3.0,6.0,113.0,9.0,2.0,14.0,50.0,6.0,206.0,2.0,1.0,69.0,10.0,1.0,1.0,43.0,6.0,4.0,5.0,53.0,291.0,,5.0,,2.0,53.0,3.0,0.7874,3.0,5.0,,,,1.0,,,,,1.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
80801,Idrissa Gueye,Midfielder,Everton,11,Senegal,2025-26,1.0,1.0,1.0,74.0,4.0,1.7728,11.0,7.0,1.3721,43.0,18.0,4.0,111.0,25.0,3.0,23.0,25.0,135.0,15.0,1065.0,,7.0,,25.0,4.0,4.0,2.0,2101.0,2.0,12.0,94.0,2.0,43.0,81.0,910.0,34.0,,28.0673,10.0,1.0,24.0,26.0,62.0,260.0,31.0,1.0,168.0,23.0,339.0,114.0,25.0,23.0,14.0,545.0,24.0,15.0,23.0,143.0,13.0,1053.0,11.0,6.0,205.0,20.0,7.0,7.0,313.0,21.0,28.0,20.0,153.0,1364.0,4.0,8.0,7.0,10.0,389.0,13.0,1.9993,24.0,45.0,2.0,1.0,,4.0,2.0,,,,,2.0,1.0,,,,,3.0,1.0,1.0,,3.0,,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
114283,Jack Grealish,Midfielder,Everton,11,England,2025-26,0.0,1.0,3.0,104.0,10.0,3.5689,12.0,8.0,2.2324,21.0,14.0,6.0,77.0,20.0,6.0,13.0,18.0,91.0,29.0,573.0,,3.0,2.0,23.0,4.0,10.0,5.0,1631.0,5.0,19.0,106.0,2.0,39.0,102.0,464.0,105.0,2.0,25.7288,32.0,,11.0,23.0,85.0,235.0,58.0,2.0,210.0,11.0,138.0,87.0,20.0,6.0,34.0,357.0,21.0,29.0,64.0,187.0,4.0,566.0,6.0,14.0,227.0,15.0,23.0,6.0,41.0,13.0,12.0,18.0,159.0,932.0,8.0,6.0,3.0,6.0,135.0,9.0,2.1457,14.0,22.0,2.0,1.0,,9.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,2.0,2.0,1.0,,1.0,,1.0,,9.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,
232928,James Garner,Midfielder,Everton,11,England,2025-26,0.0,0.0,12.0,132.0,18.0,5.9537,11.0,14.0,1.3219,120.0,34.0,10.0,158.0,38.0,7.0,21.0,38.0,229.0,56.0,1793.0,,8.0,,47.0,11.0,53.0,5.0,3414.0,5.0,17.0,209.0,4.0,95.0,179.0,1504.0,27.0,21.0,52.7697,49.0,4.0,85.0,50.0,115.0,447.0,42.0,1.0,341.0,51.0,582.0,184.0,38.0,49.0,16.0,954.0,46.0,154.0,31.0,294.0,30.0,1664.0,20.0,23.0,479.0,71.0,18.0,10.0,467.0,39.0,59.0,60.0,297.0,2654.0,62.0,1.0,8.0,38.0,663.0,27.0,2.0329,71.0,78.0,2.0,1.0,22.0,3.0,2.0,,11.0,11.0,76.0,1.0,1.0,,0.4097,3.0,110.0,7.0,1.0,1.0,,7.0,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
215413,Kiernan Dewsbury-Hall,Midfielder,Everton,11,England,2025-26,0.0,0.0,6.0,144.0,10.0,5.382,11.0,15.0,4.8244,52.0,28.0,9.0,136.0,31.0,4.0,39.0,30.0,180.0,42.0,1026.0,2.0,2.0,1.0,46.0,5.0,21.0,4.0,2635.0,4.0,25.0,147.0,2.0,53.0,126.0,823.0,84.0,,39.6388,33.0,2.0,28.0,39.0,119.0,246.0,48.0,2.0,291.0,30.0,253.0,134.0,31.0,27.0,23.0,607.0,37.0,91.0,72.0,245.0,21.0,993.0,13.0,16.0,398.0,25.0,27.0,4.0,300.0,32.0,12.0,23.0,227.0,1580.0,7.0,12.0,2.0,24.0,260.0,14.0,4.3146,44.0,37.0,8.0,5.0,7.0,9.0,2.0,6.0,,,33.0,1.0,4.0,,,3.0,43.0,3.0,,3.0,,3.0,,9.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,
630668,Malik Olayiwola,Midfielder,Everton,11,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513466,Merlin Röhl,Midfielder,Everton,11,Germany,2025-26,0.0,0.0,0.0,72.0,3.0,0.3219,4.0,1.0,0.2645,25.0,7.0,,35.0,16.0,,4.0,6.0,38.0,2.0,169.0,2.0,2.0,10.0,38.0,2.0,3.0,,677.0,,23.0,50.0,,14.0,35.0,128.0,20.0,1.0,14.4203,6.0,,9.0,13.0,49.0,30.0,7.0,0.0,122.0,6.0,33.0,28.0,16.0,13.0,8.0,76.0,13.0,2.0,23.0,84.0,15.0,169.0,6.0,2.0,81.0,12.0,3.0,2.0,56.0,20.0,4.0,3.0,50.0,312.0,2.0,4.0,2.0,3.0,58.0,8.0,0.7845,3.0,13.0,1.0,0.0,,2.0,,1.0,,,,1.0,,,,,,,3.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
490094,Tim Iroegbunam,Midfielder,Everton,11,England,2025-26,0.0,0.0,9.0,104.0,,0.7061,4.0,1.0,0.1338,68.0,8.0,1.0,83.0,29.0,2.0,4.0,17.0,91.0,3.0,490.0,,3.0,12.0,38.0,3.0,,1.0,1485.0,1.0,16.0,125.0,1.0,21.0,103.0,390.0,24.0,,20.4374,6.0,1.0,9.0,18.0,88.0,126.0,20.0,0.0,229.0,15.0,125.0,78.0,29.0,23.0,25.0,240.0,17.0,3.0,53.0,191.0,22.0,490.0,7.0,1.0,173.0,45.0,15.0,12.0,171.0,29.0,22.0,9.0,68.0,794.0,,11.0,3.0,3.0,159.0,18.0,0.6036,8.0,23.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
496661,Tyler Dibling,Midfielder,Everton,11,England,2025-26,0.0,0.0,2.0,46.0,1.0,0.1552,3.0,,,7.0,1.0,,13.0,14.0,,6.0,4.0,14.0,6.0,102.0,,,10.0,7.0,1.0,1.0,,350.0,,5.0,33.0,,6.0,31.0,85.0,11.0,,4.7917,4.0,2.0,4.0,2.0,41.0,6.0,11.0,0.0,79.0,5.0,14.0,22.0,14.0,4.0,14.0,51.0,2.0,6.0,24.0,72.0,2.0,102.0,1.0,1.0,59.0,3.0,13.0,1.0,41.0,11.0,6.0,3.0,41.0,207.0,,3.0,,1.0,38.0,6.0,0.1993,1.0,3.0,,,,3.0,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
209289,Emile Smith Rowe,Midfielder,Fulham,54,England,2025-26,0.0,0.0,1.0,73.0,1.0,1.1074,11.0,11.0,4.3783,35.0,25.0,,77.0,37.0,,55.0,22.0,82.0,12.0,920.0,3.0,3.0,15.0,20.0,,1.0,6.0,1928.0,6.0,13.0,72.0,3.0,25.0,65.0,829.0,76.0,,23.8903,18.0,2.0,18.0,27.0,60.0,229.0,17.0,0.0,145.0,15.0,189.0,71.0,37.0,14.0,15.0,512.0,24.0,12.0,46.0,125.0,7.0,913.0,14.0,16.0,185.0,21.0,14.0,1.0,224.0,10.0,22.0,9.0,278.0,1223.0,3.0,21.0,3.0,3.0,327.0,3.0,4.7699,5.0,25.0,3.0,1.0,,8.0,2.0,,,,,1.0,1.0,,,,,2.0,3.0,2.0,,2.0,1.0,8.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
153366,Harrison Reed,Midfielder,Fulham,54,England,2025-26,0.0,0.0,0.0,7.0,1.0,0.4648,1.0,1.0,0.7632,,1.0,,2.0,7.0,,,1.0,3.0,,43.0,,1.0,6.0,3.0,,3.0,,90.0,,2.0,2.0,,1.0,1.0,37.0,1.0,,4.1773,3.0,,1.0,4.0,5.0,11.0,1.0,0.0,9.0,1.0,11.0,5.0,7.0,,,21.0,4.0,1.0,,6.0,1.0,37.0,,,6.0,,,,11.0,2.0,,3.0,10.0,54.0,,1.0,1.0,,22.0,1.0,0.1259,1.0,,1.0,0.0,2.0,,1.0,,,,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
