playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCornersIntoBox,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,setPiecesGoals,penaltyGoalsConceded,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,foulWonPenalty,penaltiesTaken,headedGoals,lastPlayerTackle,redCards2ndYellow,penaltiesConceded,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,clearancesOffTheLine,ownGoalScored,penaltyGoals,penaltiesSaved,savesFromPenalty,otherGoals
84583,Philippe Coutinho,Midfielder,Liverpool,14,Brazil,2014-15,253.0,3.0,5.9277,0.0,39.0,34.0,9.0,6.8881,61.0,64.0,38.0,276.0,35.0,5.0,55.0,32.0,317.0,19.0,1601.0,5.0,7.0,2.0,27.0,3.0,68.0,43.0,7.0,19.0,21.0,10.0,2799.0,10.0,2.0,37.0,222.0,11.0,81.0,216.0,1220.0,93.0,36.3678,54.0,2.0,13.0,43.0,12.0,216.0,433.0,48.0,2.0,475.0,45.0,3.0,598.0,184.0,35.0,19.0,5.0,12.0,,74.0,980.0,32.0,68.0,135.0,12.0,432.0,6.0,0.0,1556.0,30.0,30.0,618.0,49.0,109.0,2.0,297.0,26.0,17.0,64.0,273.0,2368.0,12.0,11.0,2.0,27.0,4.0,325.0,13.0,2.0,4.5286,3.0,41.0,28.0,,19.0,1.0,43.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,Steven Gerrard,Midfielder,Liverpool,14,England,2014-15,86.0,5.0,3.1632,1.0,13.0,21.0,1.0,10.7205,50.0,41.0,4.0,148.0,29.0,1.0,46.0,25.0,230.0,9.0,1531.0,9.0,1.0,4.0,11.0,4.0,53.0,43.0,5.0,9.0,29.0,3.0,2236.0,3.0,2.0,24.0,95.0,8.0,38.0,76.0,1147.0,34.0,29.2928,51.0,5.0,53.0,39.0,2.0,62.0,447.0,22.0,2.0,181.0,23.0,5.0,503.0,152.0,29.0,9.0,7.0,13.0,,5.0,652.0,31.0,75.0,24.0,2.0,138.0,19.0,1.0,1466.0,20.0,18.0,351.0,37.0,5.0,8.0,396.0,11.0,23.0,154.0,185.0,1944.0,2.0,4.0,,11.0,20.0,678.0,9.0,,7.2005,7.0,82.0,37.0,,22.0,,27.0,1.0,1.0,11.0,11.0,0.8888,,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,4.0,,,
20664,David Silva,Midfielder,Man City,43,Spain,2014-15,206.0,4.0,9.5686,0.0,21.0,27.0,4.0,10.5643,46.0,45.0,39.0,288.0,32.0,7.0,92.0,32.0,307.0,23.0,2146.0,12.0,2.0,4.0,9.0,,30.0,42.0,5.0,3.0,14.0,12.0,2659.0,12.0,3.0,25.0,159.0,6.0,74.0,142.0,1795.0,209.0,32.0213,86.0,1.0,8.0,32.0,12.0,181.0,554.0,45.0,3.0,365.0,28.0,8.0,682.0,188.0,32.0,3.0,1.0,10.0,11.0,18.0,1414.0,26.0,48.0,92.0,12.0,323.0,17.0,0.0,2116.0,18.0,24.0,507.0,36.0,51.0,3.0,511.0,37.0,21.0,44.0,399.0,2673.0,8.0,15.0,,9.0,3.0,439.0,28.0,2.0,8.3329,8.0,19.0,26.0,2.0,8.0,,20.0,,3.0,4.0,4.0,0.362,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
27789,Fernandinho,Midfielder,Man City,43,Brazil,2014-15,203.0,2.0,3.3204,0.0,6.0,8.0,1.0,2.7386,94.0,17.0,13.0,166.0,33.0,3.0,9.0,25.0,200.0,4.0,1734.0,3.0,,1.0,1.0,8.0,,77.0,5.0,2.0,2.0,3.0,2273.0,3.0,2.0,34.0,195.0,6.0,56.0,152.0,1484.0,36.0,31.7209,27.0,1.0,48.0,33.0,5.0,169.0,469.0,23.0,1.0,398.0,34.0,2.0,609.0,202.0,33.0,2.0,2.0,23.0,,5.0,1005.0,27.0,4.0,42.0,5.0,321.0,43.0,0.0,1710.0,9.0,7.0,268.0,71.0,35.0,6.0,475.0,61.0,60.0,50.0,181.0,2154.0,3.0,13.0,,1.0,8.0,531.0,38.0,2.0,2.3147,7.0,34.0,45.0,1.0,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
52538,Fernando,Midfielder,Man City,43,Brazil,2014-15,121.0,2.0,0.901,0.0,4.0,2.0,,1.5203,35.0,6.0,1.0,84.0,25.0,2.0,9.0,22.0,106.0,,1191.0,2.0,,1.0,4.0,3.0,,78.0,9.0,,2.0,,1880.0,,,39.0,91.0,1.0,27.0,52.0,1035.0,14.0,17.1177,11.0,5.0,46.0,17.0,,82.0,404.0,9.0,0.0,212.0,22.0,1.0,288.0,126.0,25.0,,2.0,7.0,,1.0,638.0,16.0,,18.0,,134.0,39.0,0.0,1181.0,4.0,,134.0,28.0,8.0,11.0,400.0,28.0,40.0,50.0,99.0,1429.0,3.0,5.0,,4.0,8.0,449.0,16.0,,1.7211,6.0,22.0,47.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,Frank Lampard,Midfielder,Man City,43,England,2014-15,45.0,,1.2071,0.0,10.0,13.0,,3.9004,25.0,22.0,5.0,90.0,32.0,1.0,30.0,10.0,104.0,4.0,699.0,6.0,,3.0,7.0,22.0,,12.0,,1.0,,6.0,989.0,6.0,1.0,6.0,50.0,1.0,29.0,44.0,569.0,42.0,9.6849,14.0,,5.0,7.0,3.0,39.0,205.0,10.0,3.0,95.0,11.0,3.0,198.0,56.0,32.0,1.0,3.0,10.0,2.0,3.0,377.0,6.0,4.0,20.0,3.0,83.0,6.0,0.0,683.0,9.0,3.0,144.0,15.0,9.0,3.0,167.0,7.0,12.0,26.0,129.0,857.0,1.0,10.0,,7.0,1.0,218.0,6.0,,3.3094,1.0,14.0,25.0,2.0,,,,,1.0,2.0,2.0,0.1366,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
15157,James Milner,Midfielder,Man City,43,England,2014-15,188.0,15.0,4.1307,0.0,12.0,11.0,7.0,4.8227,54.0,27.0,8.0,177.0,32.0,7.0,34.0,18.0,207.0,69.0,1008.0,5.0,7.0,2.0,7.0,14.0,57.0,107.0,3.0,2.0,26.0,4.0,1742.0,4.0,,68.0,136.0,3.0,59.0,97.0,768.0,133.0,21.2731,45.0,3.0,13.0,19.0,5.0,120.0,268.0,27.0,1.0,324.0,30.0,3.0,300.0,117.0,32.0,2.0,4.0,9.0,,11.0,604.0,16.0,100.0,61.0,5.0,217.0,39.0,0.0,973.0,16.0,32.0,412.0,45.0,19.0,4.0,215.0,28.0,23.0,33.0,225.0,1482.0,12.0,7.0,1.0,7.0,10.0,223.0,17.0,4.0,5.116,6.0,30.0,32.0,1.0,12.0,1.0,29.0,1.0,2.0,1.0,1.0,0.0766,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
114323,José Pozo,Midfielder,Man City,43,Spain,2014-15,13.0,,0.2322,0.0,1.0,2.0,,0.4936,,2.0,,1.0,3.0,,2.0,1.0,1.0,1.0,21.0,,4.0,,,2.0,,5.0,,1.0,,1.0,137.0,1.0,1.0,5.0,2.0,,2.0,2.0,20.0,3.0,0.0806,2.0,,,,1.0,8.0,4.0,2.0,0.0,15.0,2.0,,2.0,4.0,3.0,1.0,,,,1.0,16.0,,1.0,5.0,1.0,10.0,,0.0,20.0,,2.0,11.0,,,,5.0,2.0,,,10.0,40.0,1.0,2.0,,,,4.0,,1.0,0.4871,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28554,Samir Nasri,Midfielder,Man City,43,France,2014-15,99.0,2.0,3.6928,0.0,18.0,10.0,6.0,2.0799,22.0,16.0,8.0,115.0,24.0,6.0,35.0,18.0,121.0,23.0,1229.0,2.0,9.0,1.0,4.0,6.0,65.0,11.0,2.0,4.0,18.0,4.0,1578.0,4.0,3.0,11.0,57.0,2.0,43.0,57.0,1094.0,85.0,16.0312,46.0,,2.0,17.0,14.0,88.0,380.0,8.0,0.0,156.0,16.0,1.0,309.0,77.0,24.0,4.0,1.0,3.0,1.0,4.0,912.0,15.0,65.0,59.0,14.0,145.0,,0.0,1200.0,6.0,14.0,266.0,19.0,27.0,,318.0,12.0,8.0,14.0,222.0,1555.0,28.0,15.0,,4.0,2.0,214.0,12.0,,2.2249,5.0,6.0,22.0,2.0,16.0,,39.0,,1.0,2.0,2.0,0.1627,,,,,,,,,,,,,,,,,,,,,,,,,,
14664,Yaya Touré,Midfielder,Man City,43,Cote d’Ivoire,2014-15,138.0,3.0,3.843,0.0,25.0,27.0,7.0,7.511,29.0,64.0,19.0,212.0,29.0,1.0,55.0,27.0,268.0,3.0,2412.0,10.0,,6.0,13.0,2.0,,68.0,10.0,9.0,3.0,8.0,2355.0,8.0,,31.0,134.0,5.0,33.0,97.0,2032.0,85.0,23.7083,32.0,,22.0,24.0,12.0,107.0,682.0,18.0,6.0,272.0,13.0,4.0,730.0,170.0,29.0,9.0,7.0,6.0,3.0,10.0,1447.0,19.0,3.0,48.0,12.0,204.0,37.0,0.0,2358.0,37.0,17.0,365.0,23.0,51.0,5.0,757.0,33.0,16.0,112.0,243.0,2777.0,3.0,5.0,3.0,13.0,7.0,700.0,18.0,2.0,6.7998,5.0,56.0,53.0,5.0,,,,,2.0,6.0,6.0,0.4694,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,
154976,Adnan Januzaj,Midfielder,Man Utd,1,Belgium,2014-15,80.0,7.0,0.7782,0.0,7.0,5.0,12.0,1.2003,11.0,18.0,1.0,50.0,18.0,,7.0,7.0,58.0,33.0,320.0,,1.0,,3.0,11.0,5.0,23.0,,1.0,7.0,4.0,850.0,4.0,1.0,14.0,64.0,2.0,20.0,55.0,251.0,43.0,12.301,15.0,,8.0,10.0,4.0,66.0,68.0,23.0,0.0,144.0,7.0,,73.0,43.0,18.0,1.0,,2.0,,32.0,205.0,8.0,34.0,50.0,4.0,121.0,9.0,0.0,312.0,13.0,15.0,181.0,9.0,21.0,1.0,92.0,13.0,8.0,11.0,87.0,567.0,6.0,3.0,,3.0,,64.0,5.0,,1.3408,0.0,8.0,6.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59846,Ander Herrera,Midfielder,Man Utd,1,Spain,2014-15,101.0,9.0,2.5722,0.0,13.0,7.0,3.0,2.0107,73.0,24.0,14.0,131.0,26.0,4.0,67.0,19.0,168.0,8.0,1554.0,6.0,2.0,2.0,9.0,7.0,,24.0,5.0,,9.0,1.0,1868.0,1.0,,12.0,150.0,4.0,47.0,138.0,1308.0,40.0,20.0037,22.0,3.0,22.0,23.0,4.0,89.0,542.0,39.0,0.0,251.0,25.0,4.0,336.0,132.0,26.0,,4.0,28.0,2.0,8.0,876.0,19.0,8.0,33.0,4.0,227.0,12.0,0.0,1537.0,17.0,10.0,233.0,45.0,26.0,8.0,407.0,30.0,51.0,78.0,269.0,1929.0,5.0,5.0,,9.0,14.0,519.0,22.0,,2.0433,6.0,37.0,34.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
156689,Andreas Pereira,Midfielder,Man Utd,1,Brazil,2014-15,4.0,,,0.0,,,,,1.0,,,2.0,1.0,,,,3.0,,6.0,,,,,1.0,,,,,,,13.0,,,,2.0,,,2.0,3.0,,0.2529,,,,,,4.0,,,0.0,6.0,,,1.0,2.0,1.0,,,,,1.0,,,,2.0,,6.0,,0.0,6.0,,,5.0,1.0,1.0,,5.0,1.0,1.0,,,13.0,,,,,1.0,3.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109322,Jesse Lingard,Midfielder,Man Utd,1,England,2014-15,1.0,,0.0052,0.0,,,,,1.0,,,4.0,1.0,,1.0,1.0,4.0,3.0,13.0,,,,,,,,,,,,24.0,,,,2.0,,3.0,2.0,9.0,,0.3196,,,,,,1.0,,1.0,0.0,3.0,1.0,,3.0,1.0,1.0,,,,,,8.0,,3.0,,,3.0,,0.0,13.0,,,8.0,1.0,,,5.0,1.0,1.0,,5.0,29.0,7.0,1.0,,,,1.0,1.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43670,Juan Mata,Midfielder,Man Utd,1,Spain,2014-15,131.0,10.0,4.5033,0.0,8.0,12.0,4.0,6.6349,29.0,25.0,12.0,125.0,33.0,4.0,115.0,27.0,153.0,36.0,1451.0,9.0,6.0,4.0,4.0,6.0,49.0,9.0,3.0,2.0,24.0,1.0,2307.0,1.0,1.0,7.0,87.0,4.0,35.0,85.0,1191.0,69.0,26.694,47.0,1.0,5.0,25.0,4.0,124.0,326.0,36.0,4.0,218.0,13.0,5.0,256.0,136.0,33.0,2.0,1.0,5.0,7.0,16.0,886.0,21.0,83.0,56.0,4.0,209.0,2.0,0.0,1425.0,13.0,6.0,327.0,24.0,21.0,1.0,522.0,27.0,23.0,107.0,347.0,1832.0,9.0,12.0,2.0,4.0,5.0,436.0,18.0,2.0,6.591,2.0,28.0,20.0,1.0,12.0,,30.0,1.0,2.0,6.0,6.0,0.4193,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
41184,Marouane Fellaini,Midfielder,Man Utd,1,Belgium,2014-15,204.0,5.0,1.971,1.0,6.0,17.0,2.0,4.5933,57.0,30.0,,156.0,27.0,,54.0,19.0,170.0,9.0,1114.0,6.0,14.0,3.0,3.0,8.0,,187.0,3.0,1.0,5.0,10.0,1830.0,10.0,3.0,76.0,209.0,3.0,32.0,98.0,915.0,88.0,21.1321,21.0,,55.0,17.0,3.0,128.0,301.0,30.0,3.0,413.0,9.0,3.0,230.0,121.0,27.0,1.0,2.0,9.0,1.0,14.0,574.0,14.0,9.0,52.0,3.0,226.0,111.0,1.0,1103.0,13.0,9.0,262.0,48.0,13.0,10.0,337.0,61.0,25.0,29.0,246.0,1473.0,7.0,5.0,,3.0,5.0,375.0,24.0,8.0,4.262,5.0,14.0,30.0,1.0,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
2404,Michael Carrick,Midfielder,Man Utd,1,England,2014-15,30.0,,1.2695,0.0,4.0,4.0,,0.7963,25.0,4.0,2.0,86.0,18.0,2.0,8.0,16.0,113.0,,1089.0,1.0,,0.0,2.0,2.0,,24.0,5.0,2.0,,1.0,1454.0,1.0,,10.0,50.0,2.0,14.0,36.0,869.0,13.0,14.0518,6.0,,36.0,10.0,2.0,20.0,310.0,10.0,0.0,80.0,4.0,1.0,325.0,94.0,18.0,2.0,,6.0,,1.0,497.0,8.0,,2.0,2.0,56.0,14.0,0.0,1062.0,,5.0,130.0,19.0,2.0,10.0,365.0,8.0,31.0,107.0,89.0,1238.0,3.0,2.0,,2.0,10.0,479.0,4.0,1.0,0.3714,1.0,27.0,35.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
38530,Nani,Midfielder,Man Utd,1,Portugal,2014-15,4.0,1.0,0.1075,0.0,,,,,,,,1.0,1.0,,,,1.0,3.0,16.0,,,,,1.0,,1.0,,,1.0,,45.0,,,1.0,3.0,,,3.0,15.0,,0.1888,,,,1.0,,3.0,5.0,1.0,0.0,7.0,,,3.0,2.0,1.0,,,,,1.0,12.0,1.0,3.0,3.0,,6.0,,0.0,16.0,,,7.0,,2.0,,3.0,,,,5.0,27.0,1.0,,,,,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82205,Nick Powell,Midfielder,Man Utd,1,England,2014-15,6.0,,0.0124,0.0,,,,,,2.0,,2.0,3.0,,,,3.0,,16.0,,,,,3.0,1.0,6.0,,,,,40.0,,,4.0,4.0,,1.0,2.0,12.0,1.0,1.1027,,,1.0,1.0,,2.0,3.0,1.0,0.0,10.0,,,5.0,,3.0,,,,,1.0,10.0,1.0,1.0,1.0,,4.0,2.0,0.0,14.0,2.0,,7.0,,1.0,,5.0,,,1.0,3.0,25.0,,,,,,3.0,,,0.0655,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43250,Tom Cleverley,Midfielder,Man Utd,1,England,2014-15,133.0,10.0,1.1475,0.0,7.0,9.0,1.0,1.6641,76.0,17.0,1.0,135.0,32.0,,78.0,32.0,202.0,42.0,1496.0,3.0,,1.0,3.0,,9.0,42.0,4.0,4.0,14.0,2.0,2610.0,2.0,3.0,29.0,131.0,7.0,45.0,118.0,1221.0,30.0,37.3794,27.0,4.0,23.0,45.0,4.0,104.0,409.0,32.0,2.0,264.0,27.0,2.0,363.0,154.0,32.0,4.0,3.0,16.0,,9.0,815.0,38.0,55.0,37.0,4.0,222.0,13.0,0.0,1470.0,8.0,10.0,324.0,60.0,11.0,3.0,398.0,32.0,28.0,73.0,326.0,1896.0,16.0,13.0,,3.0,21.0,493.0,24.0,1.0,1.8083,7.0,67.0,42.0,1.0,2.0,1.0,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46497,Ángel Di María,Midfielder,Man Utd,1,Argentina,2014-15,117.0,23.0,4.1372,0.0,22.0,18.0,10.0,2.4104,14.0,39.0,20.0,136.0,27.0,10.0,35.0,20.0,187.0,106.0,844.0,3.0,5.0,1.0,16.0,7.0,65.0,3.0,,10.0,41.0,5.0,1642.0,5.0,,3.0,81.0,2.0,50.0,81.0,590.0,72.0,21.7581,41.0,1.0,2.0,20.0,6.0,114.0,243.0,22.0,1.0,198.0,21.0,2.0,251.0,97.0,27.0,10.0,1.0,3.0,2.0,64.0,500.0,18.0,159.0,96.0,6.0,195.0,,0.0,817.0,21.0,39.0,493.0,11.0,45.0,1.0,180.0,5.0,17.0,67.0,170.0,1402.0,15.0,13.0,,16.0,1.0,198.0,4.0,1.0,2.984,1.0,51.0,31.0,,15.0,1.0,38.0,1.0,1.0,7.0,7.0,0.3477,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
28301,Cheick Tioté,Midfielder,Newcastle,4,Cote d’Ivoire,2014-15,80.0,1.0,0.4124,0.0,6.0,1.0,5.0,0.0629,34.0,4.0,2.0,86.0,11.0,2.0,10.0,10.0,126.0,1.0,688.0,,,0.0,6.0,1.0,,50.0,,1.0,1.0,,898.0,,,25.0,77.0,2.0,22.0,52.0,514.0,1.0,14.8096,6.0,4.0,18.0,19.0,,55.0,186.0,10.0,0.0,157.0,15.0,0.0,227.0,97.0,11.0,1.0,,10.0,,7.0,239.0,17.0,1.0,18.0,,107.0,25.0,0.0,663.0,3.0,2.0,157.0,24.0,8.0,3.0,186.0,24.0,23.0,48.0,89.0,854.0,1.0,3.0,,6.0,11.0,324.0,14.0,1.0,0.2295,5.0,40.0,24.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38429,Gabriel Obertan,Midfielder,Newcastle,4,,2014-15,53.0,5.0,1.0457,0.0,2.0,2.0,1.0,0.4639,11.0,5.0,,49.0,13.0,1.0,11.0,8.0,55.0,18.0,197.0,1.0,1.0,0.0,1.0,5.0,2.0,50.0,1.0,,6.0,1.0,651.0,1.0,,26.0,59.0,2.0,11.0,35.0,140.0,26.0,10.6779,13.0,,3.0,10.0,1.0,27.0,23.0,13.0,1.0,112.0,3.0,1.0,69.0,44.0,13.0,,1.0,5.0,,8.0,114.0,8.0,18.0,18.0,1.0,62.0,24.0,0.0,195.0,3.0,5.0,112.0,6.0,13.0,1.0,61.0,3.0,12.0,2.0,44.0,341.0,3.0,5.0,,1.0,4.0,34.0,2.0,,0.3787,0.0,6.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58771,Jack Colback,Midfielder,Newcastle,4,England,2014-15,171.0,4.0,2.1987,0.0,5.0,10.0,1.0,3.6091,101.0,22.0,6.0,144.0,35.0,6.0,25.0,35.0,180.0,18.0,1443.0,4.0,1.0,0.0,2.0,,52.0,49.0,7.0,3.0,23.0,3.0,3129.0,3.0,,31.0,186.0,7.0,55.0,168.0,1178.0,48.0,54.7851,38.0,3.0,42.0,61.0,3.0,140.0,416.0,56.0,1.0,357.0,38.0,4.0,457.0,189.0,35.0,3.0,,25.0,4.0,14.0,744.0,54.0,74.0,48.0,3.0,308.0,18.0,0.0,1372.0,12.0,12.0,337.0,76.0,12.0,8.0,331.0,57.0,68.0,85.0,239.0,2044.0,36.0,1.0,1.0,2.0,8.0,542.0,27.0,1.0,3.1154,12.0,36.0,47.0,1.0,11.0,7.0,31.0,,4.0,3.0,3.0,0.232,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
21060,Jonás Gutiérrez,Midfielder,Newcastle,4,Argentina,2014-15,47.0,1.0,0.4216,0.0,4.0,3.0,4.0,1.2803,35.0,6.0,1.0,46.0,10.0,1.0,,6.0,62.0,17.0,255.0,1.0,,0.0,4.0,4.0,1.0,13.0,1.0,1.0,1.0,1.0,634.0,1.0,,8.0,88.0,2.0,20.0,83.0,190.0,13.0,12.3343,4.0,,13.0,13.0,,39.0,69.0,18.0,0.0,135.0,13.0,1.0,118.0,61.0,10.0,1.0,1.0,4.0,,10.0,125.0,11.0,18.0,20.0,,122.0,5.0,0.0,255.0,3.0,3.0,120.0,31.0,30.0,3.0,34.0,9.0,17.0,3.0,34.0,493.0,31.0,,,4.0,5.0,69.0,9.0,,0.4101,4.0,16.0,6.0,,,9.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
98746,Mehdi Abeid,Midfielder,Newcastle,4,Algeria,2014-15,43.0,,0.1365,0.0,4.0,2.0,1.0,0.0812,22.0,8.0,2.0,33.0,13.0,,8.0,7.0,55.0,1.0,311.0,,,0.0,3.0,6.0,5.0,21.0,3.0,1.0,3.0,1.0,662.0,1.0,,10.0,42.0,3.0,13.0,31.0,240.0,5.0,9.5532,1.0,1.0,10.0,9.0,1.0,33.0,84.0,5.0,0.0,85.0,8.0,0.0,87.0,63.0,13.0,1.0,,6.0,,6.0,106.0,6.0,6.0,14.0,1.0,64.0,11.0,0.0,308.0,6.0,3.0,84.0,16.0,5.0,1.0,80.0,12.0,22.0,16.0,60.0,437.0,,2.0,,3.0,11.0,153.0,6.0,,0.4765,0.0,22.0,21.0,,1.0,,4.0,,,1.0,1.0,0.0674,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
45268,Moussa Sissoko,Midfielder,Newcastle,4,France,2014-15,307.0,13.0,3.5871,2.0,11.0,16.0,15.0,4.9945,39.0,33.0,11.0,255.0,34.0,2.0,83.0,34.0,278.0,66.0,1324.0,4.0,2.0,0.0,5.0,,3.0,125.0,8.0,5.0,13.0,7.0,3032.0,7.0,12.0,77.0,215.0,5.0,65.0,167.0,1012.0,80.0,48.2482,42.0,1.0,27.0,51.0,6.0,230.0,331.0,44.0,2.0,522.0,25.0,4.0,400.0,223.0,34.0,5.0,3.0,5.0,,100.0,713.0,46.0,66.0,162.0,6.0,397.0,48.0,0.0,1305.0,17.0,26.0,574.0,34.0,85.0,4.0,338.0,54.0,29.0,34.0,255.0,2001.0,30.0,2.0,1.0,5.0,4.0,346.0,27.0,3.0,4.2545,7.0,23.0,44.0,1.0,,,,,3.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
165572,Olivier Kemen,Midfielder,Newcastle,4,Cameroon,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155513,Rolando Aarons,Midfielder,Newcastle,4,Jamaica,2014-15,19.0,,0.0261,0.0,2.0,1.0,,0.3035,3.0,5.0,,6.0,4.0,,,,7.0,5.0,37.0,1.0,,0.0,,4.0,,5.0,,,,,128.0,,,3.0,13.0,,2.0,11.0,30.0,10.0,2.8203,2.0,,1.0,2.0,2.0,16.0,3.0,3.0,0.0,32.0,1.0,1.0,15.0,11.0,4.0,,,3.0,,7.0,20.0,2.0,5.0,15.0,2.0,27.0,2.0,0.0,37.0,4.0,2.0,32.0,,5.0,,8.0,1.0,1.0,,11.0,87.0,1.0,,1.0,,1.0,10.0,,,0.4227,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
66957,Rémy Cabella,Midfielder,Newcastle,4,France,2014-15,194.0,7.0,2.2637,0.0,19.0,11.0,10.0,2.7591,73.0,24.0,9.0,142.0,31.0,2.0,73.0,21.0,156.0,52.0,896.0,1.0,1.0,1.0,10.0,10.0,47.0,47.0,1.0,1.0,16.0,9.0,1947.0,9.0,5.0,39.0,215.0,5.0,59.0,207.0,720.0,96.0,32.3362,36.0,,4.0,34.0,9.0,155.0,215.0,60.0,1.0,409.0,33.0,0.0,255.0,134.0,31.0,1.0,,18.0,1.0,41.0,555.0,29.0,90.0,94.0,9.0,362.0,8.0,0.0,864.0,13.0,24.0,388.0,55.0,74.0,,173.0,30.0,35.0,20.0,253.0,1501.0,9.0,10.0,,10.0,3.0,201.0,21.0,3.0,3.3266,2.0,14.0,26.0,1.0,9.0,2.0,29.0,,1.0,1.0,1.0,0.0673,,,,,,,,,,,,,,,,,,,,,,,,,,
